sample_group,strategy_id,ma_period,threshold,horizon,date_count,mean_daily_return,median_daily_return,positive_date_fraction
supplemental_2023_09_legacy,s0_random_matched,10,ge4,1d,15,0.0063760356712724755,0.00907012008349456,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,10,ge4,5d,15,-0.02901103223070099,-0.030797261891136476,0.4
supplemental_2023_09_legacy,s0_random_matched,10,ge5,60m,9,-0.003985758972662956,0.0011801978922735823,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,10,ge5,1d,9,0.01474450205894037,0.04329515257135441,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,10,ge5,5d,9,-0.06858677361226831,-0.05137534647691064,0.3333333333333333
supplemental_2023_09_legacy,s0_random_matched,20,all,60m,20,-0.0025925707981517116,-0.0025603199433692652,0.05
supplemental_2023_09_legacy,s0_random_matched,20,all,1d,20,-0.002599816271672961,-0.001916120865934515,0.35
supplemental_2023_09_legacy,s0_random_matched,20,all,5d,20,-0.006768211582594022,-0.006164336750110414,0.15
supplemental_2023_09_legacy,s0_random_matched,20,ge1,60m,20,-0.003996416687195766,-0.004227973353547606,0.15
supplemental_2023_09_legacy,s0_random_matched,20,ge1,1d,20,-0.006721663472710191,0.0005255850543882792,0.55
supplemental_2023_09_legacy,s0_random_matched,20,ge1,5d,20,-0.018627598383656473,-0.022174792913374458,0.3
supplemental_2023_09_legacy,s0_random_matched,20,ge2,60m,20,-0.0016585307359148998,-0.0022524787580100415,0.4
supplemental_2023_09_legacy,s0_random_matched,20,ge2,1d,20,-0.007314556834912264,-0.0123026411539753,0.35
supplemental_2023_09_legacy,s0_random_matched,20,ge2,5d,20,-0.029139981478329035,-0.05351801891716072,0.3
supplemental_2023_09_legacy,s0_random_matched,20,ge3,60m,20,-0.002388328271388437,-0.0026763166044602256,0.4
supplemental_2023_09_legacy,s0_random_matched,20,ge3,1d,20,-0.015458861267057755,-0.024609555009817895,0.4
supplemental_2023_09_legacy,s0_random_matched,20,ge3,5d,20,-0.055448698772938086,-0.056815817549817925,0.35
supplemental_2023_09_legacy,s0_random_matched,20,ge4,60m,15,0.00430961154728705,0.007191998850927167,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,20,ge4,1d,15,0.0077487241368756265,0.00907012008349456,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,20,ge4,5d,15,-0.027805437836814374,-0.029847379460864104,0.4
supplemental_2023_09_legacy,s0_random_matched,20,ge5,60m,9,0.0018264198644863548,0.0016310702705380486,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,20,ge5,1d,9,0.014285832840954527,0.04369919326678749,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,20,ge5,5d,9,-0.06911641412520841,-0.046553837114988644,0.3333333333333333
supplemental_2023_09_legacy,s0_random_matched,40,all,60m,20,-0.0025897630476001696,-0.0025488188394557176,0.05
supplemental_2023_09_legacy,s0_random_matched,40,all,1d,20,-0.0026033985019908714,-0.001978575246945084,0.35
supplemental_2023_09_legacy,s0_random_matched,40,all,5d,20,-0.006777829003104671,-0.006102481316747703,0.15
supplemental_2023_09_legacy,s0_random_matched,40,ge1,60m,20,-0.003375060528285816,-0.003925853103781641,0.3
supplemental_2023_09_legacy,s0_random_matched,40,ge1,1d,20,-0.0057999842034838186,-0.0003767136830053338,0.5
supplemental_2023_09_legacy,s0_random_matched,40,ge1,5d,20,-0.018024668537837567,-0.02408003150373323,0.3
supplemental_2023_09_legacy,s0_random_matched,40,ge2,60m,20,0.00011063429535342749,-0.0008558154971607167,0.4
supplemental_2023_09_legacy,s0_random_matched,40,ge2,1d,20,-0.005992255442736842,-0.007256165417080449,0.35
supplemental_2023_09_legacy,s0_random_matched,40,ge2,5d,20,-0.027763186198145128,-0.051681813182644656,0.3
supplemental_2023_09_legacy,s0_random_matched,40,ge3,60m,20,-0.0021351749766468074,-0.0012702391206447679,0.45
supplemental_2023_09_legacy,s0_random_matched,40,ge3,1d,20,-0.014546456163433374,-0.019792340890833305,0.4
supplemental_2023_09_legacy,s0_random_matched,40,ge3,5d,20,-0.05442081953241642,-0.06005630680466181,0.35
supplemental_2023_09_legacy,s0_random_matched,40,ge4,60m,15,0.0006641210099948191,0.005147976529565584,0.6
supplemental_2023_09_legacy,s0_random_matched,40,ge4,1d,15,0.005725213637881089,0.00907012008349456,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,40,ge4,5d,15,-0.02981261570555033,-0.03086512033111871,0.4
supplemental_2023_09_legacy,s0_random_matched,40,ge5,60m,9,0.0004950151899581379,0.001215458946991696,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,40,ge5,1d,9,0.01463939092930557,0.044720949971981186,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,40,ge5,5d,9,-0.06863730856918693,-0.04469379986485987,0.3333333333333333
supplemental_2023_09_legacy,s0_random_matched,60,all,60m,20,-0.002600784231766104,-0.002569664582806959,0.05
supplemental_2023_09_legacy,s0_random_matched,60,all,1d,20,-0.0026103417695412883,-0.001946755804658461,0.3
supplemental_2023_09_legacy,s0_random_matched,60,all,5d,20,-0.006771462327154998,-0.006118412158738653,0.15
supplemental_2023_09_legacy,s0_random_matched,60,ge1,60m,20,-0.0036797605668397937,-0.003675153308967971,0.25
supplemental_2023_09_legacy,s0_random_matched,60,ge1,1d,20,-0.006119665884061628,-8.017023983324285e-05,0.5
supplemental_2023_09_legacy,s0_random_matched,60,ge1,5d,20,-0.01711881548856221,-0.019216723940190875,0.3
supplemental_2023_09_legacy,s0_random_matched,60,ge2,60m,20,-0.0010396673876114505,-0.00013117838009434334,0.5
supplemental_2023_09_legacy,s0_random_matched,60,ge2,1d,20,-0.004081924860948642,-0.0064793937629898804,0.4
supplemental_2023_09_legacy,s0_random_matched,60,ge2,5d,20,-0.026545841318605972,-0.052271671879700846,0.3
supplemental_2023_09_legacy,s0_random_matched,60,ge3,60m,20,-0.0038964905742473062,0.0010802687672990742,0.6
supplemental_2023_09_legacy,s0_random_matched,60,ge3,1d,20,-0.013289501041215509,-0.019118356099200474,0.4
supplemental_2023_09_legacy,s0_random_matched,60,ge3,5d,20,-0.05301768854317729,-0.058398382870627694,0.35
supplemental_2023_09_legacy,s0_random_matched,60,ge4,60m,15,0.0036040552345335394,0.005105965983634238,0.7333333333333333
supplemental_2023_09_legacy,s0_random_matched,60,ge4,1d,15,0.006458609301359049,0.00907012008349456,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,60,ge4,5d,15,-0.028995668736508513,-0.018511589269568817,0.4
supplemental_2023_09_legacy,s0_random_matched,60,ge5,60m,9,5.931292493748735e-05,0.0016571387132733595,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,60,ge5,1d,9,0.014389813543887211,0.04072431715088208,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,60,ge5,5d,9,-0.06914373797362984,-0.032177029353384665,0.3333333333333333
supplemental_2023_09_legacy,s0_random_matched,120,all,60m,20,-0.0025951950407597313,-0.0025575715615447276,0.05
supplemental_2023_09_legacy,s0_random_matched,120,all,1d,20,-0.0025863474087257634,-0.0018854037017948344,0.35
supplemental_2023_09_legacy,s0_random_matched,120,all,5d,20,-0.006744103554872233,-0.006053555004214508,0.15
supplemental_2023_09_legacy,s0_random_matched,120,ge1,60m,20,-0.0036540498353281486,-0.004537756777053958,0.15
supplemental_2023_09_legacy,s0_random_matched,120,ge1,1d,20,-0.005649010534421988,0.0009197363198842128,0.5
supplemental_2023_09_legacy,s0_random_matched,120,ge1,5d,20,-0.016829861411758344,-0.02010361173395179,0.3
supplemental_2023_09_legacy,s0_random_matched,120,ge2,60m,20,-0.002658808411805689,-0.003968631685108845,0.35
supplemental_2023_09_legacy,s0_random_matched,120,ge2,1d,20,-0.001788300017728245,-0.008283007559799112,0.4
supplemental_2023_09_legacy,s0_random_matched,120,ge2,5d,20,-0.02620142199077914,-0.05202788760636308,0.3
supplemental_2023_09_legacy,s0_random_matched,120,ge3,60m,19,-0.0026805992040652192,-0.0009840904345192747,0.3684210526315789
supplemental_2023_09_legacy,s0_random_matched,120,ge3,1d,19,-0.007634415032999865,-0.020107714377127772,0.42105263157894735
supplemental_2023_09_legacy,s0_random_matched,120,ge3,5d,19,-0.04648220039073364,-0.0490052376632065,0.3684210526315789
supplemental_2023_09_legacy,s0_random_matched,120,ge4,60m,15,-0.002265139323532746,0.002300719897516873,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,120,ge4,1d,15,0.006258927850169309,0.00907012008349456,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,120,ge4,5d,15,-0.029155564500962534,-0.0310401018793261,0.4
supplemental_2023_09_legacy,s0_random_matched,120,ge5,60m,9,-0.003918078127070641,-0.003395448836267148,0.4444444444444444
supplemental_2023_09_legacy,s0_random_matched,120,ge5,1d,9,0.01305458622113819,0.03585920499005793,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,120,ge5,5d,9,-0.07015281587859909,-0.06118137658992025,0.3333333333333333
supplemental_2023_09_legacy,s0_random_matched,240,all,60m,20,-0.002583461314129023,-0.0024982981738005117,0.05
supplemental_2023_09_legacy,s0_random_matched,240,all,1d,20,-0.0026109398689997615,-0.0019538173230099986,0.35
supplemental_2023_09_legacy,s0_random_matched,240,all,5d,20,-0.006764204811043799,-0.006084560462310189,0.15
supplemental_2023_09_legacy,s0_random_matched,240,ge1,60m,20,-0.0034845045380361983,-0.0048366174928004425,0.25
supplemental_2023_09_legacy,s0_random_matched,240,ge1,1d,20,-0.005866171345610993,0.0005420160091959557,0.55
supplemental_2023_09_legacy,s0_random_matched,240,ge1,5d,20,-0.01689448322668373,-0.01828123310850706,0.3
supplemental_2023_09_legacy,s0_random_matched,240,ge2,60m,20,0.0006254680250076615,-0.00010879714480926603,0.5
supplemental_2023_09_legacy,s0_random_matched,240,ge2,1d,20,-0.00042389965468677684,-0.006459870561442693,0.4
supplemental_2023_09_legacy,s0_random_matched,240,ge2,5d,20,-0.02467268938825786,-0.051955326199474516,0.3
supplemental_2023_09_legacy,s0_random_matched,240,ge3,60m,19,0.0012329725118898195,0.0011638125919284092,0.5263157894736842
supplemental_2023_09_legacy,s0_random_matched,240,ge3,1d,19,-0.0072639332678488475,-0.02130520390823342,0.42105263157894735
supplemental_2023_09_legacy,s0_random_matched,240,ge3,5d,19,-0.04630828119150138,-0.047448750968785716,0.3684210526315789
supplemental_2023_09_legacy,s0_random_matched,240,ge4,60m,15,0.005232524542897178,0.010134596891165068,0.7333333333333333
supplemental_2023_09_legacy,s0_random_matched,240,ge4,1d,15,0.006862291840093705,0.009177406206933775,0.5333333333333333
supplemental_2023_09_legacy,s0_random_matched,240,ge4,5d,15,-0.02868797427851901,-0.030835793522069582,0.4
supplemental_2023_09_legacy,s0_random_matched,240,ge5,60m,9,0.00787809741221226,0.008498750494800172,0.8888888888888888
supplemental_2023_09_legacy,s0_random_matched,240,ge5,1d,9,0.0160555210531788,0.051389124725164576,0.5555555555555556
supplemental_2023_09_legacy,s0_random_matched,240,ge5,5d,9,-0.06725277019158887,-0.04622767453497541,0.3333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,10,all,60m,20,-0.0032172890118950816,-0.0032506745269771237,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,10,all,1d,20,-0.0032869161586359615,-0.0016348081433579355,0.3
supplemental_2023_09_legacy,s0_strong_no_ma,10,all,5d,20,-0.008000163251817332,-0.007256558661311929,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge1,60m,20,-0.0035179195749505164,-0.0037783802297070446,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge1,1d,20,-0.0012262348329273546,0.002656037079255203,0.55
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge1,5d,20,-0.01610639792363742,-0.02427309543764475,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge2,60m,20,-0.0015341595050680928,-0.0010289775417647842,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge2,1d,20,0.0058560466994041546,0.015483143497566014,0.65
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge2,5d,20,-0.006897997604526501,-0.016072546174111992,0.45
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge3,60m,20,0.005462646371536095,0.01237800096546903,0.75
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge3,1d,20,-0.0048679814240315976,-0.00522648651269555,0.5
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge3,5d,20,-0.042769985705611274,-0.0287853617592538,0.35
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge4,60m,15,0.0034096345882077372,0.01671230732801701,0.7333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge4,1d,15,0.011845456631002818,0.01776086047537742,0.6
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge4,5d,15,-0.01841983942820314,-0.030006890898091915,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge5,60m,9,-0.005173294167132718,0.012146181074373819,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge5,1d,9,0.01576793720973992,0.021302971026512553,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,10,ge5,5d,9,-0.06347507462662025,-0.062055515441563715,0.3333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,20,all,60m,20,-0.003216569779397751,-0.0032506745269771237,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,20,all,1d,20,-0.003284117975404123,-0.0016348081433579355,0.3
supplemental_2023_09_legacy,s0_strong_no_ma,20,all,5d,20,-0.007994751852976954,-0.007226965653642138,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge1,60m,20,-0.0035179195749505164,-0.0037783802297070446,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge1,1d,20,-0.0012262348329273546,0.002656037079255203,0.55
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge1,5d,20,-0.01610639792363742,-0.02427309543764475,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge2,60m,20,-0.0015341595050680928,-0.0010289775417647842,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge2,1d,20,0.0058560466994041546,0.015483143497566014,0.65
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge2,5d,20,-0.006897997604526501,-0.016072546174111992,0.45
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge3,60m,20,0.005462646371536095,0.01237800096546903,0.75
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge3,1d,20,-0.0048679814240315976,-0.00522648651269555,0.5
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge3,5d,20,-0.042769985705611274,-0.0287853617592538,0.35
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge4,60m,15,0.0034096345882077372,0.01671230732801701,0.7333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge4,1d,15,0.011845456631002818,0.01776086047537742,0.6
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge4,5d,15,-0.01841983942820314,-0.030006890898091915,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge5,60m,9,-0.005173294167132718,0.012146181074373819,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge5,1d,9,0.01576793720973992,0.021302971026512553,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,20,ge5,5d,9,-0.06347507462662025,-0.062055515441563715,0.3333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,40,all,60m,20,-0.0032161770888108907,-0.003251005986307732,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,40,all,1d,20,-0.00328443223960148,-0.0016348081433579355,0.3
supplemental_2023_09_legacy,s0_strong_no_ma,40,all,5d,20,-0.00799102434004072,-0.007220094807401853,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge1,60m,20,-0.0034349960286562432,-0.0037783802297070446,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge1,1d,20,-0.0010076247893692908,0.002656037079255203,0.55
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge1,5d,20,-0.015853717079580113,-0.02427309543764475,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge2,60m,20,-0.0015341595050680928,-0.0010289775417647842,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge2,1d,20,0.0058560466994041546,0.015483143497566014,0.65
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge2,5d,20,-0.006897997604526501,-0.016072546174111992,0.45
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge3,60m,20,0.005462646371536095,0.01237800096546903,0.75
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge3,1d,20,-0.0048679814240315976,-0.00522648651269555,0.5
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge3,5d,20,-0.042769985705611274,-0.0287853617592538,0.35
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge4,60m,15,0.0034096345882077372,0.01671230732801701,0.7333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge4,1d,15,0.011845456631002818,0.01776086047537742,0.6
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge4,5d,15,-0.01841983942820314,-0.030006890898091915,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge5,60m,9,-0.005173294167132718,0.012146181074373819,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge5,1d,9,0.01576793720973992,0.021302971026512553,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,40,ge5,5d,9,-0.06347507462662025,-0.062055515441563715,0.3333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,60,all,60m,20,-0.0032190821904366333,-0.0032504513335361186,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,60,all,1d,20,-0.003286970151796653,-0.0016266376073488956,0.3
supplemental_2023_09_legacy,s0_strong_no_ma,60,all,5d,20,-0.007975048219862902,-0.007206530429434791,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge1,60m,20,-0.003731355416681583,-0.0037783802297070446,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge1,1d,20,-0.0007911245759752147,0.002656037079255203,0.55
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge1,5d,20,-0.01441309700588488,-0.0229062705754421,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge2,60m,20,-0.002033159358692257,-0.0023951810879707853,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge2,1d,20,0.008103081992898158,0.015483143497566014,0.65
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge2,5d,20,-0.004811035972401605,-0.016072546174111992,0.45
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge3,60m,19,0.0044986899789973825,0.012062919119057613,0.7368421052631579
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge3,1d,19,0.0030623853125756532,0.0002001965186183563,0.5263157894736842
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge3,5d,19,-0.03359013491845762,-0.027563832620415684,0.3684210526315789
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge4,60m,15,0.0034096345882077372,0.01671230732801701,0.7333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge4,1d,15,0.011845456631002818,0.01776086047537742,0.6
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge4,5d,15,-0.01841983942820314,-0.030006890898091915,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge5,60m,9,-0.005173294167132718,0.012146181074373819,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge5,1d,9,0.01576793720973992,0.021302971026512553,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,60,ge5,5d,9,-0.06347507462662025,-0.062055515441563715,0.3333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,120,all,60m,20,-0.003218625186106731,-0.003249420960333752,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,120,all,1d,20,-0.0032846273465223902,-0.0016148978064146778,0.3
supplemental_2023_09_legacy,s0_strong_no_ma,120,all,5d,20,-0.007969840215591122,-0.007184266750457722,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge1,60m,20,-0.003731355416681583,-0.0037783802297070446,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge1,1d,20,-0.0007911245759752147,0.002656037079255203,0.55
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge1,5d,20,-0.01441309700588488,-0.0229062705754421,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge2,60m,20,-0.002033159358692257,-0.0023951810879707853,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge2,1d,20,0.008103081992898158,0.015483143497566014,0.65
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge2,5d,20,-0.004811035972401605,-0.016072546174111992,0.45
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge3,60m,19,0.0044986899789973825,0.012062919119057613,0.7368421052631579
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge3,1d,19,0.0030623853125756532,0.0002001965186183563,0.5263157894736842
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge3,5d,19,-0.03359013491845762,-0.027563832620415684,0.3684210526315789
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge4,60m,15,0.0034096345882077372,0.01671230732801701,0.7333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge4,1d,15,0.011845456631002818,0.01776086047537742,0.6
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge4,5d,15,-0.01841983942820314,-0.030006890898091915,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge5,60m,9,-0.005173294167132718,0.012146181074373819,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge5,1d,9,0.01576793720973992,0.021302971026512553,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,120,ge5,5d,9,-0.06347507462662025,-0.062055515441563715,0.3333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,240,all,60m,20,-0.00321819357766997,-0.0032487623587196326,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,240,all,1d,20,-0.0032870316412490614,-0.0016236149210481512,0.3
supplemental_2023_09_legacy,s0_strong_no_ma,240,all,5d,20,-0.007973012044321255,-0.007205060134304826,0.05
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge1,60m,20,-0.003731355416681583,-0.0037783802297070446,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge1,1d,20,-0.0007911245759752147,0.002656037079255203,0.55
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge1,5d,20,-0.01441309700588488,-0.0229062705754421,0.25
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge2,60m,20,-0.002033159358692257,-0.0023951810879707853,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge2,1d,20,0.008103081992898158,0.015483143497566014,0.65
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge2,5d,20,-0.004811035972401605,-0.016072546174111992,0.45
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge3,60m,19,0.0044986899789973825,0.012062919119057613,0.7368421052631579
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge3,1d,19,0.0030623853125756532,0.0002001965186183563,0.5263157894736842
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge3,5d,19,-0.03359013491845762,-0.027563832620415684,0.3684210526315789
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge4,60m,15,0.0034096345882077372,0.01671230732801701,0.7333333333333333
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge4,1d,15,0.011845456631002818,0.01776086047537742,0.6
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge4,5d,15,-0.01841983942820314,-0.030006890898091915,0.4
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge5,60m,9,-0.005173294167132718,0.012146181074373819,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge5,1d,9,0.01576793720973992,0.021302971026512553,0.5555555555555556
supplemental_2023_09_legacy,s0_strong_no_ma,240,ge5,5d,9,-0.06347507462662025,-0.062055515441563715,0.3333333333333333
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,all,60m,20,-0.0025811976524877734,-0.002575407691871554,0.15
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,all,1d,20,-0.002731934862837726,-0.0023108673195784443,0.4
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,all,5d,20,-0.007320206398084545,-0.008269933304344446,0.15
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge1,60m,20,-0.0048813521097726765,-0.007843530844002251,0.3
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge1,1d,20,-0.013890433578032981,-0.012169346841085501,0.35
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge1,5d,20,-0.02658258886793723,-0.023933799076533938,0.35
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge2,60m,16,-0.01404698155802004,-0.015579782794931793,0.375
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge2,1d,16,-0.0316661611616957,-0.01882629414890226,0.375
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge2,5d,16,-0.07111762984728578,-0.1029189601785602,0.1875
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge3,60m,11,-0.016725701608444683,-0.02314473571528819,0.2727272727272727
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge3,1d,11,-0.0371755534818238,-0.04624344232968628,0.45454545454545453
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge3,5d,11,-0.0998313614374997,-0.11954784221360792,0.18181818181818182
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge4,60m,7,-0.03870174936118282,-0.035953765359412915,0.14285714285714285
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge4,1d,7,-0.05689387471933978,-0.07937234645873636,0.42857142857142855
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge4,5d,7,-0.07938249963054865,-0.11954784221360792,0.2857142857142857
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge5,60m,5,-0.027454338742146124,-0.024290267182622616,0.2
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge5,1d,5,-0.03242591499997946,0.019288324162320698,0.6
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,ge5,5d,5,-0.08551350578593864,-0.11954784221360792,0.2
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,all,60m,20,-0.0027536386884567934,-0.0026376359675893387,0.1
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,all,1d,20,-0.002882650710379064,-0.002032004352082637,0.35
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,all,5d,20,-0.007019373750756448,-0.006075822446359583,0.2
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge1,60m,13,-0.013363490828943614,-0.009899474166824018,0.38461538461538464
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge1,1d,13,-0.03179131781663701,-0.024034061652494193,0.15384615384615385
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge1,5d,13,-0.028383536433408525,-0.057408212125890826,0.3076923076923077
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge2,60m,0,,,
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge2,1d,0,,,
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge2,5d,0,,,
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge3,60m,0,,,
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,ge3,1d,0,,,
