sample_group,strategy_id,ma_period,threshold,metric,horizon,observed_count,mean,median,win_rate,profit_factor,symbol_count,date_count
supplemental_2023_09_legacy,s1_near_reversal,10,ge3,net,1d,19,-0.054184823048176,,0.4210526315789473,0.2300867478664123,,9
supplemental_2023_09_legacy,s1_near_reversal,10,ge3,net,5d,19,-0.1136574226019678,,0.1578947368421052,0.0916858138714513,,9
supplemental_2023_09_legacy,s1_near_reversal,10,ge4,net,60m,12,-0.0262541003383178,,0.25,0.1079804707109801,,6
supplemental_2023_09_legacy,s1_near_reversal,10,ge4,net,1d,12,-0.0647525060214749,,0.3333333333333333,0.1711967380460257,,6
supplemental_2023_09_legacy,s1_near_reversal,10,ge4,net,5d,12,-0.0989068092043697,,0.25,0.1551614219894863,,6
supplemental_2023_09_legacy,s1_near_reversal,10,ge5,net,60m,10,-0.0250144632224028,,0.3,0.1322914903582656,,5
supplemental_2023_09_legacy,s1_near_reversal,10,ge5,net,1d,10,-0.0472825683961928,,0.4,0.253427086371517,,5
supplemental_2023_09_legacy,s1_near_reversal,10,ge5,net,5d,10,-0.0924957321147664,,0.3,0.1907194054475977,,5
supplemental_2023_09_legacy,s1_near_reversal,20,all,net,60m,64278,-0.0028454471444235,,0.2826316935810075,0.3850820594996492,,20
supplemental_2023_09_legacy,s1_near_reversal,20,all,net,1d,64237,-0.0036397346513453,,0.3554960536762302,0.5957596439317465,,20
supplemental_2023_09_legacy,s1_near_reversal,20,all,net,5d,64231,-0.0073238163688281,,0.3285173825722782,0.572229599578698,,20
supplemental_2023_09_legacy,s1_near_reversal,20,ge1,net,60m,83,-0.0041751738564956,,0.3975903614457831,0.5908534368890798,,16
supplemental_2023_09_legacy,s1_near_reversal,20,ge1,net,1d,82,-0.0093175361096955,,0.3170731707317073,0.5335398824551194,,16
supplemental_2023_09_legacy,s1_near_reversal,20,ge1,net,5d,84,-0.0146720301867194,,0.25,0.6990945434166178,,16
supplemental_2023_09_legacy,s1_near_reversal,20,ge2,net,60m,4,0.0046252094887461,,0.5,1.8802636714026983,,1
supplemental_2023_09_legacy,s1_near_reversal,20,ge2,net,1d,4,-0.0013682936717985,,0.5,0.4456087668327005,,1
supplemental_2023_09_legacy,s1_near_reversal,20,ge2,net,5d,4,-0.0616556995066072,,0.0,,,1
supplemental_2023_09_legacy,s1_near_reversal,20,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,20,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,all,net,60m,45146,-0.002941288590163,,0.2821512426350064,0.3802293985613648,,20
supplemental_2023_09_legacy,s1_near_reversal,40,all,net,1d,45127,-0.0038098505664152,,0.3627761650453165,0.5836682543929608,,20
supplemental_2023_09_legacy,s1_near_reversal,40,all,net,5d,45116,-0.008500326964699,,0.3204849720719922,0.5187562294191241,,20
supplemental_2023_09_legacy,s1_near_reversal,40,ge1,net,60m,40,0.004902319776568,,0.475,1.6520367510571556,,10
supplemental_2023_09_legacy,s1_near_reversal,40,ge1,net,1d,40,0.009698068482795,,0.45,1.5591685637307215,,10
supplemental_2023_09_legacy,s1_near_reversal,40,ge1,net,5d,41,-0.0223405976408406,,0.2195121951219512,0.5144878707628928,,10
supplemental_2023_09_legacy,s1_near_reversal,40,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,40,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,all,net,60m,37861,-0.0029271494926557,,0.2842238715300705,0.3920714317678717,,20
supplemental_2023_09_legacy,s1_near_reversal,60,all,net,1d,37838,-0.0038134751361524,,0.3627834452138062,0.588272076086968,,20
supplemental_2023_09_legacy,s1_near_reversal,60,all,net,5d,37832,-0.0089147132918109,,0.3146013956438993,0.5063310019194223,,20
supplemental_2023_09_legacy,s1_near_reversal,60,ge1,net,60m,30,-0.0094395337278017,,0.1666666666666666,0.1549980444235632,,7
supplemental_2023_09_legacy,s1_near_reversal,60,ge1,net,1d,30,0.0010922701471742,,0.4333333333333333,1.081350005125641,,7
supplemental_2023_09_legacy,s1_near_reversal,60,ge1,net,5d,30,-0.0126852658174684,,0.3,0.6228244186327098,,7
supplemental_2023_09_legacy,s1_near_reversal,60,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,60,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,all,net,60m,26164,-0.0027274897414371,,0.2976609081180247,0.4294994573503649,,20
supplemental_2023_09_legacy,s1_near_reversal,120,all,net,1d,26140,-0.0032081903526041,,0.3866488140780413,0.6445842709294434,,20
supplemental_2023_09_legacy,s1_near_reversal,120,all,net,5d,26142,-0.0071689375333445,,0.3448856246652895,0.5958483942543832,,20
supplemental_2023_09_legacy,s1_near_reversal,120,ge1,net,60m,72,-0.0093867313644296,,0.2361111111111111,0.1247661275308202,,14
supplemental_2023_09_legacy,s1_near_reversal,120,ge1,net,1d,72,-0.0181056171351319,,0.2916666666666667,0.1392291205542738,,14
supplemental_2023_09_legacy,s1_near_reversal,120,ge1,net,5d,72,-0.0435354027127423,,0.1805555555555555,0.1293345556082562,,14
supplemental_2023_09_legacy,s1_near_reversal,120,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,120,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,all,net,60m,17412,-0.0027384127816711,,0.2962324833448196,0.4416221213156866,,20
supplemental_2023_09_legacy,s1_near_reversal,240,all,net,1d,17392,-0.0029527290876317,,0.3848896044158233,0.680340467525475,,20
supplemental_2023_09_legacy,s1_near_reversal,240,all,net,5d,17399,-0.0063049609411511,,0.3586987757917121,0.6406525350499301,,20
supplemental_2023_09_legacy,s1_near_reversal,240,ge1,net,60m,54,-0.0069024559080362,,0.2777777777777778,0.3589248819826857,,15
supplemental_2023_09_legacy,s1_near_reversal,240,ge1,net,1d,54,-0.0063115665748925,,0.3703703703703703,0.6355365881338048,,15
supplemental_2023_09_legacy,s1_near_reversal,240,ge1,net,5d,54,-0.0318138037198962,,0.2407407407407407,0.272009653297488,,15
supplemental_2023_09_legacy,s1_near_reversal,240,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_near_reversal,240,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,10,all,net,60m,81032,-0.0024190283301222,,0.3064098134070491,0.4806677919392769,,20
supplemental_2023_09_legacy,s1_touch_immediate,10,all,net,1d,80976,-0.0027101606091547,,0.3908935981031416,0.6928090724169867,,20
supplemental_2023_09_legacy,s1_touch_immediate,10,all,net,5d,80975,-0.0072171803689649,,0.3394010497066996,0.5875462242594063,,20
supplemental_2023_09_legacy,s1_touch_immediate,10,ge1,net,60m,270,-0.0052945348907131,,0.3407407407407407,0.649756531148167,,20
supplemental_2023_09_legacy,s1_touch_immediate,10,ge1,net,1d,267,-0.015040606607725,,0.352059925093633,0.5655720775734678,,20
supplemental_2023_09_legacy,s1_touch_immediate,10,ge1,net,5d,270,-0.0272193184206045,,0.3148148148148148,0.5995777029036989,,20
supplemental_2023_09_legacy,s1_touch_immediate,10,ge2,net,60m,83,-0.0061887151988004,,0.3734939759036144,0.7290935825149464,,18
supplemental_2023_09_legacy,s1_touch_immediate,10,ge2,net,1d,81,-0.0316756220909812,,0.3209876543209876,0.4581117444372131,,18
supplemental_2023_09_legacy,s1_touch_immediate,10,ge2,net,5d,84,-0.0605043895005996,,0.2261904761904762,0.3780893895305442,,18
supplemental_2023_09_legacy,s1_touch_immediate,10,ge3,net,60m,31,-0.0028388994914932,,0.4516129032258064,0.8761025570174211,,14
supplemental_2023_09_legacy,s1_touch_immediate,10,ge3,net,1d,31,-0.0267110159673873,,0.4516129032258064,0.5079579456342189,,14
supplemental_2023_09_legacy,s1_touch_immediate,10,ge3,net,5d,31,-0.0846011150021773,,0.2580645161290322,0.2060364243299568,,14
supplemental_2023_09_legacy,s1_touch_immediate,10,ge4,net,60m,17,-0.0082921766038151,,0.4705882352941176,0.6231401711007667,,8
supplemental_2023_09_legacy,s1_touch_immediate,10,ge4,net,1d,17,-0.0327868614595617,,0.4117647058823529,0.4239467692382327,,8
supplemental_2023_09_legacy,s1_touch_immediate,10,ge4,net,5d,17,-0.0516718013880825,,0.4117647058823529,0.3936246776386948,,8
supplemental_2023_09_legacy,s1_touch_immediate,10,ge5,net,60m,13,-0.003735853987626,,0.5384615384615384,0.822754103919491,,5
supplemental_2023_09_legacy,s1_touch_immediate,10,ge5,net,1d,13,-0.0108713538890992,,0.5384615384615384,0.7437532430042553,,5
supplemental_2023_09_legacy,s1_touch_immediate,10,ge5,net,5d,13,-0.0401346067924442,,0.4615384615384615,0.5112670109088873,,5
supplemental_2023_09_legacy,s1_touch_immediate,20,all,net,60m,59718,-0.0026693290671482,,0.296593991761278,0.4342146003852288,,20
supplemental_2023_09_legacy,s1_touch_immediate,20,all,net,1d,59686,-0.003392339403343,,0.36490969406561,0.628159153926377,,20
supplemental_2023_09_legacy,s1_touch_immediate,20,all,net,5d,59670,-0.0071029885895673,,0.3316574493045081,0.5918528248131807,,20
supplemental_2023_09_legacy,s1_touch_immediate,20,ge1,net,60m,79,-0.0057187296785413,,0.4177215189873418,0.5311952026431008,,14
supplemental_2023_09_legacy,s1_touch_immediate,20,ge1,net,1d,78,-0.0163072272985343,,0.3333333333333333,0.3626958655732968,,14
supplemental_2023_09_legacy,s1_touch_immediate,20,ge1,net,5d,80,-0.0262921634282779,,0.225,0.5133830910324089,,14
supplemental_2023_09_legacy,s1_touch_immediate,20,ge2,net,60m,2,-0.034668944111445,,0.0,,,2
supplemental_2023_09_legacy,s1_touch_immediate,20,ge2,net,1d,2,-0.0364363289958249,,0.5,0.0335075249040442,,2
supplemental_2023_09_legacy,s1_touch_immediate,20,ge2,net,5d,2,-0.1224308792218073,,0.0,,,2
supplemental_2023_09_legacy,s1_touch_immediate,20,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,20,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,all,net,60m,41771,-0.0027957405169351,,0.2970481913289124,0.4295705726385616,,20
supplemental_2023_09_legacy,s1_touch_immediate,40,all,net,1d,41752,-0.0035492308092926,,0.3713115539375359,0.6204335459444055,,20
supplemental_2023_09_legacy,s1_touch_immediate,40,all,net,5d,41739,-0.0080345371016738,,0.3248041400129375,0.552512557414921,,20
supplemental_2023_09_legacy,s1_touch_immediate,40,ge1,net,60m,41,0.0066769959016961,,0.4634146341463415,1.9760296614103816,,11
supplemental_2023_09_legacy,s1_touch_immediate,40,ge1,net,1d,41,0.0047583342892633,,0.3902439024390244,1.269931253347594,,11
supplemental_2023_09_legacy,s1_touch_immediate,40,ge1,net,5d,42,-0.0139228961493889,,0.3095238095238095,0.6887086379692617,,11
supplemental_2023_09_legacy,s1_touch_immediate,40,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,40,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,all,net,60m,35017,-0.0027583136294073,,0.3003683924950738,0.4437154938688239,,20
supplemental_2023_09_legacy,s1_touch_immediate,60,all,net,1d,34990,-0.0035588466063114,,0.3727064875678765,0.6233981221867764,,20
supplemental_2023_09_legacy,s1_touch_immediate,60,all,net,5d,34989,-0.0084029431319682,,0.31864300208637,0.5384417868264656,,20
supplemental_2023_09_legacy,s1_touch_immediate,60,ge1,net,60m,37,-0.0022949882360016,,0.3783783783783784,0.7153614525135651,,9
supplemental_2023_09_legacy,s1_touch_immediate,60,ge1,net,1d,37,0.0065438639248199,,0.4864864864864865,1.5666447513836974,,9
supplemental_2023_09_legacy,s1_touch_immediate,60,ge1,net,5d,37,-0.0103332082461627,,0.3513513513513513,0.7249105434599172,,9
supplemental_2023_09_legacy,s1_touch_immediate,60,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,60,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,all,net,60m,24176,-0.0024979483542826,,0.3135754467240238,0.4977934459196563,,20
supplemental_2023_09_legacy,s1_touch_immediate,120,all,net,1d,24156,-0.0029972765269234,,0.390875972843186,0.6812964563277366,,20
supplemental_2023_09_legacy,s1_touch_immediate,120,all,net,5d,24154,-0.0068218065813674,,0.353357621925975,0.6228787721837675,,20
supplemental_2023_09_legacy,s1_touch_immediate,120,ge1,net,60m,76,-0.0045305965383953,,0.2894736842105263,0.4025626807174944,,15
supplemental_2023_09_legacy,s1_touch_immediate,120,ge1,net,1d,76,-0.0125975713947745,,0.3947368421052631,0.2833454403658992,,15
supplemental_2023_09_legacy,s1_touch_immediate,120,ge1,net,5d,76,-0.0289837769637066,,0.2368421052631578,0.3293348536576543,,15
supplemental_2023_09_legacy,s1_touch_immediate,120,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,120,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,all,net,60m,16331,-0.0025422892152586,,0.314126507868471,0.502218289420004,,20
supplemental_2023_09_legacy,s1_touch_immediate,240,all,net,1d,16311,-0.0027160683828312,,0.3913923119367298,0.7155913068008249,,20
supplemental_2023_09_legacy,s1_touch_immediate,240,all,net,5d,16316,-0.006247350220118,,0.3592179455748958,0.6534197628770415,,20
supplemental_2023_09_legacy,s1_touch_immediate,240,ge1,net,60m,61,-0.0049852770690506,,0.2950819672131147,0.5293935540909178,,18
supplemental_2023_09_legacy,s1_touch_immediate,240,ge1,net,1d,61,-0.007129322042892,,0.3442622950819672,0.611177270072795,,18
supplemental_2023_09_legacy,s1_touch_immediate,240,ge1,net,5d,61,-0.0293287261301955,,0.2622950819672131,0.3621138490994447,,18
supplemental_2023_09_legacy,s1_touch_immediate,240,ge2,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge2,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge2,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge3,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge3,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge3,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge4,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge4,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge4,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge5,net,60m,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge5,net,1d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_immediate,240,ge5,net,5d,0,,,,,,0
supplemental_2023_09_legacy,s1_touch_reclaim,10,all,net,60m,73535,-0.0025592082639068,,0.296647854763038,0.4575922168196347,,20
supplemental_2023_09_legacy,s1_touch_reclaim,10,all,net,1d,73486,-0.0028645706029404,,0.3850665432871567,0.677339902712016,,20
supplemental_2023_09_legacy,s1_touch_reclaim,10,all,net,5d,73487,-0.0074263055674769,,0.3354606937281424,0.5772203027996466,,20
supplemental_2023_09_legacy,s1_touch_reclaim,10,ge1,net,60m,248,-0.0080149727191796,,0.2943548387096774,0.5193784919322217,,20
supplemental_2023_09_legacy,s1_touch_reclaim,10,ge1,net,1d,245,-0.017485597282137,,0.3469387755102041,0.5147251586191093,,20
supplemental_2023_09_legacy,s1_touch_reclaim,10,ge1,net,5d,248,-0.0304594740143975,,0.3104838709677419,0.5524986469692167,,20
supplemental_2023_09_legacy,s1_touch_reclaim,10,ge2,net,60m,75,-0.0118903401005221,,0.32,0.5355557414009152,,16
supplemental_2023_09_legacy,s1_touch_reclaim,10,ge2,net,1d,73,-0.0344057433448112,,0.3287671232876712,0.4278312590792209,,16
supplemental_2023_09_legacy,s1_touch_reclaim,10,ge2,net,5d,76,-0.0583005922676928,,0.2368421052631578,0.3951065877146972,,16
