sample_group,strategy_id,ma_period,threshold,metric,horizon,control_id,target_count,control_count,target_mean,control_mean,mean_difference
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,all,net,60m,s0_liquidity_matched,203878,5116113,-0.0026194633987114487,-0.0026819602336936197,6.249683498217107e-05
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,all,net,60m,s0_random_matched,203878,3892051,-0.0026194633987114487,-0.0029878701781645635,0.00036840677945311484
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,all,net,1d,s0_liquidity_matched,203599,5108671,-0.0021971070339158326,-0.0025342034809684843,0.0003370964470526517
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,all,net,1d,s0_random_matched,203599,3886594,-0.0021971070339158326,-0.00279117563300402,0.0005940685990881876
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,all,net,5d,s0_liquidity_matched,203470,5106040,-0.0025456306405077303,-0.00281261609555398,0.0002669854550462498
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,all,net,5d,s0_random_matched,203470,3884452,-0.0025456306405077303,-0.0024195937192384013,-0.000126036921269329
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge1,net,60m,s0_liquidity_matched,1423,83405,-0.003002205587527412,-0.003567738448836385,0.000565532861308973
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge1,net,60m,s0_random_matched,1423,63669,-0.003002205587527412,-0.0037729558454001324,0.0007707502578727203
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge1,net,1d,s0_liquidity_matched,1418,83128,-0.0033640621805063834,-0.005435420589895737,0.0020713584093893537
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge1,net,1d,s0_random_matched,1418,63477,-0.0033640621805063834,-0.004982819050495093,0.0016187568699887094
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge1,net,5d,s0_liquidity_matched,1419,82862,-0.005523228426065299,-0.01580636604780827,0.01028313762174297
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge1,net,5d,s0_random_matched,1419,63361,-0.005523228426065299,-0.016072418137677718,0.010549189711612419
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge2,net,60m,s0_liquidity_matched,52,19482,-0.001010383831715625,-0.004280707337562961,0.0032703235058473357
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge2,net,60m,s0_random_matched,52,14701,-0.001010383831715625,-0.0039735249637639376,0.0029631411320483123
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge2,net,1d,s0_liquidity_matched,52,19346,-0.004577542614432096,-0.008624799949634379,0.004047257335202283
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge2,net,1d,s0_random_matched,52,14635,-0.004577542614432096,-0.008010952220393329,0.0034334096059612327
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge2,net,5d,s0_liquidity_matched,52,19168,-0.012123770345691894,-0.028045978753610184,0.01592220840791829
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge2,net,5d,s0_random_matched,52,14524,-0.012123770345691894,-0.02814498371099254,0.016021213365300647
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge3,net,60m,s0_liquidity_matched,6,8216,-0.01268224104277769,-0.0044368128555898655,-0.008245428187187823
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge3,net,60m,s0_random_matched,6,6068,-0.01268224104277769,-0.0031502625080211794,-0.00953197853475651
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge3,net,1d,s0_liquidity_matched,6,8156,-0.02312218773869662,-0.0048183594789697505,-0.01830382825972687
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge3,net,1d,s0_random_matched,6,6041,-0.02312218773869662,-0.00402690031649936,-0.01909528742219726
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge3,net,5d,s0_liquidity_matched,6,7979,-0.13121529989119265,-0.029460137611590376,-0.10175516227960228
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge3,net,5d,s0_random_matched,6,5921,-0.13121529989119265,-0.031130063927879387,-0.10008523596331327
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge4,net,60m,s0_liquidity_matched,0,4029,,-0.00549147339249169,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge4,net,60m,s0_random_matched,0,3006,,-0.002738379486904595,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge4,net,1d,s0_liquidity_matched,0,3987,,-0.0027814557879714957,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge4,net,1d,s0_random_matched,0,2991,,-0.0002075173794766186,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge4,net,5d,s0_liquidity_matched,0,3816,,-0.026828162494003313,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge4,net,5d,s0_random_matched,0,2887,,-0.028982980422030766,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge5,net,60m,s0_liquidity_matched,0,2095,,-0.0038826997503310246,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge5,net,60m,s0_random_matched,0,1560,,-0.0016356994704563503,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge5,net,1d,s0_liquidity_matched,0,2053,,0.0061491997694319706,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge5,net,1d,s0_random_matched,0,1545,,0.005666382346688214,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge5,net,5d,s0_liquidity_matched,0,1892,,-0.015754591810273784,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,ge5,net,5d,s0_random_matched,0,1461,,-0.02777699746493992,
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,all,net,60m,s0_liquidity_matched,154706,4316465,-0.0027807316636492448,-0.0026481953175910367,-0.00013253634605820807
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,all,net,60m,s0_random_matched,154706,3875953,-0.0027807316636492448,-0.0029906739781933728,0.000209942314544128
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,all,net,1d,s0_liquidity_matched,154500,4310569,-0.0021738296191616893,-0.002338835772139236,0.00016500615297754652
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,all,net,1d,s0_random_matched,154500,3870538,-0.0021738296191616893,-0.0027894424518947612,0.0006156128327330719
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,all,net,5d,s0_liquidity_matched,154380,4308069,-0.0012987446396495073,-0.0017101477196275366,0.00041140307997802926
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,all,net,5d,s0_random_matched,154380,3868397,-0.0012987446396495073,-0.002415617148526654,0.0011168725088771469
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge1,net,60m,s0_liquidity_matched,1425,70112,-0.006911869385408577,-0.0034323262946833535,-0.003479543090725223
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge1,net,60m,s0_random_matched,1425,63098,-0.006911869385408577,-0.0038543093609919236,-0.003057560024416653
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge1,net,1d,s0_liquidity_matched,1421,69964,-0.006875560734655178,-0.004525991159634852,-0.0023495695750203258
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge1,net,1d,s0_random_matched,1421,62909,-0.006875560734655178,-0.005037844204407546,-0.001837716530247632
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge1,net,5d,s0_liquidity_matched,1422,69818,-0.013217327172112155,-0.014287682428524838,0.001070355256412683
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge1,net,5d,s0_random_matched,1422,62791,-0.013217327172112155,-0.01613341994110921,0.0029160927689970556
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge2,net,60m,s0_liquidity_matched,113,16601,-0.009443760620191515,-0.004912733967634553,-0.004531026652556962
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge2,net,60m,s0_random_matched,113,14572,-0.009443760620191515,-0.004183630608116143,-0.005260130012075372
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge2,net,1d,s0_liquidity_matched,112,16543,-0.009830948527500659,-0.008801342711019709,-0.00102960581648095
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge2,net,1d,s0_random_matched,112,14506,-0.009830948527500659,-0.008245911112846286,-0.0015850374146543725
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge2,net,5d,s0_liquidity_matched,113,16427,-0.032349315780799574,-0.030537020389736727,-0.0018122953910628473
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge2,net,5d,s0_random_matched,113,14395,-0.032349315780799574,-0.028747563298270294,-0.00360175248252928
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge3,net,60m,s0_liquidity_matched,13,6703,-0.02568285398185466,-0.005087895701473716,-0.020594958280380944
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge3,net,60m,s0_random_matched,13,6018,-0.02568285398185466,-0.0036472144753061904,-0.02203563950654847
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge3,net,1d,s0_liquidity_matched,13,6672,-0.03677927930277469,-0.007371556386562423,-0.02940772291621227
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge3,net,1d,s0_random_matched,13,5991,-0.03677927930277469,-0.004497537301514286,-0.032281742001260404
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge3,net,5d,s0_liquidity_matched,13,6571,-0.07416471227894102,-0.03759932967972094,-0.03656538259922008
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge3,net,5d,s0_random_matched,13,5872,-0.07416471227894102,-0.03258437394514528,-0.041580338333795736
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge4,net,60m,s0_liquidity_matched,4,3316,-0.019925666540284992,-0.002574665089698382,-0.01735100145058661
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge4,net,60m,s0_random_matched,4,2983,-0.019925666540284992,-0.002255638354692481,-0.01767002818559251
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge4,net,1d,s0_liquidity_matched,4,3291,-0.0165191907297563,-0.005003632556674163,-0.011515558173082138
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge4,net,1d,s0_random_matched,4,2968,-0.0165191907297563,-0.0006301642534085395,-0.01588902647634776
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge4,net,5d,s0_liquidity_matched,4,3189,-0.09741854654968454,-0.03868148541577388,-0.05873706113391066
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge4,net,5d,s0_random_matched,4,2864,-0.09741854654968454,-0.030469978638091276,-0.06694856791159326
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge5,net,60m,s0_liquidity_matched,2,1636,-0.03143285096478038,-0.002194788399830666,-0.029238062564949714
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge5,net,60m,s0_random_matched,2,1551,-0.03143285096478038,-0.0009873404687618277,-0.03044551049601855
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge5,net,1d,s0_liquidity_matched,2,1611,-0.11245923412719144,-0.0051153815123309064,-0.10734385261486054
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge5,net,1d,s0_random_matched,2,1536,-0.11245923412719144,0.005680724168490051,-0.1181399582956815
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge5,net,5d,s0_liquidity_matched,2,1522,-0.2519994642278525,-0.04105408489088319,-0.21094537933696933
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,ge5,net,5d,s0_random_matched,2,1452,-0.2519994642278525,-0.02831191064240254,-0.22368755358544998
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,all,net,60m,s0_liquidity_matched,11475,1060542,-0.0018888076774628455,-0.002518372347136014,0.0006295646696731685
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,all,net,60m,s0_random_matched,11475,242553,-0.0018888076774628455,-0.002602151666833347,0.0007133439893705013
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,all,net,1d,s0_liquidity_matched,11466,1059883,-0.0004926220034982603,-0.0026627858843852586,0.002170163880886998
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,all,net,1d,s0_random_matched,11466,242406,-0.0004926220034982603,-0.0026177296149429217,0.0021251076114446616
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,all,net,5d,s0_liquidity_matched,11464,1059641,-0.004709603224132858,-0.006666342234815126,0.0019567390106822683
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,all,net,5d,s0_random_matched,11464,242355,-0.004709603224132858,-0.00679038604877589,0.0020807828246430324
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge1,net,60m,s0_liquidity_matched,7,8224,0.014020578064516667,-0.003144488939998464,0.01716506700451513
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge1,net,60m,s0_random_matched,7,1902,0.014020578064516667,-0.003667727332492575,0.017688305397009243
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge1,net,1d,s0_liquidity_matched,7,8149,0.022876532694140677,-0.0036885424259015458,0.026565075120042223
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge1,net,1d,s0_random_matched,7,1887,0.022876532694140677,-0.005594302586571886,0.028470835280712564
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge1,net,5d,s0_liquidity_matched,7,8200,0.0010875306848506952,-0.01386641473152962,0.014953945416380315
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge1,net,5d,s0_random_matched,7,1899,0.0010875306848506952,-0.019117037376851668,0.020204568061702365
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge2,net,60m,s0_liquidity_matched,4,1981,0.003927843338703024,-0.00343445530719803,0.007362298645901055
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge2,net,60m,s0_random_matched,4,460,0.003927843338703024,-0.002832265763802229,0.006760109102505253
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge2,net,1d,s0_liquidity_matched,4,1925,0.026350990768547383,0.0026776471399395053,0.023673343628607877
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge2,net,1d,s0_random_matched,4,451,0.026350990768547383,-0.007978029099672716,0.034329019868220095
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge2,net,5d,s0_liquidity_matched,4,1957,-0.026788600447979122,-0.010470805945549529,-0.016317794502429595
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge2,net,5d,s0_random_matched,4,459,-0.026788600447979122,-0.033133430449295995,0.006344830001316873
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge3,net,60m,s0_liquidity_matched,1,899,-0.009771528214263636,0.0020300796084387076,-0.011801607822702344
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge3,net,60m,s0_random_matched,1,202,-0.009771528214263636,-0.0005292637252341602,-0.009242264489029477
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge3,net,1d,s0_liquidity_matched,1,879,-0.024280370291710374,0.01980216343721038,-0.04408253372892075
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge3,net,1d,s0_random_matched,1,199,-0.024280370291710374,-0.004457789773781304,-0.01982258051792907
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge3,net,5d,s0_liquidity_matched,1,860,-0.06619480295988966,0.008062071392378292,-0.07425687435226795
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge3,net,5d,s0_random_matched,1,199,-0.06619480295988966,-0.048044085540915014,-0.01815071741897465
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge4,net,60m,s0_liquidity_matched,1,555,-0.009771528214263636,-0.0031480128759649013,-0.0066235153382987345
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge4,net,60m,s0_random_matched,1,112,-0.009771528214263636,-0.0010476035299645029,-0.008723924684299134
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge4,net,1d,s0_liquidity_matched,1,555,-0.024280370291710374,0.014762916334923049,-0.03904328662663342
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge4,net,1d,s0_random_matched,1,112,-0.024280370291710374,0.007372521733480409,-0.03165289202519078
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge4,net,5d,s0_liquidity_matched,1,503,-0.06619480295988966,0.01739625895543475,-0.08359106191532442
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge4,net,5d,s0_random_matched,1,108,-0.06619480295988966,-0.03194453712572545,-0.03425026583416421
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge5,net,60m,s0_liquidity_matched,1,341,-0.009771528214263636,0.0015106183953912202,-0.011282146609654856
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,ge5,net,60m,s0_random_matched,1,60,-0.009771528214263636,-0.002621098947869188,-0.007150429266394448
