变更日期,证券代码,证券简称,变更前全称,变更后全称
2014-10-22,000835,长动退,四川圣达实业股份有限公司,四川长城国际动漫游戏股份有限公司
2014-10-24,000802,北京文化,北京京西风光旅游开发股份有限公司,北京京西文化旅游股份有限公司
2014-10-31,000837,秦川机床,陕西秦川机械发展股份有限公司,秦川机床工具集团股份公司
2014-11-11,002021,中捷资源,中捷缝纫机股份有限公司,中捷资源投资股份有限公司
2014-11-11,000810,创维数字,华润锦华股份有限公司,创维数字股份有限公司
2014-11-17,000711,ST京蓝,黑龙江天伦置业股份有限公司,黑龙江京蓝科技股份有限公司
2014-11-20,002143,印纪退,四川高金食品股份有限公司,印纪娱乐传媒股份有限公司
2014-11-24,002072,凯瑞德,山东德棉股份有限公司,凯瑞德控股股份有限公司
2014-11-24,002008,大族激光,深圳市大族激光科技股份有限公司,大族激光科技产业集团股份有限公司
2014-12-01,002019,亿帆医药,浙江杭州鑫富药业股份有限公司,亿帆鑫富药业股份有限公司
2014-12-10,002018,华信退,安徽华星化工股份有限公司,安徽华信国际控股股份有限公司
2014-12-11,002564,天沃科技,张家港化工机械股份有限公司,苏州天沃科技股份有限公司
2014-12-11,000504,南华生物,北京赛迪传媒投资股份有限公司,湖南赛迪传媒投资股份有限公司
2014-12-16,002180,奔图科技,珠海万力达电气股份有限公司,珠海艾派克科技股份有限公司
2014-12-22,000584,工智退,四川友利投资控股股份有限公司,江苏友利投资控股股份有限公司
2014-12-31,002602,世纪华通,浙江世纪华通车业股份有限公司,浙江世纪华通集团股份有限公司
2014-12-31,002329,皇氏集团,广西皇氏甲天下乳业股份有限公司,皇氏集团股份有限公司
2015-01-05,002036,联创电子,宁波宜科科技实业股份有限公司,汉麻产业投资股份有限公司
2015-01-06,000546,金圆股份,吉林光华控股集团股份有限公司,金圆水泥股份有限公司
2015-01-07,002447,晨鑫退,大连壹桥海洋苗业股份有限公司,大连壹桥海参股份有限公司
2015-01-12,002310,东方新能,北京东方园林股份有限公司,北京东方园林生态股份有限公司
2015-01-13,002143,印纪退,印纪娱乐传媒股份有限公司,四川高金食品股份有限公司
2015-01-13,000516,国际医学,西安开元投资集团股份有限公司,西安国际医学投资股份有限公司
2015-01-15,002143,印纪退,四川高金食品股份有限公司,印纪娱乐传媒股份有限公司
2015-01-19,000607,华媒控股,浙江华智控股股份有限公司,浙江华媒控股股份有限公司
2015-01-20,002491,通鼎互联,江苏通鼎光电股份有限公司,通鼎互联信息股份有限公司
2015-02-03,002555,三七互娱,芜湖顺荣汽车部件股份有限公司,芜湖顺荣三七互娱网络科技股份有限公司
2015-02-04,000676,智度股份,河南思达高科技股份有限公司,智度投资股份有限公司
2015-02-04,300266,兴源环境,杭州兴源过滤科技股份有限公司,兴源环境科技股份有限公司
2015-02-06,000616,*ST海投,亿城投资集团股份有限公司,海航投资集团股份有限公司
2015-02-09,000150,*ST宜康,宜华地产股份有限公司,宜华健康医疗股份有限公司
2015-02-12,300238,冠昊生物,广东冠昊生物科技股份有限公司,冠昊生物科技股份有限公司
2015-02-17,002340,格林美,深圳市格林美高新技术股份有限公司,格林美股份有限公司
2015-02-25,300238,冠昊生物,冠昊生物科技股份有限公司,广东冠昊生物科技股份有限公司
2015-03-03,300284,苏交科,江苏省交通科学研究院股份有限公司,苏交科集团股份有限公司
2015-03-05,002312,川发龙蟒,成都三泰电子实业股份有限公司,成都三泰控股集团股份有限公司
2015-03-06,000925,众合科技,浙江众合机电股份有限公司,浙江众合科技股份有限公司
2015-03-09,002506,协鑫集成,上海超日太阳能科技股份有限公司,协鑫集成科技股份有限公司
2015-03-12,002346,柘中股份,上海柘中建设股份有限公司,上海柘中集团股份有限公司
2015-03-13,002195,岩山科技,上海海隆软件股份有限公司,上海二三四五网络控股集团股份有限公司
2015-03-13,000008,神州高铁,广东宝利来投资股份有限公司,神州高铁技术股份有限公司
2015-03-19,002280,ST联络,杭州新世纪信息技术股份有限公司,杭州联络互动信息科技股份有限公司
2015-03-24,300208,中程退,青岛市恒顺电气股份有限公司,青岛市恒顺众昇集团股份有限公司
2015-03-27,300218,安利股份,安徽安利合成革股份有限公司,安徽安利材料科技股份有限公司
2015-03-30,000504,南华生物,湖南赛迪传媒投资股份有限公司,南华生物医药股份有限公司
2015-03-30,002439,启明星辰,北京启明星辰信息技术股份有限公司,启明星辰信息技术集团股份有限公司
2015-04-02,002354,天娱数科,大连科冕木业股份有限公司,大连天神娱乐股份有限公司
2015-04-03,300050,世纪鼎利,珠海世纪鼎利通信科技股份有限公司,珠海世纪鼎利科技股份有限公司
2015-04-03,002448,中原内配,河南省中原内配股份有限公司,中原内配（集团）股份有限公司
2015-04-07,000908,石药景峰,湖南天一科技股份有限公司,湖南景峰医药股份有限公司
2015-04-08,300238,冠昊生物,广东冠昊生物科技股份有限公司,冠昊生物科技股份有限公司
2015-04-14,002653,海思科,西藏海思科药业集团股份有限公司,海思科药业集团股份有限公司
2015-04-15,002450,康得退,江苏康得新复合材料股份有限公司,康得新集团股份有限公司
2015-04-17,300172,中电环保,南京中电环保股份有限公司,中电环保股份有限公司
2015-04-24,000806,银河退,北海银河产业投资股份有限公司,北海银河生物产业投资股份有限公司
2015-04-28,000595,新能股份,西北轴承股份有限公司,宝塔实业股份有限公司
2015-04-30,300173,ST福能,松德机械股份有限公司,松德智慧装备股份有限公司
2015-05-06,002624,完美世界,浙江金磊高温材料股份有限公司,完美环球娱乐股份有限公司
2015-05-11,002448,中原内配,中原内配（集团）股份有限公司,中原内配集团股份有限公司
2015-05-12,300012,华测检测,深圳市华测检测技术股份有限公司,华测检测认证集团股份有限公司
2015-05-12,002155,湖南黄金,湖南辰州矿业股份有限公司,湖南黄金股份有限公司
2015-05-13,002643,万润股份,烟台万润精细化工股份有限公司,中节能万润股份有限公司
2015-05-22,002165,红 宝 丽,南京红宝丽股份有限公司,红宝丽集团股份有限公司
2015-05-26,002516,旷达科技,江苏旷达汽车织物集团股份有限公司,旷达科技集团股份有限公司
2015-05-27,300135,宝利国际,江苏宝利沥青股份有限公司,江苏宝利国际投资股份有限公司
2015-05-28,002439,启明星辰,启明星辰信息技术集团股份有限公司,北京启明星辰信息技术股份有限公司
2015-06-05,002573,清新环境,北京国电清新环保技术股份有限公司,北京清新环境技术股份有限公司
2015-06-05,000816,智慧农业,江苏江淮动力股份有限公司,江苏农华智慧农业科技股份有限公司
2015-06-05,300126,锐奇股份,上海锐奇工具股份有限公司,锐奇控股股份有限公司
2015-06-05,300089,文化退,广东长城集团股份有限公司,广东文化长城集团股份有限公司
2015-06-09,000598,兴蓉环境,成都市兴蓉投资股份有限公司,成都市兴蓉环境股份有限公司
2015-06-11,000524,岭南控股,广州市东方宾馆股份有限公司,广州岭南集团控股股份有限公司
2015-06-12,002640,跨境通,山西百圆裤业连锁经营股份有限公司,跨境通宝电子商务股份有限公司
2015-06-15,002494,华斯股份,华斯农业开发股份有限公司,华斯控股股份有限公司
2015-06-25,300031,宝通科技,无锡宝通带业股份有限公司,无锡宝通科技股份有限公司
2015-06-26,002593,日上集团,厦门日上车轮集团股份有限公司,厦门日上集团股份有限公司
2015-06-26,002400,省广集团,广东省广告股份有限公司,广东省广告集团股份有限公司
2015-06-29,002439,启明星辰,北京启明星辰信息技术股份有限公司,启明星辰信息技术集团股份有限公司
2015-07-01,002653,海思科,海思科药业集团股份有限公司,海思科医药集团股份有限公司
2015-07-03,002260,德奥退,广东伊立浦电器股份有限公司,德奥通用航空股份有限公司
2015-07-06,002691,*ST冀凯,石家庄中煤装备制造股份有限公司,冀凯装备制造股份有限公司
2015-07-10,000852,石化机械,江汉石油钻头股份有限公司,中石化石油机械股份有限公司
2015-07-13,002175,*ST东智,桂林广陆数字测控股份有限公司,东方时代网络传媒股份有限公司
2015-07-21,002171,楚江新材,安徽精诚铜业股份有限公司,安徽楚江科技新材料股份有限公司
2015-07-22,000558,天府文旅,莱茵达置业股份有限公司,莱茵达体育发展股份有限公司
2015-07-24,300005,探路者,北京探路者户外用品股份有限公司,探路者控股集团股份有限公司
2015-08-04,002504,*ST弘高,江苏东光微电子股份有限公司,北京弘高创意建筑设计股份有限公司
2015-08-05,002004,华邦健康,华邦颖泰股份有限公司,华邦生命健康股份有限公司
2015-08-06,300031,宝通科技,无锡宝通科技股份有限公司,无锡宝通带业股份有限公司
2015-08-07,300031,宝通科技,无锡宝通带业股份有限公司,无锡宝通科技股份有限公司
2015-08-11,002239,奥特佳,江苏金飞达服装股份有限公司,奥特佳新能源科技股份有限公司
2015-08-12,300332,天壕能源,天壕节能科技股份有限公司,天壕环境股份有限公司
2015-08-18,002711,欧浦退,广东欧浦钢铁物流股份有限公司,欧浦智网股份有限公司
2015-08-19,300371,汇中股份,唐山汇中仪表股份有限公司,汇中仪表股份有限公司
2015-08-19,300152,*ST动力,徐州燃控科技股份有限公司,徐州科融环境资源股份有限公司
2015-08-20,000547,航天发展,神州学人集团股份有限公司,航天工业发展股份有限公司
2015-08-20,300371,汇中股份,汇中仪表股份有限公司,唐山汇中仪表股份有限公司
2015-08-20,000835,长动退,四川长城国际动漫游戏股份有限公司,长城国际动漫游戏股份有限公司
2015-08-24,002192,融捷股份,路翔股份有限公司,融捷股份有限公司
2015-08-26,000795,英洛华,太原双塔刚玉股份有限公司,英洛华科技股份有限公司
2015-08-27,002323,*ST雅博,江苏中联电气股份有限公司,江苏雅百特科技股份有限公司
2015-08-31,002466,天齐锂业,四川天齐锂业股份有限公司,天齐锂业股份有限公司
2015-08-31,000795,英洛华,英洛华科技股份有限公司,太原双塔刚玉股份有限公司
2015-09-02,002366,融发核电,四川丹甫制冷压缩机股份有限公司,台海玛努尔核电设备股份有限公司
2015-09-08,300371,汇中股份,唐山汇中仪表股份有限公司,汇中仪表股份有限公司
2015-09-08,300364,中文在线,北京中文在线数字出版股份有限公司,中文在线数字出版集团股份有限公司
2015-09-08,002471,中超控股,江苏中超电缆股份有限公司,江苏中超控股股份有限公司
2015-09-08,002004,华邦健康,华邦生命健康股份有限公司,华邦颖泰股份有限公司
2015-09-09,002004,华邦健康,华邦颖泰股份有限公司,华邦生命健康股份有限公司
2015-09-09,300247,融捷健康,安徽桑乐金股份有限公司,安徽乐金健康科技股份有限公司
2015-09-15,300078,思创智联,杭州中瑞思创科技股份有限公司,思创医惠科技股份有限公司
2015-09-16,002031,巨轮智能,巨轮股份有限公司,巨轮智能装备股份有限公司
2015-09-18,200056,*ST皇庭B,深圳市国际企业股份有限公司,深圳市皇庭国际企业股份有限公司
2015-09-18,000056,*ST皇庭,深圳市国际企业股份有限公司,深圳市皇庭国际企业股份有限公司
2015-09-22,002631,德尔未来,德尔国际家居股份有限公司,德尔未来科技控股集团股份有限公司
2015-09-25,002088,鲁阳节能,山东鲁阳股份有限公司,山东鲁阳节能材料股份有限公司
