sample_group,selection_ranker,selection_seed,strategy_id,policy_id,entry_year,trade_row_count,total_pnl,mean_trade_net_return,trade_win_rate,mean_holding_trading_days
primary_development_2022_2023_partial,flow_quality,1,s4_auction_confirmed_reclaim,next_open_5d,2022,245,7436.718478147861,0.0028598678897219444,0.5020408163265306,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_auction_confirmed_reclaim,next_open_5d,2023,90,-9734.43026994682,-0.0052154727694145,0.45555555555555555,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2022,486,-30847.96141046887,-0.00434314749671939,0.43004115226337447,1.7407407407407407
primary_development_2022_2023_partial,flow_quality,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2023,122,-1420.7237867729145,-0.0006112126199637119,0.45901639344262296,2.2131147540983607
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2022,821,-16212.838877405135,-0.0007876332923767089,0.46041412911084045,1.1985383678440926
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2023,255,-1074.2350896438838,-0.00011719140842647696,0.4588235294117647,1.4039215686274509
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2022,412,-19477.706642476893,-0.002561098829843161,0.4830097087378641,2.6771844660194173
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2023,100,-3253.4022858615517,-0.0025041533011671553,0.44,3.56
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_1d,2022,847,-19584.972784549886,-0.0012605898799094928,0.43683589138134593,1.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_1d,2023,178,-3012.387322728502,-0.0012226108785675044,0.398876404494382,1.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_2d,2022,492,-17328.293940931515,-0.0019545644553346673,0.4451219512195122,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_2d,2023,180,-1378.8516177888378,-0.0004195365821988685,0.4166666666666667,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_3d,2022,405,-5493.923951462641,-0.0004524703448121716,0.45185185185185184,3.0024691358024693
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_3d,2023,149,37923.73487756919,-0.005026408370464574,0.348993288590604,3.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_5d,2022,241,2825.6500968556284,0.0013441393158834555,0.4605809128630705,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,next_open_5d,2023,54,292.58531099618085,0.0006314290351156208,0.42592592592592593,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2022,554,-30746.560129841244,-0.003355157930864475,0.4747292418772563,1.7238267148014441
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2023,128,998.7142103989336,0.0011238164481490417,0.5,2.1171875
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2022,838,-47658.06212336921,-0.003793950883002646,0.4212410501193317,1.2100238663484486
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2023,126,1070.9644901043312,0.0013731802371264783,0.4444444444444444,1.4047619047619047
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2022,315,-23292.362242024898,-0.005121610870234923,0.44761904761904764,2.6952380952380954
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2023,74,535.0538321753347,0.002268217629544726,0.5,3.6216216216216215
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_1d,2022,1013,-57209.460921430196,-0.004173143388134989,0.3820335636722606,1.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_1d,2023,178,-688.7735730906643,-7.744574432073034e-05,0.398876404494382,1.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_2d,2022,605,4885.690057415632,0.0007567825796868308,0.4628099173553719,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_2d,2023,225,-1868.9640940937607,-0.0003750973831130569,0.4311111111111111,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_3d,2022,405,-10905.098645985281,-0.0010449064770839637,0.43950617283950616,3.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_3d,2023,150,-1733.7923116466263,-0.0004128444212304411,0.46,3.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_5d,2022,241,-9688.099167229893,-0.0014163341861571828,0.44398340248962653,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,next_open_5d,2023,72,-7051.207693343187,-0.004905425930058844,0.5,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2022,663,-39887.58017757346,-0.0038262699176174956,0.43891402714932126,1.7571644042232277
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2023,162,6852.409182542533,0.0039661424768579045,0.5123456790123457,2.2037037037037037
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2022,1001,-50931.86490290178,-0.0033539776018707153,0.4405594405594406,1.2117882117882117
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2023,306,-7389.603535105995,-0.00306587113892293,0.4738562091503268,1.3856209150326797
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2022,473,-39834.84019368347,-0.005034173393973612,0.42283298097251587,2.5665961945031714
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2023,118,-1870.6543394680161,-0.002244311244843134,0.5,3.8559322033898304
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_1d,2022,1073,-40863.02465496733,-0.002416905216194703,0.4212488350419385,1.0009319664492078
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_1d,2023,356,-13716.452718375334,-0.004382042158073994,0.3539325842696629,1.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_2d,2022,501,-4293.88412226838,-0.00013954739758080157,0.46506986027944114,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_2d,2023,180,-7616.552663525295,-0.002558233069269347,0.42777777777777776,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_3d,2022,361,-14623.5236787345,-0.0018697137293292802,0.4515235457063712,3.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_3d,2023,120,-1086.5986337435006,-0.00041172361966929175,0.45,3.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_5d,2022,211,29067.61080601722,0.006502687274518243,0.5071090047393365,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,next_open_5d,2023,72,-8073.221136595541,-0.004187935197502998,0.4722222222222222,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2022,711,-46997.22588191545,-0.004340498664813251,0.4388185654008439,1.7032348804500703
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2023,209,-7181.357410582563,-0.004046286634700421,0.44976076555023925,2.15311004784689
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,2022,801,-25048.92438631515,-0.0018047384759042086,0.4581772784019975,1.2184769038701624
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,2023,241,2207.435260842597,0.0007627090914300347,0.45643153526970953,1.4066390041493777
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,momentum_trail_4pct_5d,2022,375,-29140.558857150776,-0.0052163202410147914,0.4533333333333333,2.6213333333333333
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,momentum_trail_4pct_5d,2023,102,3539.6723647764866,0.0029975072194105305,0.5196078431372549,3.5
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_1d,2022,743,-26328.716672171064,-0.002065547057351944,0.4387617765814266,1.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_1d,2023,267,-2332.254063184885,-0.000581115228610027,0.40823970037453183,1.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_2d,2022,487,-20063.029237881397,-0.0021956541955561668,0.4414784394250513,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_2d,2023,135,3106.9719144881747,0.001576329539381692,0.4222222222222222,2.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_3d,2022,349,-16521.12129632717,-0.0021427670202737023,0.4469914040114613,3.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_3d,2023,109,-2640.1277084729245,-0.001364479845272886,0.45871559633027525,3.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_5d,2022,198,-25610.74156924448,-0.007311347148328435,0.46464646464646464,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,next_open_5d,2023,72,620.7937360846608,0.001070312614647591,0.4861111111111111,5.0
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,2022,590,-31699.207909968005,-0.003183683645168822,0.4610169491525424,1.6542372881355931
primary_development_2022_2023_partial,flow_quality,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,2023,165,1700.2793050235978,0.0008297660496603933,0.49696969696969695,2.175757575757576
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2022,1063,-40638.4081072405,-0.0023114430013412585,0.4468485418626529,1.1392285983066792
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2023,279,-13012.143376997608,-0.004825761740302741,0.3763440860215054,1.2831541218637992
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,momentum_trail_4pct_5d,2022,497,-32379.860411006397,-0.00415825616069878,0.47484909456740443,2.436619718309859
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,momentum_trail_4pct_5d,2023,142,-7057.340064395994,-0.004094705111686861,0.43661971830985913,3.1549295774647885
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_1d,2022,1109,-49625.27788097823,-0.00314624343719194,0.4192966636609558,1.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_1d,2023,281,-5568.730487661979,-0.0023872369026099395,0.3701067615658363,1.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_2d,2022,463,-25159.16299837789,-0.002926718926867351,0.46436285097192226,2.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_2d,2023,90,953.7563874580601,0.0004824263900556175,0.4444444444444444,2.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_3d,2022,405,-16826.765529307377,-0.0019740009551820477,0.45185185185185184,3.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_3d,2023,150,9223.017635477949,0.00421310092018184,0.4266666666666667,3.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_5d,2022,230,2649.1676935653486,0.0020070541014628835,0.49130434782608695,5.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,next_open_5d,2023,72,6060.092554470681,0.00431749101061513,0.5694444444444444,5.0
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,2022,797,-39393.06038479179,-0.0030346985262638044,0.46925972396486826,1.520702634880803
primary_development_2022_2023_partial,flow_quality,2,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,2023,218,-7125.977130872526,-0.0028092583420150944,0.4724770642201835,2.036697247706422
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,2022,535,-7936.027917303742,-0.0006337408364667471,0.4654205607476635,1.1626168224299065
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,156,-1575.4935902525467,-0.0007970281165023772,0.4423076923076923,1.358974358974359
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,momentum_trail_4pct_5d,2022,389,-1277.7941193998286,0.0002039878725321845,0.4961439588688946,2.4267352185089974
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,momentum_trail_4pct_5d,2023,102,12095.255590590023,0.006145318294849704,0.5588235294117647,3.2058823529411766
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_1d,2022,605,-302.4609103904513,0.00014162528647596257,0.46115702479338844,1.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_1d,2023,192,-5457.333409881634,-0.0015190407961897434,0.4583333333333333,1.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_2d,2022,393,17786.46252783786,0.00239322397748043,0.4580152671755725,2.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_2d,2023,120,9302.210728753606,0.003718082584911255,0.4583333333333333,2.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_3d,2022,335,49002.539803259075,0.006778129835157533,0.4716417910447761,3.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_3d,2023,110,9550.958314051433,0.0032502845761498444,0.4818181818181818,3.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_5d,2022,225,27825.443719149698,0.007488017870176373,0.48,5.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,next_open_5d,2023,75,-5600.779479362958,-0.0028184005564337836,0.4666666666666667,5.0
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,protect_3pct_target6pct_3d,2022,447,26825.547139929102,0.002683822262035776,0.5145413870246085,1.6487695749440716
primary_development_2022_2023_partial,flow_quality,2,fu_r3_core_pullback,protect_3pct_target6pct_3d,2023,124,-1253.79730316516,-0.00014249433353769606,0.5080645161290323,2.0403225806451615
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,2022,765,-38348.29150502146,-0.003216156005316476,0.41568627450980394,1.126797385620915
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,145,-2819.74513960881,-0.0015059706099905712,0.38620689655172413,1.2206896551724138
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,momentum_trail_4pct_5d,2022,482,-29329.850484194685,-0.003371571499980325,0.475103734439834,2.520746887966805
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,momentum_trail_4pct_5d,2023,133,-726.0255583167009,-0.00020815020154453106,0.42857142857142855,3.3533834586466167
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_1d,2022,747,-39575.21125751574,-0.003558147456163849,0.3614457831325301,1.0
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_1d,2023,178,-928.148840314153,-8.989639553140083e-05,0.38202247191011235,1.0
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_2d,2022,534,-5379.87561298493,-2.9573005252932912e-06,0.4363295880149813,2.0
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_2d,2023,135,-3197.966121559726,-0.0009750297567219377,0.4148148148148148,2.0
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_3d,2022,405,-31670.574075473713,-0.001469564583439838,0.4345679012345679,3.0024691358024693
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_3d,2023,149,782.7017091403509,0.0027782305395984345,0.436241610738255,3.0
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_5d,2022,245,-15676.871876132633,-0.0029671404045045267,0.4163265306122449,5.0
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,next_open_5d,2023,74,6025.776216415054,0.004414645651304037,0.5135135135135135,5.0
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,protect_3pct_target6pct_3d,2022,766,-56511.19054011672,-0.005181402962317585,0.4281984334203655,1.5796344647519582
primary_development_2022_2023_partial,flow_quality,2,ht_r3_core_pullback,protect_3pct_target6pct_3d,2023,233,-5413.321063554145,-0.002893744079436544,0.45064377682403434,1.909871244635193
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,2022,615,-19131.493436226297,-0.001489834289758031,0.45365853658536587,1.2715447154471544
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,2023,193,6899.583388096653,0.0024953999189267547,0.5492227979274611,1.4663212435233162
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2022,351,1670.1598449051417,0.0007053012767425432,0.5327635327635327,2.7094017094017095
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2023,94,4751.662412445958,0.0024937744958954265,0.5851063829787234,3.8297872340425534
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_1d,2022,729,-25650.5348297156,-0.0019005570595950817,0.42935528120713307,1.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_1d,2023,192,11555.275667715196,0.004157103741807027,0.5729166666666666,1.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_2d,2022,409,-16138.315689649426,-0.0018520538509177427,0.4767726161369193,2.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_2d,2023,120,8366.268317134369,0.004665542077263359,0.5583333333333333,2.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_3d,2022,330,-8319.08787959934,-0.000839312459851293,0.49696969696969695,3.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_3d,2023,111,-989.066474096282,0.0002210052230016549,0.43243243243243246,3.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_5d,2022,208,-32862.57896251322,-0.009541120491882459,0.40865384615384615,5.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,next_open_5d,2023,59,657.0385033321472,0.0013710822436725553,0.4067796610169492,5.0
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2022,469,-6665.482174568897,-0.0004064039161614098,0.4925373134328358,1.840085287846482
primary_development_2022_2023_partial,flow_quality,2,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2023,142,1873.033422902823,0.00101177582483174,0.5140845070422535,2.2183098591549295
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2022,862,-54033.1254750176,-0.004586407833222185,0.4176334106728538,1.2134570765661252
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2023,245,-5022.477212114003,-0.0030558894124892867,0.3877551020408163,1.4489795918367347
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,momentum_trail_4pct_5d,2022,456,-38806.14133085609,-0.005150349749055411,0.4407894736842105,2.662280701754386
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,momentum_trail_4pct_5d,2023,97,1930.5547482441061,0.0016839347102899612,0.5670103092783505,3.7010309278350517
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_1d,2022,1034,-55347.24746752424,-0.004069631267870292,0.3858800773694391,1.001934235976789
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_1d,2023,179,-5132.96281420833,-0.0038784030763390617,0.3016759776536313,1.0
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_2d,2022,397,-16940.50779423039,-0.0019765965729209613,0.44080604534005036,2.0
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_2d,2023,90,-4541.5753605907385,-0.0035438003306850195,0.4,2.0
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_3d,2022,329,-25101.593186463724,-0.003553890937567497,0.41033434650455924,3.0
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_3d,2023,90,-1532.54681933535,-0.0008252642367546318,0.45555555555555555,3.0
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_5d,2022,232,-29492.926535755352,-0.006956616679483146,0.43103448275862066,5.0
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,next_open_5d,2023,72,-5808.26595328215,-0.005151270483714719,0.4722222222222222,5.0
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,protect_3pct_target6pct_3d,2022,619,-40532.57977978994,-0.004155952578453623,0.43134087237479807,1.6865912762520194
primary_development_2022_2023_partial,flow_quality,2,ng_r3_volume_quality,protect_3pct_target6pct_3d,2023,156,-673.0674707440148,-0.0009313880699594365,0.4423076923076923,2.3076923076923075
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,fast_failure_2pct_target4pct_2d,2022,965,-42696.56091524079,-0.002781351981993437,0.46735751295336786,1.2569948186528497
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,fast_failure_2pct_target4pct_2d,2023,304,-12463.85835070356,-0.004196185591481718,0.4342105263157895,1.4638157894736843
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,momentum_trail_4pct_5d,2022,439,-18803.44861986018,-0.0014602143688556852,0.5034168564920274,2.774487471526196
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,momentum_trail_4pct_5d,2023,120,-10772.302923788626,-0.005657025391115174,0.45,3.725
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_1d,2022,1206,-50679.55268023297,-0.003013244671961737,0.42454394693200664,1.0033167495854063
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_1d,2023,445,-12911.956683259796,-0.0036547751254708267,0.36629213483146067,1.0
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_2d,2022,544,-32629.301704013087,-0.005450251763893158,0.41544117647058826,2.0018382352941178
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_2d,2023,134,-12860.29728087779,-0.007076979776562361,0.30597014925373134,2.0
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_3d,2022,344,-12124.20719048126,-0.0017725338983686503,0.4680232558139535,3.0
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_3d,2023,90,-4694.636423883889,-0.0029016381221847625,0.4444444444444444,3.0
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_5d,2022,245,-51.50477181335009,0.0006579389989272658,0.4775510204081633,5.0
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,next_open_5d,2023,90,-5931.150458576201,-0.0030500450136987105,0.36666666666666664,5.0
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,protect_3pct_target6pct_3d,2022,536,-39213.0387586353,-0.004682145701833678,0.4496268656716418,1.7835820895522387
primary_development_2022_2023_partial,flow_quality,2,s0_distance_only,protect_3pct_target6pct_3d,2023,120,-4116.449320373352,-0.0031066237151737494,0.48333333333333334,2.2416666666666667
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2022,902,-58133.935968595084,-0.005147519914809643,0.3924611973392461,1.1430155210643016
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2023,264,-9024.298409922694,-0.006900780935647797,0.36363636363636365,1.3484848484848484
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,momentum_trail_4pct_5d,2022,487,-44153.545065045924,-0.0057254391892594975,0.46406570841889117,2.509240246406571
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,momentum_trail_4pct_5d,2023,129,-6768.552226422422,-0.007158791485778231,0.43410852713178294,3.4186046511627906
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_1d,2022,854,-52988.58203417974,-0.005266937886968155,0.3747072599531616,1.0011709601873535
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_1d,2023,267,-6529.354028650869,-0.006595635124530404,0.30337078651685395,1.0
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_2d,2022,605,-41799.21900377837,-0.004291610092209929,0.4132231404958678,2.0
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_2d,2023,225,-10391.032026582,-0.004495409384901078,0.37333333333333335,2.0
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_3d,2022,359,-34210.481817709704,-0.0011143913703900944,0.45403899721448465,3.002785515320334
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_3d,2023,114,14289.250632769834,-0.0007285510292831863,0.40350877192982454,3.0
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_5d,2022,184,-24877.96660236216,-0.006327886755645958,0.45108695652173914,5.0
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,next_open_5d,2023,54,-7146.902889541856,-0.009777678046469935,0.35185185185185186,5.0
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,protect_3pct_target6pct_3d,2022,665,-54548.94148192475,-0.006274028480295793,0.42255639097744363,1.556390977443609
primary_development_2022_2023_partial,flow_quality,2,s0_strong_no_ma,protect_3pct_target6pct_3d,2023,173,-7017.329091618355,-0.00636587227588127,0.42196531791907516,2.0578034682080926
primary_development_2022_2023_partial,flow_quality,2,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2022,993,-45276.62578817557,-0.0031185495139621254,0.42900302114803623,1.2205438066465257
primary_development_2022_2023_partial,flow_quality,2,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2023,307,-11480.482494557584,-0.003550122227494627,0.42996742671009774,1.4104234527687296
primary_development_2022_2023_partial,flow_quality,2,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2022,456,-27750.047333236842,-0.0027616899832977946,0.4758771929824561,2.6776315789473686
primary_development_2022_2023_partial,flow_quality,2,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2023,122,-2804.119623693753,-0.00013760097503488149,0.45081967213114754,3.6147540983606556
primary_development_2022_2023_partial,flow_quality,2,s1_break_reclaim_stable3,next_open_1d,2022,1210,-52519.50061748373,-0.0031721084694207205,0.40165289256198344,1.0
