sample_group,market_regime,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
supplemental_2023_09_legacy,neutral,s1_touch_immediate,60,7784,-0.0026797537440654638,-0.002517107175540434,0.1644398766700925,-0.00268272224944229,-0.002517107175540545,0.2198098663926002,-0.002211551290412245,-0.002517107175540434,0.28224563206577596,-0.002171712252680228,-0.002517107175540434,0.33389003083247687,-0.002165749616570479,-0.004270152681383199,0.4139349530788019,-0.004668674338294769,-0.006041825718509697,0.369727366255144,-0.006645393947404071,-0.009063051560028124,0.33517613782463357,-0.007956439545500033,-0.010774415890974831,0.33830525909733833
supplemental_2023_09_legacy,neutral,s1_touch_immediate,120,5424,-0.002769242908949197,-0.002517107175540434,0.16556047197640117,-0.002708164345773867,-0.002517107175540545,0.2206858407079646,-0.0023311560324275923,-0.002517107175540434,0.2793141592920354,-0.002249796006577877,-0.002517107175540545,0.33517699115044247,-0.002625475461443387,-0.004045314715433346,0.41114596789075475,-0.005031451243472977,-0.006384866153815172,0.37988929889298895,-0.006916208123433328,-0.009211623234764876,0.34151744508030274,-0.007198057092681742,-0.010016978550160593,0.35404757514290985
supplemental_2023_09_legacy,neutral,s1_touch_immediate,240,3918,-0.0026930568313965984,-0.002517107175540434,0.18249106687085248,-0.0026849898158383314,-0.002517107175540545,0.2327718223583461,-0.0021750945765575216,-0.002517107175540434,0.2845839714139867,-0.0022212029832235827,-0.002517107175540434,0.33129147524247066,-0.0020620282181507536,-0.004174055502491281,0.41226053639846744,-0.004404924441836795,-0.005793272330300969,0.3832396525293817,-0.006061958290470588,-0.007701207861351533,0.35349668198060236,-0.007075293984112169,-0.009884041391378329,0.36384556379442595
supplemental_2023_09_legacy,neutral,s1_touch_reclaim,10,18612,-0.002702574443077232,-0.002517107175540434,0.14216634429400388,-0.0026292183977767386,-0.002517107175540545,0.20492155598538578,-0.0021115660275830036,-0.002517107175540434,0.2691419053248079,-0.0022120157274578174,-0.002517107175540545,0.3138097796883396,-0.0026745694171555756,-0.0050457341230524255,0.39044188796903556,-0.004606810868186455,-0.006374598621573968,0.3638808217704636,-0.0061113815770842345,-0.008578785795000266,0.33207851573003494,-0.007929257796085065,-0.010572150724593943,0.33175635718509755
supplemental_2023_09_legacy,neutral,s1_touch_reclaim,20,13514,-0.0026885990536079187,-0.002517107175540434,0.15635637117063786,-0.002733189475191427,-0.002517107175540545,0.20756252774900102,-0.0024241496688068823,-0.002517107175540545,0.26278398579146006,-0.0027623024560337783,-0.0029628099873475477,0.2949012062458373,-0.0037840940883063353,-0.006475372623256592,0.35436102472974973,-0.005453488379029117,-0.007078766746383858,0.3492557209508998,-0.0072951122574819146,-0.009325512067462405,0.31324052132701424,-0.009682399377151667,-0.01183626770559748,0.30642772511848343
supplemental_2023_09_legacy,neutral,s1_touch_reclaim,40,9391,-0.0026817180859789575,-0.002517107175540434,0.1600468533702481,-0.002711901467281803,-0.002517107175540545,0.20168246193163666,-0.0024069967079867038,-0.002517107175540434,0.26418911723991056,-0.002746028409487632,-0.0030519328001775148,0.3031948881789137,-0.003439113267002659,-0.0057049722912506096,0.3782228851480929,-0.005452441318827076,-0.0069405563856076435,0.3588486140724947,-0.007342088264335122,-0.009166993127703638,0.32008524240809805,-0.0096274300215258,-0.01141598132077093,0.31088855742595356
supplemental_2023_09_legacy,neutral,s1_touch_reclaim,60,7656,-0.0026106958008837258,-0.002517107175540434,0.16666666666666666,-0.0026520131744278423,-0.002517107175540545,0.2211337513061651,-0.002238138106150328,-0.002517107175540434,0.2784743991640543,-0.0025393548595635594,-0.002517107175540545,0.31739811912225707,-0.0029252947790565096,-0.004869661168050876,0.39709917679341433,-0.005200524444855344,-0.006596793704455928,0.363755230125523,-0.007015397152966673,-0.009323184916583793,0.32862745098039214,-0.008602460623336207,-0.011638439964268277,0.3274081819370017
supplemental_2023_09_legacy,neutral,s1_touch_reclaim,120,5277,-0.0026421877369868416,-0.002517107175540434,0.17093045290884973,-0.0026140873278507125,-0.002517107175540545,0.22323289747962857,-0.0022474331937926357,-0.002517107175540434,0.2867159370854652,-0.002523658791066078,-0.0029220119422642687,0.31949971574758385,-0.0031309520687193386,-0.004869661168050765,0.39283004552352047,-0.005280825743183536,-0.006660342766114935,0.37329286798179057,-0.007053282682569558,-0.009256856451381412,0.3357996585088219,-0.007713126896375267,-0.010864244353987695,0.3438862559241706
supplemental_2023_09_legacy,neutral,s1_touch_reclaim,240,3774,-0.0026194300004843416,-0.002517107175540434,0.1825649178590355,-0.002692435566520483,-0.002517107175540545,0.22813990461049286,-0.002269975916235604,-0.002517107175540434,0.2821939586645469,-0.0025471288551160956,-0.002517107175540545,0.3158452570217276,-0.002477240530777699,-0.0045457525171226365,0.40822281167108754,-0.004313525954823667,-0.005560535011355172,0.38488063660477456,-0.005611861438597294,-0.007608904790357529,0.35585585585585583,-0.006587701497183905,-0.009979572707892848,0.36879808967895994
supplemental_2023_09_legacy,neutral,s2_first_touch_reclaim,10,61,-0.0009882456421843617,-0.002517107175540323,0.18032786885245902,-0.002912119941581974,-0.002517107175540434,0.3114754098360656,-0.0021205489731708728,-0.003218571938426895,0.36065573770491804,-0.0020947922021692595,-0.005175289434899533,0.3114754098360656,0.0023388176047259863,0.0012720016291110081,0.5409836065573771,0.001879068714350214,0.0010326540088883007,0.5245901639344263,0.0024284085503585478,-0.002517107175540323,0.45901639344262296,0.005830533741754381,-0.0037145656303115837,0.45901639344262296
supplemental_2023_09_legacy,neutral,s2_first_touch_reclaim,20,427,-0.0017529391833344568,-0.002517107175540434,0.2388758782201405,-0.0016923736484411307,-0.002517107175540434,0.2997658079625293,-0.0010209207538173866,-0.002517107175540323,0.3747072599531616,-0.0003681647230439683,-0.002517107175540323,0.3981264637002342,0.0019579031998152325,-0.0003451248286174824,0.4964871194379391,-0.0011882894815914793,-0.003908296705281589,0.4238875878220141,-0.003740339012315284,-0.006917805065145832,0.352112676056338,-0.003977514978926889,-0.009878604539558467,0.3559718969555035
supplemental_2023_09_legacy,neutral,s2_first_touch_reclaim,40,719,-0.0025889855263519766,-0.002517107175540434,0.22531293463143254,-0.0032082861885025533,-0.002940666790328117,0.24200278164116829,-0.0027644729308893587,-0.003025508242219699,0.3087621696801113,-0.003316172705232289,-0.0032587004345154824,0.33565459610027853,-0.002209615565668564,-0.0031136870037813957,0.4192200557103064,-0.004113933955729264,-0.006346216169108132,0.38247566063977745,-0.00738589986191526,-0.009366374954138057,0.3147632311977716,-0.010628249996972164,-0.011411308488212535,0.32172701949860727
supplemental_2023_09_legacy,neutral,s2_first_touch_reclaim,60,632,-0.002624683933800077,-0.002517107175540434,0.2231012658227848,-0.003186364666239876,-0.0028268938691078382,0.2626582278481013,-0.003174714820324533,-0.0034832922232270747,0.28639240506329117,-0.003866372029773481,-0.004039725896776869,0.2990506329113924,-0.0037897340836490377,-0.003954402410157987,0.40887480190174325,-0.007471904620254776,-0.008561661762051365,0.34177215189873417,-0.009087240370244769,-0.011465865788736429,0.31170886075949367,-0.0077575905403478715,-0.012806664043681915,0.34651898734177217
supplemental_2023_09_legacy,neutral,s2_first_touch_reclaim,120,539,-0.002768536619226931,-0.002517107175540545,0.25788497217068646,-0.0026545676848601448,-0.002517107175540545,0.2894248608534323,-0.0026344344002659464,-0.002517107175540545,0.3432282003710575,-0.0030956760339036662,-0.0032927548371455284,0.3432282003710575,-0.006608962487394055,-0.008028062384515255,0.3358070500927644,-0.007751334706043253,-0.010751487529062964,0.35064935064935066,-0.00836914694682034,-0.011708624423384884,0.31226765799256506,-0.005978319928681422,-0.011796017806465775,0.34879406307977734
supplemental_2023_09_legacy,neutral,s2_first_touch_reclaim,240,384,-0.0031337644691359725,-0.0025171071755404895,0.22916666666666666,-0.0034248551587156436,-0.00304273660728388,0.2864583333333333,-0.0033765490482141,-0.002517107175540434,0.3125,-0.00397382623508924,-0.004064857643700404,0.3463541666666667,-0.005922338255718478,-0.004583144650321946,0.39947780678851175,-0.008781683950094302,-0.008943898636124936,0.3463541666666667,-0.010520209462743286,-0.012477726945767542,0.328125,-0.010761000944047177,-0.01708259264490486,0.34293193717277487
supplemental_2023_09_legacy,neutral,s2_reclaim_acceleration,10,11244,-0.0026525841374667857,-0.002517107175540434,0.13900747065101388,-0.002529496717288903,-0.002517107175540434,0.20419779437922447,-0.0018793321197561746,-0.002517107175540434,0.27668089647812166,-0.0017048864552902357,-0.002517107175540434,0.33724653148345785,-0.000923254496712371,-0.002517107175540434,0.4401743617115915,-0.003630695706620151,-0.004894897146516475,0.3862240811604521,-0.005148845302437605,-0.007361217525308883,0.3473656105375578,-0.008778805288474209,-0.010618360661723059,0.3186832740213523
supplemental_2023_09_legacy,neutral,s2_reclaim_acceleration,20,8014,-0.002603208412636266,-0.002517107175540434,0.1561018218118293,-0.0026255228624843204,-0.002517107175540545,0.20801098078362865,-0.002122471951401307,-0.002517107175540434,0.278762166209134,-0.0021236344197510795,-0.002517107175540434,0.3251809333666084,-0.0019503358006778184,-0.004785403287442314,0.4023964053919121,-0.0045203715215661,-0.005898405117318373,0.3690387016229713,-0.00674563852587824,-0.00865546343907575,0.3178584799700487,-0.010374212165651018,-0.011796017806465553,0.2990887529646736
supplemental_2023_09_legacy,neutral,s2_reclaim_acceleration,40,5566,-0.0025821912229983747,-0.002517107175540434,0.15271289974847288,-0.002683235121512045,-0.002517107175540545,0.1920589292130794,-0.0022754516643689366,-0.002517107175540434,0.26500179662234996,-0.0022140024295899483,-0.002517107175540434,0.32267337405677327,-0.001374559449595964,-0.002517107175540545,0.43501707711666365,-0.00389046243346939,-0.004864125746892212,0.3961891065971598,-0.006359123717435569,-0.007992772652854752,0.33698777857656365,-0.010008259285318299,-0.011188179417430666,0.3084800574919152
supplemental_2023_09_legacy,neutral,s2_reclaim_acceleration,60,4548,-0.0025731289520621657,-0.002517107175540434,0.15919085312225154,-0.002650966702424799,-0.002517107175540545,0.21240105540897097,-0.002132346411090109,-0.002517107175540434,0.28100263852242746,-0.0020690433236881436,-0.002517107175540434,0.3317941952506596,-0.0012424627090792274,-0.002517107175540545,0.4396039603960396,-0.004184426992501564,-0.005420177779033364,0.39106514084507044,-0.006988395496941543,-0.009044359894796239,0.3298129812981298,-0.010822598480116711,-0.012604582124394914,0.2990325417766051
supplemental_2023_09_legacy,neutral,s2_reclaim_acceleration,120,2619,-0.002611961287819309,-0.002517107175540434,0.1672394043528064,-0.002660329714451731,-0.002517107175540545,0.21000381825124093,-0.002298658301176687,-0.002517107175540434,0.2821687667048492,-0.0022573672814372612,-0.002517107175540434,0.32646048109965636,-0.0021330275080168166,-0.002517107175540545,0.42966360856269115,-0.0044632467999961055,-0.0051215189062325805,0.3964067278287462,-0.006580305232331082,-0.007512476674976898,0.35091743119266056,-0.010362577620840814,-0.011796017806465886,0.3222604047346315
supplemental_2023_09_legacy,neutral,s2_reclaim_acceleration,240,1972,-0.002638673281849919,-0.002517107175540434,0.172920892494929,-0.0026368166937023913,-0.002517107175540545,0.22718052738336714,-0.002317521152816037,-0.002517107175540434,0.29107505070993916,-0.002267983413824659,-0.002517107175540434,0.33975659229208927,-0.0007715874031423919,-0.0018691806456122562,0.4672754946727549,-0.0029339949273834228,-0.0026003278407185637,0.43204868154158216,-0.004758816438198973,-0.005434946198300372,0.3924949290060852,-0.008792566031151843,-0.009910571339526497,0.3580121703853955
supplemental_2023_09_legacy,neutral,s2_reclaim_bull_stack,10,674,-0.002995673283048447,-0.002517107175540656,0.1572700296735905,-0.003140659829056308,-0.0031968646897224673,0.19287833827893175,-0.003470018087471869,-0.0036403987215141154,0.2526002971768202,-0.003036571074173457,-0.003934779372274655,0.29464285714285715,-0.006801314023850519,-0.007149321359214755,0.31343283582089554,-0.00836946362682223,-0.00887396332739493,0.2997032640949555,-0.008461447622348411,-0.009566466021333708,0.3115727002967359,-0.00932427092830577,-0.01190518146094699,0.337295690936107
supplemental_2023_09_legacy,neutral,s2_reclaim_bull_stack,20,486,-0.002713037723055833,-0.002517107175540545,0.19753086419753085,-0.0027317871368621955,-0.002517107175540545,0.21810699588477367,-0.0030376451586256624,-0.003488366077998295,0.24329896907216494,-0.0031165475455637763,-0.003795931397110097,0.29896907216494845,-0.0035204688541346156,-0.0043499976438891585,0.3925619834710744,-0.006701401686918273,-0.008638978228878269,0.3148148148148148,-0.008000700294354186,-0.008956959968816292,0.3347107438016529,-0.007572005072876658,-0.011945111833616795,0.3497942386831276
supplemental_2023_09_legacy,neutral,s2_reclaim_bull_stack,40,205,-0.0020831663514692877,-0.002517107175540434,0.24878048780487805,-0.002223488528941708,-0.002517107175540434,0.22926829268292684,-0.002199088620495969,-0.0033546242979790586,0.2634146341463415,-0.0031622957207753464,-0.0039197164623366865,0.28431372549019607,-0.0013466680471961655,-0.002517107175540434,0.43137254901960786,-0.004484467184241774,-0.004648480878156613,0.37073170731707317,-0.005210136426834298,-0.00816536817681135,0.3853658536585366,-0.00354970756987966,-0.008617919975690058,0.3853658536585366
supplemental_2023_09_legacy,neutral,s2_reclaim_bull_stack,60,68,-0.002072290028910189,-0.002517107175540434,0.2647058823529412,-0.0016941893290794527,-0.002517107175540434,0.27941176470588236,-0.001308434637315108,-0.002734140006877439,0.3088235294117647,-0.0037315207771660306,-0.003751708367918327,0.2647058823529412,-0.0030361691750786708,-0.0012703165572259256,0.47058823529411764,-0.007699281560157137,-0.010160654246992196,0.3382352941176471,-0.008554942678155639,-0.011991600229767196,0.3235294117647059,-0.006643245900631687,-0.012568316705105831,0.35294117647058826
supplemental_2023_09_legacy,neutral,s2_reclaim_bull_stack,120,24,-0.0009585362736584483,-0.0025171071755404895,0.2916666666666667,-0.0014435496033954286,-0.002517107175540434,0.2916666666666667,-0.000629800933722155,-0.0025171071755403784,0.4166666666666667,-0.0010744506442824607,-0.0028015334352566312,0.3333333333333333,0.002361237096607835,-0.005957875680864089,0.4583333333333333,0.00691615829187027,-0.0025171071755404895,0.4583333333333333,-0.0005089975595037368,-0.01245738187833556,0.4166666666666667,0.005992102046028426,-0.014288942650248326,0.25
supplemental_2023_09_legacy,neutral,s2_reclaim_bull_stack,240,5,-0.00022935630071172498,-2.0278908144821806e-05,0.4,0.001589465285091385,-2.0278908144821806e-05,0.4,0.0032933735155000754,0.0025877182739195703,0.6,0.003638650224647444,0.0005239992050221076,0.6,-0.001676697238195124,0.003546618616705688,0.6,0.016720389157600192,0.0005147557205826825,0.6,0.015997157868479772,-0.008599319936665184,0.4,0.05710781875981759,-0.0014961420856484109,0.4
supplemental_2023_09_legacy,neutral,s2_reclaim_daily_trend,10,5646,-0.002836080344755627,-0.002517107175540545,0.13974495217853347,-0.0030331254493350685,-0.003095190616039245,0.19217144881331916,-0.0030029614040755132,-0.0032762265764723075,0.2407440212577502,-0.003298965337186146,-0.0037544295466778177,0.27781715095676823,-0.006359980214059014,-0.008051218612324385,0.3072695035460993,-0.008340712713368469,-0.010204836600006373,0.2927608232789212,-0.009653817837131986,-0.01154682557769282,0.2805245436824384,-0.011539244659314312,-0.01364521247074224,0.3057968445311115
supplemental_2023_09_legacy,neutral,s2_reclaim_daily_trend,20,4119,-0.002803179069965896,-0.002517107175540434,0.15877640203932994,-0.003062423300730361,-0.00298895338785099,0.20101966496722506,-0.0031129790870607446,-0.0033585100184428396,0.23312287518212724,-0.0036990150511995268,-0.004015955343651456,0.2578921806702283,-0.006244664267888455,-0.008041315433095775,0.29411764705882354,-0.008107427445723991,-0.009845771123676794,0.29499027237354086,-0.010091008899335764,-0.01208201162728162,0.27654921020656137,-0.012432950994281525,-0.01389523903285339,0.2796692607003891
supplemental_2023_09_legacy,neutral,s2_reclaim_daily_trend,40,2856,-0.0027500574955356054,-0.002517107175540434,0.16631652661064425,-0.0027560291146345416,-0.002517107175540545,0.2107843137254902,-0.0025963235913019633,-0.002517107175540545,0.26750700280112044,-0.0031891803821354767,-0.0036749515084765205,0.29492119089316987,-0.005526511027007322,-0.007312808853821795,0.3237561317449194,-0.008172927576313662,-0.009092885315670707,0.2949438202247191,-0.009762453053420252,-0.012325198550412142,0.2786540483701367,-0.009796551122197225,-0.012495367163150473,0.296984572230014
supplemental_2023_09_legacy,neutral,s2_reclaim_daily_trend,60,2155,-0.0026958619846454306,-0.002517107175540545,0.16241299303944315,-0.002886474629730198,-0.0028842337463262924,0.21809744779582366,-0.002743275595731948,-0.0028595317868771453,0.2672853828306265,-0.0035012017929951724,-0.0038632379350874713,0.294199535962877,-0.005283065630762901,-0.006066868359969058,0.35498839907192575,-0.0069902030391381575,-0.007512615702676195,0.32109665427509293,-0.007915617137912839,-0.010631436344362588,0.3111936832326986,-0.005720844323947853,-0.009256856451381412,0.36541143654114366
supplemental_2023_09_legacy,neutral,s2_reclaim_daily_trend,120,1679,-0.0026725359240160184,-0.002517107175540434,0.16140559857057774,-0.0027752383335380563,-0.002517107175540434,0.21024419297200714,-0.0026620453019527844,-0.002517107175540434,0.2727814175104229,-0.002971429228123537,-0.002517107175540545,0.30375223347230496,-0.0045754901423071615,-0.005762009234175358,0.3539928486293206,-0.007734791631933968,-0.009450698623383769,0.3140643623361144,-0.009277553082746191,-0.011343044253416867,0.2786396181384248,-0.00880111087584887,-0.01204166323400685,0.3170441001191895
supplemental_2023_09_legacy,neutral,s2_reclaim_daily_trend,240,1382,-0.0027637657158751665,-0.002517107175540434,0.16570188133140376,-0.0029969593599728267,-0.003102376090930281,0.20622286541244572,-0.002913876047169661,-0.0029073071871904,0.23806078147612156,-0.0033582164064086947,-0.003654241432481775,0.2706222865412446,-0.006168501571425444,-0.0078620185232402,0.3173913043478261,-0.008085786070847624,-0.009302705085910912,0.2960812772133527,-0.010118611459315377,-0.012320381216731124,0.2662807525325615,-0.012036425514634,-0.015592641888036218,0.2960812772133527
supplemental_2023_09_legacy,neutral,s2_reclaim_positive_slope,10,8506,-0.002838005811939261,-0.002517107175540434,0.11779920056430755,-0.003027139761708156,-0.002517107175540545,0.16905713613919587,-0.002895658576372159,-0.002517107175540545,0.23054314601457795,-0.003196445111863907,-0.003188360804628254,0.26937095825984714,-0.006715046216332622,-0.008925410310330173,0.3018823529411765,-0.0067802874035534,-0.008731308630705759,0.32740758182246293,-0.006554161647318909,-0.008731953859804964,0.32615094783939713,-0.010563404097451714,-0.012907553975795238,0.30215319449346983
supplemental_2023_09_legacy,neutral,s2_reclaim_positive_slope,20,6321,-0.002665516224931631,-0.002517107175540434,0.15045087802562884,-0.0029098886614088823,-0.002517107175540545,0.19237462426831198,-0.0026966225902615003,-0.002517107175540434,0.25126582278481013,-0.002741710117844282,-0.002517107175540545,0.3022151898734177,-0.0011760663478269705,-0.002517107175540545,0.42843571880937303,-0.003603449277876272,-0.005100425618162652,0.3848101265822785,-0.005748249227416083,-0.00834693121308816,0.3411932267763887,-0.010222008111665522,-0.011810426052787149,0.3058413804020896
supplemental_2023_09_legacy,neutral,s2_reclaim_positive_slope,40,4823,-0.002716103296866621,-0.002517107175540434,0.1652498444951275,-0.002875466344133319,-0.002517107175540656,0.19904623678208583,-0.0026347804473418057,-0.002517107175540545,0.25751606883682354,-0.002837998382783383,-0.003321854536283031,0.3040232268768146,-0.0037193304736588086,-0.005283157977234665,0.3844398340248963,-0.007273052996960488,-0.008367446722897798,0.33589370977787003,-0.01044485524304999,-0.01150343954332822,0.27427385892116185,-0.01214409760813465,-0.013885461332426297,0.2910788381742739
supplemental_2023_09_legacy,neutral,s2_reclaim_positive_slope,60,3323,-0.0025212106756361077,-0.002517107175540434,0.1799578693951249,-0.0025120636279513937,-0.002517107175540545,0.2347276557327716,-0.002006618958809368,-0.002517107175540434,0.29431236834185975,-0.0023770288007125533,-0.002517107175540545,0.33162804694553116,-0.004466096387424067,-0.00604593816430643,0.36412879927776104,-0.008157964657716529,-0.00920266136587683,0.304635761589404,-0.01013670501238917,-0.012196407980103852,0.2891566265060241,-0.008323487300885352,-0.01173487127313827,0.3292168674698795
supplemental_2023_09_legacy,neutral,s2_reclaim_positive_slope,120,1234,-0.002684342282493352,-0.002517107175540434,0.1952998379254457,-0.0026495792318700583,-0.002517107175540545,0.23987034035656402,-0.0024849795367394446,-0.002517107175540545,0.3014586709886548,-0.0029704703687350523,-0.003618587035745524,0.3217179902755267,-0.00036837316449646454,-0.001968587575416736,0.46796431467964317,-0.00225896649546993,-0.002517107175540545,0.4594155844155844,-0.0025987446184866543,-0.004220167873113023,0.43354943273906,-0.003292965615522871,-0.006779634096074572,0.4035656401944895
supplemental_2023_09_legacy,neutral,s2_reclaim_positive_slope,240,2675,-0.0026232097159314114,-0.002517107175540434,0.17757009345794392,-0.0025943386521976256,-0.002517107175540545,0.2261682242990654,-0.002130000005880337,-0.002517107175540434,0.29046728971962615,-0.0023005947578222915,-0.002517107175540434,0.32897196261682243,-0.0017512348602362106,-0.003865969040083017,0.4195359281437126,-0.0036832886852238263,-0.004914902590983594,0.39745508982035926,-0.0049800206305486965,-0.006794478071014076,0.36485981308411214,-0.005784883594113286,-0.008999530524521293,0.37373737373737376
supplemental_2023_09_legacy,neutral,s2_reclaim_recent_high,10,11329,-0.0025301896349643315,-0.002517107175540434,0.1546473651690352,-0.0020175666425728896,-0.002517107175540545,0.24600582575690705,-0.001954299778458325,-0.002901201268097342,0.2740995762711864,-0.0020213885105934432,-0.002517107175540545,0.30890791913127924,-0.004437115127068601,-0.007320783618250615,0.35143967496908673,-0.00520758394481176,-0.007574410790742392,0.3504507689588121,-0.0073860386226853305,-0.010073795757543746,0.3085623398427145,-0.009717267088095378,-0.012392319798251172,0.30279201272309597
supplemental_2023_09_legacy,neutral,s2_reclaim_recent_high,20,7752,-0.0025474592350272873,-0.002517107175540545,0.15583075335397317,-0.002234909166352026,-0.002517107175540545,0.22858617131062953,-0.0024031079513725986,-0.003263167678774881,0.2577731905560573,-0.0025942784651571053,-0.003205026411971179,0.2852535156753967,-0.005482311558446754,-0.008545965056729499,0.32305110996386166,-0.005674425765228954,-0.007580472113735692,0.3465512787393438,-0.008441550659348793,-0.010817935687255753,0.30096836668818594,-0.011076096590132194,-0.013621523256887591,0.2841833440929632
supplemental_2023_09_legacy,neutral,s2_reclaim_recent_high,40,5149,-0.0024725006966397766,-0.002517107175540545,0.15187415032045057,-0.002356471899866738,-0.002517107175540545,0.21810060205865217,-0.00263712284406596,-0.0034263926890860663,0.23815073815073814,-0.0027628248987103406,-0.0033676714533519836,0.2795260295260295,-0.0055113214496386315,-0.007908906596213128,0.33527696793002915,-0.0063508642859084466,-0.007853435408757603,0.34078972962458665,-0.009335567150732695,-0.011264217647995622,0.291796267496112,-0.012078610812302534,-0.01402020478636623,0.2750242954324587
supplemental_2023_09_legacy,neutral,s2_reclaim_recent_high,60,4354,-0.002436475319228274,-0.002517107175540434,0.16467615985300874,-0.0020935806924432666,-0.002517107175540545,0.2480477721635278,-0.0022490154229747967,-0.003035145865837474,0.26779972439136424,-0.0023401010229238376,-0.002517107175540545,0.3084519981626091,-0.004686123848993796,-0.007190721800554689,0.3564697770627442,-0.005748263188456575,-0.007910729381683135,0.34942528735632183,-0.007800153988764182,-0.011095261544434187,0.3128735632183908,-0.01009047253875252,-0.013410401789957893,0.2936580882352941
supplemental_2023_09_legacy,neutral,s2_reclaim_recent_high,120,3113,-0.002446589707465111,-0.002517107175540545,0.16543527144233858,-0.00215649016267695,-0.002517107175540545,0.24799229039511725,-0.002291631291555877,-0.0031956669665774706,0.27208480565371024,-0.0026290392217510022,-0.0032867699014853535,0.30452939286861547,-0.005319688312425781,-0.007590939889684067,0.3416988416988417,-0.005897680637896865,-0.007832291329134322,0.35960115792859443,-0.008004322737075934,-0.010529032319336218,0.3157556270096463,-0.009830763927339064,-0.012869812535652725,0.30719794344473006
supplemental_2023_09_legacy,neutral,s2_reclaim_recent_high,240,2180,-0.0024861147392955837,-0.002517107175540545,0.16926605504587156,-0.00227524565754931,-0.002517107175540545,0.25137614678899084,-0.0022159864873405885,-0.0030314070209364607,0.27155963302752295,-0.002690499103589615,-0.003392883987470896,0.30504587155963303,-0.004619192897688446,-0.006898374908553939,0.36179981634527086,-0.005038919820935568,-0.0073734016878307385,0.3586206896551724,-0.006829039365253493,-0.009977749770509525,0.31880733944954126,-0.00860453942776122,-0.0123366750988112,0.3236914600550964
supplemental_2023_09_legacy,neutral,s4_auction_confirmed_reclaim,10,13493,-0.002571138489826243,-0.002517107175540434,0.1623063810864893,-0.0024908964793186306,-0.002517107175540545,0.22255984584599423,-0.0018230703447586632,-0.002517107175540434,0.28822352330838213,-0.0023938688623928307,-0.0031952056750814695,0.3066034239976284,-0.0027633696498456624,-0.0053535539689513745,0.38080059303187547,-0.0038597582383580195,-0.0060417817084890135,0.36907675194660733,-0.005782470923173694,-0.008158978741289458,0.335706340378198,-0.008413214372485338,-0.011239547936058691,0.3267833308616343
supplemental_2023_09_legacy,neutral,s4_auction_confirmed_reclaim,20,9631,-0.0025053268232593903,-0.002517107175540434,0.1696604713944554,-0.002563863320434091,-0.002517107175540545,0.22251064271622883,-0.0021091410386602414,-0.002517107175540545,0.27826809261758906,-0.002925369061337697,-0.0036192982173353094,0.2901048696916208,-0.0039263095020211245,-0.006467534473854952,0.34555463232239303,-0.004871830864031265,-0.006892032144068749,0.34974550742702815,-0.0070586322179400215,-0.009036603207072669,0.3131491483174076,-0.009850539194754586,-0.012357855902382031,0.3024826010179703
supplemental_2023_09_legacy,neutral,s4_auction_confirmed_reclaim,40,6372,-0.0024329284424385255,-0.002517107175540434,0.17247332077840552,-0.0025284721634051795,-0.002517107175540545,0.21814187068424357,-0.0021707148687278716,-0.002517107175540545,0.2746390458254865,-0.0030758210937712753,-0.003798670013794303,0.28609541745134964,-0.0036993221612334633,-0.00591221572838041,0.3641500549364307,-0.004458584009906658,-0.006542461868133231,0.3648075412411626,-0.006828945367300251,-0.008731953859805075,0.31663263703471023,-0.010036718184010671,-0.012592691951545165,0.3086342229199372
supplemental_2023_09_legacy,neutral,s4_auction_confirmed_reclaim,60,5164,-0.0023997961469260027,-0.002517107175540434,0.17989930286599534,-0.0024692437335378137,-0.002517107175540545,0.23218435321456235,-0.0020176633697175576,-0.002517107175540545,0.2840821068938807,-0.002726993150876444,-0.0034998498957807267,0.30731990704879936,-0.003099257329674017,-0.005337511208031942,0.38466008134805346,-0.004146312171017385,-0.00658078378338478,0.36566440349175555,-0.0061102436682505725,-0.00885033189188622,0.33049205734211545,-0.008779585129017631,-0.012324731029399516,0.320030995738086
supplemental_2023_09_legacy,neutral,s4_auction_confirmed_reclaim,120,3638,-0.0024192447622247227,-0.002517107175540434,0.18884002199010444,-0.002461102083306581,-0.002517107175540545,0.23336998350742166,-0.002070887112689085,-0.002517107175540545,0.28559648158328754,-0.0027910293295183653,-0.0035363106879966466,0.3040131940626718,-0.0037444239546327884,-0.005391007466991282,0.37551581843191195,-0.00449890241242489,-0.006152028468503101,0.38359933957072095,-0.006101155410415,-0.008033666962871389,0.3472757292239956,-0.008976453055725727,-0.01118146390751551,0.33828382838283827
