sample_group,selection_ranker,selection_seed,strategy_id,policy_id,trade_row_count,distinct_signal_count,distinct_symbol_count,total_entry_notional,total_buy_cost,total_sell_cost,total_cost,mean_cost_rate,total_pnl,total_proceeds,mean_pnl,mean_trade_net_return,median_trade_net_return,trade_win_rate,mean_holding_trading_days,max_holding_trading_days,total_exit_attempt_count
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_positive_slope,next_open_2d,510,510,422,10424642.0,10552.12004340331,21025.05201244667,31577.172055849984,0.00303216435241045,-4437.557026508264,10430756.563016888,-8.701092208839734,-0.00018265062047591617,-0.005677390044829651,0.4568627450980392,2.0,2,510.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_positive_slope,next_open_3d,450,450,383,8905720.2,9039.211252492727,18046.134496720777,27085.345749213524,0.0030466992093538927,24890.543212548037,8939649.954465041,55.31231825010675,0.003316497519708356,-0.005719707241706919,0.45111111111111113,3.0,3,450.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_positive_slope,next_open_5d,335,335,298,7263907.0,7344.190509498389,14704.20294287114,22048.39345236954,0.0030383134849993184,29030.828769852753,7300282.019279353,86.65919035776942,0.004941735156354955,0.0005829663734879933,0.5074626865671642,5.0,5,335.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,693,693,565,9609198.9,10448.078529151619,20024.27087049016,30472.349399641742,0.003263072243273422,-46822.65070425825,9572824.32782491,-67.56515253139719,-0.004870541471671543,-0.009170114363125974,0.4126984126984127,1.3578643578643579,3,933.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,1091,1091,815,10329795.7,12844.03694088912,23105.188642826306,35949.22558371549,0.0037413341146061824,-70992.92558371567,10271646.811357165,-65.07142583291996,-0.00649121506713324,-0.01244664566562256,0.38038496791934007,1.0604949587534371,2,1091.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_recent_high,momentum_trail_4pct_5d,796,796,636,8377553.0,9975.362752290335,18269.450432268062,28244.813184558363,0.003511953756801149,-69818.39055321678,8317709.97219908,-87.71154592112661,-0.007446862535771239,-0.019365407048308563,0.43467336683417085,2.0841708542713566,5,798.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_recent_high,next_open_1d,1056,1056,783,9688694.8,12209.723241592881,21839.90445379335,34049.62769538624,0.0038317654382721772,-63133.42769538636,9637771.095546184,-59.785442893358294,-0.006046660483012723,-0.009512721475346663,0.3626893939393939,1.0,1,1056.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_recent_high,next_open_2d,622,622,514,8203098.9,8967.413625921685,17134.69954060447,26102.113166526135,0.003217524715654334,-43611.61316652613,8168454.700459407,-70.11513370824136,-0.004541796611056748,-0.0076088428612905035,0.432475884244373,2.0,2,622.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_recent_high,next_open_3d,462,462,404,4866364.0,6198.696923627627,10950.697744777157,17149.394668404766,0.006867881705290454,-74863.54610702579,4797699.1508166045,-162.0423075909649,-0.011189296454601557,-0.014380531470561952,0.36147186147186144,3.0043290043290045,5,942.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_recent_high,next_open_5d,272,272,253,4909293.7,4989.495636082558,9918.202758846723,14907.698394929268,0.003044009126709966,-5301.252419431548,4908981.943216653,-19.48989860085128,0.00045658226396132375,-0.008605376552010954,0.45588235294117646,5.0,5,272.0
primary_development_2022_2023_partial,sector_leader,2,s2_reclaim_recent_high,protect_3pct_target6pct_3d,1118,1118,836,11346054.9,13692.603479733403,24974.42811827636,38667.03159800974,0.003526653691204265,-69187.42797228009,11290560.075507449,-61.88499818629703,-0.004889282528127647,-0.01167943580813982,0.4338103756708408,1.3694096601073344,3,1120.0
primary_development_2022_2023_partial,sector_leader,2,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,973,973,636,17102675.0,17749.114881593694,34875.38974128213,52624.504622875815,0.0031265977596081377,-35550.07178645992,17084874.043095116,-36.53655887611502,-0.0024266829567687357,-0.009546714155362871,0.4182939362795478,1.0328879753340185,2,1213.0
primary_development_2022_2023_partial,sector_leader,2,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,681,681,545,10082614.0,10875.257261167255,20923.20946205421,31798.46672322145,0.0033119672843797774,-49137.831033775175,10044351.426227387,-72.15540533594005,-0.005439490233594492,-0.013479487036396776,0.44493392070484583,1.8590308370044053,5,922.0
primary_development_2022_2023_partial,sector_leader,2,s4_auction_confirmed_reclaim,next_open_1d,735,735,512,12609725.7,13063.33048464899,25667.50008260746,38730.830567256424,0.003100283969736292,-38980.82613939909,12583808.204345237,-53.035137604624616,-0.003538370149076154,-0.008754288884373572,0.4,1.0013605442176872,2,975.0
primary_development_2022_2023_partial,sector_leader,2,s4_auction_confirmed_reclaim,next_open_2d,753,753,566,13305311.0,13804.935239225963,27102.430635955578,40907.36587518153,0.003103279940441504,-42582.35505118054,13276533.58018806,-56.55027231232475,-0.0038428302437029703,-0.012443995219091756,0.40903054448871184,2.00265604249668,4,1242.0
primary_development_2022_2023_partial,sector_leader,2,s4_auction_confirmed_reclaim,next_open_3d,226,226,199,4366374.0,4432.389108417645,8796.338904905093,13228.72801332275,0.003035512090099768,-13638.126856987297,4357168.262251428,-60.34569405746592,-0.002638392480614017,-0.00856682083489238,0.4336283185840708,3.0,3,226.0
primary_development_2022_2023_partial,sector_leader,2,s4_auction_confirmed_reclaim,next_open_5d,258,258,232,4694048.5,4776.5482862691715,9458.55741220242,14235.105698471587,0.0030402495896967915,-21864.953344518835,4676960.094941749,-84.74788118030557,-0.002879816051059625,-0.017121729291379423,0.42248062015503873,5.0,5,259.0
primary_development_2022_2023_partial,sector_leader,2,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,951,951,686,17419569.1,17933.989496222348,35382.046704932414,53316.03620115474,0.003085358073389832,-33690.68471830873,17403812.40477792,-35.42658750610802,-0.002318075361878023,-0.009971953490967146,0.4374342797055731,1.249211356466877,3,1191.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,1006,1006,686,9969637.8,12141.090623143838,22058.845093252818,34199.93571639675,0.0035886229727337643,-60133.161314899684,9921645.729308227,-59.77451422952255,-0.004861370200348753,-0.010532810838368677,0.38966202783300197,1.0556660039761432,2,1246.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,458,458,391,6725524.0,7140.970114557524,13849.781750579303,20990.75186513683,0.003150336817809835,-27131.706482551286,6705533.263632001,-59.23953380469713,-0.0032391221410171724,-0.01185273733263726,0.4388646288209607,2.078602620087336,5,459.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_amount_acceleration,next_open_1d,872,872,612,9252167.0,10957.300956488274,20163.562368052004,31120.863324540314,0.0035419858495186057,-53885.02485174873,9209239.276104728,-61.79475327035404,-0.0047378206700639715,-0.009250964010601114,0.3841743119266055,1.0,1,872.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_amount_acceleration,next_open_2d,597,597,459,7762973.2,8513.144337901842,16254.53192319924,24767.67626110109,0.003222447849348863,-33928.00220207899,7737558.34213583,-56.83082445909379,-0.0030296541820908876,-0.007139408202461702,0.4455611390284757,2.0,2,597.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_amount_acceleration,next_open_3d,338,338,291,4880953.0,5201.199819130621,10057.238494076846,15258.438313207478,0.003159799170419879,-26420.45888154315,4859733.740937586,-78.1670381110744,-0.003636688368991971,-0.010481551931618267,0.40532544378698226,3.0,3,338.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_amount_acceleration,next_open_5d,274,274,239,4093592.9,4329.490412957989,8403.846472487992,12733.336885445995,0.0031386352934032707,-21701.568032379324,4076220.82238058,-79.20280303788074,-0.002829579053255395,-0.008843221825596603,0.43795620437956206,5.0,5,275.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,830,830,607,10567068.0,11743.13165042517,22286.323708623793,34029.45535904898,0.003287293037699673,-43518.49097232599,10535292.6406781,-52.4319168341277,-0.0033532613694366407,-0.01035103550631995,0.43614457831325304,1.3228915662650602,3,830.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,841,841,554,9682561.9,11158.637770002595,20798.474550439496,31957.11232044203,0.0034055850473683254,-51608.75288616742,9642111.784883838,-61.36593684443213,-0.00425039881853658,-0.011076703317129328,0.3923900118906064,1.04756242568371,2,842.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_normal,momentum_trail_4pct_5d,606,606,448,7187353.1,8182.898212871111,15305.124753213682,23488.022966084794,0.0033824720893541045,-56279.41071228496,7139256.587500578,-92.87031470674086,-0.006641824497376429,-0.016410284003879682,0.4389438943894389,1.9191419141914192,5,606.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_normal,next_open_1d,562,562,398,6807565.0,7699.513687284481,14467.064247142187,22166.57793442666,0.0033701537669525894,-41714.85850015214,6773549.65518714,-74.22572686859812,-0.004952092708640385,-0.009080959222998388,0.38256227758007116,1.0,1,562.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_normal,next_open_2d,710,710,512,10371236.9,10952.224025787438,21332.05751546054,32284.281541247965,0.0031254349619761076,-24715.682208952952,10357473.44181684,-34.810820012609796,-0.0017820770891666595,-0.008521929466813297,0.4267605633802817,2.0,2,711.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_normal,next_open_3d,80,80,78,1634982.0,1655.1456503138834,3284.639094729065,4939.78474504295,0.003026083175884815,-6778.784745042985,1629858.360905271,-84.73480931303732,-0.003195592119092572,-0.012776786732221369,0.375,3.0,3,96.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_normal,next_open_5d,272,272,226,4435371.0,4571.94991645659,9006.474231627235,13578.424148083825,0.003072941290993101,-16530.147197279453,4423412.802719175,-60.77259998999799,-0.002430444462874786,-0.008092345841418307,0.4485294117647059,5.0,5,272.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,866,866,590,10417586.6,11828.149022365402,22194.18509129095,34022.334113656274,0.003377912809623724,-57666.699382362545,10371748.049640013,-66.58972215053412,-0.004845181731461118,-0.014087994071363222,0.4237875288683603,1.3429561200923787,3,867.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,1034,1034,768,16872149.3,17404.58391737374,34307.592699988054,51712.176617361845,0.0030766657673871687,-30479.79764679285,16859074.08627059,-29.47756058684028,-0.0016127069377409743,-0.007167567048254755,0.4197292069632495,1.0831721470019342,2,1034.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,654,654,544,9849582.0,10387.004158603213,20226.05158552273,30613.05574412593,0.003138297028445337,-31734.705563626354,9828234.298594985,-48.524014623281886,-0.002235974836771606,-0.012305071409228386,0.4525993883792049,2.1773700305810397,5,659.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_proxy,next_open_1d,948,948,727,15061690.9,15623.720519795108,30713.15472206681,46336.87524186195,0.003095963711412928,-28552.291625951137,15048762.328893876,-30.118451082226937,-0.001746558393346134,-0.007019425474954256,0.4040084388185654,1.0,1,948.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_proxy,next_open_2d,664,664,559,9986480.2,10485.212309060578,20481.883699102484,30967.0960081631,0.0031128690094098486,-22311.546307740835,9974653.866001325,-33.60172636707957,-0.0016787556578383525,-0.005577016875676698,0.44728915662650603,2.0,2,664.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_proxy,next_open_3d,528,528,458,8935551.0,9169.150482876274,18154.602918371664,27323.75340124793,0.003067153393440692,-693.4422923178299,8944026.708190555,-1.3133376748443748,0.00030251968132293504,-0.005012219626478047,0.45454545454545453,3.0,3,528.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_proxy,next_open_5d,322,322,294,4846930.2,5072.971715791028,9912.768063665722,14985.739779456737,0.0031060460164009794,-21508.815831187516,4830494.355884607,-66.79756469312893,-0.003225317547333652,-0.0065262559917145125,0.45652173913043476,5.0,5,323.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,968,968,764,16324164.7,16742.654880688624,33111.858949477326,49854.51383016602,0.0030631846881405632,-19947.669658834424,16320959.685221864,-20.607096754994238,-0.0008445356085088659,-0.004911882158073384,0.4628099173553719,1.4287190082644627,3,969.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,975,975,684,9238090.6,11467.818174243492,20645.61190285398,32113.430077097542,0.0037950396278620888,-63525.29042058553,9186033.127753656,-65.15414402111337,-0.006106328796124197,-0.010704551796918014,0.38974358974358975,1.0543589743589743,2,1215.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_vwap_support,momentum_trail_4pct_5d,743,743,598,9346951.0,10425.003533676316,19740.121817752588,30165.12535142888,0.003290781230237654,-44978.025691949784,9312397.977841735,-60.535700796702265,-0.004139136615833218,-0.011284524540526546,0.4549125168236878,2.0269179004037685,5,986.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_vwap_support,next_open_1d,872,872,627,8718859.8,10569.405133217975,19233.627997438205,29803.033130656193,0.003724747074661207,-57443.83773436935,8671985.367398852,-65.875960704552,-0.005525014511427227,-0.010343953747342817,0.37155963302752293,1.0,1,872.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_vwap_support,next_open_2d,437,437,353,4887531.5,5667.198283150137,10502.042376748213,16169.24065989835,0.0033910503667633554,-44152.30431336033,4849046.393969793,-101.03502131203736,-0.007203689327623877,-0.009568466348778936,0.4279176201372998,2.0,2,437.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_vwap_support,next_open_3d,338,338,291,4379530.0,4814.761924539661,9149.30162502588,13964.063549565535,0.003227800416990222,-37170.20656557351,4347174.555358965,-109.97102534193347,-0.00589169021348973,-0.011340415853619393,0.40236686390532544,3.0,3,338.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_vwap_support,next_open_5d,212,212,193,2846750.1,3104.5152665704836,5906.468214641412,9010.983481211893,0.003223157735850343,-33154.48375178247,2816700.131514787,-156.3890743008607,-0.008489317463382426,-0.012808237873648548,0.42452830188679247,5.0,5,212.0
primary_development_2022_2023_partial,sector_leader,2,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,619,619,489,8058782.0,8854.187379633386,16883.22691181375,25737.4142914472,0.003250745618101671,-39988.15488567116,8027648.032493962,-64.60121952450915,-0.004244391463605661,-0.011612248385344498,0.4168012924071082,1.2730210016155088,3,620.0
primary_development_2022_2023_partial,sector_leader,3,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,953,953,657,9231469.9,11345.958992048618,20520.607822192327,31866.566814240905,0.0035905620140417875,-59163.31226908224,9183652.54672296,-62.08112515118808,-0.005121087395340353,-0.0098744637843187,0.39244491080797483,1.0472193074501575,2,1194.0
primary_development_2022_2023_partial,sector_leader,3,cs_r3_leader_confirmation,momentum_trail_4pct_5d,597,597,477,6869769.3,7895.120613774553,14710.382865198193,22605.503478972765,0.003371786403075489,-47609.19974096958,6830055.220872813,-79.74740325120533,-0.004939048027391215,-0.011176620459704075,0.4556113902847571,1.9932998324958124,5,598.0
