sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count
primary_development_2022_2023_partial,s1_touch_reclaim,60,net_return,2d,408406,-0.0020817045163949843,-0.0030162529300139518,0.04186603766603738,0.45003991126477083,0.8671285694631605,409107,331,3068,1,409107,409107
primary_development_2022_2023_partial,s1_touch_reclaim,240,net_return,2d,202594,-0.0024762478878790554,-0.004363528263892191,0.041468520242341454,0.44008707069311037,0.8425353617087216,202958,331,3033,1,202958,202958
primary_development_2022_2023_partial,s2_first_touch_reclaim,120,net_return,2d,37203,-0.0011996791453333033,-0.0030162529300139518,0.044960654312478567,0.4552858640432223,0.9265233752650048,37290,331,3047,1,37290,37290
primary_development_2022_2023_partial,s2_first_touch_reclaim,60,net_return,2d,49175,-0.0004426528268614766,-0.0025036648852475585,0.04353162546384484,0.4699135739705135,0.9711875271948782,49268,331,3065,1,49268,49268
primary_development_2022_2023_partial,s2_first_touch_reclaim,240,net_return,2d,28193,-0.003594520114585312,-0.0058167690734687305,0.04590212955849699,0.42765934806512257,0.7992532771679111,28255,331,3032,1,28255,28255
primary_development_2022_2023_partial,s2_first_touch_reclaim,20,net_return,2d,36349,-0.00036224852102244477,-0.0030162529300136187,0.04345790186948268,0.4667528680293818,0.9762672164572876,36433,331,3063,1,36433,36433
primary_development_2022_2023_partial,s2_first_touch_reclaim,10,net_return,2d,6386,0.0017660322056085192,0.000622422350667895,0.05325851314613259,0.5092389602254933,1.1025206410020971,6401,330,2692,1,6401,6401
primary_development_2022_2023_partial,s2_first_touch_reclaim,40,net_return,2d,53754,0.00029194758276073423,-0.0016059248489979638,0.042716711497794796,0.4781783681214421,1.0201387766230037,53867,331,3067,1,53867,53867
primary_development_2022_2023_partial,s2_reclaim_acceleration,10,net_return,2d,560397,-0.002392791134343475,-0.004205497956339732,0.03841342002638805,0.43644416369109756,0.8370437142541146,561464,331,3068,1,561464,561464
primary_development_2022_2023_partial,s2_reclaim_acceleration,20,net_return,2d,375985,-0.0021445507197401315,-0.0030162529300139518,0.03881343925968278,0.4452065906884583,0.8540288294856331,376683,331,3066,1,376683,376683
primary_development_2022_2023_partial,s2_reclaim_acceleration,40,net_return,2d,246996,-0.0020331893198233947,-0.0030162529300139518,0.039385887230131256,0.4460517579232052,0.8624147869022564,247414,331,3063,1,247414,247414
primary_development_2022_2023_partial,s2_reclaim_acceleration,120,net_return,2d,126960,-0.0025006829942580363,-0.004241801945009005,0.04142522279148284,0.43843730308758666,0.8396200089375946,127187,331,3042,1,127187,127187
primary_development_2022_2023_partial,s2_reclaim_acceleration,60,net_return,2d,196037,-0.0017746925009699836,-0.0030162529300139518,0.03960379950171331,0.4458495080010406,0.8793804690763014,196379,331,3062,1,196379,196379
primary_development_2022_2023_partial,s2_reclaim_acceleration,240,net_return,2d,93177,-0.003519170409133258,-0.005696316766223619,0.04084796676674499,0.42185303240069977,0.7812791702183013,93362,331,3021,1,93362,93362
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,10,net_return,2d,173049,-0.005270021047094861,-0.006418927834689558,0.047666857440275344,0.40830631786372645,0.718101122956948,173457,331,3033,1,173457,173457
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,40,net_return,2d,53757,-0.0032968587198452404,-0.004497655228780428,0.04717558477535575,0.43767323325334373,0.8139599064416301,53873,331,3020,1,53873,53873
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,net_return,2d,26196,-0.0015166171608928353,-0.0030162529300137297,0.04354895866198783,0.46216979691555965,0.900710065535908,26235,331,2758,1,26235,26235
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,20,net_return,2d,105747,-0.003915828524785277,-0.005334819783664901,0.04665192744000065,0.42392691991262166,0.77879517343278,105999,331,3031,1,105999,105999
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,net_return,2d,100339,-0.007701465602481635,-0.009948347521014478,0.05166188188952398,0.3741715584169665,0.6453898200331443,100611,331,3039,1,100611,100611
primary_development_2022_2023_partial,s2_reclaim_bull_stack,20,net_return,2d,71061,-0.00581013601576609,-0.008585994533756858,0.04974922305948734,0.39005924487412225,0.7118159080799741,71246,331,3035,1,71246,71246
primary_development_2022_2023_partial,s2_reclaim_bull_stack,40,net_return,2d,29757,-0.00609376978330544,-0.008474193151199905,0.0481767089032853,0.3898578485734449,0.6936891288972703,29835,331,2947,1,29835,29835
primary_development_2022_2023_partial,s2_reclaim_bull_stack,60,net_return,2d,13056,-0.005180738813329696,-0.006566141862291819,0.04851150504195512,0.42049632352941174,0.736974524448347,13079,326,2623,1,13079,13079
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,net_return,2d,460844,-0.003383097229454143,-0.004904479723707222,0.04341734099366482,0.4264523352804854,0.7935270892038605,461774,331,3048,1,461774,461774
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,net_return,2d,213843,-0.0027555922939483174,-0.004321205478534873,0.04363809673737765,0.43943921475100894,0.8321282176478519,214241,331,3043,1,214241,214241
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,net_return,2d,318212,-0.002781749226844118,-0.00455007407935204,0.04335907989081764,0.4340816813947934,0.827706185970049,318855,331,3048,1,318855,318855
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,net_return,2d,76950,-0.0010739258735876515,-0.0024231630431075235,0.04071821369284469,0.4676803118908382,0.924982423299678,77085,331,3012,1,77085,77085
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,net_return,2d,166146,-0.0028758002852704405,-0.0030162529300139518,0.043717844812899094,0.4502425577504123,0.8280649497769729,166421,331,3043,1,166421,166421
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,net_return,2d,72131,-0.002390122071720681,-0.0030162529300136187,0.0429381159617701,0.46999209771110895,0.8536807005384753,72271,331,3035,1,72271,72271
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,net_return,2d,372741,-0.0026166089327967937,-0.004203609516441054,0.04126346090621151,0.43595955368473016,0.8299396975449287,373443,331,3069,1,373443,373443
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,net_return,2d,260339,-0.0024738364330487168,-0.0037669937034097156,0.042001689473219785,0.44369072632221834,0.8425621420153384,260789,331,3064,1,260789,260789
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,net_return,2d,535225,-0.002932908911741533,-0.004552437440137225,0.04129297913010187,0.4318651034611612,0.8117800577525436,536283,331,3072,1,536283,536283
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,net_return,2d,133568,-0.003744473545168006,-0.006329277673750189,0.04343600054936543,0.4195840321034978,0.7845875014039795,133850,331,3040,1,133850,133850
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,net_return,2d,102651,-0.0028839051008439434,-0.0046778925084639544,0.04263096978707667,0.4411549814419733,0.8267242632867071,102833,331,3020,1,102833,102833
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,net_return,2d,208146,-0.0022541564039236313,-0.0030162529300138408,0.0432672539646392,0.4606189885945442,0.8618633848446177,208487,331,3048,1,208487,208487
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,net_return,2d,1091670,-0.002721236538633855,-0.004567013190071911,0.041123338275372595,0.4331409675084962,0.8256363028287146,1093792,331,3073,1,1093792,1093792
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,net_return,2d,741139,-0.0023263550414228443,-0.004028933221603359,0.041409999394489895,0.4406865648683985,0.8500779085896124,742529,331,3072,1,742529,742529
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,net_return,2d,498497,-0.0021669599765989944,-0.0036476549230917144,0.041765662502123234,0.44531260970477254,0.8609064155627688,499377,331,3071,1,499377,499377
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,net_return,2d,262425,-0.002538163671794703,-0.004235059466774049,0.04270041385141813,0.44365818805372964,0.8442729106226706,262942,331,3048,1,262942,262942
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,net_return,2d,400460,-0.002056779877949914,-0.0030162529300139518,0.0419661032405566,0.4502447185736403,0.8688800768225831,401147,331,3068,1,401147,401147
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,240,net_return,2d,198707,-0.0024399478538251968,-0.004322915770210489,0.0415416180939485,0.44036193994172323,0.8448426002413573,199064,331,3033,1,199064,199064
primary_development_2022_2023_partial,s4_reclaim_vwap_support,10,net_return,2d,900534,-0.002613695919911559,-0.00450651264162838,0.04118923478000436,0.4342068150675044,0.8320738711001315,902304,331,3073,1,902304,902304
primary_development_2022_2023_partial,s4_reclaim_vwap_support,20,net_return,2d,596412,-0.002150512480141516,-0.0040223371684290354,0.041649173319607664,0.4407322454947251,0.8612415649227454,597544,331,3071,1,597544,597544
primary_development_2022_2023_partial,s4_reclaim_vwap_support,40,net_return,2d,393855,-0.0020403458286292796,-0.0037076424910886807,0.04193823503783559,0.44505973010371835,0.8689403250283504,394558,331,3070,1,394558,394558
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,net_return,2d,203522,-0.0022825684387075833,-0.0040894324209396204,0.04278685291987297,0.444512141193581,0.8589527134925997,203928,331,3047,1,203928,203928
primary_development_2022_2023_partial,s4_reclaim_vwap_support,60,net_return,2d,312825,-0.0019135063561531633,-0.0030162529300139518,0.042105706283269484,0.448989051386558,0.8777889696289475,313373,331,3067,1,313373,313373
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,net_return,2d,154456,-0.001984322390775737,-0.0039585816134448115,0.04170566278395738,0.44304526855544624,0.8719245672810244,154744,331,3032,1,154744,154744
primary_development_2022_2023_partial,s1_near_reversal,40,net_return,2d,586375,-0.0022870491060322045,-0.003575413752823331,0.03971659178499919,0.4435813259432957,0.8468601987796872,587382,331,3070,1,587382,587382
primary_development_2022_2023_partial,s1_near_reversal,10,net_return,2d,1260027,-0.002632201197776958,-0.004447672523797297,0.03949145632082557,0.4328058049549732,0.8249060144025658,1262374,331,3073,1,1262374,1262374
primary_development_2022_2023_partial,s1_near_reversal,60,net_return,2d,469829,-0.002232398603696978,-0.0030162529300139518,0.04004031918893599,0.4480332205972811,0.8520292105134002,470627,331,3068,1,470627,470627
primary_development_2022_2023_partial,s1_near_reversal,20,net_return,2d,866317,-0.002387168548600502,-0.003953267729891574,0.03956218587814144,0.43899404028779304,0.8399349693569476,867875,331,3071,1,867875,867875
primary_development_2022_2023_partial,s1_near_reversal,120,net_return,2d,305031,-0.0026932547749449177,-0.004082545707628782,0.040726975929798265,0.44311889611219846,0.8282902692583647,305639,331,3045,1,305639,305639
primary_development_2022_2023_partial,s1_near_reversal,240,net_return,2d,232586,-0.0026612894521442928,-0.004238796304450787,0.03962720345006161,0.43795413309485526,0.824907144458633,232989,331,3033,1,232989,232989
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,net_return,2d,32389,-0.0030063223418371767,-0.0030162529300138408,0.047896975795367544,0.4565438883571583,0.8327382485330505,32448,330,2937,1,32448,32448
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,40,net_return,2d,352246,-0.0019976166114237044,-0.0034532400408505137,0.04161659250160134,0.44574814192354206,0.8706303002205722,352866,331,3070,1,352866,352866
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,10,net_return,2d,803331,-0.0026195530952863033,-0.004531425797901334,0.040861482034181384,0.433325739950282,0.8308113636000081,804909,331,3073,1,804909,804909
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,20,net_return,2d,532889,-0.002216614718095688,-0.004009264630282838,0.04129437332419234,0.4405795578441289,0.8563574257985117,533876,331,3071,1,533876,533876
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,120,net_return,2d,182712,-0.002238710587623198,-0.004025856983346399,0.04253575030143573,0.44516506852314025,0.8606377689130633,183081,331,3046,1,183081,183081
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,60,net_return,2d,280409,-0.0019913600566928546,-0.0030162529300139518,0.04176827164419457,0.449140362827156,0.872041310621635,280895,331,3067,1,280895,280895
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,240,net_return,2d,138378,-0.001968608358642506,-0.003815444589207184,0.041438446378257845,0.44382777609157525,0.8720664078490927,138636,331,3032,1,138636,138636
primary_development_2022_2023_partial,s1_break_reclaim_stable3,10,net_return,2d,950657,-0.002610741141007752,-0.004467466535646891,0.040921510295469816,0.4342775575207462,0.8313664972240604,952519,331,3073,1,952519,952519
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,net_return,2d,642951,-0.002244024096273441,-0.003922601790986691,0.04108305806209833,0.44085630164662626,0.8539472737075348,644150,331,3071,1,644150,644150
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,net_return,2d,431772,-0.0021009192585120366,-0.0033929707772295536,0.04147175860442489,0.4460432821025912,0.8638760091985153,432563,331,3071,1,432563,432563
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,net_return,2d,171069,-0.00231906189263516,-0.004048861678921045,0.041284891237543433,0.4416229708480204,0.8510442051029564,171376,331,3031,1,171376,171376
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,net_return,2d,226520,-0.0024814929483383667,-0.004031537808008523,0.0422933064273488,0.4442345046794985,0.8461005826075556,226979,331,3045,1,226979,226979
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,net_return,2d,347134,-0.0020448487385144654,-0.0030162529300139518,0.04165337538321293,0.4504946216734748,0.8685720091019848,347734,331,3068,1,347734,347734
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,net_return,2d,14375,-0.0028238547851339407,-0.003810662290229083,0.0498832033923599,0.45537391304347824,0.8524954849431289,14408,330,2459,1,14408,14408
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,net_return,2d,322601,0.0003638871101224003,-0.002033034244540488,0.03956453671200738,0.47028062529254405,1.0271596449220108,323179,197,3071,1,323179,323179
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,net_return,2d,74522,0.0013126810876039426,-0.0012155591760630857,0.041057393557508766,0.48297147151176834,1.0967818388753985,74680,197,3036,1,74680,74680
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,net_return,2d,148828,0.0015445719195082619,-0.0007295929596699002,0.039800696549727343,0.4884027199182949,1.1200319839710489,149097,197,3065,1,149097,149097
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,net_return,2d,222586,0.0008671581794704698,-0.001460896070310247,0.04012661894006515,0.47737952970986497,1.065032611274643,222984,197,3068,1,222984,222984
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,net_return,2d,117359,0.0016743849139642933,-0.0007758400152499956,0.03971870167703875,0.4878961136342334,1.1306908475386206,117566,197,3058,1,117566,117566
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,net_return,2d,56298,0.0019659799403276977,-0.0011136121913305486,0.040039867172501215,0.48443994458062456,1.1542534860534917,56405,197,3015,1,56405,56405
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,net_return,2d,695149,-0.002901012517941436,-0.004642653822460874,0.04045098040428237,0.4302041720551997,0.8122416734889861,696383,331,3073,1,696383,696383
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,net_return,2d,157733,-0.002505306128879782,-0.00418368120527135,0.04177055022485338,0.442494595297116,0.8425205538191214,158021,331,3046,1,158021,158021
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,net_return,2d,307951,-0.0021259509531494293,-0.0032368245554718067,0.04083759425145169,0.4453403301174538,0.8602233403483747,308491,331,3067,1,308491,308491
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,net_return,2d,462453,-0.0024171149817509697,-0.004108000353436947,0.04086007794820424,0.43834941064281124,0.84239932969625,463273,331,3070,1,463273,463273
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,net_return,2d,244305,-0.002082312962322365,-0.0030162529300139518,0.04098412801968433,0.44896747917562063,0.864021109280094,244714,331,3064,1,244714,244714
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,net_return,2d,119313,-0.002053218446005873,-0.0040836873487182235,0.04059879455681542,0.44049684443438686,0.8643683736967346,119526,331,3030,1,119526,119526
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,net_return,2d,2459,-0.00468206566758264,-0.006430580830938393,0.053179742746191035,0.428629524196828,0.7814125170371872,2467,279,1194,1,2467,2467
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,net_return,2d,656718,-0.003084122543670332,-0.005050913638319887,0.041840176733003734,0.42897864836961985,0.809448763701631,658158,331,3073,1,658158,658158
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,net_return,2d,441693,-0.002633119437711571,-0.004590437793808522,0.04196783240624763,0.43589325617566954,0.8354731514895101,442601,331,3071,1,442601,442601
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,net_return,2d,295713,-0.0024820880150309725,-0.004290353565246874,0.04223826684182055,0.4407313848224461,0.8450732098503712,296324,331,3069,1,296324,296324
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,net_return,2d,235808,-0.0024434875075078607,-0.004122783170935063,0.042445404158039005,0.4447050142488804,0.8489731373661107,236267,331,3067,1,236267,236267
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,net_return,2d,154193,-0.002915056275252104,-0.004671455609156161,0.04309737321600334,0.4399291796644465,0.8257516814591512,154551,331,3044,1,154551,154551
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,net_return,2d,115578,-0.002632179193104049,-0.004691855866265804,0.042086311423719686,0.43702088632784786,0.8365863058975282,115816,331,3031,1,115816,115816
primary_development_2022_2023_partial,ht_r3_core_pullback,240,net_return,2d,28740,-0.0004533132512064806,-0.003683578061921433,0.0442419167939698,0.4511830201809325,0.9714464492791641,28805,330,3008,1,28805,28805
primary_development_2022_2023_partial,ht_r3_core_pullback,10,net_return,2d,115834,-0.0028007005329581712,-0.0056029417621767386,0.04663000007707015,0.4304953640554587,0.8434877475191912,116070,331,3069,1,116070,116070
primary_development_2022_2023_partial,ht_r3_core_pullback,20,net_return,2d,91604,-0.0018044742088242363,-0.004940313110550154,0.04642778073048841,0.4379393912929566,0.8957894539517407,91775,331,3064,1,91775,91775
primary_development_2022_2023_partial,ht_r3_core_pullback,40,net_return,2d,66222,-0.001845708793250311,-0.004720498651501037,0.04612777851672967,0.44273806287940565,0.8931802454003813,66342,331,3058,1,66342,66342
primary_development_2022_2023_partial,ht_r3_core_pullback,60,net_return,2d,54428,-0.0016731732431686898,-0.004320920927172234,0.046029693177496514,0.44835378849121776,0.9028670851728201,54528,331,3054,1,54528,54528
primary_development_2022_2023_partial,ng_r3_volume_quality,10,net_return,2d,791322,-0.0027528767694196188,-0.004513225523212094,0.04018384687370321,0.4331258324676933,0.820598438619923,792897,331,3073,1,792897,792897
primary_development_2022_2023_partial,ng_r3_volume_quality,20,net_return,2d,530567,-0.002407170126671135,-0.0039965712653824426,0.040289634028080654,0.4399142803830619,0.8418275677609681,531552,331,3071,1,531552,531552
primary_development_2022_2023_partial,ng_r3_volume_quality,40,net_return,2d,356136,-0.0022451173743301108,-0.0034814267364455254,0.04064797660697833,0.44494518947817685,0.8528017179834686,356776,331,3071,1,356776,356776
primary_development_2022_2023_partial,ng_r3_volume_quality,120,net_return,2d,186629,-0.0026541001758120164,-0.004174189918480731,0.041661191244193936,0.44299653322902655,0.8341612741197239,186990,331,3045,1,186990,186990
primary_development_2022_2023_partial,ng_r3_volume_quality,240,net_return,2d,140851,-0.0024319042645746915,-0.004203845243378912,0.04048590813012541,0.4406358492307474,0.8420757196434537,141107,331,3030,1,141107,141107
primary_development_2022_2023_partial,ng_r3_volume_quality,60,net_return,2d,285210,-0.002096050937881212,-0.0030162529300139518,0.04089067847217813,0.4499176045720697,0.8634155260589317,285699,331,3067,1,285699,285699
primary_development_2022_2023_partial,s4_reclaim_volume_normal,10,net_return,2d,1002313,-0.0027300446586131528,-0.004465357213545906,0.040159800706732994,0.4332927937680146,0.8214628446535917,1004259,331,3073,1,1004259,1004259
primary_development_2022_2023_partial,s4_reclaim_volume_normal,20,net_return,2d,676067,-0.0023678104477769446,-0.003908009412187385,0.04030156297540468,0.44031582668581665,0.8438862638191595,677308,331,3071,1,677308,677308
primary_development_2022_2023_partial,s4_reclaim_volume_normal,40,net_return,2d,453080,-0.0022307713019748586,-0.003355601145756615,0.04063569623990294,0.44480444954533416,0.8533192031857827,453881,331,3071,1,453881,453881
primary_development_2022_2023_partial,s4_reclaim_volume_normal,60,net_return,2d,363220,-0.002171562337040026,-0.0030162529300139518,0.040818280109634446,0.4487142778481361,0.8583332011516057,363834,331,3068,1,363834,363834
primary_development_2022_2023_partial,s4_reclaim_volume_normal,120,net_return,2d,236672,-0.002605582682519539,-0.004116676491901172,0.04150300506986701,0.4433646565711195,0.8362039638770201,237130,331,3045,1,237130,237130
primary_development_2022_2023_partial,s4_reclaim_volume_normal,240,net_return,2d,179348,-0.0024428167588869563,-0.004132071686896277,0.04033356820617534,0.4398989673706983,0.8405214863177349,179659,331,3031,1,179659,179659
primary_development_2022_2023_partial,ht_r3_core_pullback,120,net_return,2d,38014,-0.001150332058132574,-0.00386247120234795,0.04570865432804658,0.45328037038985636,0.9316896987903137,38088,331,3024,1,38088,38088
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,net_return,2d,359,-0.005399946872515038,-0.00161402543765099,0.061072672554949324,0.4818941504178273,0.7750471724697873,361,116,251,1,361,361
supplemental_2023_09_legacy,cs_r3_leader_confirmation,120,net_return,2d,4470,-0.004205378823658565,-0.007145798093519173,0.034329692471052456,0.3756152125279642,0.6986512381444643,4477,20,1764,1,4477,4477
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,net_return,2d,11466,-0.0016426525734868228,-0.004869661168051043,0.03314765092106938,0.409297052154195,0.8596243978188838,11475,20,2895,1,11475,11475
supplemental_2023_09_legacy,cs_r3_leader_confirmation,40,net_return,2d,6957,-0.003906819943490096,-0.007170993145172555,0.03281469575629334,0.36610608020698576,0.70392543520594,6966,20,2515,1,6966,6966
supplemental_2023_09_legacy,cs_r3_leader_confirmation,20,net_return,2d,9397,-0.003054140176017333,-0.0064326435556167905,0.03331880061281953,0.3697988719804193,0.7559804238085804,9403,20,2805,1,9403,9403
supplemental_2023_09_legacy,cs_r3_leader_confirmation,60,net_return,2d,5826,-0.004341719187445401,-0.006980117881689951,0.033133692005506685,0.37418468932372123,0.6805270020165008,5834,20,2299,1,5834,5834
supplemental_2023_09_legacy,cs_r3_leader_confirmation,240,net_return,2d,2975,-0.0035975111225207837,-0.006153132301267683,0.034657255464981426,0.38487394957983195,0.7355937697888728,2980,20,1253,1,2980,2980
supplemental_2023_09_legacy,fu_r3_core_pullback,120,net_return,2d,1896,-0.0028516336293692127,-0.006638455150030698,0.03708329172728983,0.38871308016877637,0.8014467641069101,1897,11,1141,1,1897,1897
supplemental_2023_09_legacy,fu_r3_core_pullback,10,net_return,2d,3482,-0.001035459432209144,-0.0051076071373836185,0.036902878911265626,0.4167145318782309,0.9195757614875616,3486,11,2056,1,3486,3486
supplemental_2023_09_legacy,fu_r3_core_pullback,40,net_return,2d,3024,-0.004084454466720589,-0.008351559278714893,0.03544032111611455,0.3630952380952381,0.7132832616411756,3025,11,1722,1,3025,3025
supplemental_2023_09_legacy,fu_r3_core_pullback,20,net_return,2d,3485,-0.002492798872879967,-0.007629319770661058,0.03728676505037469,0.36700143472022956,0.8150622782757855,3488,11,1995,1,3488,3488
supplemental_2023_09_legacy,fu_r3_core_pullback,60,net_return,2d,2490,-0.003856351841367919,-0.007114278080240233,0.03593701432207677,0.3779116465863454,0.7323429010926173,2491,11,1499,1,2491,2491
supplemental_2023_09_legacy,fu_r3_core_pullback,240,net_return,2d,1163,-0.0029065400584035086,-0.0066560403407873725,0.036774003799075534,0.3929492691315563,0.7943818224193102,1165,11,764,1,1165,1165
supplemental_2023_09_legacy,s0_distance_only,120,net_return,2d,32071,-0.004458515886940349,-0.006324293789374269,0.026924619782318436,0.37675781859000346,0.6242656429468414,32107,20,2390,1,32107,32107
supplemental_2023_09_legacy,s0_distance_only,40,net_return,2d,56625,-0.00534866715776279,-0.006879277260778527,0.02557664713721291,0.35088741721854305,0.5466847428528384,56678,20,3041,1,56678,56678
supplemental_2023_09_legacy,s0_distance_only,10,net_return,2d,107308,-0.004874687397218213,-0.006734793825960983,0.026274557518282275,0.3529652961568569,0.578287130397633,107398,20,3049,1,107398,107398
supplemental_2023_09_legacy,s0_distance_only,20,net_return,2d,80865,-0.005015629241241763,-0.006853989318255538,0.02578539716328698,0.347628763989365,0.5660456888981178,80921,20,3048,1,80921,80921
supplemental_2023_09_legacy,s0_distance_only,240,net_return,2d,21506,-0.004131529952817587,-0.006075310122595434,0.028315504006716757,0.3787315167860132,0.6526901474640412,21536,20,1847,1,21536,21536
supplemental_2023_09_legacy,s0_distance_only,60,net_return,2d,47518,-0.005318185746880161,-0.007037422399820414,0.0257657843308358,0.3523506881602761,0.5560019879538296,47562,20,2988,1,47562,47562
supplemental_2023_09_legacy,s0_liquidity_matched,20,net_return,2d,816239,-0.004848914055052288,-0.0068354782359387745,0.029463980048961332,0.36232280006223666,0.6099053366122975,816888,20,3047,1,816888,816888
supplemental_2023_09_legacy,s0_liquidity_matched,120,net_return,2d,391515,-0.004369422843223991,-0.0062114882600756705,0.02883120906040538,0.3719602058669527,0.6350118882303485,391950,20,3046,1,391950,391950
supplemental_2023_09_legacy,s0_liquidity_matched,40,net_return,2d,605051,-0.0045805084688657375,-0.0064288047944600635,0.029455747829606638,0.36876395543516166,0.6262725249503678,605657,20,3047,1,605657,605657
supplemental_2023_09_legacy,s0_liquidity_matched,60,net_return,2d,523299,-0.004470941049291723,-0.006368392476020834,0.029781375113526062,0.37174922940804395,0.6353256061909909,523784,20,3047,1,523784,523784
supplemental_2023_09_legacy,s0_liquidity_matched,240,net_return,2d,305100,-0.004253804974524048,-0.006218342399378962,0.02971017722998766,0.37255653883972467,0.6484331595011279,305350,20,3044,1,305350,305350
supplemental_2023_09_legacy,s0_liquidity_matched,10,net_return,2d,1059761,-0.004621958748518773,-0.006547341085942349,0.02971426676626812,0.3664184660503642,0.6261465830609373,1060771,20,3047,1,1060771,1060771
supplemental_2023_09_legacy,s0_random_matched,40,net_return,2d,242308,-0.004038847360245985,-0.00584760097462067,0.02919271610351116,0.38186935635637287,0.659817543880146,242520,20,3049,1,242520,242520
supplemental_2023_09_legacy,s0_random_matched,60,net_return,2d,242298,-0.00404858617330938,-0.005871870267999291,0.029124155655651525,0.3817406664520549,0.6589778175214167,242509,20,3048,1,242509,242509
supplemental_2023_09_legacy,s0_random_matched,240,net_return,2d,241956,-0.004046705484227458,-0.005881299056904488,0.029159573578286645,0.3817016317016317,0.6591822561792958,242168,20,3044,1,242168,242168
supplemental_2023_09_legacy,s0_random_matched,20,net_return,2d,242281,-0.004035726912067189,-0.005861559456594723,0.02922457202050075,0.3825846847255872,0.6603114699930691,242493,20,3049,1,242493,242493
supplemental_2023_09_legacy,s0_random_matched,10,net_return,2d,242392,-0.004055711446357413,-0.005886981813460812,0.02925447257123453,0.3814894881019176,0.6591940266443288,242602,20,3050,1,242602,242602
supplemental_2023_09_legacy,s0_random_matched,120,net_return,2d,242139,-0.00402393505414873,-0.005850740392058018,0.02917214153597628,0.3826686324796914,0.6608471622239096,242351,20,3046,1,242351,242351
supplemental_2023_09_legacy,s0_strong_no_ma,10,net_return,2d,108490,-0.004873461968272987,-0.007071823581131342,0.031027514764709094,0.35596829200848007,0.6159990977927898,108608,20,3050,1,108608,108608
