sample_group,strategy_id,ma_period,control_id,horizon,matched_date_count,mean_daily_difference,median_daily_difference,std_daily_difference,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_liquidity_matched,5d,20,-0.0015021210040453065,-0.0005443875982205598,0.00699531230702679,0.5,0.3610199223125513,1.0,0.9195060533020851
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,5m,20,-0.00013222683940307539,-0.00013959509804694297,0.0003725928667212706,0.4,0.13838251686460698,0.5034446716308594,0.15612386518058224
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,15m,20,-0.00023374073132233518,-0.00015454252915461216,0.0005927355602033071,0.35,0.10188402976076835,0.26317596435546875,0.1130142178858943
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,30m,20,-0.00026733997656089813,-0.00017069095109045973,0.000580452929633129,0.35,0.059123997318084764,0.26317596435546875,0.0684593653156771
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,60m,20,-0.0003368676873355187,-0.00020304949591211125,0.0006070840795361384,0.3,0.025779611320066013,0.11531829833984375,0.03038311334150637
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,1d,20,-0.00025484258493039917,-0.00018935047680911896,0.0005270702626286298,0.35,0.04858086100441667,0.26317596435546875,0.05343894710485834
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,2d,20,-0.000258298747897182,-0.0001798211643792816,0.0005218909906706307,0.4,0.04399376388528456,0.5034446716308594,0.048393140273813015
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,3d,20,-0.0002628690835346994,-0.00017441480735054678,0.000520736039488451,0.4,0.040349768155134025,0.5034446716308594,0.044384744970647434
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,s0_random_matched,5d,20,-0.0002627020017678994,-0.00017503624834474936,0.0005272734673218872,0.4,0.04274430377549376,0.5034446716308594,0.04701873415304313
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,5m,20,-5.0556726055041374e-05,-0.00010401002684998923,0.0004584177322108015,0.4,0.6362027631573403,0.5034446716308594,0.6883074732935598
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,15m,20,1.8953962609586272e-05,-2.169372324910512e-05,0.0006763038237451463,0.5,0.9040538230292843,1.0,0.9396464932272875
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,30m,20,4.587024682515117e-05,-3.2876884777474933e-05,0.000990668100085782,0.45,0.8421970186156859,0.8238029479980469,0.9110532226262761
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,60m,20,-9.322329920701633e-05,6.496425192737357e-05,0.0011135791725749497,0.55,0.7192122736995153,0.8238029479980469,0.8808734095162178
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,1d,20,-0.0004355148367776434,-7.042872144972858e-05,0.0037288249882871816,0.5,0.616539867825667,1.0,0.8851862462279586
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,2d,20,0.0010905237380112258,0.0016912076154258207,0.005117606730281151,0.55,0.36461850946439794,0.8238029479980469,0.6271158560540837
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,3d,20,0.001916469013030311,0.0014185453109302484,0.005443696641347281,0.7,0.14137553489216526,0.11531829833984375,0.45476724381159245
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_liquidity_matched,5d,20,0.0040906107195245395,0.003566004380709991,0.006418214704100743,0.8,0.011980807892096419,0.01181793212890625,0.4802884808785854
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,5m,20,-4.183680732357215e-05,-0.00012925727473818083,0.0006467656848967561,0.4,0.7810220278537136,0.5034446716308594,0.7869840280663373
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,15m,20,9.988213841086521e-06,-8.851927757282292e-05,0.0009538084369669404,0.5,0.9640686909334362,1.0,0.9714279939176609
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,30m,20,5.519895320946749e-05,0.00010264171002835861,0.0009552094121837124,0.55,0.8038314603084933,0.8238029479980469,0.8038314603084933
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,60m,20,-4.525637437175095e-05,-0.0001737685520994232,0.0007884468624554966,0.45,0.8051194832684619,0.8238029479980469,0.8175059368572075
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,1d,20,0.00010075764909110263,-0.00020590413223888849,0.0008031661712231747,0.4,0.5908631489489022,0.5034446716308594,0.5999533512404238
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,2d,20,0.00010463627528383179,-0.00020718461045484522,0.0008081003682487272,0.4,0.5790787527264105,0.5034446716308594,0.5879876566145091
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,3d,20,0.00011042137008092162,-0.00021050160597762017,0.0008072631701382911,0.45,0.5580580203397414,0.8238029479980469,0.5666435283449682
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,s0_random_matched,5d,20,0.00011207981288666299,-0.00020047587511351635,0.0008169967529292918,0.4,0.5569171381049294,0.5034446716308594,0.5654850940757744
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,s0_liquidity_matched,5m,20,-6.406756493035217e-05,3.469415657381747e-05,0.00030116097919912334,0.55,0.36540560628003116,0.8238029479980469,0.4775598022669714
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,s0_liquidity_matched,15m,20,-7.106319335370592e-05,-2.2805543621866377e-05,0.000362790316243276,0.45,0.40384194022267544,0.8238029479980469,0.5363885945208217
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,s0_liquidity_matched,30m,20,-0.00010394127019363686,7.516440360669116e-05,0.000643836921844675,0.5,0.4901530768293612,1.0,0.7352296152440417
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,s0_liquidity_matched,60m,20,-0.000247930770311392,3.40676153256612e-05,0.0007435113818163754,0.5,0.1623993196014058,1.0,0.3359585604034855
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,s0_liquidity_matched,1d,20,-0.0012084650429321528,-0.00048727174984503476,0.0019461471779265984,0.35,0.013986527031860216,0.26317596435546875,0.17253263939512914
