sample_group,strategy_id,ma_period,horizon,gross_observed_count,gross_mean,gross_median,gross_win_rate,gross_profit_factor,net_observed_count,net_mean,net_median,net_win_rate,net_profit_factor,mean_cost_drag,median_cost_drag,win_rate_change,observed_count_difference
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,1d,12365,-0.0008492028551685,-0.0023076923076922,0.4284674484431864,0.8943946164491193,12365,-0.0033641724961087,-0.0048189907743659,0.3809947432268499,0.6461748723102423,0.0025149696409402,0.0025112984666737,-0.04747270521633651,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,2d,12359,-0.0022939043989422,-0.0042674253200568,0.4033497855813577,0.7907692578776991,12359,-0.0048052375712601,-0.0067737909287032,0.3699328424629824,0.6146455818822232,0.0025113331723179005,0.0025063656086464006,-0.033416943118375286,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,30m,12373,0.000271733090003,0.0,0.4038632506263638,1.1100525803685757,12373,-0.002246058066848,-0.0025171071755405,0.270265901559848,0.4521195995231569,0.0025177911568509998,0.0025171071755405,-0.13359734906651582,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,3d,12361,-0.0042783730403783,-0.0061728395061728,0.3745651646306933,0.6802917046818443,12361,-0.0067847110924391,-0.0086744089830989,0.3427716204190599,0.5462450749115165,0.0025063380520608004,0.0025015694769261005,-0.031793544211633384,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,5d,12362,-0.0049571508787101,-0.0082079343365252,0.3763145122148519,0.6998037991632758,12362,-0.0074617803742035,-0.0107043812616507,0.3506714123928167,0.5869840246905283,0.0025046294954934,0.0024964469251255,-0.02564309982203522,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,5m,12373,-1.8069332574248532e-05,0.0,0.3540774266548129,0.986724373777454,12373,-0.0025351310256678,-0.0025171071755404,0.157035480481694,0.2092038162229405,0.0025170616930935514,0.0025171071755404,-0.1970419461731189,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,60m,12372,-2.6381521071068635e-05,-0.0005986257945544,0.4072906563207242,0.9922569646272356,12372,-0.0025434222914954,-0.0031142261648118,0.3056094406724862,0.4905864901768246,0.0025170407704243314,0.0025156003702574,-0.10168121564823801,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,15m,8036,-0.0001267120407973,0.0,0.3700846192135391,0.941849243447852,8036,-0.0026435002685505,-0.0025171071755405,0.2232453957192633,0.3246834266202338,0.0025167882277532,0.0025171071755405,-0.14683922349427578,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,1d,8021,-0.0006805074646153,-0.0022900763358778,0.4272534596683705,0.9171439594612348,8021,-0.0031959017299335,-0.0048014191438405,0.3831193118065079,0.6697977853442325,0.0025153942653182,0.0025113428079627,-0.04413414786186265,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,2d,8023,-0.0017480970277651,-0.0040816326530612,0.4010968465661224,0.8396999651436056,8023,-0.0042608040557334,-0.0065884659217628,0.368565374548174,0.6568405155423266,0.0025127070279683,0.0025068332687016,-0.03253147201794837,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,30m,8036,0.0001632934386568,0.0,0.3982080637132902,1.0623602387298652,8036,-0.0023542247639696,-0.0025171071755405,0.2727725236436037,0.4464910346003802,0.0025175182026264,0.0025171071755405,-0.1254355400696865,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,3d,8030,-0.0033638082602793,-0.0054832077795253,0.3861768368617683,0.7513236571252572,8030,-0.0058724483699106,-0.007986513133419,0.3569115815691158,0.6102124085487903,0.0025086401096313,0.0025033053538937007,-0.029265255292652503,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,5d,8030,-0.003885727017582,-0.0082157629668914,0.3833125778331258,0.7649299494994379,8030,-0.0063930534017643,-0.0107121901865152,0.3620174346201743,0.6460402153081903,0.0025073263841823,0.0024964272196238008,-0.02129514321295145,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,5m,8036,-9.980150523154676e-05,0.0,0.3442010950721752,0.932339401611933,8036,-0.0026166574696869,-0.0025171071755404,0.1622697859631657,0.2129748600585119,0.0025168559644553534,0.0025171071755404,-0.1819313091090095,0
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,60m,8033,-0.0001204131189346,-0.0008613264427218,0.3925059131084277,0.9665351629512838,8033,-0.0026372172017493,-0.0033762655672928,0.3005103946221835,0.4938430717829201,0.0025168040828146996,0.0025149391245709997,-0.09199551848624421,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,15m,71736,-0.0002390666682211,0.0,0.3562646370023419,0.8740448990874712,71736,-0.0027555720873357,-0.0025171071755405,0.1987007917921266,0.2510695723784492,0.0025165054191146,0.0025171071755405,-0.1575638452102153,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,1d,71677,-0.0003441586357131,-0.0019193857965449,0.4297333872790435,0.9537490964672316,71677,-0.0028603995270821,-0.0044316616723242,0.3846282629016281,0.6786405249388108,0.002516240891369,0.0025122758757793,-0.04510512437741537,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,2d,71672,-0.0026554633658149,-0.0047961630695443,0.3820180823752651,0.7499814166048937,71672,-0.005165886455463,-0.0073011977886073,0.3469834802991405,0.575974919057052,0.0025104230896481005,0.002505034719063,-0.03503460207612458,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,30m,71734,3.7498464783729576e-05,0.0,0.3889229653999498,1.016395163407928,71734,-0.0024797030984115,-0.0025171071755405,0.2536593526082471,0.3731067841087148,0.0025172015631952298,0.0025171071755405,-0.13526361279170268,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,3d,71673,-0.0036131959161895,-0.0060483870967741,0.3685767304284738,0.712171881202333,71673,-0.0061212082903627,-0.0085502698337527,0.3384538110585576,0.5670947094863033,0.0025080123741732002,0.0025018827369786,-0.03012291936991618,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,5d,71680,-0.0049091144368671,-0.0080645161290323,0.3598493303571428,0.6934892147019797,71680,-0.0074138648452329,-0.0105613240531571,0.3356026785714285,0.5789945075548852,0.0025047504083658004,0.002496807924124801,-0.02424665178571428,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,5m,71738,-0.0001866118156531,0.0,0.3365859098385793,0.860659209569639,71738,-0.0027032492692536,-0.0025171071755404,0.14562714321559,0.1608856284093754,0.0025166374536005,0.0025171071755404,-0.19095876662298927,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,60m,71726,-5.781634318526971e-06,0.0,0.4039818197027577,0.9981493576887436,71726,-0.0025228742568658,-0.0025171071755405,0.2989850263502774,0.4654988899804849,0.002517092622547273,0.0025171071755405,-0.1049967933524803,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,15m,53029,-0.0002076571843596,0.0,0.363536932621773,0.8884182356962987,53029,-0.0027242416645111,-0.0025171071755405,0.2025306907541156,0.2491832091589748,0.0025165844801515,0.0025171071755405,-0.1610062418676574,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,1d,52997,-0.0009913723484142,-0.0028653295128939,0.4037964413079986,0.870917809015814,52997,-0.0035059841335029,-0.0053752243469572,0.360360020378512,0.6190242879674782,0.0025146117850886997,0.0025098948340632997,-0.043436420929486574,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,2d,52998,-0.0025827900443217,-0.0047996509598604,0.3792595947016868,0.7558254649105155,52998,-0.0050933960605087,-0.0073046768995297,0.3445790407185177,0.5806708307417174,0.0025106060161869995,0.0025050259396693,-0.034680553983169105,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,30m,53027,-4.955002110022453e-05,0.0,0.3895939804250665,0.97841867363456,53027,-0.0025665324739267,-0.0025171071755405,0.2519471212778396,0.3527996367865793,0.002516982452826475,0.0025171071755405,-0.1376468591472269,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,3d,52985,-0.0034872834040076,-0.0058931860036832,0.3695008021138058,0.721106788531552,52985,-0.0059956127134688,-0.0083954593984471,0.3382278003208455,0.5744308548699205,0.0025083293094612,0.002502273394763899,-0.03127300179296033,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,5d,52982,-0.0047762300848416,-0.0084085136845485,0.3534974142161489,0.6997618865183812,52982,-0.0072813149773635,-0.010904455729958,0.3276773243743158,0.5843900963275352,0.0025050848925218996,0.0024959420454095,-0.025820089841833094,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,5m,53031,-0.0001733712452079,0.0,0.3371424261281137,0.8677622364049519,53031,-0.0026900420267426,-0.0025171071755404,0.1457826554279572,0.1569226091885265,0.0025166707815347,0.0025171071755404,-0.19135977070015647,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,60m,53025,-0.0002694216612682,-0.0006009615384616,0.3932296086751532,0.9152031338293416,53025,-0.0027858506736118,-0.0031165560294014,0.2902215935879302,0.4192385683592131,0.0025164290123436,0.0025155944909398,-0.10300801508722301,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,15m,37043,-0.0002020153268285,0.0,0.3614448073860108,0.8936430859058241,37043,-0.0027186140081399,-0.0025171071755405,0.2027103636314553,0.2582222823646795,0.0025165986813114,0.0025171071755405,-0.1587344437545555,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,1d,37025,-0.0011414167214615,-0.0027624309392266,0.4095070898041864,0.8554409364203995,37025,-0.003655650828782,-0.0052725847800279,0.3686158001350439,0.61112985143943,0.0025142341073205,0.0025101538408013003,-0.04089128966914246,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,2d,37012,-0.0029501187849442,-0.0049162194355119,0.3808224359667135,0.728820085998604,37012,-0.0054598001953224,-0.0074209519598346,0.346374148924673,0.5611799298378046,0.0025096814103781995,0.0025047325243227,-0.034448287042040504,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,30m,37043,-0.0001175768888595,0.0,0.3822854520422212,0.9508523921095344,37043,-0.0026343881107691,-0.0025171071755405,0.2498177793375266,0.3531433966232547,0.0025168112219096,0.0025171071755405,-0.1324676727046946,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,3d,37000,-0.00401563985711,-0.0062764802861594,0.3661621621621622,0.6888459626073693,37000,-0.0065226392367517,-0.0087777888881344,0.334,0.550111364399992,0.0025069993796417002,0.002501308601974999,-0.03216216216216217,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,5d,37015,-0.0057888654229622,-0.0090664052928205,0.3454815615291098,0.6478700228829991,37015,-0.0082914014038082,-0.0115606913545418,0.3210320140483588,0.5410987428157522,0.002502535980846001,0.0024942860617213,-0.02444954748075101,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,5m,37043,-0.0001916989229818,0.0,0.3367437842507356,0.8599301874755317,37043,-0.0027083235717873,-0.0025171071755404,0.1477202170450557,0.1652030297159835,0.0025166246488055,0.0025171071755404,-0.1890235672056799,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,60m,37041,-0.0003653975303187,-0.0007220216606497,0.3883264490699495,0.8904210915184616,37041,-0.0028815849611135,-0.0032373114302873,0.2905159147971167,0.4190656059443134,0.0025161874307948,0.0025152897696375997,-0.09781053427283282,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,15m,31074,-0.0001871117977096,0.0,0.3657076655725043,0.9045183804937024,31074,-0.0027037479928013,-0.0025171071755405,0.2115916843663512,0.2713745432471731,0.0025166361950917002,0.0025171071755405,-0.15411598120615308,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,1d,31046,-0.0011976898798972,-0.0027027027027027,0.411228499645687,0.8509259951003532,31046,-0.0037117823416468,-0.0052130068858768,0.367519165109837,0.6107497466815879,0.0025140924617496003,0.0025103041831741,-0.043709334535849964,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,2d,31046,-0.0032108623480381,-0.0051435928867176,0.3800811698769568,0.7131432251990104,31046,-0.0057198874389226,-0.0076477530876947,0.3461315467370998,0.5516148927961575,0.0025090250908845002,0.0025041602009770996,-0.033949623139857,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,30m,31073,-0.0001455580141796,0.0,0.3866700994432465,0.9412056007868064,31073,-0.002662298804598,-0.0025171071755405,0.2542078331670582,0.3577369119338219,0.0025167407904184004,0.0025171071755405,-0.1324622662761883,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,3d,31046,-0.0044249322237748,-0.0069232153050242,0.3612059524576435,0.6678546573820792,31046,-0.0069309013706635,-0.0094228960056425,0.3325066031050699,0.5355271062978744,0.0025059691468886994,0.0024996807006183,-0.028699349352573567,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,5d,31047,-0.0061810419530662,-0.0098360655737703,0.3389699487873224,0.6307906286108631,31047,-0.0086825907835542,-0.0123284143180759,0.3152317454182368,0.527767388184048,0.0025015488304879997,0.0024923487443056,-0.02373820336908561,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,5m,31076,-0.0001507321185813,0.0,0.3409705238769468,0.8916803444833157,31076,-0.0026674598852243,-0.0025171071755404,0.1559080962800875,0.1798701483299302,0.0025167277666430002,0.0025171071755404,-0.1850624275968593,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,60m,31070,-0.000339123772684,-0.0008012820512819,0.3959768265207595,0.900424379976846,31070,-0.0028553773373428,-0.0033163723140213,0.2934663662697135,0.4308531252872989,0.0025162535646588,0.0025150902627394,-0.10251046025104599,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,15m,21501,-5.396313231610754e-05,0.0,0.3852844053764941,0.973357295815088,21501,-0.002570934476869,-0.0025171071755405,0.2213850518580531,0.3119561550397067,0.0025169713445528925,0.0025171071755405,-0.163899353518441,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,1d,21478,-0.0005543207019676,-0.0021428571428571,0.4324424993016109,0.9303510352012055,21478,-0.0030700325928916,-0.0046545705173071,0.3875128037992364,0.6738407278929233,0.002515711890924,0.00251171337445,-0.04492969550237447,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,2d,21478,-0.0020617783365473,-0.0041046701416311,0.409069745786386,0.8120894956709558,21478,-0.0045736957950424,-0.0066114454225047,0.3765248160908837,0.6329975505144252,0.0025119174584951,0.0025067752808736006,-0.03254492969550232,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,30m,21500,0.0001091496033362,0.0,0.4052093023255814,1.0431208678316757,21500,-0.0024082323134539,-0.0025171071755405,0.2718604651162791,0.4206955916195158,0.0025173819167901,0.0025171071755405,-0.1333488372093023,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,3d,21480,-0.0033276291295783,-0.0058092626976653,0.3875232774674115,0.7465538614730715,21480,-0.0058363603059591,-0.0083117473363847,0.3573556797020484,0.6020638728915626,0.0025087311763808,0.0025024846387193996,-0.030167597765363097,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,5d,21478,-0.0044329508229542,-0.0084260560559831,0.3741968525933513,0.7324153367023546,21478,-0.0069388997861693,-0.0109219539453634,0.348775491200298,0.6171683104052081,0.0025059489632150997,0.0024958978893803007,-0.025421361393053288,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,5m,21502,-0.00010164334374,0.0,0.3558273648962887,0.9291578393993336,21502,-0.0026184946720907,-0.0025171071755404,0.160357176076644,0.1993418435520436,0.0025168513283507,0.0025171071755404,-0.1954701888196447,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,60m,21497,-7.364629306299537e-05,-0.000560538116592,0.4107549890682421,0.978509945814129,21497,-0.0025905680929907,-0.003076234357617,0.3085546820486579,0.4821466036003547,0.0025169217999277045,0.002515696241025,-0.10220030701958421,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,15m,14559,-0.0001835104677833,0.0,0.3719348856377498,0.9156666987737148,14559,-0.0027001557278085,-0.0025171071755405,0.2242599079607115,0.3086512714917444,0.0025166452600252002,0.0025171071755405,-0.1476749776770383,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,1d,14537,-0.0004447119896009,-0.0021474588403723,0.4302813510352892,0.9458403280418898,14537,-0.0029606997774012,-0.0046591606318565,0.3872876109238495,0.6936861771574239,0.0025159877878003,0.0025117017914842,-0.04299374011143969,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,2d,14542,-0.0020483293102914,-0.004089979550102,0.4024893412185394,0.8171264720613616,14542,-0.0045602806214271,-0.0065967918087691,0.3701691651767295,0.6411440360972512,0.0025119513111357,0.0025068122586670996,-0.03232017604180992,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,30m,14559,-4.69530878657286e-05,0.0,0.3963184284634933,0.98249535056017,14559,-0.0025639420774517,-0.0025171071755405,0.2682189710831787,0.4068649743918816,0.0025169889895859713,0.0025171071755405,-0.12809945738031459,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,3d,14546,-0.0030339014181969,-0.0056936802202693,0.3886291764058848,0.7729805461038372,14546,-0.0055433719387076,-0.008196455792472,0.3587927952701774,0.6279196147209541,0.0025094705205107003,0.0025027755722026998,-0.029836381135707413,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,5d,14542,-0.0038132692116633,-0.0078824885052927,0.379590152661257,0.7688701796806106,14542,-0.0063207779799087,-0.0103797546124552,0.3584788887360748,0.6496044571409737,0.0025075087682454,0.002497266107162501,-0.0211112639251822,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,5m,14559,-0.0001584909975133,0.0,0.347688714884264,0.8983015659662755,14559,-0.0026751992342266,-0.0025171071755404,0.165808091215056,0.2127169478072505,0.0025167082367133,0.0025171071755404,-0.181880623669208,0
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,60m,14555,-0.0001681796020529,-0.0007012622720895,0.4010992785984197,0.953304566003751,14555,-0.0026848634515102,-0.0032166042953332,0.3064926142219168,0.483197769214283,0.0025166838494573,0.0025153420232436998,-0.09460666437650289,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,15m,66030,0.0001270786714361,0.0,0.3787520823867938,1.0895378772676965,66030,-0.0023903483747399,-0.0025171071755404,0.2014387399666818,0.245640637316663,0.002517427046176,0.0025171071755404,-0.177313342420112,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,1d,65976,-0.000244076621059,-0.0017391304347824,0.4322935612950164,0.96542625822763,65976,-0.0027605694295853,-0.0042518600326262,0.3854431914635625,0.6758394953374169,0.0025164928085263,0.0025127295978438,-0.04685036983145391,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,2d,65970,-0.0026199849268391,-0.0046838407494144,0.3809307260876156,0.7459817708218283,65970,-0.0051304973195204,-0.0071891581957954,0.3449295134151887,0.5681609877770114,0.0025105123926813,0.002505317446381,-0.0360012126724269,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,30m,66028,5.223211495963603e-05,0.0,0.3871842248742957,1.0269065178853578,66028,-0.002465006534412,-0.0025171071755404,0.2412461380020597,0.3202120733075093,0.002517238649371636,0.0025171071755404,-0.145938086872236,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,3d,65973,-0.0037733151806664,-0.0060553633217994,0.3656041107725888,0.6973650979442264,65973,-0.0062809245174901,-0.0085572284988719,0.3356979370348475,0.5533412101935247,0.0025076093368236996,0.0025018651770725006,-0.029906173737741293,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,5d,65978,-0.0047491360435347,-0.0077519379844961,0.362029767498257,0.6958712688567569,65978,-0.0072542891346624,-0.0102495327013115,0.3366879869047258,0.5783722336012829,0.0025051530911276996,0.002497594716815401,-0.025341780593531205,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,5m,66031,-2.581103756521731e-05,0.0,0.3419757386682013,0.9730597202719958,66031,-0.0025428532439578,-0.0025171071755404,0.1249110266390028,0.110596389936369,0.002517042206392583,0.0025171071755404,-0.2170647120291985,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,60m,66020,-0.0001540079326272,0.0,0.4020448348985156,0.9453933573996266,66020,-0.0026707274536954,-0.0025171071755405,0.2877915783096031,0.3972251183071977,0.0025167195210682,0.0025171071755405,-0.1142532565889125,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,15m,48529,5.095256160894088e-05,0.0,0.3785159389231181,1.0352936893154283,48529,-0.0024662828669895,-0.0025171071755404,0.2005192771332605,0.2274776931940521,0.0025172354285984406,0.0025171071755404,-0.17799666178985757,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,1d,48501,-0.0008245256571645,-0.0026178010471203,0.4074967526442754,0.8865606868266089,48501,-0.003339557413257,-0.005128318936861,0.3616214098678377,0.6198945868522535,0.0025150317560925003,0.0025105178897407,-0.04587534277643768,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,2d,48497,-0.0024753833499023,-0.0044943820224719,0.3808070602305297,0.7584179545038562,48497,-0.0049862597202505,-0.0070001763567741,0.344949172113739,0.5779116564059226,0.0025108763703481996,0.0025057943343022,-0.03585788811679069,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,30m,48527,-0.0001018146901779,0.0,0.3839512024233931,0.9487812556121304,48527,-0.0026186655872308,-0.0025171071755404,0.2362396191810744,0.2888404444289319,0.0025168508970529,0.0025171071755404,-0.1477115832423187,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,3d,48488,-0.0034993863781518,-0.005774227750524,0.3712052466589671,0.7166623552133696,48488,-0.0060076852231298,-0.0082768005759604,0.339857284276522,0.568757139218734,0.002508298844978,0.0025025728254363996,-0.03134796238244508,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,5d,48484,-0.0044417533825522,-0.008,0.3571487501031268,0.7124600098308174,48484,-0.0069476801887814,-0.0104969703181361,0.3313464235624123,0.592533432418655,0.0025059268062292,0.0024969703181361,-0.025802326540714515,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,5m,48530,-4.6694457435418405e-05,0.0,0.3375231815371934,0.9516672791715264,48530,-0.0025636840980214,-0.0025171071755404,0.1259839274675458,0.1064276414969712,0.0025169896405859817,0.0025171071755404,-0.2115392540696476,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,60m,48525,-0.000306828358665,-0.0004340277777776,0.3892220504894384,0.8915821475233,48525,-0.0028231632143421,-0.0029500424588841,0.2785986604842864,0.368164194250337,0.0025163348556771,0.0025160146811064998,-0.11062339000515203,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,15m,33757,5.850280915421501e-05,0.0,0.3777883105726219,1.0401410932431667,33757,-0.0024587516242267,-0.0025171071755404,0.2015878188227627,0.2323199552939023,0.0025172544333809154,0.0025171071755404,-0.17620049174985922,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,1d,33743,-0.0010341839594323,-0.00258064516129,0.412530006223513,0.8631073329158487,33743,-0.0035486879831075,-0.0050912565763773,0.3685801499570281,0.6081747518938225,0.0025145040236751997,0.0025106114150873,-0.0439498562664849,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,2d,33725,-0.0029346970385286,-0.0047505938242278,0.3803113417346182,0.7235827977824562,33725,-0.0054444172670953,-0.007255743245965,0.3462416604892513,0.5530881402814952,0.0025097202285667,0.0025051494217372006,-0.03406968124536691,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,30m,33757,-8.696982664428499e-05,0.0,0.3832686553899931,0.9569263303011224,33757,-0.0026038580898099,-0.0025171071755404,0.2366620256539384,0.298706324612698,0.0025168882631656153,0.0025171071755404,-0.1466066297360547,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,3d,33716,-0.0041653288078997,-0.0064027939464492,0.3646933206786095,0.6760075100986974,33716,-0.0066719514044092,-0.0089037846034036,0.3334321983627951,0.5383163265091636,0.0025066225965095007,0.0025009906569543995,-0.031261122315814405,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,5d,33727,-0.0056976532646762,-0.0089285714285715,0.345509532422095,0.6477778129208777,33727,-0.0082004188363004,-0.0114232044329017,0.3193880273964479,0.5394647029154799,0.0025027655716242,0.0024946330043302007,-0.026121505025647085,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,5m,33757,-4.316320383313548e-05,0.0,0.3362265604170987,0.9561470720905744,33757,-0.0025601617329632,-0.0025171071755404,0.1261960482270344,0.1136421396189221,0.0025169985291300647,0.0025171071755404,-0.2100305121900643,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,60m,33755,-0.0003514566030396,-0.0003883796799752,0.3887720337727744,0.8802503885683718,33755,-0.0028676791246425,-0.0029045092622363,0.2788327655162198,0.3729009397724853,0.0025162225216029,0.0025161295822610998,-0.10993926825655459,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,15m,28185,0.0001203434974871,0.0,0.3832180237715096,1.0814428255942488,28185,-0.0023970665955343,-0.0025171071755404,0.211566436047543,0.2518969430323988,0.0025174100930214,0.0025171071755404,-0.1716515877239666,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,1d,28159,-0.0010539766538477,-0.0024615384615384,0.4156042473099187,0.8617685957482405,28159,-0.0035684308571898,-0.0049724496809543,0.3691537341524912,0.6086948000450794,0.0025144542033421003,0.0025109112194159,-0.04645051315742749,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,2d,28159,-0.0030539596711587,-0.0049099836333879,0.3809084129408004,0.7177877125842633,28159,-0.005563379702897,-0.0074147318538928,0.3476685961859441,0.5507448967128998,0.0025094200317383004,0.0025047482205049,-0.03323981675485632,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,30m,28185,-5.0444649132547865e-05,0.0,0.3904913961326947,0.975446224915676,28185,-0.0025674248500846,-0.0025171071755404,0.2457335462125243,0.311173452780679,0.002516980200952052,0.0025171071755404,-0.14475784992017038,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,3d,28161,-0.0044804245355676,-0.0069762371920645,0.3618479457405631,0.6608041166157205,28161,-0.00698625400236,-0.0094757844309105,0.3318774191257412,0.5282628750622596,0.0025058294667924,0.002499547238845999,-0.029970526614821913,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,5d,28162,-0.0061368666228464,-0.0096463022508038,0.3385412967828989,0.6272436000520843,28162,-0.0086385266473751,-0.0121391286497312,0.3143597755841204,0.5230165785813701,0.0025016600245287004,0.0024928263989274,-0.024181521198778477,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,5m,28187,-1.899146468365816e-05,0.0,0.34398836342995,0.9808003587096614,28187,-0.002536050836672,-0.0025171071755404,0.1312661865398942,0.1186659590522725,0.002517059371988342,0.0025171071755404,-0.2127221768900558,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,60m,28179,-0.0002794554548574,-0.0004894762604013,0.396288015898364,0.9061194525651016,28179,-0.002795859211067,-0.0030053513717345,0.2874835870683843,0.3914752241293205,0.0025164037562096,0.0025158751113332,-0.1088044288299797,0
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,15m,19516,0.0001933951036977,0.0,0.3940356630457061,1.128056903437769,19516,-0.0023241988680459,-0.0025171071755404,0.2160791145726583,0.2781575680484948,0.0025175939717436,0.0025171071755404,-0.1779565484730478,0
