sample_group,strategy_id,ma_period,signal_count,recent_high_breakout_true_count,recent_high_breakout_true_fraction,prior_acceleration_true_count,prior_acceleration_true_fraction,breakout_recent_true_count,breakout_recent_true_fraction,daily_trend_positive_true_count,daily_trend_positive_true_fraction,market_supportive_true_count,market_supportive_true_fraction,sector_strong_true_count,sector_strong_true_fraction,leader_sync_true_count,leader_sync_true_fraction,auction_confirmed_true_count,auction_confirmed_true_fraction,volume_normal_true_count,volume_normal_true_fraction,not_repeated_cross_true_count,not_repeated_cross_true_fraction,sector_strength_rank_finite_count,sector_strength_rank_invalid_count,sector_strength_rank_finite_mean,sector_strength_rank_finite_median,sector_breadth_finite_count,sector_breadth_invalid_count,sector_breadth_finite_mean,sector_breadth_finite_median,leader_relative_return_finite_count,leader_relative_return_invalid_count,leader_relative_return_finite_mean,leader_relative_return_finite_median,vwap_deviation_finite_count,vwap_deviation_invalid_count,vwap_deviation_finite_mean,vwap_deviation_finite_median,volume_acceleration_5_20_finite_count,volume_acceleration_5_20_invalid_count,volume_acceleration_5_20_finite_mean,volume_acceleration_5_20_finite_median,amount_curve_surprise_finite_count,amount_curve_surprise_invalid_count,amount_curve_surprise_finite_mean,amount_curve_surprise_finite_median
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,536283,78311.0,0.14602551264910504,269376.0,0.5023019562432521,103844.0,0.19363656875194626,277642.0,0.5177154599344003,136268.0,0.25409718376305046,94034.0,0.17534398815550745,28805.0,0.05371231234255048,203948.0,0.3802992076944449,269586.0,0.5026935405373655,536283.0,1.0,536283,0,0.5075214453981683,0.5125,536283,0,0.4120522886043916,0.38461538461538464,536283,0,-0.0022819565742056326,-0.0012672897531997578,536283,0,-0.00027791985798468884,-6.44715935648188e-05,362592,173691,0.7157861557506344,0.2362249631760358,535654,629,2.2486378076934854,0.44957328796867313
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,373443,61034.0,0.16343591927014298,185233.0,0.4960141172816199,88860.0,0.2379479599296278,211302.0,0.5658212899960636,96022.0,0.2571262548769156,67792.0,0.18153238914640252,31810.0,0.08518033541932772,144586.0,0.3871701973259641,186476.0,0.4993426038244123,373443.0,1.0,373443,0,0.5003855567989157,0.5,373443,0,0.4080379046518921,0.375,373443,0,-0.0022691274430504085,-0.0011732068892344608,373443,0,-4.4174396804714555e-05,2.6764036781479206e-05,255978,117465,0.8072514513531834,0.27947770983968767,373116,327,1.917470000820046,0.4487158820069955
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,260789,45993.0,0.17636096614504446,87338.0,0.334899094670404,49268.0,0.18891901115461157,164354.0,0.6302182990847006,67941.0,0.26052095755572513,49917.0,0.19140761305116397,28555.0,0.10949464893074477,104075.0,0.3990774150750223,129476.0,0.49647799562098094,260789.0,1.0,260789,0,0.5039266217251912,0.5061728395061729,260789,0,0.41129220633880664,0.37662337662337664,260789,0,-0.0015775683088734697,-0.000792844320148841,260789,0,0.00016293098692519712,0.00016564862446299955,179824,80965,0.8699940898941426,0.3050816183464822,260627,162,1.6631761684167818,0.44170389156146883
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,208487,37026.0,0.17759380680809836,45347.0,0.21750516818794458,29561.0,0.1417882170111326,141404.0,0.6782389309645206,56149.0,0.2693165521111628,39582.0,0.18985356401118536,25845.0,0.12396456373778701,83058.0,0.3983845515547732,103076.0,0.4944001304637699,208487.0,1.0,208487,0,0.5004861206966433,0.5,208487,0,0.4111123413526874,0.37339055793991416,208487,0,-0.0011963172447122822,-0.0005785127108184247,208487,0,2.3184328807413477e-05,7.418967171202162e-05,142719,65768,0.8669393283414017,0.3115942028985508,208423,64,1.6001115948153495,0.44293903193887085
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,133850,26130.0,0.19521852820321256,44968.0,0.3359581621217781,8014.0,0.05987299215539783,31151.0,0.2327306686589466,35890.0,0.26813597310422116,26813.0,0.20032125513634666,19404.0,0.14496824803884945,54856.0,0.4098319013821442,65653.0,0.49049682480388496,133850.0,1.0,133850,0,0.5042396396832598,0.5,133850,0,0.41658925545012815,0.3815789473684211,133850,0,-0.0004662838913745143,-0.0002090619814769882,133850,0,0.0006106698917322977,0.00047679167392411514,91635,42215,0.9104546916973477,0.3280668612971549,133850,0,1.427206717020171,0.34622580491788835
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,102833,21499.0,0.20906712825649354,57176.0,0.5560082852780722,7453.0,0.07247673412231483,24126.0,0.23461340231248723,30729.0,0.29882430737214705,22504.0,0.2188402555599856,17501.0,0.17018855814767633,44493.0,0.4326723911584803,49641.0,0.48273414176383067,102833.0,1.0,102833,0,0.517719659455039,0.5185185185185185,102833,0,0.4376560871475833,0.4090909090909091,102833,0,0.0009527506020739516,0.000429220765746995,102833,0,0.0013375158557162128,0.001121702149665449,70655,32178,1.0435858057298424,0.35448444173276394,102833,0,1.8240496737541052,0.44998467116561347
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,658158,658158.0,1.0,327862.0,0.49815089993588163,103654.0,0.15749105837807942,266983.0,0.4056518343619617,248250.0,0.3771890640241401,176465.0,0.26811950929715966,114443.0,0.17388377866712856,395462.0,0.6008617991424552,455595.0,0.6922273982843026,426147.0,0.647484342665439,658158,0,0.5527159223445862,0.5679012345679012,658158,0,0.5132362439055237,0.5142857142857142,658158,0,0.003007367854453462,0.0023337538571003473,658158,0,0.006038993495892724,0.005164273949172293,614685,43473,0.8729959436353711,0.3064609770257942,657175,983,0.668680667274614,0.09978882778826881
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,442601,442601.0,1.0,218834.0,0.49442726067044585,61542.0,0.1390462289963195,180551.0,0.4079317489115479,171111.0,0.3866032837702581,124354.0,0.28096185955296077,96715.0,0.21851509598938998,267576.0,0.6045535369328131,297315.0,0.671744980241798,288779.0,0.6524589867623435,442601,0,0.5550415039535073,0.575,442601,0,0.5173661571933208,0.5217391304347826,442601,0,0.003856093145791434,0.002884620453797954,442601,0,0.006458768771334049,0.005523475410217138,411981,30620,0.9704727138508656,0.31967783057132926,442064,537,0.6365721749115515,0.15031797017515436
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,296324,296324.0,1.0,144351.0,0.4871390774962541,30232.0,0.1020234608064146,118961.0,0.40145583887906483,114300.0,0.3857264345783669,84195.0,0.2841315586992616,70603.0,0.23826284742376588,179404.0,0.605431892118087,196511.0,0.6631626192950959,194287.0,0.6556573210404827,296324,0,0.5559568560548114,0.575,296324,0,0.5155258105422019,0.5196850393700787,296324,0,0.004728493093121972,0.0031898398850675773,296324,0,0.006696301080400377,0.005694624576603191,275428,20896,1.0251220415976352,0.3095112783059807,296031,293,0.6359733686209461,0.20397410153799722
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,236267,236267.0,1.0,114873.0,0.4861999348195051,17816.0,0.0754062141560184,90219.0,0.38185188790647867,89066.0,0.37697181578468425,67143.0,0.2841827254758388,58091.0,0.24587013844506428,142143.0,0.6016202008744345,156012.0,0.6603207388251428,155073.0,0.6563464216331524,236267,0,0.5559662334311638,0.575,236267,0,0.5116953589062443,0.5145228215767634,236267,0,0.005162507701532382,0.003366340701276527,236267,0,0.006721086703921374,0.00565539284793215,219595,16672,1.0492717262586992,0.29895745280360675,236157,110,0.6717701304427859,0.2383912599928808
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,154551,154551.0,1.0,75686.0,0.4897153690367581,7718.0,0.04993820809959172,37359.0,0.24172603218355107,57681.0,0.3732166081099443,44853.0,0.29021488052487526,40045.0,0.25910540857063363,92442.0,0.5981326552400179,101805.0,0.6587145990643866,102663.0,0.6642661645670361,154551,0,0.559562273622419,0.5802469135802469,154551,0,0.5111430936949789,0.5151515151515151,154551,0,0.006149286347020811,0.003980826944332143,154551,0,0.0071642662964601705,0.005976842542805061,143618,10933,1.0993842452121292,0.30354622936779707,154551,0,0.8760677398042783,0.33511066806119905
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,115816,115816.0,1.0,54862.0,0.47369966153208537,14774.0,0.12756441251640532,42985.0,0.37114906403260345,43622.0,0.3766491676452304,33783.0,0.29169544795192376,30213.0,0.260870691441597,69551.0,0.6005301512744353,75856.0,0.6549699523381917,76549.0,0.6609535815431374,115816,0,0.5603679396842264,0.5802469135802469,115816,0,0.5136277228633,0.5189873417721519,115816,0,0.006303972035544098,0.003863178975397697,115816,0,0.007204210760526916,0.005905399179886417,107846,7970,1.1576913562034117,0.31547392516277906,115816,0,1.1008707967441644,0.37633947009446156
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,696383,176802.0,0.25388615172972345,348918.0,0.5010432477530324,98782.0,0.14185010260158562,267411.0,0.3839998966086191,248656.0,0.3570678778775473,193098.0,0.2772870676050392,113143.0,0.16247237511541782,696383.0,1.0,341869.0,0.49092094436538514,644298.0,0.9252063878641494,696383,0,0.5657540194506679,0.5802469135802469,696383,0,0.5171892719451386,0.5185185185185185,696383,0,0.0034453584975508173,0.0025061043024951443,696383,0,0.0034328706116740207,0.0028543590432719146,476562,219821,0.8981232849534407,0.3209817395562111,695504,879,1.1412550280649343,0.23359170886180303
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,463273,124171.0,0.26802986575949816,230948.0,0.4985138352548066,55962.0,0.12079702464853337,173935.0,0.3754481698696017,173605.0,0.37473584689804934,137435.0,0.2966609321069866,99965.0,0.21577989651889923,463273.0,1.0,219955.0,0.4747848460842743,432724.0,0.93405831982438,463273,0,0.5733425266433447,0.5925925925925926,463273,0,0.5286510541259024,0.5357142857142857,463273,0,0.0047690548362696,0.003212639959658762,463273,0,0.004146643368571227,0.0035137260854969377,315547,147726,1.0518484132281343,0.3741785032859868,462808,465,1.12420289618384,0.2817571055598521
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,308491,83627.0,0.2710840834902801,153757.0,0.49841648540800215,25121.0,0.0814318732151019,111335.0,0.3609019387923797,116026.0,0.37610821709547443,94262.0,0.3055583469209799,74408.0,0.2411999053456989,308491.0,1.0,143936.0,0.4665808726996898,289337.0,0.937910668382546,308491,0,0.5775902595513693,0.6,308491,0,0.5309601077413678,0.5396039603960396,308491,0,0.005881221762799535,0.0036432036062621037,308491,0,0.004464620404318416,0.0037410207776604754,209171,99320,1.1599651013609151,0.39365720811736793,308235,256,1.1583059440210073,0.3467656584744252
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,244714,66383.0,0.27126768390856265,123323.0,0.5039474652042792,13877.0,0.0567070130846621,79870.0,0.3263809998610623,91143.0,0.37244701978636285,75163.0,0.3071463013967325,61556.0,0.25154261709587517,244714.0,1.0,113514.0,0.46386393912894236,229942.0,0.9396356563171703,244714,0,0.579055416554816,0.6,244714,0,0.5300291996274394,0.5396825396825397,244714,0,0.006462585702829733,0.003906025495270476,244714,0,0.004540718078602853,0.0037771088335702974,165471,79243,1.1925787902349083,0.406131588012401,244628,86,1.2395046345828598,0.39443961932681304
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,158021,43839.0,0.2774251523531682,81016.0,0.5126913511495308,5430.0,0.034362521437024195,27519.0,0.17414773985736073,58684.0,0.3713683624328412,49887.0,0.3156985463957322,42670.0,0.2700274014213301,158021.0,1.0,72925.0,0.46148929572651737,148615.0,0.9404762658127718,158021,0,0.5851465836975439,0.6125,158021,0,0.5320375339919274,0.5432098765432098,158021,0,0.007646284725720429,0.004504128865386606,158021,0,0.004972292658583339,0.004082447775366926,106708,51313,1.262865210537226,0.4164711536521343,158021,0,1.6082046111783097,0.5287539140764907
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,119526,33066.0,0.2766427388183324,58054.0,0.485701855663203,13089.0,0.10950755484162442,41221.0,0.34487057209310107,43865.0,0.36699128223148103,37931.0,0.317345180128173,31611.0,0.2644696551377943,119526.0,1.0,55167.0,0.46154811505446514,112395.0,0.9403393403945585,119526,0,0.5857038852851392,0.6125,119526,0,0.5325331192878945,0.5432098765432098,119526,0,0.007589669439751005,0.0042481831001866584,119526,0,0.005013713341583074,0.00402142016823781,81189,38337,1.317415208486024,0.42346823423016056,119526,0,1.96559466692266,0.5746508839405039
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,1093792,244256.0,0.22331119627863433,544593.0,0.4978944808519353,171916.0,0.15717430736374008,454564.0,0.4155854129487142,354029.0,0.3236712281676955,246571.0,0.22542768643398378,135249.0,0.12365148035458295,496490.0,0.4539162839004125,567849.0,0.5191562929697785,1032664.0,0.9441136888914894,1093792,0,0.5343342758495279,0.5432098765432098,1093792,0,0.47059083313709893,0.4594594594594595,1093792,0,0.000674189213093802,0.0007517444950194433,1093792,0,0.0022180778778859017,0.001955381017459512,752954,340838,0.9819984576755985,0.4317328853386846,1092589,1203,1.681859878557221,0.3087521637830497
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,742529,169878.0,0.22878298356023805,366143.0,0.49310262629473056,105097.0,0.14153925301234027,313859.0,0.42268921483201327,240512.0,0.32390923452147996,172216.0,0.23193168212958687,118590.0,0.15971093384904833,342056.0,0.46066348923745737,373795.0,0.5034079477030526,706941.0,0.9520719056090738,742529,0,0.5320270165612799,0.5432098765432098,742529,0,0.4666596133675214,0.45454545454545453,742529,0,0.0010846749066712794,0.0009250864768265226,742529,0,0.0023446908285553224,0.0020436752693306914,510623,231906,1.0979607785278334,0.46065428824049515,741885,644,1.5555534137080378,0.3530440135923121
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,499377,114542.0,0.2293697947642763,241396.0,0.48339430930939953,53200.0,0.10653273979378305,210425.0,0.4213750332914812,158659.0,0.3177138714838689,116639.0,0.23356902700765153,87617.0,0.1754526139569904,230688.0,0.4619515916832373,247473.0,0.4955634720862194,477677.0,0.9565458561367464,499377,0,0.5305963134386097,0.5375,499377,0,0.46097257034588446,0.4444444444444444,499377,0,0.0016238200382712794,0.0010129824687884854,499377,0,0.002356500690940934,0.0020047824305329254,342698,156679,1.1671353979603631,0.4659285152728422,499033,344,1.5305005906284048,0.401461966485001
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,401147,90659.0,0.22599944658691204,192483.0,0.4798315829359312,32032.0,0.0798510271795626,162969.0,0.40625755645685996,124718.0,0.31090348425888764,92906.0,0.23160088446380006,72570.0,0.1809062513243275,183437.0,0.45728124602701753,196897.0,0.4908350305498982,385224.0,0.9603063216227468,401147,0,0.5283623751715966,0.5375,401147,0,0.45572034232153846,0.4375,401147,0,0.001843228765144227,0.0010378276688322334,401147,0,0.0022173501742442747,0.0018594731672332276,274177,126970,1.1910560622163437,0.4676258992805755,401024,123,1.5907633131255416,0.4353905324121953
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,262942,60618.0,0.2305375329920667,125502.0,0.4772991762441907,14264.0,0.054247704817031894,71174.0,0.2706832685535213,81306.0,0.30921648120117745,62433.0,0.2374401959367465,50678.0,0.19273451939971553,119367.0,0.45396703455514903,128335.0,0.4880734154300188,253849.0,0.9654182291151661,262942,0,0.5315849665503974,0.5432098765432098,262942,0,0.45522164723517583,0.4375,262942,0,0.0024792514791837374,0.0013088892833414923,262942,0,0.0023982931761570426,0.0019808546359464385,179534,83408,1.219720283635561,0.4650636420062749,262942,0,1.9703150994943373,0.5572128334306601
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,240,199064,45406.0,0.2280974962826026,91602.0,0.4601635654864767,26041.0,0.1308172246111803,76296.0,0.38327372101434715,61277.0,0.30782562391994533,47635.0,0.23929490013262067,38095.0,0.1913706144757465,90628.0,0.4552706667202508,96946.0,0.4870092030703693,191828.0,0.9636498814451634,199064,0,0.5322261400949193,0.5375,199064,0,0.4551599820397138,0.4342105263157895,199064,0,0.0027125854057753027,0.001302481003825599,199064,0,0.0024539518839434985,0.0019073866867249656,136721,62343,1.2754669082273242,0.47632933104631214,199064,0,2.4315212720246624,0.6043892996072254
primary_development_2022_2023_partial,s4_reclaim_volume_normal,10,1004259,219962.0,0.21902915482958082,502275.0,0.5001448829435434,155326.0,0.15466727208817646,413323.0,0.4115701228467955,347653.0,0.3461786252351236,242768.0,0.24173843600107145,128118.0,0.12757465952508268,579730.0,0.5772714011027036,1004259.0,1.0,792897.0,0.789534373104946,1004259,0,0.5401975368079984,0.55,1004259,0,0.48722750271158194,0.4827586206896552,1004259,0,0.0012107553162760824,0.0007380560684000237,1004259,0,0.0021167323083692313,0.0017571708213652837,1004259,0,0.17240804118157307,0.03457978109788695,1002984,1275,0.7533473828252717,0.14630677170604434
primary_development_2022_2023_partial,s4_reclaim_volume_normal,20,677308,144983.0,0.21405771081989286,335925.0,0.49597081386902264,95055.0,0.1403423553243133,285006.0,0.42079231309832454,234819.0,0.34669456141076144,166880.0,0.2463871680240009,110327.0,0.1628904427527801,389296.0,0.5747695287815883,677308.0,1.0,531552.0,0.7848010063368512,677308,0,0.5369532663148973,0.55,677308,0,0.4826421006947302,0.47530864197530864,677308,0,0.001598886704349947,0.0008771045913608987,677308,0,0.002163345970430077,0.001797982957566946,677308,0,0.18307442750206057,0.046009406741592374,676620,688,0.7305213443607333,0.19857539041212802
primary_development_2022_2023_partial,s4_reclaim_volume_normal,40,453881,95657.0,0.2107534794362399,220193.0,0.48513376854285595,48739.0,0.10738277213630885,191951.0,0.4229104104379782,155154.0,0.3418384995185963,112237.0,0.247282878111223,80835.0,0.17809734269555236,260265.0,0.5734212271498477,453881.0,1.0,356776.0,0.786056257036536,453881,0,0.5353188856593548,0.5432098765432098,453881,0,0.47671362150576196,0.4666666666666667,453881,0,0.0021462557810506618,0.0009484377237126244,453881,0,0.002113007789090958,0.0017480368291593607,453881,0,0.1851676941487999,0.04802259887005644,453510,371,0.7334253551522688,0.24877345434029485
primary_development_2022_2023_partial,s4_reclaim_volume_normal,60,363834,75516.0,0.2075561932089909,173843.0,0.4778085610470709,29548.0,0.08121286081014968,150216.0,0.4128696053694817,121233.0,0.3332096505549234,89026.0,0.24468851179384005,66823.0,0.18366342892637852,206644.0,0.5679623124831654,363834.0,1.0,285699.0,0.7852454690875509,363834,0,0.533271643578509,0.5432098765432098,363834,0,0.4707767714937946,0.45962732919254656,363834,0,0.002390449735533612,0.0010130284346149022,363834,0,0.001974188390449355,0.0016109952032193897,363834,0,0.18451354917123478,0.047724980463855315,363695,139,0.7667590820573764,0.2791869899032904
primary_development_2022_2023_partial,s4_reclaim_volume_normal,120,237130,50052.0,0.21107409437861088,111923.0,0.47199004765318603,12974.0,0.05471260490026568,65509.0,0.27625774891409777,78235.0,0.3299245139796736,59343.0,0.250255134314511,46236.0,0.19498165563193184,133331.0,0.5622696411251212,237130.0,1.0,186990.0,0.7885548011639185,237130,0,0.5365024791058673,0.55,237130,0,0.46927852438223255,0.4580152671755725,237130,0,0.003061075591026394,0.001307336983398754,237130,0,0.0021218897590833874,0.0017148438246308295,237130,0,0.1890832205028316,0.051947049997011385,237130,0,0.9748869178357192,0.3642888618217005
primary_development_2022_2023_partial,s4_reclaim_volume_normal,240,179659,37060.0,0.20627967427181493,82219.0,0.4576391942513317,23492.0,0.13075882644342893,68758.0,0.3827139191468282,58974.0,0.3282551945630333,45060.0,0.2508084760574199,34595.0,0.1925592372216254,100819.0,0.5611686584028632,179659.0,1.0,141107.0,0.7854157041951697,179659,0,0.5359832836438868,0.5432098765432098,179659,0,0.4681839588827249,0.45588235294117646,179659,0,0.0032015794011291056,0.001265468106277921,179659,0,0.0021350956029091185,0.0016937851613085808,179659,0,0.18911264231632002,0.050734945471787585,179659,0,1.1853294983050027,0.3895446655565342
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,10,804909,242867.0,0.3017322455084985,401535.0,0.49885763483822393,120812.0,0.15009398577975896,320217.0,0.39783006526203585,293501.0,0.36463873555892656,211029.0,0.2621774635393566,130951.0,0.16269044078274686,435694.0,0.5412959725882056,396105.0,0.4921115306202316,675510.0,0.8392377274946609,804909,0,0.5542613153347565,0.5679012345679012,804909,0,0.5081459565364078,0.5064935064935064,804909,0,0.002549483966251467,0.002051664107515236,804909,0,0.004524737198838588,0.003578294696368056,557622,247287,0.9631905344630247,0.372907485474002,803935,974,1.198913829838506,0.21811102271869176
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,20,533876,167318.0,0.31340236309555025,264369.0,0.49518802118844074,69997.0,0.13111096958844376,210440.0,0.39417392802823126,201360.0,0.37716623335755867,149727.0,0.2804527643123122,113178.0,0.2119930470746016,299477.0,0.5609486097895392,255892.0,0.47930980227618397,451013.0,0.8447898013770988,533876,0,0.5598582932605889,0.575,533876,0,0.5164545240394329,0.52,533876,0,0.003696242272089242,0.00269230868292666,533876,0,0.005101488526515744,0.004057156544811535,369433,164443,1.1060687143207486,0.405909797822706,533365,511,1.1721544728692554,0.26580113041497233
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,40,352866,112484.0,0.3187725652230592,172746.0,0.48955127442145174,32445.0,0.0919470847290473,134733.0,0.38182482868851064,133479.0,0.37827107173828023,101829.0,0.2885769668939484,83647.0,0.23705032505256954,200662.0,0.5686634586500258,166607.0,0.4721537354123095,299551.0,0.8489086508759699,352866,0,0.5635693922352552,0.5802469135802469,352866,0,0.519118862016203,0.5255102040816326,352866,0,0.00474956866170424,0.00312509680735298,352866,0,0.005444517497148628,0.0042999144754028995,243022,109844,1.200456529824111,0.4174141291373308,352588,278,1.2174055836641866,0.3250586208271359
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,60,280895,88667.0,0.3156588760924901,139245.0,0.49571904092276475,18366.0,0.0653838622972997,98112.0,0.34928354011285356,104792.0,0.3730646682924224,81092.0,0.2886915039427544,68918.0,0.24535146585022874,159624.0,0.5682692821160932,131812.0,0.46925719574930136,238783.0,0.8500792110931131,280895,0,0.5635154053984034,0.5802469135802469,280895,0,0.5169387645268783,0.5229885057471264,280895,0,0.005240752217332238,0.0033269947877211242,280895,0,0.005497710459767953,0.004266954337891038,193083,87812,1.2434819809995754,0.41989646005316916,280796,99,1.297071994932363,0.3660162921111342
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,120,183081,59165.0,0.323162971580885,92302.0,0.5041593611570835,7620.0,0.04162092188703361,37458.0,0.20459796483523687,67891.0,0.3708249354111022,54535.0,0.29787361878075824,47811.0,0.26114670555655695,103772.0,0.5668092265172247,85609.0,0.467601771893315,156673.0,0.8557578339642017,183081,0,0.568582746228984,0.5925925925925926,183081,0,0.5181321245560084,0.5255102040816326,183081,0,0.006274232479494994,0.003888674222396171,183081,0,0.005863615121295867,0.00453720508166966,125536,57545,1.3058939168422241,0.4346666039877052,183081,0,1.6729068909462426,0.4975105194859777
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,240,138636,44482.0,0.320854612077671,66210.0,0.4775815805418506,16622.0,0.11989670792579128,50396.0,0.3635130846244843,51249.0,0.3696658876482299,41664.0,0.30052800138492164,35749.0,0.25786231570443463,78747.0,0.5680126374101965,64883.0,0.46800975215672697,118085.0,0.851762889869875,138636,0,0.5700354616797482,0.5925925925925926,138636,0,0.5205383324049553,0.5283785856726492,138636,0,0.006305025299795869,0.0036622664185690457,138636,0,0.005855947521929808,0.004438870986202548,95794,42842,1.3742907300858367,0.441254598771635,138636,0,2.059428066503314,0.5513506658994751
primary_development_2022_2023_partial,s4_reclaim_vwap_support,10,902304,283165.0,0.3138243873461716,453691.0,0.5028139075078909,133636.0,0.14810529488952726,355559.0,0.39405677022378266,315200.0,0.3493279426889385,219113.0,0.24283722559137497,134621.0,0.14919694471043018,404996.0,0.4488465084938114,415360.0,0.46033265950278396,821649.0,0.9106121661878923,902304,0,0.5438570587485293,0.5555555555555556,902304,0,0.4912423968722387,0.4880952380952381,902304,0,0.002006450683610085,0.0016935061549407412,902304,0,0.005396503765882135,0.003513417498748228,581565,320739,0.8500751616260255,0.27866362946089596,901095,1209,1.5968848862932936,0.2712921592575033
primary_development_2022_2023_partial,s4_reclaim_vwap_support,20,597544,194845.0,0.326076406088924,297734.0,0.49826288942738944,77295.0,0.12935449105003147,234915.0,0.39313422944586507,217144.0,0.36339416009532355,156086.0,0.2612125634262916,117140.0,0.19603577309788064,280712.0,0.46977628425689155,265623.0,0.44452458731072525,544053.0,0.9104819059349605,597544,0,0.5499198703048364,0.5625,597544,0,0.5012684702233667,0.5,597544,0,0.0031747149523627606,0.002274362981524123,597544,0,0.005952982305097893,0.0038975298742278675,382300,215244,0.9888243922928918,0.3135936026508729,596908,636,1.5558138924720126,0.33754210430817333
primary_development_2022_2023_partial,s4_reclaim_vwap_support,40,394558,130654.0,0.331140161902686,194384.0,0.4926626757029385,35811.0,0.09076232138240765,151185.0,0.3831756040936947,143485.0,0.3636600956006468,106132.0,0.2689896035563846,86233.0,0.21855595375077935,187969.0,0.4764039760947693,171936.0,0.43576863224164764,358610.0,0.9088904546353135,394558,0,0.5539433033488265,0.5679012345679012,394558,0,0.5038698572907391,0.5,394558,0,0.004172841045489805,0.0026214766225115945,394558,0,0.006325657606237787,0.004095083621998286,250613,143945,1.0865968950823077,0.3238434163701067,394210,348,1.5804230956883336,0.41170280246822333
primary_development_2022_2023_partial,s4_reclaim_vwap_support,60,313373,103611.0,0.33063154770832204,155438.0,0.4960159298982363,20313.0,0.06482051740258414,111341.0,0.3552986377256496,112603.0,0.3593257874800956,84858.0,0.2707891235045776,71201.0,0.22720847041704295,148595.0,0.4741793326164028,134623.0,0.4295934876329486,284628.0,0.9082722506406103,313373,0,0.5544342881750312,0.5679012345679012,313373,0,0.502559924459697,0.5,313373,0,0.004659667912775855,0.002788621739627298,313373,0,0.006436686046283515,0.004086646119746407,197713,115660,1.1347135851285568,0.3281603621079858,313242,131,1.668680384654789,0.4667410204905633
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,203928,68899.0,0.3378594405868738,102207.0,0.5011915970342474,8598.0,0.04216193950806167,42543.0,0.20861774744027303,73265.0,0.359268957671335,57306.0,0.2810109450394257,49564.0,0.24304656545447412,96862.0,0.47498136597230395,87402.0,0.4285924443921384,185601.0,0.9101300458985524,203928,0,0.5604410905313597,0.5802469135802469,203928,0,0.5058945393255055,0.5052631578947369,203928,0,0.005676665867736601,0.003289542683825933,203928,0,0.006901310696162488,0.004373531209859394,128688,75240,1.2089157391959602,0.336965696031004,203928,0,2.1003659061855418,0.6201463882757086
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,154744,51923.0,0.33554128108359615,73741.0,0.4765354391769632,18731.0,0.12104508090782196,56163.0,0.36294137414051597,55580.0,0.35917386134518947,43705.0,0.282434213927519,37372.0,0.2415085560667942,73946.0,0.4778602078271209,66311.0,0.42852065346637025,140646.0,0.9088946905857416,154744,0,0.5617788567402212,0.5802469135802469,154744,0,0.5076180711190653,0.5057805399625769,154744,0,0.005798535363002092,0.0031653104019643647,154744,0,0.00685788294148476,0.004265781626314968,98122,56622,1.2562924075098592,0.3397101461329829,154744,0,2.5948279766982436,0.6858692741532292
supplemental_2023_09_legacy,cs_r3_leader_confirmation,10,11475,2516.0,0.21925925925925926,6803.0,0.5928540305010893,0.0,0.0,2803.0,0.24427015250544662,3170.0,0.2762527233115468,11475.0,1.0,11475.0,1.0,7307.0,0.6367755991285403,3607.0,0.3143355119825708,8892.0,0.7749019607843137,11475,0,0.8359105159678769,0.8414634146341463,11475,0,0.6896173195328179,0.6693877551020408,11475,0,0.006339510478854521,0.004511981107623957,11475,0,1.6730572863482496,0.8030664944605526,5526,5949,1.346437922043669,0.43555704575099985,11471,4,2.82662152077984,0.9080909246069746
