sample_group,metric,horizon,strategy_id,ma_period,observed_count,positive_count,mean_exact,min_exact,max_exact,q01,q05,q25,q50,q75,q95,q99,positive_q99,tail_estimate_method
primary_development_2022_2023_partial,net_return,5m,fu_r3_core_pullback,10,57886,14111,-0.0028252392619620144,-0.09118734183362998,0.08541187072315037,-0.021520412888106615,-0.013105271058033234,-0.006518549453270811,-0.0030163624036467504,-0.00012184940930096766,0.009362817149266258,0.025315920389117362,0.049116784938152365,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,fu_r3_core_pullback,10,57885,17059,-0.002748878808381494,-0.13628480795290532,0.1039266403543102,-0.028914923368847746,-0.01765322134543473,-0.008177907937914243,-0.0034847149268118515,0.0011867198567735878,0.015288857938861042,0.03901443338081632,0.060734275717294076,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,fu_r3_core_pullback,10,57883,18544,-0.0026640171008435274,-0.12796013882891344,0.10600832020148676,-0.034156616846868694,-0.020543102658713515,-0.009578483652277347,-0.0038577345453102187,0.0023931016995059743,0.019991817003638713,0.04903163556656672,0.06833046025859303,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,fu_r3_core_pullback,10,57878,20380,-0.002338431223546624,-0.1740057942083182,0.1417970287673027,-0.03954311793207968,-0.02404209911488379,-0.010886892704419442,-0.004024472998910764,0.0038616644338155654,0.025880259970232942,0.05774531018244542,0.07339496320683626,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,fu_r3_core_pullback,10,57749,26911,0.0003155315997894068,-0.24554160758068455,0.19746771976323085,-0.08608543723696067,-0.051998979871601736,-0.02029752040553079,-0.002359072783716863,0.01687650057685237,0.06547604088670075,0.1175754617162442,0.14139453613915265,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,fu_r3_core_pullback,10,57737,27547,0.0016919082844492892,-0.28722428942507783,0.3167161440895152,-0.10834534968418894,-0.06553291891801698,-0.024576069838432985,-0.00180795599451928,0.022896232307789678,0.08399518315147243,0.15636353270703324,0.20219893188894258,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,fu_r3_core_pullback,10,57740,27999,0.0027076312699201577,-0.3586522351050543,0.44431342105052485,-0.1327273184680964,-0.07897651396154688,-0.028882875016568558,-0.0014797824223680672,0.02840353677479013,0.10052747919819535,0.18562864941616836,0.23200236019918208,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,fu_r3_core_pullback,10,57733,27869,0.0024983724899165795,-0.4233133227732434,0.7285205714825886,-0.17952222342081833,-0.10075752644812941,-0.03750100217650477,-0.0021837354275050518,0.03598261290411415,0.12192171614185111,0.23700108163226505,0.3048702008385478,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,fu_r3_core_pullback,10,57886,23190,0.00019159155664613366,-0.08843783979702802,0.08869565217391306,-0.018560142040905125,-0.010119541223886348,-0.003512892294934403,-7.617176013610964e-08,0.00290316018613057,0.012416521448479646,0.028417888859668953,0.043089920461539505,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,fu_r3_core_pullback,10,57885,23933,0.00026818302948092477,-0.13367174280879857,0.10726643598615926,-0.025977023712720437,-0.014681250781105683,-0.005177270966622976,-0.00046987927152748933,0.004215688369182987,0.018360490752904808,0.04215784503443831,0.058452721668991174,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,fu_r3_core_pullback,10,57883,24279,0.00035330147578188816,-0.1253218884120172,0.10935441370223997,-0.031234575296109512,-0.01757987507841425,-0.006582083952270157,-0.0008440274154612865,0.005425719973286663,0.0230776780476818,0.05220535304566696,0.06762814001021106,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,fu_r3_core_pullback,10,57878,24997,0.0006798723735057507,-0.17150684931506854,0.14525139664804465,-0.03663737258447176,-0.021089457322310778,-0.007894451436682366,-0.0010112703159504586,0.006898725665330805,0.028983935781470984,0.06094538982308394,0.07453117306785696,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,fu_r3_core_pullback,10,57749,28979,0.0033418644382066827,-0.24325908558030473,0.20109051254089416,-0.08332050000922994,-0.04913091821761607,-0.017333549846027595,0.0006873120841936487,0.01995293661037964,0.06869950891176013,0.12095655019518867,0.14232997573309264,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,fu_r3_core_pullback,10,57737,29174,0.004722405182932899,-0.2850678733031674,0.32069970845481044,-0.10564775711111088,-0.06270580254866939,-0.021625043509265668,0.001067671523404442,0.02599088030668216,0.08727467858648869,0.15986196977176897,0.20159195560614998,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,fu_r3_core_pullback,10,57740,29420,0.0057412011146178756,-0.356711915535445,0.4486830154405086,-0.13010349057272755,-0.07619006955205739,-0.025944878402053763,0.0015411189120798155,0.031514846452756026,0.10385699108186225,0.1892156245280693,0.23285646852341643,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,fu_r3_core_pullback,10,57733,28943,0.0055313092476555045,-0.42156862745098045,0.7337500000000001,-0.17703996781244838,-0.09803697783977447,-0.03458907865633462,0.0008350361828419396,0.039116852154050565,0.12531595368434278,0.24074347778252214,0.3037815758066163,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,ht_r3_core_pullback,10,116068,21639,-0.0030225951085965583,-0.1030480670173034,0.0861707915363108,-0.015795341466258772,-0.010196992539090814,-0.005671236669493455,-0.0030162529300139496,-0.0010022481338088386,0.0053027184401457286,0.01521192077850285,0.03326055375659295,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,ht_r3_core_pullback,10,116064,29111,-0.003012611199377432,-0.2034821538153999,0.10284529403159937,-0.02228923902754977,-0.014108691576017178,-0.007087642751143647,-0.0033091135197030833,1.9818905092088522e-05,0.010495436786776266,0.026009714332510463,0.04550470720535809,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,ht_r3_core_pullback,10,116059,33855,-0.002928074079071144,-0.18911543091861394,0.1420475197918094,-0.028074961969502894,-0.017323968010453245,-0.008415468022593442,-0.0037119887374268716,0.0010892204493521756,0.015059876556293166,0.03552580075982398,0.05740656593072361,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,ht_r3_core_pullback,10,116048,37608,-0.002933047718451374,-0.19746817678883832,0.1420475197918094,-0.035751356658196946,-0.021830396854368016,-0.010209131481309015,-0.004120485697934145,0.0024534062784420376,0.02103948771513645,0.048284268237891295,0.0686852472144664,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,ht_r3_core_pullback,10,115841,49516,-0.0023475430543644198,-0.2310259888070061,0.20112803813669755,-0.08637865319418926,-0.05316803071634228,-0.02172235857703102,-0.004565127334145495,0.013231261803220866,0.058577649576046185,0.1084307367644049,0.1296969696037056,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,ht_r3_core_pullback,10,115834,49866,-0.0028007005329581712,-0.29937167640557616,0.31758244220621723,-0.11523848117867296,-0.07005708220739217,-0.028061913541166567,-0.0056037856085119,0.017645649914669107,0.07580721192457407,0.14722505712069642,0.19710233074968467,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,ht_r3_core_pullback,10,115828,50195,-0.0027563733696862503,-0.32003142530677153,0.4457042010944654,-0.13841938892623887,-0.08254076329090251,-0.03346755777979762,-0.00634369718373188,0.021867780408303446,0.09200108120363357,0.1747780700128732,0.22592937078040484,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,ht_r3_core_pullback,10,115795,51768,-0.0027741295078804653,-0.37393200717169095,0.7425542014005848,-0.17547135234331415,-0.10491383002681058,-0.04179745812790953,-0.006544802452621568,0.029513305172536072,0.11274729194164824,0.21864214538406077,0.29346798265334745,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,ht_r3_core_pullback,10,116068,43486,-6.361366070813554e-06,-0.10033444816053505,0.08945686900958472,-0.012817750112578205,-0.007202464062408545,-0.0026630160695019444,0.0,0.0020200979224825866,0.008344139405088607,0.018283320828536107,0.027473463616203325,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,ht_r3_core_pullback,10,116064,45394,3.6527482496298505e-06,-0.20107238605898126,0.10618181818181816,-0.01933129417021782,-0.011125997468466936,-0.0040837073152848674,-0.0002937466037434351,0.003045257100758726,0.013552567688790606,0.02911378179215867,0.04194997607311073,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,ht_r3_core_pullback,10,116059,46900,8.844562531966932e-05,-0.18666219839142095,0.14550264550264558,-0.025134521112438947,-0.01435100133025043,-0.005415549760412088,-0.0006978406713827887,0.004112501698643188,0.01813081661504566,0.03865865798024113,0.054363455838222705,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,ht_r3_core_pullback,10,116048,47870,8.345693879903658e-05,-0.19504021447721176,0.14550264550264558,-0.032834139798555005,-0.018871063825911572,-0.007214639729518345,-0.0011075734897038488,0.005486206996383362,0.024128518359348542,0.05145572464814108,0.06837629051416214,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,ht_r3_core_pullback,10,115841,53809,0.0006707329759535197,-0.22869955156950672,0.20476190476190448,-0.08361460305563392,-0.05030350588333898,-0.018762698691921688,-0.0015535603350442077,0.01629666961069745,0.06178024735817109,0.11178415899150597,0.13060216694449892,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,ht_r3_core_pullback,10,115834,53203,0.00021620452458654134,-0.29725201072386065,0.3215686274509806,-0.11256174293559609,-0.06724365314319618,-0.025121433207671556,-0.002595360943548499,0.020724412915863178,0.07906193564964373,0.15069584684028295,0.19757835959504036,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,ht_r3_core_pullback,10,115828,53056,0.0002606657942935378,-0.31797426317974264,0.4500780031201248,-0.13581278169695185,-0.07976510208376167,-0.030543431564733634,-0.0033375110311447023,0.024959316951202504,0.09530479750837638,0.1783322180179997,0.22549332978568384,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,ht_r3_core_pullback,10,115795,53925,0.00024285593706527514,-0.37203791469194303,0.7478260869565219,-0.17297684131774957,-0.10220585580884474,-0.03889853301206654,-0.003539224719538028,0.032627972319659616,0.11611377338083687,0.22232899880815662,0.2929124765598361,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,ng_r1_auction_reclaim,10,323179,51105,-0.002970306036619577,-0.10699615293117792,0.09786120899428163,-0.01558642904201973,-0.009432509277707328,-0.005087933972696022,-0.0030162529300138408,-0.0012756261808729123,0.0040511538538889015,0.013559894421309048,0.03444607412015172,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,ng_r1_auction_reclaim,10,323167,72823,-0.002884911091695911,-0.20013851470810995,0.12840433191102996,-0.02147400136032777,-0.012623972436604774,-0.006100347024368003,-0.003016252930013849,-0.00041563591064190273,0.00802589453036203,0.02263256698416345,0.04579687968829066,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,ng_r1_auction_reclaim,10,323154,88577,-0.002783368588531883,-0.19306367108485623,0.12840433191102996,-0.026181705422067516,-0.015409637653653118,-0.007030768083648975,-0.0030162529300138616,0.0004552787989869634,0.011677302540351856,0.030257747646887507,0.05462301440913254,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,ng_r1_auction_reclaim,10,323094,106980,-0.002480597644840277,-0.20694474664887463,0.15342309669504783,-0.03323204234471726,-0.01934371105740281,-0.008522745816708225,-0.003016252930013888,0.0021293690730143384,0.017530569897884003,0.04206208982888871,0.0663613555993607,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,ng_r1_auction_reclaim,10,322659,148371,-0.000565009737960121,-0.22365570931068635,0.26710249627614013,-0.0728274759679131,-0.04259819689966658,-0.015884347678209863,-0.00207871255054012,0.012033158667812517,0.04715239675839137,0.09885261904951399,0.11613916099927077,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,ng_r1_auction_reclaim,10,322601,151713,0.0003638871101224003,-0.28904745208940297,0.3398127307278811,-0.09488354739481329,-0.05582355648267578,-0.02028925698079963,-0.0021127982268516073,0.017100548363082006,0.06555558169895774,0.13053196639906084,0.16567957033277578,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,ng_r1_auction_reclaim,10,322564,154007,0.0010569424709075221,-0.3250578283724619,0.4661525692205679,-0.115730692843144,-0.06870175666415276,-0.0240573911480146,-0.0018970652057903321,0.02175725427343205,0.0809428684512842,0.15840447498046017,0.19784510687856172,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,ng_r1_auction_reclaim,10,322471,154351,0.0010099339831093589,-0.4170641478880409,0.7740446087568869,-0.15807113669537823,-0.08696650191826169,-0.031050952472574563,-0.0023274155442523188,0.028316881369718577,0.10059621153143179,0.1960062426864154,0.25089402771602687,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,ng_r1_auction_reclaim,10,323179,119831,4.6085900127393e-05,-0.10429447852760731,0.10118265440210261,-0.012608205649237652,-0.006435667950004319,-0.002077948661420635,0.0,0.0017458928034247312,0.007088788362571569,0.016626296466756,0.025891966481286444,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,ng_r1_auction_reclaim,10,323167,129880,0.00013173919705827288,-0.19771863117870725,0.13181818181818183,-0.01851359010070028,-0.009636786492083613,-0.0030934246455049563,0.0,0.0026074056040470035,0.011075554132980954,0.025726417295724262,0.03855014717783342,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,ng_r1_auction_reclaim,10,323154,136040,0.00023358890470111737,-0.1906223834775328,0.13181818181818183,-0.023235536747849804,-0.012430879400052382,-0.004026660580408993,0.0,0.0034820344255392234,0.01473800903329495,0.03337466701407074,0.04910884536905722,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,ng_r1_auction_reclaim,10,323094,142271,0.000537275845016008,-0.20454545454545459,0.1569126378286685,-0.030307203606381648,-0.016376854863856493,-0.005523152110430384,-2.9395768203272695e-07,0.00517274814789991,0.02060898473849999,0.04521472179599951,0.06301803758451625,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,ng_r1_auction_reclaim,10,322659,163587,0.002458659129858074,-0.22130697419000556,0.270935960591133,-0.07002242839270537,-0.03970169432147646,-0.012907025601985773,0.0009403767937331066,0.015094941760138748,0.05032042882930105,0.10217706384773875,0.11694869609313498,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,ng_r1_auction_reclaim,10,322601,162885,0.0033903662422482476,-0.28689655172413786,0.3438661710037174,-0.09214522777807183,-0.05296706561953104,-0.017325261421311047,0.000906187995358348,0.020177662225905488,0.06877929036505936,0.13395225320528725,0.16517111155334302,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,ng_r1_auction_reclaim,10,322564,163280,0.004085518357638301,-0.3230158730158731,0.47058823529411753,-0.11305544372652435,-0.06588422722755564,-0.021104795619625825,0.0011225736904063163,0.024848456432968125,0.08421312947983738,0.16190908666753073,0.19799558542969248,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,ng_r1_auction_reclaim,10,322471,161392,0.004038367651384227,-0.41530054644808745,0.7794117647058822,-0.15552398343609097,-0.08420423024444233,-0.028119515112409055,0.0006909213793965086,0.03142792888230799,0.1039259313564036,0.19962461394313818,0.2507587696415796,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,ng_r3_volume_quality,10,792886,100704,-0.0030484647863741445,-0.11669724524297798,0.13940999665141263,-0.012582297457420323,-0.008157879561235981,-0.00487443997419357,-0.0030162529300138408,-0.0015255602141210304,0.0024682661016141075,0.009136427080311565,0.027235419123087478,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,ng_r3_volume_quality,10,792853,158424,-0.0030385906640191147,-0.18332478435656996,0.15928342682556518,-0.018497313563361404,-0.011166279051484627,-0.005848784963559485,-0.0030162529300138724,-0.0007722014856610871,0.0059101679652195545,0.01751474577882843,0.0376556620468885,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,ng_r3_volume_quality,10,792787,199714,-0.003026769191328696,-0.2022259509843356,0.15928342682556518,-0.024151772604780828,-0.014220866053104497,-0.006837723968356848,-0.003016260033175484,3.9280993945093484e-05,0.009444815553658725,0.02548454774214675,0.04846348267647596,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,ng_r3_volume_quality,10,792552,246655,-0.0030444162058158556,-0.20267605874165473,0.2771221379720459,-0.03478787903799665,-0.01978604801148621,-0.008764416213572424,-0.003339374861158974,0.0015566004145849423,0.01595739829196559,0.039101158731666905,0.06553532892529679,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,ng_r3_volume_quality,10,791528,333959,-0.002714358184226626,-0.2653598193158808,0.29565098117078037,-0.07912998457772082,-0.045799757462885594,-0.01783188873753794,-0.0037840165980091885,0.010213958379727314,0.045101853025519646,0.09553637831615382,0.11075927925425226,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,ng_r3_volume_quality,10,791322,342742,-0.0027528767694196188,-0.27856997627688707,0.4248737672716967,-0.10365946751262801,-0.06109593810383884,-0.02339106037360173,-0.004510365125085322,0.01466707593366893,0.0628400293007896,0.12576838870156518,0.16432346017376417,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,ng_r3_volume_quality,10,791336,347506,-0.0028301631914908923,-0.3240788155457721,0.5473922857749833,-0.12640587989620863,-0.0736585843741133,-0.027922974281579634,-0.004879580305132963,0.01829013759194054,0.0766898394093788,0.15211829301125965,0.1991057001474585,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,ng_r3_volume_quality,10,791131,356274,-0.0028490657447995463,-0.45068150406536056,0.7600383467827689,-0.16185891938874278,-0.09356364557849768,-0.035865417626167004,-0.005216234662649282,0.025009519391507543,0.09727913591201724,0.19464693917674153,0.25345304224179577,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,ng_r3_volume_quality,10,792886,284654,-3.2309309414395105e-05,-0.11402492031295275,0.1428571428571428,-0.009594985430324134,-0.005157181996529796,-0.0018638087628215657,0.0,0.0014952026251919975,0.00550111177614106,0.01218944646393748,0.019239280140355856,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,ng_r3_volume_quality,10,792853,309270,-2.240531410311352e-05,-0.18085403293329605,0.16279069767441845,-0.01552789669725763,-0.008174683033121383,-0.0028411015143126857,0.0,0.002250840548752903,0.008953426694735056,0.02059311274549896,0.030746894677012363,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,ng_r3_volume_quality,10,792787,322608,-1.0548076985860537e-05,-0.19981238273921198,0.16279069767441845,-0.021199462615997255,-0.011238511315775896,-0.00383303243365188,0.0,0.003064778069791766,0.012498767929060128,0.0285870263742222,0.042036476518949546,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,ng_r3_volume_quality,10,792552,335635,-2.824848036574907e-05,-0.20026385224274412,0.2809859154929579,-0.031867747294131714,-0.01682053005453379,-0.005765553651653612,-0.0003242021351868589,0.004586687955583869,0.019031053693443534,0.042244832762277806,0.06099304689772848,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,ng_r3_volume_quality,10,791528,371167,0.0003028080915797344,-0.2631372549019608,0.2995708154506438,-0.07634400447489348,-0.042912940816344634,-0.01486045870964834,-0.000770079411096638,0.013270237703095036,0.048263681426048165,0.09885079023183843,0.11195318227275534,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,ng_r3_volume_quality,10,791322,369734,0.00026417297309744975,-0.27638737758433074,0.42918454935622297,-0.10094769837361174,-0.05825539818930263,-0.02043644894259014,-0.0014986324495885714,0.017736827621966645,0.06605552239376725,0.12917426388350012,0.16367756360992333,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,ng_r3_volume_quality,10,791336,370037,0.0001866527303669706,-0.3220338983050848,0.552073732718894,-0.12376292725816429,-0.07085605121618951,-0.02498207360427246,-0.0018689646452063379,0.021370850412126885,0.07994723341643117,0.15560388662021327,0.1993688906940432,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,ng_r3_volume_quality,10,791131,373367,0.00016769298968559473,-0.4490196078431372,0.76536312849162,-0.15932322560477905,-0.09082133275952763,-0.032948545844095165,-0.0022066375094889215,0.02811056088314947,0.10059882032860325,0.19826119802620973,0.2533316929033311,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,s0_distance_only,10,1534679,237476,-0.0029014870396319257,-0.10385079145133713,0.12764484180115998,-0.014521396202089398,-0.008921725693636298,-0.00490597376385338,-0.0030162529300138408,-0.0012468279796540372,0.003656308227659464,0.011877374641049843,0.027539998729263163,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,s0_distance_only,10,1534647,339650,-0.0028397821512619816,-0.21064326216972962,0.16740831921870192,-0.02006656386294811,-0.011945542570384837,-0.005860220797172943,-0.0030162529300138408,-0.0004496062550239617,0.007260182803327816,0.0203046131516131,0.03971332839913378,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,s0_distance_only,10,1534586,406504,-0.0028252951268867227,-0.19010731074376175,0.25088227465714286,-0.024910823874880673,-0.01463628607742919,-0.006772671417248317,-0.0030162529300138867,0.00027385382921768904,0.010444458409395129,0.027412075382537184,0.04987899120861089,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,60m,s0_distance_only,10,1534120,489535,-0.0028739085271030558,-0.205031721379467,0.27892343858977786,-0.03379616130050565,-0.019668341488595302,-0.008599674152020363,-0.0030165245241313135,0.0017357611522276052,0.015942040310021163,0.0386346369129492,0.06454039680244311,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,1d,s0_distance_only,10,1532126,648455,-0.0026568786419762062,-0.2210892819034488,0.3232693370201636,-0.07710744224824571,-0.04503815165901183,-0.017536743369706977,-0.0035910531175901103,0.010103811345862303,0.04387095980240757,0.09456013195817849,0.11203130100769117,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,2d,s0_distance_only,10,1531889,665161,-0.0026424121198140352,-0.2971186571908785,0.4510296668457401,-0.09967471573810499,-0.059129927049657874,-0.02271562314649923,-0.0042931517167558286,0.014305382834885132,0.06035220516053703,0.12226829748822982,0.1574417927724002,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,3d,s0_distance_only,10,1531753,675679,-0.0026831146250266163,-0.3452091902360388,0.5503097266938284,-0.121325761392474,-0.07106022349050337,-0.026974726095333867,-0.0045327568021222,0.0177389483542687,0.07363922064200627,0.1468343916716596,0.19164575371068884,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5d,s0_distance_only,10,1531357,691479,-0.0026379472927306204,-0.4478478391609344,0.8336484996362559,-0.153353145601322,-0.08975561795716679,-0.03449508412561394,-0.005003757443910571,0.02430027110790013,0.09443662163550075,0.18593361952610465,0.2430689929172601,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5m,s0_distance_only,10,1534679,587112,0.00011511310061838269,-0.10113960113960108,0.13105639396346302,-0.011539950682132762,-0.0059233390523946656,-0.0018954379541223363,0.0,0.0017747781300948117,0.006692748178977982,0.014938686427771993,0.021824584835285075,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,15m,s0_distance_only,10,1534647,627708,0.00017700466961144352,-0.20825515947467166,0.17094017094017122,-0.0171018945725475,-0.00895630411891175,-0.002852571945648281,0.0,0.0025797275952269268,0.010307525838352706,0.023391420522314545,0.03380478318377108,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,30m,s0_distance_only,10,1534586,644090,0.00019153552271339872,-0.1876570790282045,0.2546666666666666,-0.021960810303289603,-0.01165518814280091,-0.0037677830739710205,0.0,0.003300060576614936,0.013501435082536057,0.03052038551478508,0.043737507265426474,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,60m,s0_distance_only,10,1534120,663828,0.00014277504857229846,-0.20262664165103184,0.2827926657263753,-0.030873029235381485,-0.016702467424890174,-0.005600313183053922,-2.9701941253031587e-07,0.004766182076979261,0.019015649247794798,0.04177689953860323,0.059755514878539244,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,1d,s0_distance_only,10,1532126,719707,0.00036046153118768164,-0.21873278236914595,0.3272727272727274,-0.07431534318987329,-0.04214903086684728,-0.014564420415445135,-0.0005765391755538142,0.01315975743279111,0.047029064285367864,0.09787159035937879,0.1130943707277377,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,2d,s0_distance_only,10,1531889,718686,0.0003749718200511054,-0.29499217527386556,0.4554195804195802,-0.09695089121779446,-0.05628343920806647,-0.019758968262400887,-0.0012807618885409672,0.017374040264753733,0.06356017164450595,0.12566358357038365,0.1569560912249156,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,3d,s0_distance_only,10,1531753,720201,0.00033414617436505805,-0.3432282003710575,0.5549999999999999,-0.1186674394744721,-0.06824982930811324,-0.024030956608601873,-0.0015210918699178312,0.020817993618531285,0.07688738537343377,0.15030399948049952,0.19151352782071807,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,gross_return,5d,s0_distance_only,10,1531357,725635,0.00037945015492504803,-0.4461773700305811,0.8391959798994975,-0.1507917186344614,-0.08700178441430904,-0.0315740665663935,-0.0019935174667969997,0.027399166855220817,0.09774770637125889,0.18952151728793915,0.24274594948489975,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,5m,s0_liquidity_matched,10,16238841,2557554,-0.0028900441028920122,-0.14865407480592363,0.1614521543247287,-0.015622228728694378,-0.009128658480272691,-0.004863836820959064,-0.0030162529300138408,-0.001227050670415422,0.0038857286958004205,0.012556101663637303,0.029429325245022283,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,15m,s0_liquidity_matched,10,16238271,3733004,-0.0028042601629547216,-0.16085009151629126,0.2201528583362602,-0.021826095445824395,-0.012442013108846952,-0.005909141840579113,-0.0030162529300138408,-0.00033177307405772176,0.0078577954103435,0.021822546417157238,0.0430757675142005,duckdb_approx_quantile_per_ma_period
primary_development_2022_2023_partial,net_return,30m,s0_liquidity_matched,10,16237276,4483537,-0.0027592353909034095,-0.26574669936556006,0.23768035091405926,-0.027189379954790097,-0.01554928351067805,-0.006929296123255754,-0.003016252930013865,0.0005234748836211985,0.011560600991035895,0.03016092077336707,0.054383185141451997,duckdb_approx_quantile_per_ma_period
