sample_group,signal_year,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
supplemental_2023_09_legacy,2023,s0_liquidity_matched,240,305350,-0.002634270327640523,-0.002517107175540434,0.1376256754543966,-0.0026004801501456056,-0.002517107175540434,0.20308370476867302,-0.0024794796119184614,-0.002517107175540434,0.2523686477174849,-0.0025005651378515446,-0.002517107175540545,0.303129452223041,-0.0024307613794839296,-0.0040036688638035445,0.4003651273848816,-0.004253804974524048,-0.006218342399378962,0.37255653883972467,-0.005801844985337173,-0.008007573596625295,0.3521462378561221,-0.006866489181104989,-0.009955549285845189,0.34554876010304614
supplemental_2023_09_legacy,2023,s0_random_matched,10,242602,-0.0025093868158353096,-0.002517107175540434,0.10951817608481486,-0.0025213534866724567,-0.002517107175540434,0.1849563249473385,-0.002534949771189487,-0.002517107175540434,0.24127596598193563,-0.002602151666833347,-0.002517107175540545,0.2909920718358462,-0.0026177296149429217,-0.004207756146429431,0.3917807315000454,-0.004055711446357413,-0.005886981813460812,0.3814894881019176,-0.005277458868446584,-0.007343637302110295,0.36472408457968025,-0.00679038604877589,-0.009998228871723858,0.3496482432794867
supplemental_2023_09_legacy,2023,s0_random_matched,20,242493,-0.002495563848873895,-0.002517107175540434,0.11000408262574693,-0.002513788272448415,-0.002517107175540434,0.1839401850041859,-0.0025222790817276486,-0.002517107175540434,0.2410833594536186,-0.00259312616523671,-0.002517107175540545,0.2907669780775021,-0.002601590058081117,-0.004216396601135708,0.391930597858835,-0.004035726912067189,-0.005861559456594723,0.3825846847255872,-0.005256739418692258,-0.007335865111890216,0.3646667904980084,-0.006769517466032217,-0.010004468339360306,0.34925385456872177
supplemental_2023_09_legacy,2023,s0_random_matched,40,242520,-0.002492801480440809,-0.002517107175540434,0.10896233222687257,-0.0025118678619607056,-0.002517107175540434,0.1843590853796829,-0.0025323252256662203,-0.002517107175540434,0.24011711823167967,-0.0025898781056239205,-0.002517107175540545,0.2911994325141356,-0.0026031508625174522,-0.004182354075080386,0.3920214917095153,-0.004038847360245985,-0.00584760097462067,0.38186935635637287,-0.005258409072463271,-0.007335865111890438,0.3652411140277021,-0.006778112557174914,-0.010033933798181516,0.3496233618821587
supplemental_2023_09_legacy,2023,s0_random_matched,60,242509,-0.0025065675070255495,-0.002517107175540434,0.10853339711182404,-0.0025141080118082104,-0.002517107175540434,0.18409972824630205,-0.0025468005680914516,-0.002517107175540434,0.24117169167831679,-0.002600484451750822,-0.002517107175540545,0.2913128296921979,-0.0026083786148228365,-0.004207756146429431,0.3915745685350413,-0.00404858617330938,-0.005871870267999291,0.3817406664520549,-0.005264295995965574,-0.007321938065831701,0.36494813873147297,-0.006770136470904993,-0.010000500637650733,0.350035498464485
supplemental_2023_09_legacy,2023,s0_random_matched,120,242351,-0.002507203890429173,-0.002517107175540434,0.10951974218998221,-0.0025053591700684753,-0.002517107175540434,0.18483871899513496,-0.002530380008570458,-0.002517107175540434,0.24128752708139894,-0.002595229825918762,-0.002517107175540545,0.29167732829279164,-0.0025869728701452084,-0.004203468786401765,0.39215791538477424,-0.00402393505414873,-0.005850740392058018,0.3826686324796914,-0.005241425757701593,-0.007308091290931795,0.3642983111889412,-0.006743434641386877,-0.009972136269893794,0.35026001330012435
supplemental_2023_09_legacy,2023,s0_random_matched,240,242168,-0.002495278982747328,-0.002517107175540434,0.10912304318920414,-0.002522748430872671,-0.002517107175540434,0.18319519980838878,-0.0025471107642822217,-0.002517107175540434,0.23934006483718434,-0.0025835981748259336,-0.002517107175540545,0.29082686271270447,-0.0026110507949128805,-0.00420775614642932,0.3915354192409897,-0.004046705484227458,-0.005881299056904488,0.3817016317016317,-0.005258889080463237,-0.007351434604415008,0.3644787963958006,-0.006765242601835091,-0.010028273537170396,0.34963479813658177
supplemental_2023_09_legacy,2023,s0_strong_no_ma,10,108608,-0.0030028670320103017,-0.002517107175540545,0.13909656747200944,-0.003010283612052474,-0.002517107175540545,0.19206474899635373,-0.0028724378560152,-0.0030554141873183616,0.234615420031492,-0.0027649851952818803,-0.00335756462182224,0.29315552935975836,-0.002710283515159959,-0.004451463140940137,0.387735353479499,-0.004873461968272987,-0.007071823581131342,0.35596829200848007,-0.007037234414378873,-0.009460143552508682,0.3282550391240634,-0.00731363194884816,-0.010613559227686975,0.3390727255968292
supplemental_2023_09_legacy,2023,s0_strong_no_ma,20,108604,-0.003003128813369875,-0.002517107175540545,0.13907406725350815,-0.003010738956343247,-0.002517107175540545,0.19205340699815837,-0.002872339803439586,-0.0030551238383365042,0.23461485335420598,-0.002764293028536425,-0.0033574465966226263,0.2931663289740284,-0.0027079176481226877,-0.0044502135569832735,0.38774964747518503,-0.00487057070971915,-0.007071823581131342,0.3559721991777741,-0.007033284691123294,-0.00946014355250846,0.3282579241822354,-0.007308744797711792,-0.010613559227686864,0.33908522758696974
supplemental_2023_09_legacy,2023,s0_strong_no_ma,40,108593,-0.003003751547940878,-0.002517107175540545,0.1390421113699778,-0.0030110661034116575,-0.002517107175540545,0.1920452347843704,-0.002873320091766373,-0.003055269012827433,0.23459257349149046,-0.002763854218379535,-0.003356739240207851,0.29317761055181496,-0.002707915697353995,-0.004450213556983218,0.38775209232017105,-0.00486831252473104,-0.007070192965753175,0.35598064070062224,-0.007030192466457031,-0.009456980807094062,0.32825433696513834,-0.0073050923886725004,-0.010612099092060068,0.3390827379580548
supplemental_2023_09_legacy,2023,s0_strong_no_ma,60,108568,-0.0030045964379359644,-0.002517107175540545,0.13900965293640852,-0.0030113756858134327,-0.002517107175540545,0.19204340296967687,-0.002873791814261679,-0.0030554141873183616,0.23459132821783546,-0.0027661268282436068,-0.003357092918415072,0.2931714327830189,-0.0027095790249960297,-0.004447470147075361,0.3877769275447832,-0.004870481716000105,-0.007064210575582652,0.35599815583218075,-0.007027380948630793,-0.009455635923623862,0.3282746793778409,-0.007291114348094184,-0.010610274662959718,0.33911479944674966
supplemental_2023_09_legacy,2023,s0_strong_no_ma,120,108523,-0.003004626205698172,-0.002517107175540545,0.13901200667139685,-0.003010828421948899,-0.002517107175540545,0.19206774850487013,-0.0028731204300787355,-0.003052668498875588,0.23457802679838546,-0.0027656407784591697,-0.00335673924020774,0.2931732089696679,-0.002707535681053847,-0.004449464871320197,0.3877718544206895,-0.004868676934446538,-0.007064901519724831,0.35602601356026015,-0.00702259350124948,-0.009454304365857424,0.3282910271546635,-0.007285494245252669,-0.010604806306549697,0.3391633227249666
supplemental_2023_09_legacy,2023,s0_strong_no_ma,240,108447,-0.0030037407302433627,-0.002517107175540545,0.13898955250029968,-0.0030100932423074885,-0.002517107175540545,0.19206403363979233,-0.0028722648282228248,-0.0030508058875922117,0.234548774414873,-0.0027658012367408388,-0.0033581551458812253,0.2931112402350055,-0.0027109764227153323,-0.004453967161607453,0.3876285234341831,-0.004872016428686292,-0.007071823581131342,0.3559434685079711,-0.007026325500517905,-0.00946014355250857,0.3281705741185158,-0.007288814930243833,-0.010610274662960162,0.3390412539578506
supplemental_2023_09_legacy,2023,s1_break_reclaim_stable3,10,61986,-0.002565320663178235,-0.002517107175540434,0.14435750584818907,-0.002532035015581167,-0.002517107175540434,0.2079730252968508,-0.002185779775507241,-0.002517107175540434,0.26910170366546204,-0.002369408161225473,-0.002517107175540545,0.30789337808183814,-0.0027733895019214265,-0.004376998590981507,0.38639519488487745,-0.0051757335675564195,-0.007335865111890438,0.34417387934375404,-0.006175502970324445,-0.008674408983098902,0.3365414116621183,-0.00723871529912537,-0.010454636826663255,0.33698232017437635
supplemental_2023_09_legacy,2023,s1_break_reclaim_stable3,20,45606,-0.0025784107750469057,-0.002517107175540434,0.14390965902861527,-0.0025466998924371397,-0.002517107175540434,0.20904784877856233,-0.0023646147295862062,-0.002517107175540434,0.2617648348756633,-0.0026946081140316455,-0.002517107175540545,0.29258130304159996,-0.0033308353379512125,-0.005220312847151298,0.36310581627503896,-0.004974414659353322,-0.007155427039383988,0.34703236423477785,-0.005929022283228889,-0.008338991764010095,0.34147465437788016,-0.006951548074375945,-0.010659824667984985,0.3308533052409797
supplemental_2023_09_legacy,2023,s1_break_reclaim_stable3,40,31943,-0.002546473950683753,-0.002517107175540434,0.14679272454058792,-0.0025641086822905763,-0.002517107175540434,0.209254273370484,-0.002461838985233614,-0.002517107175540434,0.25746665831820176,-0.002782088958130033,-0.002865025868538318,0.2973607588992204,-0.003596098469266102,-0.005276395952371393,0.36859907920699053,-0.00548478958762543,-0.007359257140707731,0.3475699558173785,-0.006603401163524272,-0.008938670863251397,0.3333960135389244,-0.008308640619758187,-0.011503439543328275,0.3214487123253337
supplemental_2023_09_legacy,2023,s1_break_reclaim_stable3,60,26494,-0.00248342992739049,-0.002517107175540434,0.15415392745253464,-0.0025337410404745065,-0.002517107175540434,0.2152266636470011,-0.0024098391920606838,-0.002517107175540434,0.26547637022497356,-0.0026985000558058876,-0.002834175031716013,0.30198580489278165,-0.0035410970036292722,-0.005093473282305305,0.36931388846909474,-0.0056231757622475925,-0.007620771777825719,0.34847168171685494,-0.006957428949953985,-0.00945853301287125,0.3300336267805191,-0.008636857385421188,-0.012157950919743699,0.3155508538612664
supplemental_2023_09_legacy,2023,s1_break_reclaim_stable3,120,18555,-0.0025237560795479458,-0.002517107175540434,0.15521422797089734,-0.0024460502614988217,-0.002517107175540434,0.22399482591354963,-0.002253511268683071,-0.002517107175540434,0.2789995687796464,-0.002560416888257211,-0.002517107175540545,0.30959568733153636,-0.003051040934596475,-0.0046215014641997065,0.38867008362557326,-0.004645163941749681,-0.006650323582271578,0.37481113749190587,-0.0058578865057620595,-0.00821700942025172,0.3566573154941735,-0.006830835559483901,-0.010581647996758758,0.3508876058921923
supplemental_2023_09_legacy,2023,s1_break_reclaim_stable3,240,12483,-0.0025881024456778593,-0.002517107175540434,0.16447684665918924,-0.002587267671645503,-0.002517107175540434,0.22400256369171606,-0.002399625308253535,-0.002517107175540434,0.27535651337926614,-0.0027218959918407586,-0.0027450138887177844,0.30565795800609075,-0.0028957135965377344,-0.004540399047395172,0.39070775156475684,-0.004489379909475273,-0.006454539647215762,0.3725332905502968,-0.005470662687996741,-0.008043328188418242,0.36126032229615973,-0.006138436221362202,-0.010016978550160593,0.36132499197946744
supplemental_2023_09_legacy,2023,s1_near_reversal,10,85074,-0.002722092367517744,-0.002517107175540434,0.12441080013635349,-0.002738432771761925,-0.002517107175540545,0.18026119359123555,-0.0024407517272718097,-0.002517107175540545,0.2407575027330755,-0.0026429753910621277,-0.002965011483050062,0.2929495996896272,-0.003025059209648422,-0.004582289148261753,0.3784868057271262,-0.005556571409336443,-0.0077213657467984365,0.3360983645134722,-0.006442387690668363,-0.008813100682229402,0.3318862064097134,-0.007565559684927212,-0.010557721627327377,0.3335019588004847
supplemental_2023_09_legacy,2023,s1_near_reversal,20,64287,-0.0026865513094742445,-0.002517107175540434,0.12557944186914724,-0.0027035807195119085,-0.002517107175540545,0.18190868787430972,-0.0025402102958852696,-0.002517107175540434,0.23780781855233887,-0.0028454471444235084,-0.003185213600740866,0.2826316935810075,-0.003639734651345301,-0.005416766747704527,0.3554960536762302,-0.005359668984144007,-0.007504521639662531,0.34021324616701687,-0.006056929309784848,-0.008296266461893076,0.33771813752198887,-0.007323816368828114,-0.010709985145351153,0.3285173825722782
supplemental_2023_09_legacy,2023,s1_near_reversal,40,45149,-0.0026323966168826833,-0.002517107175540434,0.13056767591751756,-0.00266518686500359,-0.002517107175540434,0.1876232031717203,-0.0025617165402228386,-0.002517107175540545,0.23810578541685123,-0.002941288590163006,-0.0032742100495345428,0.2821512426350064,-0.0038098505664152745,-0.005257444793190014,0.36277616504531657,-0.005570609180839776,-0.007274577252604608,0.3459995122708227,-0.006544503218842222,-0.00860395930566682,0.3347082695762092,-0.008500326964699031,-0.011295834505128555,0.3204849720719922
supplemental_2023_09_legacy,2023,s1_near_reversal,60,37870,-0.0026493851644157143,-0.002517107175540434,0.13615358208561093,-0.0026920263915090016,-0.002517107175540545,0.19312329997095096,-0.002597284749281603,-0.002517107175540545,0.24055245992552882,-0.0029271494926557153,-0.0034206242886062332,0.2842238715300705,-0.0038134751361524866,-0.005222146772301817,0.36278344521380623,-0.0057449390099172815,-0.007506601462208218,0.3451046732924508,-0.0069127958394482655,-0.009293485523532707,0.3336681026508444,-0.008914713291810957,-0.012108288837314185,0.31460139564389933
supplemental_2023_09_legacy,2023,s1_near_reversal,120,26170,-0.002608123753855212,-0.002517107175540434,0.13989300726022164,-0.002604426080294682,-0.002517107175540434,0.20206343141001146,-0.002419118452652745,-0.002517107175540545,0.25698345370476516,-0.002727489741437177,-0.003167366727791221,0.29766090811802476,-0.0032081903526041348,-0.004518411820106982,0.3866488140780413,-0.00472515375069299,-0.0064911426051199594,0.3727283161801278,-0.005880264520896548,-0.00798776289486991,0.35806908158971806,-0.007168937533344583,-0.010875902366806911,0.34488562466528955
supplemental_2023_09_legacy,2023,s1_near_reversal,240,17418,-0.0026576974558691732,-0.002517107175540434,0.14382499856462078,-0.00265906800463356,-0.002517107175540434,0.20319228340127463,-0.0024497314830996516,-0.002517107175540545,0.2567032209909858,-0.002738412781671163,-0.003261637569067166,0.29623248334481966,-0.0029527290876317103,-0.004603311532146048,0.38488960441582337,-0.004536340424699979,-0.006406512576475842,0.3705364843884768,-0.005508429692799445,-0.007879918427284804,0.3607471264367816,-0.006304960941151138,-0.010045279951574115,0.35869877579171217
supplemental_2023_09_legacy,2023,s1_touch_immediate,10,81045,-0.002591504648464282,-0.002517107175540434,0.16103598045506146,-0.0026653707843244385,-0.002517107175540434,0.20752202561634708,-0.002467435369071552,-0.002517107175540434,0.25829220138203357,-0.002419028330122224,-0.002517107175540545,0.3064098134070491,-0.0027101606091547046,-0.004260958386771818,0.39089359810314167,-0.004853391903533503,-0.00693074829423268,0.35442678423672086,-0.005719983605113139,-0.008077212486713503,0.3457415275170438,-0.007217180368964915,-0.010309942275731565,0.3394010497066996
supplemental_2023_09_legacy,2023,s1_touch_immediate,20,59726,-0.0025736742553430134,-0.002517107175540434,0.16040184177480118,-0.0026187193958477433,-0.002517107175540434,0.21300001674396798,-0.0025014354293102573,-0.002517107175540434,0.2590043703219973,-0.0026693290671482013,-0.002517107175540656,0.296593991761278,-0.003392339403343041,-0.0051985128014127024,0.36490969406561,-0.0048574117048214216,-0.006883596762598199,0.35289682672653555,-0.0056316042440108325,-0.007982766862249857,0.3464555052790347,-0.007102988589567319,-0.010693196460986598,0.33165744930450813
supplemental_2023_09_legacy,2023,s1_touch_immediate,40,41774,-0.002670176596297725,-0.002517107175540434,0.15924161539750556,-0.0026632132999515738,-0.002517107175540434,0.21267325784597707,-0.0025935600249322585,-0.002517107175540545,0.256505398223733,-0.002795740516935144,-0.0030203780599121766,0.2970481913289124,-0.0035492308092926524,-0.005177061556405627,0.37131155393753595,-0.005271677088562245,-0.007145798093519284,0.35317232125742765,-0.00617179501989975,-0.008384653603919934,0.34050711786416143,-0.008034537101673865,-0.011333243854544706,0.32480414001293756
supplemental_2023_09_legacy,2023,s1_touch_immediate,60,35025,-0.0026262817691552645,-0.002517107175540434,0.1649725902238465,-0.0026458696740812144,-0.002517107175540434,0.21951289152842418,-0.002639930384806058,-0.002517107175540545,0.25929415795785504,-0.0027583136294073263,-0.0031472290282406057,0.3003683924950738,-0.003558846606311423,-0.005099030107786562,0.37270648756787655,-0.0054083383949971005,-0.007218183362802111,0.3532134998428257,-0.006551035075458054,-0.009006308151164322,0.33939238046243103,-0.008402943131968207,-0.012035073710125244,0.31864300208637
supplemental_2023_09_legacy,2023,s1_touch_immediate,120,24182,-0.002576926290169142,-0.002517107175540434,0.17062277727235134,-0.0025220259399413004,-0.002517107175540434,0.22989123692154997,-0.002407552468869035,-0.002517107175540434,0.27409949960712954,-0.0024979483542826716,-0.0028152141326541757,0.3135754467240238,-0.0029972765269234633,-0.004545542662337976,0.390875972843186,-0.004445931016944672,-0.0064288047944599525,0.3803038456762015,-0.005603302320658903,-0.008054833159298558,0.3612732315079267,-0.0068218065813674305,-0.010689012177831414,0.353357621925975
supplemental_2023_09_legacy,2023,s1_touch_immediate,240,16336,-0.002583398624021192,-0.002517107175540434,0.18083868992959903,-0.002593822016209117,-0.002517107175540434,0.2359963269054178,-0.002471564559233998,-0.002517107175540434,0.2763391490664218,-0.0025422892152586357,-0.002517107175540545,0.314126507868471,-0.0027160683828312913,-0.004622982389103747,0.3913923119367298,-0.00429101869617552,-0.006405929369787899,0.374578660292946,-0.005283347340017166,-0.007898001828932466,0.3638647224604828,-0.006247350220118024,-0.010449376700983337,0.3592179455748958
supplemental_2023_09_legacy,2023,s1_touch_reclaim,10,73548,-0.0027195342830910888,-0.002517107175540434,0.1430241886140835,-0.0027691159565508008,-0.002517107175540545,0.19641036100346726,-0.002497253968058816,-0.002517107175540545,0.25009858178208666,-0.00255920826390682,-0.0027908401318590403,0.296647854763038,-0.002864570602940411,-0.0044243402402145415,0.3850665432871567,-0.0051391094269406705,-0.007244514250537737,0.347282897154289,-0.0060914926596502324,-0.008490058629578967,0.33896759618394373,-0.0074263055674769025,-0.010561324053157017,0.3354606937281424
supplemental_2023_09_legacy,2023,s1_touch_reclaim,20,54349,-0.002697636884982541,-0.002517107175540434,0.14396113932435417,-0.0027313894933056436,-0.002517107175540545,0.2006734502364436,-0.0025757848903367026,-0.002517107175540545,0.25046003238628,-0.0028071130371158646,-0.00316693316435096,0.2881564903757683,-0.0034997765053675885,-0.0053752243469571415,0.3603741277410565,-0.005041505159111655,-0.007204526784677978,0.3460313368806731,-0.005916006043947446,-0.008308009310950992,0.3400305703394044,-0.007250379455922097,-0.010841025613575028,0.328600106819898
supplemental_2023_09_legacy,2023,s1_touch_reclaim,40,37885,-0.002722905661579201,-0.002517107175540434,0.14567770885574766,-0.002724886583680179,-0.002517107175540545,0.20079187013329813,-0.002639775706276718,-0.002517107175540545,0.24669394219348026,-0.002892233096755293,-0.003237831809084213,0.28891587255497186,-0.003660836067355968,-0.00528021768197906,0.3683418279768664,-0.00541845327176733,-0.007341691905042025,0.3474240422721268,-0.006453872341749968,-0.008716357677487518,0.33544738650177053,-0.008274601324973128,-0.011511542638339645,0.3213313961167613
supplemental_2023_09_legacy,2023,s1_touch_reclaim,60,31752,-0.002673913040456908,-0.002517107175540434,0.1542628578627445,-0.002701717926572815,-0.002517107175540545,0.21005385996409337,-0.00265682162982652,-0.002517107175540545,0.2523544048631453,-0.0028564421355438924,-0.0033175070031261633,0.2931669974482563,-0.0037101210604545535,-0.005205740309838225,0.3679498092625871,-0.005672446974952172,-0.007529584023904523,0.3469419924337957,-0.006887925145801102,-0.00933896099651843,0.33344892812105925,-0.00868598759645755,-0.012272441090694197,0.3146595208070618
supplemental_2023_09_legacy,2023,s1_touch_reclaim,120,21894,-0.002629400381326344,-0.002517107175540434,0.15812551383940807,-0.0025651500525122706,-0.002517107175540434,0.22048143242132187,-0.0024090781544357496,-0.002517107175540545,0.26958388526012883,-0.0026096952805462533,-0.003070956644071532,0.307231942985061,-0.0030786911460198977,-0.0046714978727855905,0.3871970736168267,-0.0045763002671755214,-0.006609344684563867,0.37587452558416024,-0.005819434791083845,-0.00827541523500408,0.35771762984637895,-0.006930171604843658,-0.010913083074904573,0.3491700580730715
supplemental_2023_09_legacy,2023,s1_touch_reclaim,240,14812,-0.0026786046265593277,-0.002517107175540434,0.1646073864019985,-0.002687230285909301,-0.002517107175540545,0.2236850989129701,-0.0025411210734784177,-0.002517107175540545,0.26743636486395245,-0.002702282905704061,-0.003210285002381519,0.30539609644087257,-0.0029350381015622925,-0.004630418389151458,0.38792345662316585,-0.004506270731427338,-0.006573978149135629,0.3706908206029471,-0.0055054892493380395,-0.008096405483417501,0.3596431950263549,-0.006325692074933724,-0.010388362893918035,0.3589292956604029
supplemental_2023_09_legacy,2023,s2_first_touch_reclaim,10,229,-0.0020090898399106934,-0.002517107175540434,0.18777292576419213,-0.002842262254220545,-0.0032744973751035467,0.23580786026200873,-0.001773108446738832,-0.0032543450859798817,0.2794759825327511,-0.002470239320407827,-0.0043176178124075815,0.27510917030567683,-0.0018492488989744545,-0.003423909805380765,0.44541484716157204,-0.00834378757434406,-0.010075013811280287,0.37280701754385964,-0.008407102027665508,-0.012008726397918612,0.30131004366812225,-0.0072358009721857335,-0.012937156388331261,0.36681222707423583
supplemental_2023_09_legacy,2023,s2_first_touch_reclaim,20,1827,-0.0020665996041580627,-0.002517107175540434,0.20580186097427478,-0.002128868175715502,-0.002517107175540434,0.2687465790914067,-0.00211739507729013,-0.002517107175540434,0.30158730158730157,-0.0022185417731764375,-0.0031686309461638196,0.3223864258347017,-0.003500526784735616,-0.0064300271512287566,0.3559693318729463,-0.004449644135152376,-0.00804332818841813,0.35139573070607555,-0.0056081680632681374,-0.0091400109272336,0.33424657534246577,-0.005189026442465883,-0.010315480893428819,0.35084838533114393
supplemental_2023_09_legacy,2023,s2_first_touch_reclaim,40,2901,-0.0025812948454911684,-0.002517107175540434,0.19682867976559806,-0.0029110697872123657,-0.002517107175540545,0.24301964839710444,-0.0029854177643000054,-0.0030943542199990404,0.28024819027921405,-0.003448084229040211,-0.0037813440485754413,0.29665401862711277,-0.003821780196498945,-0.0053007803648179586,0.3652053848809113,-0.004391917737844992,-0.006868177591350388,0.3653912443984833,-0.005291725750389786,-0.00831642631986862,0.35943428768540875,-0.007656291645871156,-0.011297948507951239,0.34586206896551724
supplemental_2023_09_legacy,2023,s2_first_touch_reclaim,60,2848,-0.002601712322823342,-0.002517107175540434,0.19276685393258428,-0.00277032756153168,-0.002517107175540545,0.25245786516853935,-0.0027545991130261023,-0.002517107175540545,0.2875702247191011,-0.0031118972356948943,-0.003467569575005991,0.30337078651685395,-0.003366018349648932,-0.004689483997851962,0.37658227848101267,-0.004672446262453241,-0.007000176356774079,0.37539543057996483,-0.00622028109531196,-0.009521916588936086,0.3457484188334505,-0.007724533476057267,-0.011622384223578974,0.3389592123769339
supplemental_2023_09_legacy,2023,s2_first_touch_reclaim,120,2132,-0.0026137057129130806,-0.002517107175540545,0.2223264540337711,-0.002470929144977874,-0.002517107175540545,0.27626641651031897,-0.002202935792510266,-0.002517107175540545,0.31801125703564725,-0.0021819384287816777,-0.0029177668128334555,0.34146341463414637,-0.003620143810232708,-0.005064960355121828,0.3883677298311445,-0.004994295511073539,-0.006680666513847522,0.3938967136150235,-0.006685240493309976,-0.008866480379077446,0.36338028169014086,-0.006141577383139018,-0.01019005250495919,0.371066228276186
supplemental_2023_09_legacy,2023,s2_first_touch_reclaim,240,1505,-0.0025862546226820644,-0.002517107175540434,0.22591362126245848,-0.002703328320014641,-0.002517107175540545,0.2857142857142857,-0.002577269473258323,-0.002517107175540434,0.3176079734219269,-0.0027440410750371566,-0.003424904034052101,0.3390957446808511,-0.003395350342630322,-0.00485861631362583,0.39573617588274485,-0.004218216342597621,-0.006171569912484576,0.38615179760319573,-0.005578777030279813,-0.00837317112558622,0.37391882900864937,-0.0065882238700524145,-0.01053538915447727,0.37683089214380827
supplemental_2023_09_legacy,2023,s2_reclaim_acceleration,10,43469,-0.0027392902034388154,-0.002517107175540434,0.1418712185695553,-0.002783299237820065,-0.002517107175540545,0.19418436126895028,-0.002425899728056716,-0.002517107175540434,0.2535658415386031,-0.0022460303071748797,-0.002517107175540434,0.311230241814877,-0.0018570525843786543,-0.002517107175540545,0.4158475103018025,-0.004775743455613771,-0.0066560403407872615,0.3570524183337554,-0.006375846437731819,-0.008442748123012378,0.33652540226974514,-0.008576477291363122,-0.010715596705604513,0.3243566726511071
supplemental_2023_09_legacy,2023,s2_reclaim_acceleration,20,31828,-0.002666677887501783,-0.002517107175540434,0.14452683172049768,-0.0027161079107739373,-0.002517107175540434,0.1988814879979892,-0.002446338483653471,-0.002517107175540434,0.25628377529219554,-0.0024217209371419045,-0.002517107175540545,0.3050554560593207,-0.0024488856463997697,-0.004270152681383088,0.38974633011661897,-0.004838838725981416,-0.006708211767239902,0.350979221024174,-0.006471863861816376,-0.0084298688401786,0.3311645450259312,-0.008746261366294033,-0.010868126743373119,0.31836619186869164
supplemental_2023_09_legacy,2023,s2_reclaim_acceleration,40,21794,-0.0027332849229737754,-0.002517107175540434,0.14191979443883637,-0.0027727304529884377,-0.002517107175540545,0.19372304303936863,-0.0025442115551829354,-0.002517107175540434,0.24910525832798017,-0.002550330562315341,-0.002517107175540545,0.3007708543635863,-0.0027908232203662895,-0.004304710926121835,0.39174737228622575,-0.005111826767218698,-0.006644622594124461,0.356460648360731,-0.006962638784304937,-0.008724996888516412,0.33151175606171934,-0.009672901839960339,-0.011564571056034145,0.3113151250860684
supplemental_2023_09_legacy,2023,s2_reclaim_acceleration,60,18410,-0.002709331872350638,-0.002517107175540434,0.14720260727865292,-0.002766756619021178,-0.002517107175540545,0.20278124830246075,-0.0026074564313948827,-0.002517107175540545,0.2510185235482644,-0.002593321824959263,-0.002517107175540545,0.30126045854612626,-0.002811827852476422,-0.004250354170771353,0.3907796020441448,-0.005534697757131466,-0.007092716775652819,0.3492822966507177,-0.007860473057056162,-0.009768598318852462,0.3221527589018755,-0.01025982151248145,-0.012508588572780532,0.30188063919991304
supplemental_2023_09_legacy,2023,s2_reclaim_acceleration,120,10452,-0.0027037179193857047,-0.002517107175540434,0.16092613853807883,-0.0026503817574323983,-0.002517107175540545,0.21909682357443552,-0.0024178479573885776,-0.002517107175540434,0.26913509376195943,-0.0024076210551373573,-0.002517107175540545,0.3176380514881807,-0.0024052858202617284,-0.0035845045996435454,0.41536545646134687,-0.005017608263526168,-0.006368392476020945,0.3753471889665741,-0.007170658847485052,-0.00887050139735246,0.34182061835933764,-0.009091064380556199,-0.011503439543328553,0.3328548186429323
supplemental_2023_09_legacy,2023,s2_reclaim_acceleration,240,7347,-0.002731813536858063,-0.002517107175540434,0.1657819518170682,-0.0027922599261996565,-0.002517107175540545,0.22362869198312235,-0.0026347829769281877,-0.002517107175540545,0.26908942425479787,-0.0025508961753378514,-0.002517107175540545,0.3213070115724983,-0.002346440191386462,-0.002517107175540656,0.425494205862304,-0.004547857199300088,-0.005898405117318317,0.3867320528538346,-0.006662485321728971,-0.008376037529869151,0.35429426976997414,-0.009061846787541275,-0.010604806306549142,0.3481693208112155
supplemental_2023_09_legacy,2023,s2_reclaim_bull_stack,10,2727,-0.002706444707078706,-0.002517107175540434,0.1716171617161716,-0.002792116899054049,-0.002517107175540434,0.2156215621562156,-0.0030526975642378423,-0.002517107175540656,0.2534849596478357,-0.0037659291341911546,-0.0039400499613098106,0.2708256880733945,-0.005850843830362523,-0.006244621722717003,0.32561558250643147,-0.007712199074698465,-0.008043328188418464,0.29625550660792954,-0.008117818955034746,-0.009530675888682838,0.3054331864904552,-0.008370421582497359,-0.011434831191723227,0.3319882611885547
supplemental_2023_09_legacy,2023,s2_reclaim_bull_stack,20,2032,-0.0026761633067767646,-0.002517107175540434,0.1638779527559055,-0.0026365537028709197,-0.002517107175540434,0.21013779527559054,-0.0029685736705470657,-0.002517107175540545,0.2466765140324963,-0.003271982536623165,-0.0034743844239325528,0.2772033481043821,-0.004328550424058301,-0.005014627415601658,0.35714285714285715,-0.005920537103416134,-0.006835214936685374,0.326932545544067,-0.007784991892526879,-0.008777460059376074,0.3080335140463282,-0.008068667431353226,-0.01071584902960443,0.32086614173228345
