sample_group,signal_month,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_normal,40,15083,-0.0029974240261008457,-0.0030162529300138408,0.130676921036929,-0.0030275276448732437,-0.0030162529300138408,0.20541042302081952,-0.0030589306762063757,-0.0030162529300138408,0.25309992706053974,-0.0032541619407120896,-0.0035747099140258087,0.3047745358090186,-0.0023138276242257207,-0.0030162529300139518,0.41328021248339974,-0.0013853935963294602,-0.0030162529300138408,0.44394291403916364,-0.002133778072039527,-0.0030162529300138408,0.44989041641761307,-0.0034910656347928717,-0.0046662056279555,0.44688620369140886
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_normal,60,11426,-0.003025094211198103,-0.0030162529300138408,0.13723087694731315,-0.0029812115808657944,-0.0030162529300138408,0.20304568527918782,-0.0030003812103014077,-0.0030162529300138408,0.2550323822860144,-0.002992831223585237,-0.0030162529300139518,0.3127626050420168,-0.002705607151625096,-0.0038253434915885287,0.4006657323055361,-0.0021509373174400563,-0.0037813977857853454,0.42774515818070286,-0.003498866945884408,-0.005063447482518968,0.43105110896817744,-0.005161647478001515,-0.006079183028539159,0.4361898079115867
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_normal,120,7758,-0.003036908486074174,-0.0030162529300138408,0.13766434648105183,-0.003110285670002613,-0.0030162529300138408,0.21036349574632637,-0.0031410318035256157,-0.0030162529300138408,0.2545759216292859,-0.0032011886325980956,-0.0030162529300139518,0.3110337715906161,-0.002743837655036987,-0.0030162529300138408,0.42082849399922573,-0.001959662724495836,-0.0030162529300137297,0.4503225806451613,-0.0033396931469591605,-0.0030162529300138408,0.4454780361757106,-0.004756628334456326,-0.0033163065853862306,0.4546745867768595
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_normal,240,4714,-0.003033843617822355,-0.0030162529300138408,0.14573610521849809,-0.002973376070334162,-0.0030162529300138408,0.221680101824353,-0.003051604414148268,-0.0030162529300139518,0.2635264162953533,-0.0031399247484092652,-0.0030162529300139518,0.3083616298811545,-0.003091944658262506,-0.004915269591099558,0.38283407690673465,-0.0025936537975635564,-0.004855706337892007,0.40662842574888464,-0.0037500678921919372,-0.006359506591112396,0.40373990650233743,-0.005847408743810319,-0.00889607113419244,0.3982150446238844
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_proxy,10,28877,-0.0031608431584926296,-0.0030162529300138408,0.13900335907469613,-0.0032225102809009783,-0.0030162529300139518,0.20644155844155845,-0.0032785900703436316,-0.0030162529300139518,0.25116021334072175,-0.003652037971638666,-0.0042082827581333415,0.2887226378498199,-0.0035243966894401443,-0.004462730880753052,0.3851112497400707,-0.0029172992267802234,-0.004314832804306112,0.4103639514731369,-0.0031364595651781767,-0.003685145755779773,0.4355241264559068,-0.004236970924213699,-0.00498036192128315,0.4372725066731376
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_proxy,20,18917,-0.003041850018696648,-0.0030162529300138408,0.1489136755299466,-0.003066021180877372,-0.0030162529300138963,0.21442165362655952,-0.0032262786158735687,-0.0030162529300139518,0.2549693381264538,-0.0035192898941887206,-0.004156097318581575,0.29295759754679074,-0.003088260514881399,-0.004238046737697565,0.39149296370754416,-0.001930980411756453,-0.003016252930014063,0.43047619047619046,-0.0018774372101907253,-0.0030162529300137297,0.45731223204361404,-0.0029890709353986855,-0.004108838186351937,0.448856416772554
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_proxy,40,11963,-0.0030179164921676506,-0.0030162529300138408,0.16216668059851208,-0.003114169154353903,-0.0030162529300139518,0.22753489927275766,-0.003113755870919607,-0.0030162529300139518,0.2707514837415364,-0.0033948038929923416,-0.0040159242962247155,0.3119879618792844,-0.002590071607493437,-0.003885849998000901,0.4019246861924686,-0.001418707340381652,-0.0030162529300138408,0.43874476987447697,-0.002148255360155215,-0.0030162529300139518,0.447571189279732,-0.0032418430818910286,-0.004645311340258806,0.44847216408539137
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_proxy,60,9002,-0.0030113362806978208,-0.0030162529300138408,0.1680737613863586,-0.003076999259393475,-0.0030162529300139518,0.22308632374180645,-0.002897254997748994,-0.0030162529300139518,0.27908010221086543,-0.003063874646496476,-0.003884327754592354,0.316,-0.0028757964193465253,-0.00438950877997224,0.3957522517513622,-0.0017890017051096381,-0.0036760885985157588,0.42992213570634036,-0.003030617489353524,-0.00494217130812713,0.4318459997774563,-0.00426379608012706,-0.005299004879081859,0.4418967052537845
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_proxy,120,6251,-0.0028985179785675093,-0.0030162529300138408,0.17757158854583266,-0.003094537168418262,-0.0030162529300139518,0.23212286034234522,-0.003108479373413341,-0.0030162529300139518,0.26971684530475126,-0.003274841205531025,-0.003609695636603183,0.3165893457046873,-0.002652939465341294,-0.0030162529300139518,0.4200160128102482,-0.0014267847419901097,-0.0030162529300138408,0.44460454691002244,-0.002552581380821233,-0.0030162529300138408,0.44294871794871793,-0.0035713617472161196,-0.0030162529300138408,0.45970197083800673
primary_development_2022_2023_partial,2023-05,s4_reclaim_volume_proxy,240,3890,-0.0030775666919782762,-0.0030162529300138408,0.18380462724935734,-0.0031463916113026536,-0.0030162529300139518,0.23830334190231361,-0.003175171469943508,-0.0035333606826436492,0.27693494471586527,-0.0032863862569505633,-0.004185339359426554,0.31455761316872427,-0.003150274388875274,-0.0050996378159750555,0.37506439979392064,-0.0025248811668771138,-0.0054644523390659505,0.4067490984028851,-0.0036258462537938135,-0.006371136347457673,0.40005151983513654,-0.0047560482407925046,-0.008319357967620067,0.40077220077220077
primary_development_2022_2023_partial,2023-05,s4_reclaim_vwap_support,10,32443,-0.003113038782062977,-0.0030162529300138408,0.15560076444115653,-0.0033094442981559634,-0.0030162529300139518,0.21168310727496917,-0.0032899037140526714,-0.0030162529300139518,0.25630433442259076,-0.0035395076544024904,-0.004131447277966771,0.2919993833821489,-0.0034836496619495613,-0.004482405499234288,0.38446110648276716,-0.003025465789579054,-0.004227656598308205,0.4133345674441565,-0.00302112298166554,-0.0030162529300139518,0.438602986548192,-0.004210527752064794,-0.004799128014187581,0.4402407035951242
primary_development_2022_2023_partial,2023-05,s4_reclaim_vwap_support,20,21050,-0.003053456019870283,-0.0030162529300138408,0.15961995249406175,-0.0031797546764908116,-0.0030162529300139518,0.21616228799467907,-0.0032302203107230794,-0.003016252930014063,0.2582545489096869,-0.0034786810511650344,-0.0041462997728864415,0.2955625237552261,-0.003135791789682689,-0.0044770357610105505,0.38794332984691454,-0.0020122967605458028,-0.003016252930014063,0.4286597251937432,-0.0020820199390476826,-0.0030162529300138408,0.4534297402720959,-0.0031396464614101877,-0.004316101361656499,0.4480281623138766
primary_development_2022_2023_partial,2023-05,s4_reclaim_vwap_support,40,13276,-0.0028893948771424845,-0.0030162529300138408,0.18017475143115397,-0.003062341647550245,-0.0030162529300139518,0.2336723163841808,-0.0030346725762454996,-0.0030162529300139518,0.273843604037969,-0.0032704013431338673,-0.00411197325284085,0.31274014917501697,-0.0026280153859250125,-0.0039809203195350085,0.4028207255449129,-0.0014619910498142221,-0.0030162529300138408,0.44039809997738066,-0.0021305346525089764,-0.0030162529300139518,0.45039607695209355,-0.00322187138485258,-0.004539536327600291,0.45203619909502263
primary_development_2022_2023_partial,2023-05,s4_reclaim_vwap_support,60,9914,-0.002930821318651642,-0.0030162529300138408,0.18236836796449465,-0.003015832930093596,-0.0030162529300139518,0.23734113375025218,-0.0028747612790331065,-0.0030162529300139518,0.2866653217671979,-0.003022319906745522,-0.003621953869910599,0.31705840815091296,-0.0029198534647468383,-0.004373155090601877,0.39640549273021003,-0.0018100560847832898,-0.003817686810295151,0.42632057367942633,-0.0029321538156904144,-0.004608878724055465,0.4358456253788644,-0.004130312173075478,-0.005047137430697901,0.4488578936729331
primary_development_2022_2023_partial,2023-05,s4_reclaim_vwap_support,120,6880,-0.002765513279937623,-0.0030162529300138408,0.19084302325581395,-0.002914715588752796,-0.0030162529300138408,0.23938953488372092,-0.0027819999613522962,-0.0030162529300138408,0.2856104651162791,-0.003016149970197149,-0.0030162529300139518,0.32122093023255816,-0.002359775314142129,-0.0030162529300138408,0.4205090909090909,-0.0010021126588625746,-0.0030162529300137297,0.44937445446610413,-0.0017590724647263286,-0.0030162529300138408,0.45243991260014566,-0.002566705438846769,-0.0030162529300137297,0.4708879184861718
primary_development_2022_2023_partial,2023-05,s4_reclaim_vwap_support,240,4264,-0.002979099667908697,-0.0030162529300138408,0.20215759849906192,-0.0031767298593747416,-0.0030162529300139518,0.24132270168855535,-0.003108689552205468,-0.0035885742543937393,0.2868871686605677,-0.0032393369717127413,-0.004030741836723084,0.30971374941342095,-0.0033864669108629166,-0.005151121767422828,0.37508813160987076,-0.0027842421400752076,-0.005385090562466832,0.39896616541353386,-0.004042440682297026,-0.0065516562884181395,0.3955346650998825,-0.004953340342223544,-0.008524450427638053,0.4028169014084507
supplemental_2023_09_legacy,2023-09,cs_r3_leader_confirmation,10,11475,-0.0027167631210839567,-0.002517107175540545,0.1992156862745098,-0.0024014449705545087,-0.002517107175540545,0.2698039215686274,-0.0017171873512130443,-0.002517107175540545,0.31930283224400874,-0.0018888076774628455,-0.0028581799707243505,0.33464052287581697,-0.0004926220034982603,-0.002826823196433903,0.4363335077620792,-0.0016426525734868228,-0.004869661168051043,0.409297052154195,-0.004800481174020483,-0.0084298688401786,0.3611619994765768,-0.004709603224132858,-0.009863356717800253,0.37212142358688066
supplemental_2023_09_legacy,2023-09,cs_r3_leader_confirmation,20,9403,-0.0026265971850311623,-0.002517107175540434,0.2002552376900989,-0.002408208112816512,-0.002517107175540545,0.26916941401680317,-0.0019525628710716015,-0.002517107175540545,0.3056471338934383,-0.0022126386096384056,-0.003179669967959098,0.3221654967028292,-0.001247252330966851,-0.004375482786563356,0.4071945508727118,-0.003054140176017333,-0.0064326435556167905,0.3697988719804193,-0.006374980999754335,-0.009974923196657937,0.3330139465559459,-0.004519096470425301,-0.010227617036778935,0.3621460506706408
supplemental_2023_09_legacy,2023-09,cs_r3_leader_confirmation,40,6966,-0.0027204792103819983,-0.002517107175540545,0.18906115417743324,-0.0025928175104659966,-0.002517107175540545,0.256244616709733,-0.0021998984747863097,-0.002517107175540545,0.2965834051105369,-0.0023572725982615988,-0.003183690403537276,0.3245765144989951,-0.001985233446850134,-0.004437234208238161,0.40534329215742604,-0.003906819943490096,-0.007170993145172555,0.36610608020698576,-0.007315570440803801,-0.010581919822922614,0.32916307161345987,-0.005724677472021254,-0.011409675173876976,0.35572497123130037
supplemental_2023_09_legacy,2023-09,cs_r3_leader_confirmation,60,5834,-0.0027007186848341897,-0.002517107175540545,0.19866300994172095,-0.002603498551843764,-0.002517107175540545,0.25522797394583474,-0.002249759144387132,-0.002517107175540545,0.2985944463489887,-0.0023481617215226997,-0.0035317547015316086,0.32807679122386013,-0.002090352873419256,-0.0046796717128293475,0.40721030042918455,-0.004341719187445401,-0.006980117881689951,0.37418468932372123,-0.0075148767785237795,-0.01092758687895068,0.3353355071220182,-0.006441375495261184,-0.011897824035958515,0.3484978540772532
supplemental_2023_09_legacy,2023-09,cs_r3_leader_confirmation,120,4477,-0.0026649318042460414,-0.002517107175540545,0.20370784007147644,-0.0022890909957932804,-0.002517107175540545,0.27317400044672774,-0.0018995878053113993,-0.002517107175540545,0.31494304221576946,-0.0022962798705418387,-0.0033031457041646783,0.33013178467723925,-0.0024064392038978923,-0.0050502948634578715,0.39986589181940096,-0.004205378823658565,-0.007145798093519173,0.3756152125279642,-0.007372655560965678,-0.010636203784036402,0.34489704565801255,-0.006111775152184751,-0.011003323588817782,0.3627407075682938
supplemental_2023_09_legacy,2023-09,cs_r3_leader_confirmation,240,2980,-0.0027503756369980825,-0.002517107175540545,0.20335570469798658,-0.0025677434636303008,-0.002517107175540545,0.2644295302013423,-0.002059243766433668,-0.002517107175540545,0.30973154362416105,-0.002218679714012543,-0.0026446625326791984,0.34519811954331764,-0.0016072627670018103,-0.003977550649660988,0.41372351160444,-0.0035975111225207837,-0.006153132301267683,0.38487394957983195,-0.005825705256593717,-0.009211623234764876,0.3704201680672269,-0.005163265169978651,-0.01004027007616859,0.3764705882352941
supplemental_2023_09_legacy,2023-09,fu_r3_core_pullback,10,3486,-0.002745449601497287,-0.002517107175540434,0.2389558232931727,-0.002156371501394782,-0.002517107175540434,0.31554790590935167,-0.001503554815592735,-0.002517107175540434,0.35800344234079173,-0.0013274075723072036,-0.002517107175540323,0.39414802065404475,0.003935488712655419,0.0007967894783615925,0.5173700832615561,-0.001035459432209144,-0.0051076071373836185,0.4167145318782309,-0.005105339223341935,-0.010760767446816755,0.3640539764570772,0.001726263076568847,-0.005021248329074357,0.44619799139167865
supplemental_2023_09_legacy,2023-09,fu_r3_core_pullback,20,3488,-0.0026430378457305065,-0.002517107175540434,0.21530963302752293,-0.002067716476005589,-0.002517107175540434,0.30131880733944955,-0.0016458661791360876,-0.002517107175540434,0.3360091743119266,-0.0015226814796637062,-0.002517107175540434,0.37213302752293576,0.0019445946089858808,-0.0020271843401649114,0.46572985374247206,-0.002492798872879967,-0.007629319770661058,0.36700143472022956,-0.007080707155441209,-0.01307248170278319,0.3296987087517934,0.0009589228523556746,-0.006390827147674694,0.41779053084648493
supplemental_2023_09_legacy,2023-09,fu_r3_core_pullback,40,3025,-0.002781929688327812,-0.002517107175540545,0.1890909090909091,-0.0023857987077464844,-0.002517107175540545,0.2803305785123967,-0.0019743603747013083,-0.002517107175540545,0.32264462809917355,-0.0015277205697743193,-0.002517107175540434,0.3662809917355372,0.00013038601012104609,-0.002517107175540434,0.44459146543169037,-0.004084454466720589,-0.008351559278714893,0.3630952380952381,-0.00907103472536588,-0.014919109743110004,0.30993377483443707,-0.002174777033171824,-0.009265773071430006,0.3836978131212724
supplemental_2023_09_legacy,2023-09,fu_r3_core_pullback,60,2491,-0.0026740480734379728,-0.002517107175540545,0.20272982737856282,-0.0022508038883985054,-0.002517107175540434,0.28261742272179846,-0.00191823145312146,-0.002517107175540434,0.32557205941389,-0.0014723686189108724,-0.002517107175540434,0.3741469289441991,0.0007372021816918124,-0.0015974556226633352,0.4662107803700724,-0.003856351841367919,-0.007114278080240233,0.3779116465863454,-0.009385711292887906,-0.014876572098262208,0.31606425702811247,-0.003028385511764327,-0.010254531037139358,0.3779654201849618
supplemental_2023_09_legacy,2023-09,fu_r3_core_pullback,120,1897,-0.0029190648894957447,-0.002517107175540545,0.20084343700579863,-0.0020660710824195088,-0.002517107175540434,0.3010015814443859,-0.001785571677074263,-0.002517107175540434,0.33737480231945177,-0.0017262578007811356,-0.002517107175540434,0.3584607274644175,0.0009989381181702915,-0.002052744130752626,0.4609704641350211,-0.0028516336293692127,-0.006638455150030698,0.38871308016877637,-0.0089620601688994,-0.014536297594004655,0.33896515311510034,-0.0014149982098981648,-0.007837015937271041,0.4093072448439979
supplemental_2023_09_legacy,2023-09,fu_r3_core_pullback,240,1165,-0.0025513215588107213,-0.002517107175540545,0.21201716738197424,-0.0018955420295837155,-0.002517107175540434,0.2995708154506438,-0.0016252238972348243,-0.002517107175540434,0.33047210300429186,-0.0014666203877695002,-0.002517107175540434,0.3642611683848797,0.001549178596518085,-0.002517107175540323,0.45948275862068966,-0.0029065400584035086,-0.0066560403407873725,0.3929492691315563,-0.007845725652519146,-0.013100480043704343,0.34307824591573516,-0.0017442741046722117,-0.008509995049652663,0.40858369098712444
supplemental_2023_09_legacy,2023-09,ht_r3_core_pullback,10,8226,-0.0024688960721075143,-0.002517107175540434,0.18198395331874545,-0.002081765561902617,-0.002517107175540434,0.261974228057379,-0.0022823667159409433,-0.0028051088760914222,0.2811816192560175,-0.0026205598844845266,-0.003318782776108087,0.3070751276440554,-0.0009042844976593638,-0.00294653253506022,0.42944038929440387,-0.0015316095603294401,-0.004804960116597645,0.41289537712895374,-0.005097430818027408,-0.008490058629578912,0.3594206426484908,-0.003948635053527516,-0.009414406396683228,0.3776777020447907
supplemental_2023_09_legacy,2023-09,ht_r3_core_pullback,20,7019,-0.0024770999590348498,-0.002517107175540434,0.18350192335090468,-0.002177502311436122,-0.002517107175540434,0.26129078216270124,-0.0024386816926981465,-0.002517107175540545,0.2728308875908249,-0.002594113795948595,-0.0032401837048489646,0.3039327443716158,-0.0015531433210054374,-0.004196376064221297,0.4043069024529378,-0.0033401244753285004,-0.00646666548412822,0.36792587312900926,-0.006941498439340708,-0.01032519244226815,0.33262016830694624,-0.003970287087557454,-0.009898058813776478,0.37056054771074026
supplemental_2023_09_legacy,2023-09,ht_r3_core_pullback,40,5278,-0.002499958120437708,-0.002517107175540434,0.17374005305039789,-0.002321280044906243,-0.002517107175540434,0.24971580143993938,-0.0024708596293637705,-0.0027936183138224657,0.270935960591133,-0.0026820848613143115,-0.003131771654613591,0.30390299355816597,-0.0026192296854460535,-0.004504124890330086,0.39533560864618883,-0.004649801889196678,-0.007597881597525058,0.3571157495256167,-0.00852740052217261,-0.011703447746560958,0.3214963919483479,-0.005488685423815161,-0.011334075548145639,0.3518237082066869
supplemental_2023_09_legacy,2023-09,ht_r3_core_pullback,60,4412,-0.0024983814813228093,-0.002517107175540434,0.17361740707162285,-0.002169348725903621,-0.002517107175540434,0.2543064369900272,-0.00244288645475454,-0.002517107175540545,0.27946509519492296,-0.0026459497381031605,-0.0032577334935161573,0.3100634632819583,-0.002488432208728689,-0.004428945111794258,0.40372388737511355,-0.004499239592811334,-0.0071053449530218415,0.37048808172531217,-0.008267827503681473,-0.011927323145582536,0.3281143635125936,-0.0063525688908074645,-0.011735987885563293,0.34029511918274685
supplemental_2023_09_legacy,2023-09,ht_r3_core_pullback,120,3450,-0.002432578442008472,-0.002517107175540434,0.18666666666666668,-0.0019450168116422536,-0.002517107175540434,0.2707246376811594,-0.002181861089593834,-0.002517107175540434,0.2915942028985507,-0.002636591097881659,-0.0026604751802582483,0.32028985507246377,-0.0032019111819927824,-0.005383437327334928,0.38816362053959963,-0.004984634068595725,-0.007017030000312285,0.3726401394133024,-0.008511496011568065,-0.010859026718242293,0.34049970947123764,-0.006430669829926951,-0.010922861890353186,0.36191860465116277
supplemental_2023_09_legacy,2023-09,ht_r3_core_pullback,240,2253,-0.0025339402360439528,-0.002517107175540434,0.18819351975144252,-0.002058181918458518,-0.002517107175540434,0.27785175321793165,-0.0021406038176010416,-0.002517107175540434,0.29649356413670663,-0.0024427776775828394,-0.002517107175540545,0.3362949800088849,-0.0021662421115956226,-0.004178287710071005,0.402493321460374,-0.004059104936283149,-0.006432828337534557,0.3834519572953737,-0.006427346838843572,-0.009214835574524738,0.37455516014234874,-0.005112090440186114,-0.009884878542993802,0.37705646954201866
supplemental_2023_09_legacy,2023-09,ng_r1_auction_reclaim,10,18296,-0.0022774932231113968,-0.002517107175540434,0.1790555312636642,-0.002013415117465054,-0.002517107175540434,0.2534980323567993,-0.0017727705948506263,-0.002517107175540434,0.30290773939658944,-0.001806266692667568,-0.002517107175540434,0.3519348491473546,-0.0001944030620827753,-0.002517107175540212,0.4511808440848458,-0.00485996153928419,-0.007574054667679575,0.3445483888615351,-0.009061077251526273,-0.013189178068812257,0.294805904866047,-0.004562516388624215,-0.009025397876787689,0.36473997922021106
supplemental_2023_09_legacy,2023-09,ng_r1_auction_reclaim,20,14037,-0.00236290295356069,-0.002517107175540434,0.1667735271069317,-0.0021561596711659778,-0.002517107175540434,0.2415758352924414,-0.0019906003271067383,-0.002517107175540434,0.29044667664030777,-0.00212836922324273,-0.002517107175540434,0.33347581392035336,-0.0014102480545083852,-0.002995186828193719,0.4142205756625819,-0.005887586466478979,-0.008573436817210012,0.318888096935139,-0.01033398577395961,-0.014115745464196805,0.2727726300784034,-0.005222761143829874,-0.009712661396390099,0.349137316412377
supplemental_2023_09_legacy,2023-09,ng_r1_auction_reclaim,40,9872,-0.0024423369219778645,-0.002517107175540434,0.16369529983792544,-0.0023765268574552,-0.002517107175540434,0.22781604538087522,-0.002191715415828314,-0.002517107175540434,0.2737034035656402,-0.0023324144996022477,-0.002517107175540434,0.3202998379254457,-0.0021171629933616396,-0.003911625571199007,0.39807497467071934,-0.006759995673729801,-0.009099342874629046,0.309142509629029,-0.011731392051687209,-0.01514347290749557,0.2617599351175994,-0.007344806704717846,-0.01179034610070101,0.32799513480640585
supplemental_2023_09_legacy,2023-09,ng_r1_auction_reclaim,60,8263,-0.002347027695082662,-0.002517107175540434,0.17899068135059906,-0.0022498210168964343,-0.002517107175540434,0.23913832748396466,-0.0021849813632659554,-0.002517107175540434,0.2813748033401912,-0.0022565142295437085,-0.002517107175540434,0.3281287823771484,-0.001982689907212005,-0.0037129648023705997,0.40915697674418605,-0.00672337152100053,-0.009105501447828845,0.309267110841914,-0.012214859046820415,-0.015906139293989374,0.25242248062015504,-0.007982634491204692,-0.012611230285999309,0.3177140089599225
supplemental_2023_09_legacy,2023-09,ng_r1_auction_reclaim,120,5639,-0.0023200554394559522,-0.002517107175540434,0.1799964532718567,-0.001945194932050924,-0.002517107175540434,0.26511792871076434,-0.0018916418443045212,-0.002517107175540434,0.302181237808122,-0.001967373617815534,-0.002517107175540434,0.3474020216350417,-0.0006857700248066665,-0.002517107175540323,0.4480312167435261,-0.004942769516606548,-0.007794794439161867,0.35794143744454304,-0.010781141265773862,-0.014747225151472698,0.28743789921930446,-0.004938930777019108,-0.009158138419378514,0.36983141082519966
supplemental_2023_09_legacy,2023-09,ng_r1_auction_reclaim,240,3444,-0.002465300796269857,-0.002517107175540434,0.18583042973286876,-0.0021384622541622484,-0.002517107175540434,0.2650987224157956,-0.0019739487389888997,-0.002517107175540434,0.30923344947735193,-0.0020776349303112153,-0.002517107175540434,0.34040081324426374,-0.0006168457286778772,-0.002517107175540434,0.42844677137870857,-0.004897798631269345,-0.007972802122620637,0.34582970066841034,-0.010251811445204323,-0.014644558760032234,0.2909038070328393,-0.005040493915391102,-0.010462300384134982,0.36683125181527737
supplemental_2023_09_legacy,2023-09,ng_r3_volume_quality,10,50551,-0.0025994340189869395,-0.002517107175540434,0.11315529179030663,-0.0025245647168645725,-0.002517107175540434,0.18291163029931354,-0.0026111633621382323,-0.002517107175540545,0.22586899321423626,-0.002798941882663278,-0.0028684572610722103,0.2792299016601041,-0.0027564763006958024,-0.0041879327916617415,0.3861431230446319,-0.005168495593503539,-0.0071812693716042375,0.3459725962300016,-0.0062290079998674076,-0.008481130451023056,0.33817152135601275,-0.007259802097525935,-0.01024953270131157,0.33792666508275915
supplemental_2023_09_legacy,2023-09,ng_r3_volume_quality,20,37408,-0.0026124514492982167,-0.002517107175540434,0.11583393482503275,-0.0025496763399964033,-0.002517107175540434,0.1886545299008207,-0.0026931939997214996,-0.002517107175540545,0.22729581606737068,-0.0028615801276407624,-0.00307370374292959,0.2760473758789402,-0.0032591338173611948,-0.005048789644638063,0.363675270830547,-0.004957539529599122,-0.006966183414721772,0.3465500173903738,-0.005794982856666323,-0.008146243139560805,0.3441973722940248,-0.006643164309065245,-0.010327375911302394,0.33460004817084593
supplemental_2023_09_legacy,2023-09,ng_r3_volume_quality,40,25938,-0.002601904462426182,-0.002517107175540434,0.11689413216130773,-0.0025484390206853007,-0.002517107175540434,0.186637366026679,-0.002700934132439472,-0.002517107175540545,0.22546071401033232,-0.0029563207283482443,-0.003135128451277558,0.27340376310919184,-0.0036176604053220628,-0.005114467233363729,0.36885751754994983,-0.0055351345806405675,-0.007335865111890549,0.3474183838851586,-0.006561440207901195,-0.008790584488901798,0.33657557511193453,-0.008139410477800627,-0.01151501986854464,0.3199830227263958
supplemental_2023_09_legacy,2023-09,ng_r3_volume_quality,60,21799,-0.00257640140566127,-0.002517107175540434,0.1233140655105973,-0.002461313168492583,-0.002517107175540434,0.20164250321159846,-0.0026399582153386622,-0.002517107175540545,0.23559368691503027,-0.0028747042637233614,-0.0031575456960048487,0.2815052776502983,-0.003559181653262793,-0.004964917955477599,0.37134328358208957,-0.005566166601892518,-0.007460789069066109,0.3495292766934558,-0.006911061436145098,-0.009351523139173312,0.33553719008264465,-0.008635340651771357,-0.012269802660083817,0.3145835246579117
supplemental_2023_09_legacy,2023-09,ng_r3_volume_quality,120,15179,-0.002599055665255645,-0.002517107175540434,0.12286711904605047,-0.0024076062912163185,-0.002517107175540434,0.205955988931348,-0.0025792610493804457,-0.002517107175540545,0.24469627091843457,-0.0028195103806217363,-0.002926247000324844,0.2929818780889621,-0.0030691399498498357,-0.004511419044868348,0.3878116343490305,-0.004485642642105668,-0.0065163708073811,0.376830716453358,-0.005799454908319773,-0.007957922954582919,0.3595831684474344,-0.006659909550149946,-0.010484078312925083,0.3512729191399552
supplemental_2023_09_legacy,2023-09,ng_r3_volume_quality,240,10209,-0.0025994677757784535,-0.002517107175540434,0.1273510971786834,-0.002522446664969295,-0.002517107175540434,0.20356583072100312,-0.002648567270446668,-0.002517107175540545,0.24657131661442006,-0.0029845631582356936,-0.003216604295333214,0.2850842806742454,-0.0031809981490189937,-0.004630418389151569,0.3846304838551379,-0.0048027317774232605,-0.0067483715222538265,0.369138709044536,-0.00574439984237943,-0.00794357728232864,0.36058823529411765,-0.006567684879300605,-0.010481042447592293,0.3571078190915334
supplemental_2023_09_legacy,2023-09,s0_distance_only,10,107398,-0.0026212573958023042,-0.002517107175540434,0.13711614741429076,-0.0026526783805008417,-0.002517107175540434,0.18835897053894,-0.0024517083479402573,-0.002517107175540434,0.23918468443302232,-0.002522945967173427,-0.002517107175540545,0.2975759212523631,-0.002733313851179857,-0.004190736190346711,0.3891140868301138,-0.004874687397218213,-0.006734793825960983,0.3529652961568569,-0.005714639659103499,-0.007839854735969598,0.3443779592141073,-0.007138021594714217,-0.0100547612774885,0.3379523068464556
supplemental_2023_09_legacy,2023-09,s0_distance_only,20,80921,-0.002574670232668251,-0.002517107175540434,0.13726071750763108,-0.0025689502716095347,-0.002517107175540434,0.19454502762089548,-0.0024628605714436414,-0.002517107175540434,0.24125316690354076,-0.0026547439375375044,-0.002517107175540545,0.28963403329666665,-0.003416273730419936,-0.0050423803219314944,0.36281117445556066,-0.005015629241241763,-0.006853989318255538,0.347628763989365,-0.005737307345925926,-0.007792469466799012,0.34414267339467697,-0.007300566184111789,-0.010539757788069704,0.32987038686059167
supplemental_2023_09_legacy,2023-09,s0_distance_only,40,56678,-0.0026197217183353905,-0.002517107175540434,0.13993330627944317,-0.0025703693457945574,-0.002517107175540434,0.19983767379490436,-0.0025276193526380464,-0.002517107175540434,0.24114263533065142,-0.0027548967219756305,-0.002517107175540545,0.28788974960738295,-0.003596480578026865,-0.0050423803219316055,0.3679471788715486,-0.00534866715776279,-0.006879277260778527,0.35088741721854305,-0.006250269460442284,-0.008113084133882342,0.3410226971650623,-0.00823007211394858,-0.011057200436023706,0.32186241966240553
supplemental_2023_09_legacy,2023-09,s0_distance_only,60,47562,-0.002571916909488521,-0.002517107175540434,0.1441066397544258,-0.0025659007982839137,-0.002517107175540434,0.20098399949538487,-0.00248729376435838,-0.002517107175540434,0.24604192510670508,-0.0026841389994018317,-0.002517107175540656,0.290433831724602,-0.0034874035870780975,-0.004926486143715603,0.37049973698053656,-0.005318185746880161,-0.007037422399820414,0.3523506881602761,-0.006405287933148268,-0.008624145294873764,0.33962542087542086,-0.008464707984872321,-0.011704449609449719,0.31784985161955676
