sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count,missing_count,missing_fraction,observed_fraction
primary_development_2022_2023_partial,s0_strong_no_ma,120,gross_return,2d,1694533,0.0010755897652271,-0.0012453300124531,0.0442535587598407,0.4708984717323298,1.0750035668569289,1697940,331,3061,1,1697940,1697940,3407,0.002006549112453915,0.9979934508875461
primary_development_2022_2023_partial,s0_strong_no_ma,240,gross_return,2d,1688136,0.0010756461916332,-0.0012391573729862,0.0441949433017239,0.470909926688371,1.0751075224644249,1691522,331,3046,1,1691522,1691522,3386,0.0020017475386072425,0.9979982524613927
primary_development_2022_2023_partial,s1_break_reclaim_stable3,10,gross_return,2d,950657,0.0004067386155465,-0.0014556040756913,0.0410453133421018,0.4678690631847238,1.0293054523924283,952519,331,3073,1,952519,952519,1862,0.00195481664932668,0.9980451833506733
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,gross_return,2d,642951,0.0007745651180467,-0.0009090909090909,0.0412073498518265,0.4744498414342617,1.0562029214405952,644150,331,3071,1,644150,644150,1199,0.0018613676938601257,0.9981386323061399
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,gross_return,2d,431772,0.0009181029020703,-0.0003778575611918,0.041597226360315,0.4785720241238431,1.066217641447828,432563,331,3071,1,432563,432563,791,0.001828635366409055,0.9981713646335909
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,gross_return,2d,347134,0.0009743430565988,0.0,0.0417793925985521,0.4825946176404501,1.0695796505881705,347734,331,3068,1,347734,347734,600,0.0017254568146916895,0.9982745431853083
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,gross_return,2d,226520,0.0005363778328857,-0.0010183564987679,0.042421259676142,0.4755209253046089,1.0368660792924955,226979,331,3045,1,226979,226979,459,0.002022213508738694,0.9979777864912613
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,gross_return,2d,171069,0.0006993003039696,-0.0010357327809424,0.0414097936489682,0.4738263507707416,1.0499971542590474,171376,331,3031,1,171376,171376,307,0.0017913826906918121,0.9982086173093082
primary_development_2022_2023_partial,s1_near_reversal,10,gross_return,2d,1260027,0.0003852136339894,-0.0014357501794688,0.0396109329132853,0.4679185446026156,1.028689010491281,1262374,331,3073,1,1262374,1262374,2347,0.0018591954523778215,0.9981408045476222
primary_development_2022_2023_partial,s1_near_reversal,20,gross_return,2d,866317,0.0006309875996084,-0.0009398496240601,0.0396818764542638,0.4740643436524967,1.0473491517574844,867875,331,3071,1,867875,867875,1558,0.001795189399395074,0.998204810600605
primary_development_2022_2023_partial,s1_near_reversal,40,gross_return,2d,586375,0.00073140994136,-0.0005608524957934,0.0398367494973932,0.4777284161159667,1.0547475770904429,587382,331,3070,1,587382,587382,1007,0.0017143868896220859,0.9982856131103779
primary_development_2022_2023_partial,s1_near_reversal,60,gross_return,2d,469829,0.0007862257821358,0.0,0.0401614562991709,0.4816092663500976,1.0581311703910312,470627,331,3068,1,470627,470627,798,0.0016956103240995523,0.9983043896759004
primary_development_2022_2023_partial,s1_near_reversal,120,gross_return,2d,305031,0.0003239753466576,-0.0010695187165774,0.0408501904363936,0.4750828604305792,1.0229665643563564,305639,331,3045,1,305639,305639,608,0.0019892749289194115,0.9980107250710806
primary_development_2022_2023_partial,s1_near_reversal,240,gross_return,2d,232586,0.0003560373766502,-0.0012262420305544,0.0397470907289326,0.4708236953213005,1.0261667250533664,232989,331,3033,1,232989,232989,403,0.0017296953933447503,0.9982703046066552
primary_development_2022_2023_partial,s1_touch_immediate,10,gross_return,2d,1227457,0.0003993528178588,-0.0014275517487508,0.0412727496488881,0.4685850502298654,1.0285426168605911,1229846,331,3073,1,1229846,1229846,2389,0.0019425196325393585,0.9980574803674607
primary_development_2022_2023_partial,s1_touch_immediate,20,gross_return,2d,830608,0.0008069000007223,-0.00087489063867,0.0415754541280502,0.4755299732244332,1.057975185855925,832155,331,3072,1,832155,832155,1547,0.0018590286665344797,0.9981409713334655
primary_development_2022_2023_partial,s1_touch_immediate,40,gross_return,2d,558042,0.0009116314123215,-0.0002728512960436,0.0419904916118488,0.4792829213571738,1.0649695965236876,559033,331,3071,1,559033,559033,991,0.001772703936976887,0.9982272960630231
primary_development_2022_2023_partial,s1_touch_immediate,60,gross_return,2d,447016,0.0009969239312614,0.0,0.0421725282899384,0.4820386742309,1.0703487120733604,447796,331,3068,1,447796,447796,780,0.0017418645990585,0.9982581354009415
primary_development_2022_2023_partial,s1_touch_immediate,120,gross_return,2d,293804,0.0005164245783884,-0.0011754335425833,0.0429422988726515,0.4748199479925392,1.034953095824865,294388,331,3050,1,294388,294388,584,0.0019837765126295907,0.9980162234873704
primary_development_2022_2023_partial,s1_touch_immediate,240,gross_return,2d,222718,0.0006191693660813,-0.0013140604467807,0.0418214744137195,0.4714571790335761,1.0436505210071907,223115,331,3034,1,223115,223115,397,0.0017793514555274185,0.9982206485444726
primary_development_2022_2023_partial,s1_touch_reclaim,10,gross_return,2d,1121574,0.0002835649800628,-0.0015519917227106,0.0411588738417155,0.4665416637689533,1.0202758288524811,1123765,331,3073,1,1123765,1123765,2191,0.0019496958883752386,0.9980503041116248
primary_development_2022_2023_partial,s1_touch_reclaim,20,gross_return,2d,759099,0.0006762118330763,-0.0010214504596526,0.041429129624367,0.4738011774485278,1.048613331524353,760523,331,3072,1,760523,760523,1424,0.001872395706638721,0.9981276042933612
primary_development_2022_2023_partial,s1_touch_reclaim,40,gross_return,2d,509164,0.0008347956374007,-0.0006505475518306,0.041767141876955,0.4773884249475611,1.059733793155319,510072,331,3071,1,510072,510072,908,0.0017801408428614,0.9982198591571386
primary_development_2022_2023_partial,s1_touch_reclaim,60,gross_return,2d,408406,0.0009373757760499,0.0,0.0419926982652183,0.4814326919780806,1.0664389177580271,409107,331,3068,1,409107,409107,701,0.0017134881583546603,0.9982865118416453
primary_development_2022_2023_partial,s1_touch_reclaim,120,gross_return,2d,267261,0.0004663128261924,-0.0012222448563862,0.0427404550998958,0.4736119373945319,1.0317236285897196,267789,331,3048,1,267789,267789,528,0.001971701600887266,0.9980282983991128
primary_development_2022_2023_partial,s1_touch_reclaim,240,gross_return,2d,202594,0.0005416387616367,-0.0013513513513514,0.0415939782009605,0.470754316514803,1.0383136280000658,202958,331,3033,1,202958,202958,364,0.0017934745119679934,0.998206525488032
primary_development_2022_2023_partial,s2_first_touch_reclaim,10,gross_return,2d,6386,0.0047967533569898,0.0036496836496837,0.0534196402926858,0.5364860632633887,1.3027611231681413,6401,330,2692,1,6401,6401,15,0.0023433838462740197,0.997656616153726
primary_development_2022_2023_partial,s2_first_touch_reclaim,20,gross_return,2d,36349,0.0026620337761685,0.0,0.0435893784599799,0.4997661558777408,1.193490343150218,36433,331,3063,1,36433,36433,84,0.0023056020640628,0.9976943979359372
primary_development_2022_2023_partial,s2_first_touch_reclaim,40,gross_return,2d,53754,0.0033182090706061,0.0014145948568978,0.0428459457070727,0.510492242437772,1.2548541310557817,53867,331,3067,1,53867,53867,113,0.00209775929604396,0.9979022407039561
primary_development_2022_2023_partial,s2_first_touch_reclaim,60,gross_return,2d,49175,0.0025813862168925,0.0005141388174807,0.0436633250961003,0.5011489578037621,1.1861855069487566,49268,331,3065,1,49268,49268,93,0.0018876349760493627,0.9981123650239506
primary_development_2022_2023_partial,s2_first_touch_reclaim,120,gross_return,2d,37203,0.0018220696074727,0.0,0.0450966772975109,0.4847996129344408,1.1232581002865965,37290,331,3047,1,37290,37290,87,0.002333065164923572,0.9976669348350764
primary_development_2022_2023_partial,s2_first_touch_reclaim,240,gross_return,2d,28193,-0.0005800166615263,-0.0028089887640448,0.0460410008622484,0.4558578370517504,0.9643748797188176,28255,331,3032,1,28255,28255,62,0.0021943018934701825,0.9978056981065299
primary_development_2022_2023_partial,s2_reclaim_acceleration,10,gross_return,2d,560397,0.0006253480034175,-0.0011928429423458,0.0385296351513054,0.4705003774110139,1.047788247215503,561464,331,3068,1,561464,561464,1067,0.0019003889830870723,0.9980996110169129
primary_development_2022_2023_partial,s2_reclaim_acceleration,20,gross_return,2d,375985,0.000874339439169,0.0,0.0389308645940825,0.4788967644985837,1.0666437513614535,376683,331,3066,1,376683,376683,698,0.0018530169930684422,0.9981469830069316
primary_development_2022_2023_partial,s2_reclaim_acceleration,40,gross_return,2d,246996,0.0009860377494413,0.0,0.0395050444361623,0.4788458112681987,1.0746606775230234,247414,331,3063,1,247414,247414,418,0.0016894759391141972,0.9983105240608858
primary_development_2022_2023_partial,s2_reclaim_acceleration,60,gross_return,2d,196037,0.0012453166189446,0.0,0.0397236159747878,0.4783994858113519,1.0947627054519704,196379,331,3062,1,196379,196379,342,0.0017415304080375194,0.9982584695919625
primary_development_2022_2023_partial,s2_reclaim_acceleration,120,gross_return,2d,126960,0.0005171297298186,-0.0012292567643121,0.0415505497589373,0.4709120982986767,1.036937379026576,127187,331,3042,1,127187,127187,227,0.0017847736010755816,0.9982152263989245
primary_development_2022_2023_partial,s2_reclaim_acceleration,240,gross_return,2d,93177,-0.0005044389947151,-0.0026881720430108,0.0409715473163856,0.4518497053994011,0.9650790629037076,93362,331,3021,1,93362,93362,185,0.001981534243053919,0.9980184657569461
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,10,gross_return,2d,173049,-0.0022605866180912,-0.0034129692832765,0.0478110677133527,0.4418055001762506,0.8671992625143349,173457,331,3033,1,173457,173457,408,0.0023521679724657985,0.9976478320275342
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,20,gross_return,2d,105747,-0.0009022971511973,-0.0023255813953488,0.0467930671659443,0.4578758735472401,0.9438706097444886,105999,331,3031,1,105999,105999,252,0.0023773809186879123,0.9976226190813121
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,40,gross_return,2d,53757,-0.0002814547284808,-0.0014858841010402,0.0473183087628051,0.4706549844671391,0.9825546064516674,53873,331,3020,1,53873,53873,116,0.0021532121842110148,0.997846787815789
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,60,gross_return,2d,32389,9.960631961916748e-06,0.0,0.0480418822635082,0.4863070795640495,1.0006059193371342,32448,330,2937,1,32448,32448,59,0.0018182938856015779,0.9981817061143984
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,120,gross_return,2d,14375,0.00019298022204,-0.000796812749004,0.0500341189502444,0.4825739130434782,1.0109623017854117,14408,330,2459,1,14408,14408,33,0.0022903942254303166,0.9977096057745697
primary_development_2022_2023_partial,s2_reclaim_breakout_recent,240,gross_return,2d,26196,0.0015041727345388,0.0,0.0436807107337233,0.4951137578256222,1.109346611018833,26235,331,2758,1,26235,26235,39,0.0014865637507146942,0.9985134362492853
primary_development_2022_2023_partial,s2_reclaim_bull_stack,10,gross_return,2d,100339,-0.0046993872129179,-0.006953066799106,0.0518181786226224,0.4032828710670826,0.7643710953051034,100611,331,3039,1,100611,100611,272,0.0027034817266501673,0.9972965182733499
primary_development_2022_2023_partial,s2_reclaim_bull_stack,20,gross_return,2d,71061,-0.0028023356388336,-0.0055865921787709,0.0498997332761886,0.4195409577686776,0.8479587222583331,71246,331,3035,1,71246,71246,185,0.002596637004182691,0.9974033629958173
primary_development_2022_2023_partial,s2_reclaim_bull_stack,40,gross_return,2d,29757,-0.0030868275058004,-0.0054744525547445,0.0483224616698824,0.4198675941795208,0.8300561128770568,29835,331,2947,1,29835,29835,78,0.00261437908496732,0.9973856209150327
primary_development_2022_2023_partial,s2_reclaim_bull_stack,60,gross_return,2d,13056,-0.0021710342717993,-0.0035606286889938,0.0486582706935039,0.4490655637254901,0.879771960058463,13079,326,2623,1,13079,13079,23,0.0017585442312103372,0.9982414557687896
primary_development_2022_2023_partial,s2_reclaim_bull_stack,120,gross_return,2d,2459,-0.0016708524511702,-0.0034246575342465,0.0533406315824906,0.4501830012200081,0.9156003952128844,2467,279,1194,1,2467,2467,8,0.0032428050263477908,0.9967571949736522
primary_development_2022_2023_partial,s2_reclaim_bull_stack,240,gross_return,2d,359,-0.002390905518276,0.0014064697608999,0.0612574404893103,0.5097493036211699,0.8940309366149606,361,116,251,1,361,361,2,0.00554016620498615,0.9944598337950139
primary_development_2022_2023_partial,s2_reclaim_daily_trend,10,gross_return,2d,460844,-0.0003679541422007,-0.0018939393939396,0.0435486948721715,0.4610692555398356,0.9750770954925024,461774,331,3048,1,461774,461774,930,0.0020139722028524776,0.9979860277971475
primary_development_2022_2023_partial,s2_reclaim_daily_trend,20,gross_return,2d,318212,0.0002352131655696,-0.0015384615384614,0.0434902575074521,0.4679270423491257,1.0161712649149504,318855,331,3048,1,318855,318855,643,0.002016590613288172,0.9979834093867118
primary_development_2022_2023_partial,s2_reclaim_daily_trend,40,gross_return,2d,213843,0.0002614492330809,-0.0013089005235602,0.0437701184855069,0.4717245829884541,1.0176316205721865,214241,331,3043,1,214241,214241,398,0.001857720977777363,0.9981422790222226
primary_development_2022_2023_partial,s2_reclaim_daily_trend,60,gross_return,2d,166146,0.000140877567118,0.0,0.0438501078291203,0.4815644072081181,1.0092858147371653,166421,331,3043,1,166421,166421,275,0.0016524356902073657,0.9983475643097927
primary_development_2022_2023_partial,s2_reclaim_daily_trend,120,gross_return,2d,72131,0.0006280251409648,0.0,0.0430680200032942,0.4993830669199096,1.0423328743064135,72271,331,3035,1,72271,72271,140,0.0019371532149824965,0.9980628467850176
primary_development_2022_2023_partial,s2_reclaim_daily_trend,240,gross_return,2d,76950,0.0019482033304298,0.000594884208142,0.0408414016903591,0.5013515269655621,1.1520537619499145,77085,331,3012,1,77085,77085,135,0.0017513134851138354,0.9982486865148862
primary_development_2022_2023_partial,s2_reclaim_positive_slope,10,gross_return,2d,535225,8.359616545051907e-05,-0.0015408320493066,0.0414179060104615,0.4662244850296604,1.005982255438614,536283,331,3072,1,536283,536283,1058,0.001972838967485451,0.9980271610325145
primary_development_2022_2023_partial,s2_reclaim_positive_slope,20,gross_return,2d,372741,0.0004008530714685,-0.0011909487892022,0.0413882984827783,0.4707021765783748,1.029066068223279,373443,331,3069,1,373443,373443,702,0.0018798049501530354,0.998120195049847
primary_development_2022_2023_partial,s2_reclaim_positive_slope,40,gross_return,2d,260339,0.0005440575120299,-0.0007530120481927,0.0421287604704265,0.4764288101283326,1.0384808931917504,260789,331,3064,1,260789,260789,450,0.001725532902077925,0.9982744670979221
primary_development_2022_2023_partial,s2_reclaim_positive_slope,60,gross_return,2d,208146,0.000764402156334,0.0,0.0433981537731148,0.4910447474368952,1.0516780114625095,208487,331,3048,1,208487,208487,341,0.0016355935861708405,0.9983644064138292
primary_development_2022_2023_partial,s2_reclaim_positive_slope,120,gross_return,2d,133568,-0.000730423757954,-0.0033230478966913,0.0435674108800854,0.4481013416387158,0.9535689807756116,133850,331,3040,1,133850,133850,282,0.0021068360104594696,0.9978931639895405
primary_development_2022_2023_partial,s2_reclaim_positive_slope,240,gross_return,2d,102651,0.0001327482314119,-0.0016666666666667,0.0427599445952497,0.4692404360405646,1.0088170007554855,102833,331,3020,1,102833,102833,182,0.001769859869886126,0.9982301401301139
primary_development_2022_2023_partial,s2_reclaim_recent_high,10,gross_return,2d,656718,-6.807494490926257e-05,-0.0020408163265305,0.0419667590930821,0.4624922721777079,0.9953268377226936,658158,331,3073,1,658158,658158,1440,0.002187924480140027,0.99781207551986
