sample_group,sample_variant,source_signal_root,selection_ranker,selection_seed,strategy_id,policy_id,starting_cash,ending_cash,ending_equity,net_return,maximum_drawdown,selection_count,accepted_signal_count,filled_entry_count,skipped_slot_count,skipped_cash_count,skipped_duplicate_count,closed_trade_count,positive_trade_fraction,mean_trade_net_return,delayed_exit_count,unresolved_position_count,unresolved_exit_count,unresolved_position_value,annual,exit_reason_delayed_one_price_down_count,exit_reason_stop_loss_count,exit_reason_take_profit_count,exit_reason_time_stop_count,exit_reason_trailing_stop_count,fully_resolved,positive_return
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ht_r3_core_pullback,next_open_5d,100000.0,67392.646732664,77107.4668947714,-0.2289253311,-0.3355068536,217604,323,317,216849,6,432,316,0.4303797468,-0.0034394949,0,1,0,9714.8201621074,"[{'year': 2022, 'net_return': -0.2915384432, 'maximum_drawdown': -0.3355068536}, {'year': 2023, 'net_return': 0.0883789834, 'maximum_drawdown': -0.2906885713}]",0,0,0,316,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ht_r3_core_pullback,protect_3pct_target6pct_3d,100000.0,19026.1494941049,26527.9588133382,-0.7347204119,-0.7375119284,217604,973,920,215996,53,635,919,0.4069640914,-0.0070312008,0,1,0,7501.8093192333,"[{'year': 2022, 'net_return': -0.7072080705, 'maximum_drawdown': -0.7095043835}, {'year': 2023, 'net_return': -0.0939655045, 'maximum_drawdown': -0.7375119284}]",0,397,38,193,291,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,100000.0,61587.6452585345,74637.6452585345,-0.2536235474,-0.2866693476,575329,703,693,573825,10,801,692,0.4523121387,-0.0014409238,1,1,0,13050.0,"[{'year': 2022, 'net_return': -0.2534665712, 'maximum_drawdown': -0.2846458773}, {'year': 2023, 'net_return': -0.0002102735, 'maximum_drawdown': -0.2866693476}]",1,246,50,179,217,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r1_auction_reclaim,next_open_1d,100000.0,29475.7495990843,70217.9150155865,-0.2978208498,-0.362540856,575329,576,566,573980,10,773,563,0.404973357,-0.0020325383,0,3,0,40742.1654165022,"[{'year': 2022, 'net_return': -0.2961549648, 'maximum_drawdown': -0.362540856}, {'year': 2023, 'net_return': -0.002366835, 'maximum_drawdown': -0.3604035362}]",0,0,0,563,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r1_auction_reclaim,next_open_2d,100000.0,51579.4002670905,63192.4002670905,-0.3680759973,-0.3922080296,575329,544,537,573977,7,808,536,0.4123134328,-0.0038870066,0,1,0,11613.0,"[{'year': 2022, 'net_return': -0.357526986, 'maximum_drawdown': -0.3889706929}, {'year': 2023, 'net_return': -0.0164193843, 'maximum_drawdown': -0.3922080296}]",0,0,0,536,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r1_auction_reclaim,next_open_3d,100000.0,62832.2367557714,76953.2367557714,-0.2304676324,-0.3067071887,575329,408,403,574128,5,793,402,0.4626865672,-0.0024484435,0,1,0,14121.0,"[{'year': 2022, 'net_return': -0.2073412778, 'maximum_drawdown': -0.2801842766}, {'year': 2023, 'net_return': -0.0291756768, 'maximum_drawdown': -0.3067071887}]",0,0,0,402,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r1_auction_reclaim,next_open_5d,100000.0,48593.9759899049,61249.9759899049,-0.3875002401,-0.4378437768,575329,306,300,574179,6,844,299,0.3779264214,-0.0079810005,0,1,0,12656.0,"[{'year': 2022, 'net_return': -0.3585478438, 'maximum_drawdown': -0.426353582}, {'year': 2023, 'net_return': -0.0451357065, 'maximum_drawdown': -0.4378437768}]",0,0,0,299,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,100000.0,14480.9802646629,22544.9802646629,-0.7745501974,-0.7778802413,1575804,1321,1245,1571991,76,2492,1244,0.3866559486,-0.0064314598,480,1,0,8064.0,"[{'year': 2022, 'net_return': -0.7110501524, 'maximum_drawdown': -0.7140242977}, {'year': 2023, 'net_return': -0.2197614758, 'maximum_drawdown': -0.7778802413}]",480,550,88,250,356,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r3_volume_quality,next_open_1d,100000.0,10699.9813715831,21052.9813715831,-0.7894701863,-0.791884167,1575804,1359,1289,1572158,70,2287,1287,0.3480963481,-0.006110181,480,2,0,10353.0,"[{'year': 2022, 'net_return': -0.7192754628, 'maximum_drawdown': -0.7258150483}, {'year': 2023, 'net_return': -0.2500484076, 'maximum_drawdown': -0.791884167}]",480,0,0,1287,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r3_volume_quality,next_open_2d,100000.0,17025.0729149923,20151.1430148553,-0.7984885699,-0.7995422949,1575804,956,750,1572227,206,2621,749,0.3457943925,-0.011286974,241,1,0,3126.0700998629,"[{'year': 2022, 'net_return': -0.7701806943, 'maximum_drawdown': -0.7713998194}, {'year': 2023, 'net_return': -0.1231744891, 'maximum_drawdown': -0.7995422949}]",241,0,0,749,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,ng_r3_volume_quality,protect_3pct_target6pct_3d,100000.0,26815.0961328618,34879.0961328618,-0.6512090387,-0.6542780653,1575804,914,887,1572158,27,2732,886,0.4435665914,-0.0057874797,481,1,0,8064.0,"[{'year': 2022, 'net_return': -0.6209841239, 'maximum_drawdown': -0.6229660388}, {'year': 2023, 'net_return': -0.0797457751, 'maximum_drawdown': -0.6542780653}]",481,333,45,243,265,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_distance_only,fast_failure_2pct_target4pct_2d,100000.0,35978.8017437706,54477.069926791,-0.4552293007,-0.5062611801,2426418,1123,1105,2421296,18,3999,1104,0.4311594203,-0.0032988226,0,1,0,18498.2681830204,"[{'year': 2022, 'net_return': -0.4781366028, 'maximum_drawdown': -0.5055149493}, {'year': 2023, 'net_return': 0.0438952074, 'maximum_drawdown': -0.5062611801}]",0,411,79,281,333,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_distance_only,next_open_1d,100000.0,11726.0857064268,58282.1573276492,-0.4171784267,-0.4756113363,2426418,947,931,2421674,16,3797,928,0.3933189655,-0.0040104689,0,3,0,46556.0716212225,"[{'year': 2022, 'net_return': -0.4372268874, 'maximum_drawdown': -0.4639613928}, {'year': 2023, 'net_return': 0.035624411, 'maximum_drawdown': -0.4756113363}]",0,0,0,928,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_distance_only,next_open_3d,100000.0,46778.69635864,69803.8141353944,-0.3019618586,-0.3595089278,2426418,410,405,2421991,5,4017,403,0.4317617866,-0.0026622054,0,2,0,23025.1177767544,"[{'year': 2022, 'net_return': -0.2379123446, 'maximum_drawdown': -0.2875498202}, {'year': 2023, 'net_return': -0.0840448124, 'maximum_drawdown': -0.3595089278}]",0,0,0,403,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_distance_only,next_open_5d,100000.0,51777.3087401025,86332.0565911053,-0.1366794341,-0.2771392396,2426418,268,266,2421964,2,4186,264,0.4507575758,-0.0028125974,0,2,0,34554.7478510029,"[{'year': 2022, 'net_return': -0.1228428583, 'maximum_drawdown': -0.2771392396}, {'year': 2023, 'net_return': -0.015774341, 'maximum_drawdown': -0.2231959203}]",0,0,0,264,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,100000.0,15735.8246905291,43459.9844236702,-0.5654001558,-0.6085749235,1702966,1174,1126,1699514,48,2278,1124,0.4101423488,-0.0046357148,660,2,0,27724.1597331411,"[{'year': 2022, 'net_return': -0.4781748033, 'maximum_drawdown': -0.5170266447}, {'year': 2023, 'net_return': -0.1671543517, 'maximum_drawdown': -0.6085749235}]",660,479,90,163,392,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_strong_no_ma,momentum_trail_4pct_5d,100000.0,33874.8370835437,64022.6244553732,-0.3597737554,-0.4315037539,1702966,595,585,1699646,10,2725,583,0.4476843911,-0.0028095515,658,2,0,30147.7873718295,"[{'year': 2022, 'net_return': -0.3305731793, 'maximum_drawdown': -0.3769337696}, {'year': 2023, 'net_return': -0.0436202663, 'maximum_drawdown': -0.4315037539}]",658,238,0,128,217,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_strong_no_ma,next_open_1d,100000.0,24133.9625311976,53436.9972110565,-0.4656300279,-0.5346842416,1702966,1107,1083,1699771,24,2088,1081,0.401480111,-0.0028391686,177,2,0,29303.0346798589,"[{'year': 2022, 'net_return': -0.4804897752, 'maximum_drawdown': -0.5267770163}, {'year': 2023, 'net_return': 0.0286033779, 'maximum_drawdown': -0.5346842416}]",177,0,0,1081,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_strong_no_ma,next_open_2d,100000.0,6033.9889994995,35570.5492118493,-0.6442945079,-0.6631723655,1702966,592,523,1699913,69,2461,521,0.3531669866,-0.0086665196,750,2,0,29536.5602123498,"[{'year': 2022, 'net_return': -0.5988699027, 'maximum_drawdown': -0.6437621456}, {'year': 2023, 'net_return': -0.113241578, 'maximum_drawdown': -0.6631723655}]",750,0,0,521,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_strong_no_ma,next_open_3d,100000.0,33800.3353587902,34872.3353587902,-0.6512766464,-0.7401539879,1702966,543,501,1699871,42,2552,500,0.432,-0.0075137073,2164,1,0,1072.0,"[{'year': 2022, 'net_return': -0.6895188291, 'maximum_drawdown': -0.7401539879}, {'year': 2023, 'net_return': 0.1231706985, 'maximum_drawdown': -0.7240242974}]",2164,0,0,500,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_strong_no_ma,next_open_5d,100000.0,43492.5127052708,74377.5738967979,-0.256224261,-0.4323135381,1702966,262,241,1700045,21,2659,239,0.4142259414,-0.0065902027,1442,2,0,30885.0611915271,"[{'year': 2022, 'net_return': -0.3152030988, 'maximum_drawdown': -0.4161137671}, {'year': 2023, 'net_return': 0.086126029, 'maximum_drawdown': -0.4323135381}]",1442,0,0,239,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s0_strong_no_ma,protect_3pct_target6pct_3d,100000.0,43253.6777655096,57885.1883424327,-0.4211481166,-0.5041238625,1702966,913,889,1699520,24,2533,888,0.4470720721,-0.0030545241,180,1,0,14631.5105769231,"[{'year': 2022, 'net_return': -0.4894867901, 'maximum_drawdown': -0.5008734657}, {'year': 2023, 'net_return': 0.1338626939, 'maximum_drawdown': -0.5041238625}]",180,343,63,206,276,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,100000.0,22716.6975498451,28465.0997779307,-0.7153490022,-0.7156132923,1769178,1298,1262,1765114,36,2766,1261,0.3996827914,-0.0049484023,3,1,0,5748.4022280856,"[{'year': 2022, 'net_return': -0.6971359523, 'maximum_drawdown': -0.6971308732}, {'year': 2023, 'net_return': -0.060136058, 'maximum_drawdown': -0.7156132923}]",3,505,84,274,398,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_break_reclaim_stable3,momentum_trail_4pct_5d,100000.0,43247.8223013676,52828.4926815102,-0.4717150732,-0.4717589569,1769178,593,586,1765420,7,3165,585,0.4444444444,-0.0051125887,0,1,0,9580.6703801427,"[{'year': 2022, 'net_return': -0.4422798647, 'maximum_drawdown': -0.4440619063}, {'year': 2023, 'net_return': -0.0527777404, 'maximum_drawdown': -0.4717589569}]",0,225,0,150,210,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_break_reclaim_stable3,next_open_1d,100000.0,10323.194343027,31081.5965711126,-0.6891840343,-0.6931239539,1769178,1101,1070,1765627,31,2450,1067,0.3683223993,-0.0050340092,1,3,0,20758.4022280856,"[{'year': 2022, 'net_return': -0.6580013563, 'maximum_drawdown': -0.6562588609}, {'year': 2023, 'net_return': -0.0911777826, 'maximum_drawdown': -0.6931239539}]",1,0,0,1067,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_break_reclaim_stable3,next_open_2d,100000.0,30250.0039271958,38422.0039271958,-0.6157799607,-0.6249088548,1769178,760,743,1765646,17,2772,742,0.4110512129,-0.0065420119,3,1,0,8172.0,"[{'year': 2022, 'net_return': -0.5957667572, 'maximum_drawdown': -0.6010206907}, {'year': 2023, 'net_return': -0.0495090492, 'maximum_drawdown': -0.6249088548}]",3,0,0,742,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_break_reclaim_stable3,next_open_3d,100000.0,73092.4980758697,98719.1636768928,-0.0128083632,-0.2975463401,1769178,457,452,1765980,5,2741,451,0.4567627494,-0.0009547398,0,1,0,25626.665601023,"[{'year': 2022, 'net_return': -0.0722923426, 'maximum_drawdown': -0.2962059935}, {'year': 2023, 'net_return': 0.0641193148, 'maximum_drawdown': -0.2975463401}]",0,0,0,451,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_near_reversal,fast_failure_2pct_target4pct_2d,100000.0,17036.2054495889,49106.2280962147,-0.508937719,-0.5428371292,2174833,841,830,2170322,11,3670,827,0.430471584,-0.0039390175,3,3,0,32070.0226466259,"[{'year': 2022, 'net_return': -0.4807843566, 'maximum_drawdown': -0.4943650865}, {'year': 2023, 'net_return': -0.0542228702, 'maximum_drawdown': -0.5428371292}]",3,340,55,169,263,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_near_reversal,next_open_1d,100000.0,5119.7941659963,52932.5702489593,-0.4706742975,-0.5077766886,2174833,689,675,2170710,14,3434,671,0.3785394933,-0.004816313,0,4,0,47812.776082963,"[{'year': 2022, 'net_return': -0.4532053507, 'maximum_drawdown': -0.4685380896}, {'year': 2023, 'net_return': -0.031947911, 'maximum_drawdown': -0.5077766886}]",0,0,0,671,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_near_reversal,next_open_2d,100000.0,16794.1752734743,50473.9093539628,-0.4952609065,-0.5274056228,2174833,514,501,2170589,13,3730,498,0.4176706827,-0.006770106,0,3,0,33679.7340804885,"[{'year': 2022, 'net_return': -0.4983519636, 'maximum_drawdown': -0.515185646}, {'year': 2023, 'net_return': 0.0061618045, 'maximum_drawdown': -0.5274056228}]",0,0,0,498,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_near_reversal,next_open_3d,100000.0,18682.5788260038,83826.336437904,-0.1617366356,-0.3007597926,2174833,294,293,2171044,1,3495,289,0.446366782,-0.003369866,0,4,0,65143.7576119001,"[{'year': 2022, 'net_return': -0.148634108, 'maximum_drawdown': -0.3007597926}, {'year': 2023, 'net_return': -0.0153900076, 'maximum_drawdown': -0.2168434318}]",0,0,0,289,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_near_reversal,protect_3pct_target6pct_3d,100000.0,26056.1742844502,55529.1515600132,-0.4447084844,-0.4872991484,2174833,652,644,2170336,8,3845,642,0.4314641745,-0.0048009824,8,2,0,29472.977275563,"[{'year': 2022, 'net_return': -0.4019016594, 'maximum_drawdown': -0.4252301388}, {'year': 2023, 'net_return': -0.0715715496, 'maximum_drawdown': -0.4872991484}]",8,243,41,189,169,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_immediate,fast_failure_2pct_target4pct_2d,100000.0,31304.6819974597,56667.4877526134,-0.4333251225,-0.4553698665,2091935,1102,1088,2087680,14,3153,1086,0.4318600368,-0.0024756761,0,2,0,25362.8057551537,"[{'year': 2022, 'net_return': -0.3905905853, 'maximum_drawdown': -0.4268582188}, {'year': 2023, 'net_return': -0.070124511, 'maximum_drawdown': -0.4553698665}]",0,428,88,217,353,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_immediate,momentum_trail_4pct_5d,100000.0,53061.7731225305,78106.6413395848,-0.2189335866,-0.3583872064,2091935,540,535,2087608,5,3787,534,0.468164794,-0.0035673528,6,1,0,25044.8682170543,"[{'year': 2022, 'net_return': -0.3058493344, 'maximum_drawdown': -0.3583872064}, {'year': 2023, 'net_return': 0.1252116466, 'maximum_drawdown': -0.3286356531}]",6,204,0,137,193,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_immediate,next_open_1d,100000.0,22011.2062341515,37745.7425382656,-0.6225425746,-0.6341977901,2091935,1246,1220,2087915,26,2774,1218,0.3981937603,-0.0035120736,0,2,0,15734.5363041141,"[{'year': 2022, 'net_return': -0.5725954899, 'maximum_drawdown': -0.5858919219}, {'year': 2023, 'net_return': -0.1168613891, 'maximum_drawdown': -0.6341977901}]",0,0,0,1218,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_immediate,next_open_2d,100000.0,43698.7184552413,58412.2051157749,-0.4158779488,-0.4391540733,2091935,759,751,2087907,8,3269,750,0.4186666667,-0.0037972892,3,1,0,14713.4866605336,"[{'year': 2022, 'net_return': -0.400994764, 'maximum_drawdown': -0.4128009196}, {'year': 2023, 'net_return': -0.0248465021, 'maximum_drawdown': -0.4391540733}]",3,0,0,750,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_immediate,next_open_3d,100000.0,31533.3525156278,108071.2122862179,0.0807121229,-0.3221187604,2091935,304,302,2088312,2,3319,299,0.4147157191,-0.0022410859,0,3,0,76537.8597705901,"[{'year': 2022, 'net_return': 0.158988206, 'maximum_drawdown': -0.2891905989}, {'year': 2023, 'net_return': -0.0675382914, 'maximum_drawdown': -0.3221187604}]",0,0,0,299,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_immediate,protect_3pct_target6pct_3d,100000.0,30040.6327680024,54381.4372241736,-0.4561856278,-0.4970291191,2091935,846,835,2087640,11,3449,833,0.4477791116,-0.0032056442,1,2,0,24340.8044561712,"[{'year': 2022, 'net_return': -0.4290067356, 'maximum_drawdown': -0.4730488574}, {'year': 2023, 'net_return': -0.0475993218, 'maximum_drawdown': -0.4970291191}]",1,314,45,214,260,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,100000.0,20778.1166159025,56078.4155992383,-0.439215844,-0.4746203676,1981977,846,836,1977919,10,3212,833,0.450180072,-0.0027927921,0,3,0,35300.2989833358,"[{'year': 2022, 'net_return': -0.3705754503, 'maximum_drawdown': -0.4002554031}, {'year': 2023, 'net_return': -0.109052616, 'maximum_drawdown': -0.4746203676}]",0,334,37,178,284,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_reclaim,next_open_1d,100000.0,10309.7534712514,55025.0524545872,-0.4497494755,-0.4775190229,1981977,710,700,1978286,10,2981,696,0.4094827586,-0.0026079189,0,4,0,44715.2989833358,"[{'year': 2022, 'net_return': -0.3473236595, 'maximum_drawdown': -0.3982958571}, {'year': 2023, 'net_return': -0.1569320191, 'maximum_drawdown': -0.4775190229}]",0,0,0,696,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_reclaim,next_open_2d,100000.0,48614.1864875648,85561.7676139141,-0.1443823239,-0.2288200976,1981977,667,664,1978170,3,3140,662,0.4290030211,-0.0008488022,0,2,0,36947.5811263493,"[{'year': 2022, 'net_return': -0.0771089495, 'maximum_drawdown': -0.2036066564}, {'year': 2023, 'net_return': -0.072894167, 'maximum_drawdown': -0.2288200976}]",0,0,0,662,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_reclaim,next_open_3d,100000.0,96407.3382627499,127159.3369839775,0.2715933698,-0.3130983734,1981977,453,452,1978315,1,3209,451,0.4789356984,0.0018830825,0,1,0,30751.9987212276,"[{'year': 2022, 'net_return': 0.4849061886, 'maximum_drawdown': -0.2435137527}, {'year': 2023, 'net_return': -0.1436540708, 'maximum_drawdown': -0.3130983734}]",0,0,0,451,0,False,True
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s1_touch_reclaim,protect_3pct_target6pct_3d,100000.0,42562.701100123,54175.701100123,-0.458242989,-0.4758622169,1981977,873,860,1977712,13,3392,859,0.4516880093,-0.0030861977,0,1,0,11613.0,"[{'year': 2022, 'net_return': -0.3608445092, 'maximum_drawdown': -0.391029978}, {'year': 2023, 'net_return': -0.1523862052, 'maximum_drawdown': -0.4758622169}]",0,316,44,241,258,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,100000.0,36193.8083861104,67016.8407935178,-0.3298315921,-0.3570731855,191860,1046,1035,190592,11,222,1033,0.4424007744,-0.0020072392,41,2,0,30823.0324074074,"[{'year': 2022, 'net_return': -0.3001440074, 'maximum_drawdown': -0.3264518742}, {'year': 2023, 'net_return': -0.0424195619, 'maximum_drawdown': -0.3570731855}]",41,415,83,203,332,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_first_touch_reclaim,momentum_trail_4pct_5d,100000.0,51663.2874404819,79082.9730692244,-0.2091702693,-0.2997897976,191860,473,468,191091,5,296,466,0.4978540773,-0.002072834,39,2,0,27419.6856287425,"[{'year': 2022, 'net_return': -0.2267860441, 'maximum_drawdown': -0.2997897976}, {'year': 2023, 'net_return': 0.0227825361, 'maximum_drawdown': -0.2641986565}]",39,164,0,122,180,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_first_touch_reclaim,next_open_1d,100000.0,30974.8918815936,61797.924289001,-0.3820207571,-0.4095663199,191860,1251,1238,190425,13,184,1236,0.4166666667,-0.0019646111,40,2,0,30823.0324074074,"[{'year': 2022, 'net_return': -0.3250777846, 'maximum_drawdown': -0.3366236396}, {'year': 2023, 'net_return': -0.0843696817, 'maximum_drawdown': -0.4095663199}]",40,0,0,1236,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_first_touch_reclaim,next_open_2d,100000.0,60654.2170418577,71609.0943818969,-0.2839090562,-0.3427671957,191860,671,665,190958,6,231,664,0.4548192771,-0.0013874723,481,1,0,10954.8773400391,"[{'year': 2022, 'net_return': -0.3293665037, 'maximum_drawdown': -0.3427671957}, {'year': 2023, 'net_return': 0.0677828468, 'maximum_drawdown': -0.3225667374}]",481,0,0,664,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_first_touch_reclaim,next_open_3d,100000.0,36657.5008260663,59290.4808768461,-0.4070951912,-0.4571513974,191860,391,388,191198,3,271,386,0.4507772021,-0.0046768544,0,2,0,22632.9800507798,"[{'year': 2022, 'net_return': -0.3445664927, 'maximum_drawdown': -0.3665936733}, {'year': 2023, 'net_return': -0.0954005217, 'maximum_drawdown': -0.4571513974}]",0,0,0,386,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_first_touch_reclaim,next_open_5d,100000.0,26157.7259080681,69951.088544933,-0.3004891146,-0.3333336402,191860,272,268,191325,4,263,265,0.4377358491,-0.0073940419,0,3,0,43793.3626368649,"[{'year': 2022, 'net_return': -0.2998554459, 'maximum_drawdown': -0.3130753576}, {'year': 2023, 'net_return': -0.000905054, 'maximum_drawdown': -0.3333336402}]",0,0,0,265,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_first_touch_reclaim,protect_3pct_target6pct_3d,100000.0,38982.9242479503,81120.6898265853,-0.1887931017,-0.2529961181,191860,766,757,190841,9,253,755,0.4543046358,-0.0026572167,41,2,0,42137.765578635,"[{'year': 2022, 'net_return': -0.2144883608, 'maximum_drawdown': -0.2529961181}, {'year': 2023, 'net_return': 0.0327114937, 'maximum_drawdown': -0.2452063222}]",41,282,45,206,222,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_reclaim_acceleration,next_open_1d,100000.0,19670.527415564,35405.0637196781,-0.6459493628,-0.6511011727,988488,1252,1220,984859,32,2377,1218,0.39408867,-0.0038266279,1,2,0,15734.5363041141,"[{'year': 2022, 'net_return': -0.6204839563, 'maximum_drawdown': -0.6224562506}, {'year': 2023, 'net_return': -0.0670996837, 'maximum_drawdown': -0.6511011727}]",1,0,0,1218,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_reclaim_acceleration,next_open_2d,100000.0,24497.3733521393,47654.6122359173,-0.5234538776,-0.5361102876,988488,676,664,985513,12,2299,662,0.4033232628,-0.0058629944,0,2,0,23157.238883778,"[{'year': 2022, 'net_return': -0.5179171887, 'maximum_drawdown': -0.5292096095}, {'year': 2023, 'net_return': -0.0114849333, 'maximum_drawdown': -0.5361102876}]",0,0,0,662,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_reclaim_acceleration,next_open_3d,100000.0,31096.3848296348,96676.8388811851,-0.0332316112,-0.377457975,988488,298,295,986330,3,1860,292,0.4246575342,-0.0009731596,0,3,0,65580.4540515502,"[{'year': 2022, 'net_return': 0.0867634571, 'maximum_drawdown': -0.320139324}, {'year': 2023, 'net_return': -0.1104150747, 'maximum_drawdown': -0.377457975}]",0,0,0,292,0,False,False
primary_development_2022_2023_partial,current_contract,runs/minute_ma_development_2022_2024,trend_structure,2,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,100000.0,22159.6624771021,44808.4982225359,-0.5519150178,-0.6181436065,291133,1293,1265,287391,28,2449,1263,0.4251781473,-0.0035137964,79,2,0,22648.8357454339,"[{'year': 2022, 'net_return': -0.5569045876, 'maximum_drawdown': -0.5660772163}, {'year': 2023, 'net_return': 0.011260712, 'maximum_drawdown': -0.6181436065}]",79,550,100,185,428,False,False
