sample_group,sample_variant,selection_ranker,strategy_id,policy_id,seed_count,resolved_seed_count,positive_seed_count,positive_seed_fraction,resolved_positive_seed_count,resolved_positive_seed_fraction,all_periods_positive_seed_count,resolved_all_periods_positive_seed_count,combined_net_return_mean,combined_net_return_median,combined_net_return_standard_deviation,combined_net_return_minimum,combined_net_return_q25,combined_net_return_q75,combined_net_return_maximum,maximum_drawdown_mean,maximum_drawdown_median,maximum_drawdown_standard_deviation,maximum_drawdown_minimum,maximum_drawdown_q25,maximum_drawdown_q75,maximum_drawdown_maximum
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_near_reversal,next_open_2d,5,5,0,0.0,0,0.0,0,0,-0.0442843180295146,-0.05287518310637984,0.020132964410681096,-0.06525518514978745,-0.062108936857606434,-0.026618201549039378,-0.014564083484759904,-0.055156550292132754,-0.059085763855452056,0.012389168972236101,-0.06910646209770688,-0.06653128879067027,-0.04079403186640973,-0.04026520485042484
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_first_touch_reclaim,next_open_2d,5,5,0,0.0,0,0.0,0,0,-0.053257544418889635,-0.053257544418889635,0.0,-0.053257544418889635,-0.053257544418889635,-0.053257544418889635,-0.053257544418889635,-0.11798427067528183,-0.11798427067528183,0.0,-0.11798427067528183,-0.11798427067528183,-0.11798427067528183,-0.11798427067528183
supplemental_2023_09_legacy,legacy_vwap,random_hash,s0_distance_only,next_open_1d,5,5,0,0.0,0,0.0,0,0,-0.05141110601047694,-0.053350388775580515,0.024212989896136267,-0.07447409647796932,-0.0701096570565658,-0.05291840372317136,-0.00620298401909769,-0.06469111578735473,-0.06851347152379117,0.008143419057580944,-0.07540489008740048,-0.0692079634323427,-0.055532808080941076,-0.054796445812298256
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s4_reclaim_volume_proxy,next_open_1d,5,4,0,0.0,0,0.0,0,0,-0.04875644123744054,-0.05407591163387404,0.0212318137802615,-0.07668921093717174,-0.06318131425707052,-0.032016570277636935,-0.017819199081449466,-0.07262285995404835,-0.07247292428497887,0.011286949345413713,-0.08489353226325613,-0.08351603418819498,-0.06828887308802822,-0.05394293594578359
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,5,5,0,0.0,0,0.0,0,0,-0.04368317140138347,-0.054121582892970865,0.021455598797511466,-0.05630587255404085,-0.0560949123564507,-0.05094882046721383,-0.0009446687362411055,-0.06110599936143015,-0.06628404033829238,0.011725736572758166,-0.06844067546458421,-0.06823238616098071,-0.06476276590184249,-0.03781012894145097
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s1_touch_reclaim,next_open_2d,5,5,1,0.2,1,0.2,1,1,-0.03505477576884344,-0.05419336174032974,0.03952323171094947,-0.08135989045073899,-0.05558578520909274,-0.016384414463216035,0.032249573019160316,-0.06831725355225186,-0.06784751339475037,0.01834998578055226,-0.09624807063003493,-0.0753634197507782,-0.06242662720442593,-0.039700636781269893
supplemental_2023_09_legacy,legacy_vwap,random_hash,s1_touch_reclaim,next_open_2d,5,5,1,0.2,1,0.2,1,1,-0.036118294764103484,-0.05419336174032974,0.03461827854425602,-0.07520689567651906,-0.05740298055636284,-0.01432095545167611,0.02053271960437031,-0.06907919013429276,-0.07083020846698151,0.014454504545607457,-0.09019479596806412,-0.0753634197507782,-0.06260780400518884,-0.0463997224804511
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.06211752791900431,-0.05458477635166126,0.02979826322201471,-0.1169893323067005,-0.060320504755539295,-0.052225908794959586,-0.02646711738616092,-0.07086654786642768,-0.06728235107587022,0.02943607743646373,-0.12483020016073676,-0.06801073987803274,-0.05872554298704702,-0.03548390523045164
supplemental_2023_09_legacy,legacy_vwap,random_hash,s1_touch_reclaim,next_open_3d,5,5,1,0.2,1,0.2,1,1,-0.0426693576737039,-0.054673947362939956,0.03333188774896394,-0.07744308682147816,-0.07405052663354961,-0.012604067737612024,0.0054248401870602425,-0.06432414478970017,-0.07006096217207347,0.028398917202759923,-0.09857495420635587,-0.09003180977862757,-0.033431460703022275,-0.029521537088421645
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_break_reclaim_stable3,next_open_2d,5,5,2,0.4,2,0.4,2,2,-0.02634271822858545,-0.05477676690333955,0.04156746360009958,-0.06554988657909855,-0.058397198650080195,0.011330007973150868,0.03568025301644018,-0.05615136778241185,-0.06305961318340825,0.026560479530650744,-0.09111967298332435,-0.07392514867669764,-0.03532066784015864,-0.017331736228470396
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s0_distance_only,next_open_1d,5,4,0,0.0,0,0.0,0,0,-0.051768616236132936,-0.05485893317327062,0.026207357008774256,-0.07531953630489918,-0.07310405188792557,-0.05291840372317136,-0.0026421560913979514,-0.06550796134361185,-0.06936435620073611,0.010612510278132318,-0.08014757363450487,-0.07120069180485111,-0.055532808080941076,-0.0512943769970261
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s4_reclaim_amount_acceleration,next_open_2d,5,5,1,0.2,1,0.2,1,1,-0.05153175441791569,-0.05491521029531954,0.03567374853370206,-0.10077501803709932,-0.07244429088415028,-0.03457865516193959,0.005054402288930282,-0.07569914650962514,-0.060311465332423375,0.027517591005277106,-0.1263542812523536,-0.08322734215533178,-0.056642063289536804,-0.05196058051848018
supplemental_2023_09_legacy,legacy_vwap,trend_structure,cs_r3_leader_confirmation,next_open_1d,5,5,0,0.0,0,0.0,0,0,-0.05651790424503265,-0.05519141767979496,0.011427935691321436,-0.07730727132670467,-0.056904250709351456,-0.04990131517290075,-0.04328526633641139,-0.07990855162568629,-0.08746454587615715,0.017182175757776502,-0.09772480586585397,-0.09567886920583224,-0.06114911386087818,-0.05752542331970989
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_near_reversal,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.0554444824856688,-0.0554444824856688,0.0,-0.0554444824856688,-0.0554444824856688,-0.0554444824856688,-0.0554444824856688,-0.09668179060342896,-0.09668179060342896,0.0,-0.09668179060342896,-0.09668179060342896,-0.09668179060342896,-0.09668179060342896
supplemental_2023_09_legacy,legacy_vwap,sector_leader,ng_r3_volume_quality,protect_3pct_target6pct_3d,5,5,0,0.0,0,0.0,0,0,-0.0556540698619894,-0.0556540698619894,0.0,-0.0556540698619894,-0.0556540698619894,-0.0556540698619894,-0.0556540698619894,-0.10382276709604765,-0.10382276709604765,0.0,-0.10382276709604765,-0.10382276709604765,-0.10382276709604765,-0.10382276709604765
supplemental_2023_09_legacy,legacy_vwap,random_hash,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.0669030396482277,-0.05573749417738805,0.03224736027284494,-0.11142130319118848,-0.09823057743492236,-0.03770406242625757,-0.031421761011382054,-0.11839456496132608,-0.11441057409145838,0.021176654838078523,-0.15749721864811572,-0.11901485621474528,-0.10592613698144715,-0.09512403887086385
supplemental_2023_09_legacy,legacy_vwap,random_hash,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,5,5,0,0.0,0,0.0,0,0,-0.046265912753568214,-0.05578901552551396,0.021211876367852787,-0.059423892188060656,-0.05749082673158101,-0.05466138210592408,-0.003964447216761369,-0.062305342852946845,-0.06774334373275126,0.013050982667342404,-0.071332200480966,-0.06942360889663224,-0.06662998688928368,-0.03639757426510104
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s4_reclaim_vwap_support,next_open_3d,5,5,1,0.2,1,0.2,1,1,-0.04740747951688586,-0.05594717247773007,0.03198570936679529,-0.07948714926923917,-0.07557851639643975,-0.033672986318610154,0.00764842687758982,-0.058960877463032337,-0.06255225119398677,0.023407826745695432,-0.08902196947863228,-0.07729951152667525,-0.04118791283507017,-0.024742742280797203
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_touch_immediate,protect_3pct_target6pct_3d,5,5,0,0.0,0,0.0,0,0,-0.05321458010080591,-0.05641367224074978,0.025221517244305654,-0.08906457999518735,-0.0619602552236278,-0.04757248699403982,-0.011061906050424786,-0.06933981108753631,-0.06171652532403338,0.016395655252064642,-0.09319767316948935,-0.08422337681716707,-0.056135052667924845,-0.05142642745906689
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_daily_trend,momentum_trail_4pct_5d,5,5,2,0.4,2,0.4,2,2,-0.03515720524419148,-0.056667723649759694,0.042097817261936676,-0.08118643687573979,-0.06671100012479858,0.0007087187234002812,0.028070415705940377,-0.062108904825720845,-0.06883989324482831,0.021042535380143293,-0.08958031415972034,-0.07654121025325666,-0.0411825946344615,-0.03440051183633741
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s0_strong_no_ma,next_open_1d,5,4,0,0.0,0,0.0,0,0,-0.06570287553739096,-0.05679812415426044,0.0374742124726697,-0.13522305363462872,-0.06766906951051932,-0.04298929375859706,-0.025834836628949254,-0.08217402465543074,-0.06979351706555104,0.03565892960177076,-0.14730686152944228,-0.09047102525279449,-0.05551474041249638,-0.04778397901686948
supplemental_2023_09_legacy,legacy_vwap,random_hash,s0_strong_no_ma,next_open_1d,5,4,0,0.0,0,0.0,0,0,-0.06215195008665493,-0.05679812415426044,0.03100049914409713,-0.11746842638094857,-0.06766906951051932,-0.04298929375859706,-0.025834836628949254,-0.07867271743419982,-0.06979351706555104,0.029402308161118128,-0.12980032542328768,-0.09047102525279449,-0.05551474041249638,-0.04778397901686948
supplemental_2023_09_legacy,legacy_vwap,trend_structure,fu_r3_core_pullback,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.05019587446583793,-0.05685257603771965,0.015466758019850972,-0.07078010367945953,-0.05777928890518935,-0.03844961596139973,-0.027117787745421396,-0.07688642366287812,-0.07783088716698583,0.013924078177103737,-0.09031587389624951,-0.08921301410780669,-0.07536313920363524,-0.051709203939713344
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_first_touch_reclaim,next_open_3d,5,5,0,0.0,0,0.0,0,0,-0.07113073235376044,-0.056912695443572914,0.020429473887479784,-0.10814193512815984,-0.07862473467652975,-0.05608452125963992,-0.05588977526089978,-0.08195241812485679,-0.07912069722574566,0.013851394966058573,-0.10574433001418193,-0.08652758029013818,-0.0735592563031896,-0.06481022679102855
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.0570983936416396,-0.0570983936416396,0.0,-0.0570983936416396,-0.0570983936416396,-0.0570983936416396,-0.0570983936416396,-0.08265175370294564,-0.08265175370294564,0.0,-0.08265175370294564,-0.08265175370294564,-0.08265175370294564,-0.08265175370294564
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_touch_immediate,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.05715781413238352,-0.05715781413238352,0.0,-0.05715781413238352,-0.05715781413238352,-0.05715781413238352,-0.05715781413238352,-0.07334157455062496,-0.07334157455062496,0.0,-0.07334157455062496,-0.07334157455062496,-0.07334157455062496,-0.07334157455062496
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,5,4,0,0.0,0,0.0,0,0,-0.048975652497881314,-0.05754823605058945,0.03954438569885258,-0.10910138995857821,-0.06704002228130979,-0.010066163241569281,-0.0011224509573598551,-0.06914693815061483,-0.06734826496709934,0.02978717787072953,-0.11743856260107033,-0.08391285798841142,-0.04034870125730394,-0.03668630393918915
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_touch_immediate,momentum_trail_4pct_5d,5,5,1,0.2,1,0.2,1,1,-0.0488138381983819,-0.05774062625137988,0.03389199920848294,-0.08473174565374009,-0.08080746371487968,-0.024499615973219147,0.003710260601309301,-0.06650829849585256,-0.08155372503590774,0.024559518699879875,-0.09439834550627568,-0.08173610152976696,-0.04406973385509805,-0.03078358655221436
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_bull_stack,next_open_5d,5,5,0,0.0,0,0.0,0,0,-0.058186118302399836,-0.058186118302399836,0.0,-0.058186118302399836,-0.058186118302399836,-0.058186118302399836,-0.058186118302399836,-0.120095191050275,-0.120095191050275,0.0,-0.120095191050275,-0.120095191050275,-0.120095191050275,-0.120095191050275
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s1_touch_reclaim,next_open_3d,5,5,1,0.2,1,0.2,1,1,-0.04426316358967788,-0.05823550991063009,0.03507839598556525,-0.08005799743692943,-0.07744308682147816,-0.011004063966411959,0.0054248401870602425,-0.0661924017885785,-0.07349846138549321,0.02968062452945614,-0.09857495420635587,-0.09593559555959952,-0.033431460703022275,-0.029521537088421645
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_daily_trend,next_open_2d,5,5,0,0.0,0,0.0,0,0,-0.05865039382671999,-0.05865039382671999,0.0,-0.05865039382671999,-0.05865039382671999,-0.05865039382671999,-0.05865039382671999,-0.0913399729673734,-0.0913399729673734,0.0,-0.0913399729673734,-0.0913399729673734,-0.0913399729673734,-0.0913399729673734
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s0_distance_only,momentum_trail_4pct_5d,5,5,1,0.2,1,0.2,1,1,-0.03895395360651366,-0.05870620250987002,0.04343960280924122,-0.07306098069228983,-0.061798667900777704,-0.04760154779211123,0.0463976308624805,-0.05814476109503277,-0.07018148166802929,0.019309711442494586,-0.07938362761056839,-0.07055147647567694,-0.04126136619005083,-0.029345853530838406
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_near_reversal,next_open_5d,5,5,0,0.0,0,0.0,0,0,-0.05901102416803983,-0.05901102416803983,0.0,-0.05901102416803983,-0.05901102416803983,-0.05901102416803983,-0.05901102416803983,-0.11255407815559926,-0.11255407815559926,0.0,-0.11255407815559926,-0.11255407815559926,-0.11255407815559926,-0.11255407815559926
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s0_distance_only,protect_3pct_target6pct_3d,5,5,0,0.0,0,0.0,0,0,-0.06879060009217819,-0.05911457981165791,0.021243766097338884,-0.11074992244367954,-0.06357703808259929,-0.05734274311873366,-0.053168717004220545,-0.07471055628828352,-0.07165190720670778,0.019777029706126308,-0.11128246363708993,-0.07452609299610757,-0.06321125631679247,-0.05288106128471981
supplemental_2023_09_legacy,legacy_vwap,random_hash,s2_first_touch_reclaim,next_open_2d,5,5,1,0.2,1,0.2,1,1,-0.05194045648531624,-0.05917046211749999,0.033982801469103464,-0.08441974928206053,-0.07854003724550751,-0.048459280194174226,0.010887246412661034,-0.08224885788011871,-0.088813640437721,0.02060695602560732,-0.10053308583793552,-0.09447458235991313,-0.08503152197988606,-0.04239145878513784
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_touch_reclaim,next_open_3d,5,4,0,0.0,0,0.0,0,0,-0.06118873530582454,-0.05921656333814962,0.015705274155255328,-0.07929454974473482,-0.07889523495027784,-0.04704989273808058,-0.04148743575787983,-0.07331714136384877,-0.06939325637893057,0.016529399976082205,-0.09755946070341281,-0.08650956606207705,-0.06026910248725181,-0.05285432118757161
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_positive_slope,next_open_2d,5,4,0,0.0,0,0.0,0,0,-0.049999873868768495,-0.05927719969763867,0.02602227583490693,-0.07388170345090272,-0.06986319742646929,-0.04504252473701209,-0.0019347440318197018,-0.06716950199386074,-0.07252332550976737,0.012379364708502493,-0.08295154724345888,-0.07431752421076909,-0.05735326501484128,-0.04870184799046706
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_break_reclaim_stable3,next_open_1d,5,5,2,0.4,2,0.4,2,2,-0.03805754130707355,-0.05930906817971826,0.04468188664991391,-0.08837004179115926,-0.07336565777748216,0.01080200234772688,0.019955058865265052,-0.05440253186270496,-0.057716082397590296,0.023846530424283856,-0.08922261327783676,-0.06916406222525262,-0.02918285599534509,-0.02672704541750004
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_daily_trend,next_open_2d,5,2,1,0.2,1,0.5,1,1,-0.04298436189027692,-0.06033957048253413,0.037407074296878916,-0.07270693736543077,-0.06438807832487292,-0.0475304279973372,0.030043204718790406,-0.06807250105857095,-0.07054012230530904,0.02140414860930363,-0.09240431987608533,-0.08632575606664628,-0.058670698120795395,-0.032421608924018686
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s0_strong_no_ma,next_open_3d,5,5,2,0.4,2,0.4,2,2,-0.02578522196190993,-0.060367151023534626,0.0675221198836764,-0.0905794472306286,-0.07712546078481375,0.008290737410461713,0.09085521181896561,-0.07605563262319101,-0.08618830444473746,0.021578065043445973,-0.10050797424648616,-0.08879903921582821,-0.0655271053576082,-0.039255739851295046
supplemental_2023_09_legacy,legacy_vwap,sector_leader,ng_r3_volume_quality,next_open_1d,5,5,0,0.0,0,0.0,0,0,-0.060396959314658716,-0.060396959314658716,0.0,-0.060396959314658716,-0.060396959314658716,-0.060396959314658716,-0.060396959314658716,-0.11587535344063005,-0.11587535344063005,0.0,-0.11587535344063005,-0.11587535344063005,-0.11587535344063005,-0.11587535344063005
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s0_distance_only,fast_failure_2pct_target4pct_2d,5,4,0,0.0,0,0.0,0,0,-0.05267647154734219,-0.06060630825821167,0.018155477443524977,-0.06749778440237253,-0.06450133049365758,-0.05310816973773935,-0.01766876484472979,-0.06741851797283435,-0.06445440237266875,0.009664553918940095,-0.08299338459670813,-0.07357992236708877,-0.05889723705798766,-0.05716764346971848
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.060768290163503935,-0.060768290163503935,0.0,-0.060768290163503935,-0.060768290163503935,-0.060768290163503935,-0.060768290163503935,-0.08762625497944632,-0.08762625497944632,0.0,-0.08762625497944632,-0.08762625497944632,-0.08762625497944632,-0.08762625497944632
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s4_reclaim_amount_acceleration,next_open_3d,5,5,0,0.0,0,0.0,0,0,-0.052873682102132745,-0.06086880733266076,0.02362114355111208,-0.07964642526084975,-0.06838358705933356,-0.043618842638249666,-0.011850748219569995,-0.0670306868164402,-0.06467946324409823,0.023588632765594475,-0.10177149078644221,-0.08201064359472376,-0.053913099375073825,-0.03277873708186296
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s4_reclaim_volume_normal,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.06106339141611283,-0.06106339141611283,0.0,-0.06106339141611283,-0.06106339141611283,-0.06106339141611283,-0.06106339141611283,-0.09633266844089805,-0.09633266844089805,0.0,-0.09633266844089805,-0.09633266844089805,-0.09633266844089805,-0.09633266844089805
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s2_reclaim_bull_stack,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.06135582636435908,-0.061375082797731184,0.0008098132892647848,-0.06281551863705104,-0.061375082797731184,-0.06071905221051099,-0.06049439537877099,-0.0763085340099346,-0.07632748368614928,0.0007969128721503338,-0.077744973219944,-0.07632748368614928,-0.07568190374024009,-0.07546082571719037
supplemental_2023_09_legacy,legacy_vwap,random_hash,s2_reclaim_bull_stack,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.06135582636435908,-0.061375082797731184,0.0008098132892647848,-0.06281551863705104,-0.061375082797731184,-0.06071905221051099,-0.06049439537877099,-0.0763085340099346,-0.07632748368614928,0.0007969128721503338,-0.077744973219944,-0.07632748368614928,-0.07568190374024009,-0.07546082571719037
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.06935702030977867,-0.06189361408354943,0.0263002915893824,-0.11591347725951462,-0.07698132028376015,-0.05255331231537941,-0.0394433776066897,-0.10294784756391888,-0.10257049457693157,0.015323686017585726,-0.12879096426447,-0.10764876973234316,-0.09166940619640973,-0.08405960304943993
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s0_strong_no_ma,protect_3pct_target6pct_3d,5,5,1,0.2,1,0.2,1,1,-0.056029265580067114,-0.0627077919318294,0.03352666471669767,-0.08787733370504502,-0.07562924745092492,-0.06223476920100046,0.008302814388464252,-0.07493425360723993,-0.07024801756448695,0.02235865067290218,-0.11503238136959348,-0.07347314084250123,-0.07002665379771611,-0.04589107446190188
supplemental_2023_09_legacy,legacy_vwap,trend_structure,fu_r3_core_pullback,next_open_5d,5,5,0,0.0,0,0.0,0,0,-0.06341154897855013,-0.0627331041490592,0.031887627240681046,-0.10197385026954986,-0.08625412193216009,-0.0578572009627899,-0.008239467579191584,-0.0944476697395221,-0.09161401897466959,0.033582801390982714,-0.13228259278832644,-0.12170211928417096,-0.0908771971029867,-0.03576242054745682
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.0578428758207199,-0.06328360660917842,0.01099783113877247,-0.070057371988548,-0.06637465243468721,-0.04701820528245915,-0.042480542788726705,-0.07028678666583317,-0.06250785008555015,0.014058419977392364,-0.09331476566217001,-0.07961843132189816,-0.0600227093847544,-0.05597017687479311
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s0_distance_only,next_open_3d,5,4,0,0.0,0,0.0,0,0,-0.05739258127161153,-0.06378170655768367,0.01999227937551567,-0.08306948419784965,-0.07152728500408934,-0.03824748024715474,-0.030336950351280256,-0.07045328056356881,-0.07356318619165558,0.013601771704743394,-0.08690961611872117,-0.08247548065969312,-0.0554041667079338,-0.053913953139840376
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s1_touch_immediate,next_open_3d,5,5,0,0.0,0,0.0,0,0,-0.05677125672816874,-0.06379844351404007,0.01641566891375228,-0.06903103375138986,-0.06885706605324304,-0.05704568481042327,-0.025124055511747456,-0.08272181044145728,-0.08902519158807776,0.02397348036863242,-0.1115348060524326,-0.09581150607601807,-0.07692812479945388,-0.04030942369130408
supplemental_2023_09_legacy,legacy_vwap,sector_leader,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,5,5,0,0.0,0,0.0,0,0,-0.06394405726132846,-0.06394405726132846,0.0,-0.06394405726132846,-0.06394405726132846,-0.06394405726132846,-0.06394405726132846,-0.1327458633362305,-0.1327458633362305,0.0,-0.1327458633362305,-0.1327458633362305,-0.1327458633362305,-0.1327458633362305
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.06404084971635549,-0.06404084971635549,0.0,-0.06404084971635549,-0.06404084971635549,-0.06404084971635549,-0.06404084971635549,-0.11362659688499221,-0.11362659688499221,0.0,-0.11362659688499221,-0.11362659688499221,-0.11362659688499221,-0.11362659688499221
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s1_break_reclaim_stable3,next_open_2d,5,5,0,0.0,0,0.0,0,0,-0.06422363759001981,-0.06422363759001981,0.0,-0.06422363759001981,-0.06422363759001981,-0.06422363759001981,-0.06422363759001981,-0.1135402584240438,-0.1135402584240438,0.0,-0.1135402584240438,-0.1135402584240438,-0.1135402584240438,-0.1135402584240438
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s2_reclaim_positive_slope,next_open_3d,5,4,0,0.0,0,0.0,0,0,-0.05938720007353324,-0.06442238567848224,0.029567510490284676,-0.0992951001503436,-0.08097790961072926,-0.032189203060950966,-0.020051401867160146,-0.07109920903046878,-0.06486265788593881,0.024387792378017113,-0.10518789496910086,-0.0928313217535146,-0.052278076891268066,-0.040336093652521554
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s4_auction_confirmed_reclaim,next_open_3d,5,4,1,0.2,0,0.0,1,0,-0.053373180462905866,-0.06445604888885015,0.036957758420659154,-0.08601394804549989,-0.08442050179700555,-0.0466621672594737,0.014686763676299952,-0.07045967094314536,-0.07582022932172439,0.01820240188787387,-0.09492322023924882,-0.08247938985671222,-0.051718329547678854,-0.04735718575036252
supplemental_2023_09_legacy,legacy_vwap,sector_leader,s2_reclaim_acceleration,next_open_3d,5,5,0,0.0,0,0.0,0,0,-0.06541506044073553,-0.06541506044073553,0.0,-0.06541506044073553,-0.06541506044073553,-0.06541506044073553,-0.06541506044073553,-0.08788067403687494,-0.08788067403687494,0.0,-0.08788067403687494,-0.08788067403687494,-0.08788067403687494,-0.08788067403687494
supplemental_2023_09_legacy,legacy_vwap,random_hash,ht_r3_core_pullback,next_open_1d,5,5,0,0.0,0,0.0,0,0,-0.061566980516903035,-0.06552256102414988,0.013422958378327503,-0.0802773971764793,-0.06938356309841764,-0.048500541453339374,-0.044150839832128974,-0.07702591983485665,-0.07895786187030995,0.008070428721793421,-0.08878180405731473,-0.08145403698386089,-0.06807740278173502,-0.06785849348106265
supplemental_2023_09_legacy,legacy_vwap,random_hash,s0_distance_only,fast_failure_2pct_target4pct_2d,5,4,1,0.2,1,0.25,1,1,-0.054420480276638726,-0.0655554109059685,0.029021834730101465,-0.07620320941540892,-0.07228587932787878,-0.06068513882342741,0.0026272370894899755,-0.06810030950836152,-0.06814463119846936,0.0146892921064461,-0.08460346196220392,-0.07971463258552736,-0.06574725374534163,-0.04229156805026535
supplemental_2023_09_legacy,legacy_vwap,flow_quality,s1_touch_immediate,next_open_5d,5,5,0,0.0,0,0.0,0,0,-0.060919337895686466,-0.0657645034063602,0.013079710075583938,-0.07374756701370977,-0.07346985615048984,-0.05095990625821778,-0.040654856649654736,-0.08128593335162873,-0.07862545758933992,0.009856659395155582,-0.10019799903036863,-0.08052884925684212,-0.07399215645254875,-0.0730852044290442
supplemental_2023_09_legacy,legacy_vwap,random_hash,s1_touch_immediate,next_open_5d,5,5,0,0.0,0,0.0,0,0,-0.06165395812301906,-0.0657645034063602,0.012593835131035954,-0.07374756701370977,-0.07346985615048984,-0.05463300739488075,-0.040654856649654736,-0.08216719144057112,-0.07862545758933992,0.00926316794152581,-0.10019799903036863,-0.08052884925684212,-0.07749149487375617,-0.07399215645254875
supplemental_2023_09_legacy,legacy_vwap,trend_structure,s0_distance_only,next_open_1d,5,4,0,0.0,0,0.0,0,0,-0.0680644378843128,-0.06592274419867694,0.026478471248983334,-0.11589187285120406,-0.06957025561792163,-0.05145821139861684,-0.03747910535514454,-0.08315605117681793,-0.07220370202150017,0.019515823502155357,-0.11925357090172506,-0.0878833752656738,-0.0707517389697746,-0.06568786872541599
supplemental_2023_09_legacy,legacy_vwap,trend_structure,cs_r3_leader_confirmation,next_open_5d,5,5,0,0.0,0,0.0,0,0,-0.06275848423051203,-0.0662196548437598,0.007139608943351037,-0.07089707492300978,-0.06739498245568032,-0.05805711764650956,-0.051223591283600656,-0.0878153002263714,-0.08866193206393669,0.013372161251955138,-0.10457817479624765,-0.0999334705436834,-0.07638986991588159,-0.0695130538121077
supplemental_2023_09_legacy,legacy_vwap,random_hash,s2_reclaim_recent_high,protect_3pct_target6pct_3d,5,5,1,0.2,1,0.2,1,1,-0.05370503866198868,-0.06640604504480407,0.037877830563895445,-0.0820964916788346,-0.08005063512991928,-0.06022420111208371,0.020252179655698255,-0.10048273284289308,-0.10238500117989735,0.007692541247700586,-0.10803555943710763,-0.10752578598609919,-0.09720925411321824,-0.08725806349814302
