sample_group,strategy_id,ma_period,horizon,date_count,mean_daily_return,median_daily_return,std_daily_return,positive_date_count,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,60m,20,-0.002753717381287207,-0.0028284111941811406,0.0022760722285982606,3,0.15,4.3304636584087815e-05,0.0025768280029296875,6.113595753047692e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,1d,20,-0.002953643770240331,-0.0021157207015309984,0.008405752681767109,7,0.35,0.1420911326648055,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,2d,20,-0.004418808637608498,-0.003354813698921561,0.007960930694772467,4,0.2,0.02574045903823342,0.01181793212890625,0.047618174519405976
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,3d,20,-0.006018875445817135,-0.005558723106952742,0.007879066059063439,5,0.25,0.0035207711396984484,0.04138946533203125,0.0075089118907544486
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,20,5d,20,-0.00741115734761197,-0.007777118395788317,0.006133346181878712,3,0.15,4.394109350280297e-05,0.0025768280029296875,0.00014738496725567104
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,5m,20,-0.002650960707078833,-0.002651695531357159,0.00036811037224735555,0,0.0,7.775445872855319e-18,1.9073486328125e-06,1.4928856075882214e-17
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,15m,20,-0.0027228183664650255,-0.002969636442945948,0.0006128127329819727,0,0.0,5.70877844929624e-14,1.9073486328125e-06,1.8683274924969515e-13
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,30m,20,-0.002530339077321323,-0.0029053363340035077,0.0012520806976777637,0,0.0,3.894634000254158e-08,1.9073486328125e-06,5.966247830176583e-08
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,60m,20,-0.0028666381942803625,-0.0026131357331456964,0.0022204417271874007,3,0.15,1.997112831368997e-05,0.0025768280029296875,3.059406890607825e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,1d,20,-0.003714803361564411,-0.003848355285151788,0.008450288570671838,7,0.35,0.07050839526430477,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,2d,20,-0.005449193672497769,-0.004883569297738992,0.008467538685301843,4,0.2,0.011296869819530183,0.01181793212890625,0.047618174519405976
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,3d,20,-0.007019344473326911,-0.0060840924228914555,0.008138787344977652,4,0.2,0.0013273383760201238,0.01181793212890625,0.0075089118907544486
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,40,5d,20,-0.00863623543209335,-0.009704354223270689,0.005054191267805223,1,0.05,4.7644600510074395e-07,4.00543212890625e-05,7.839580722173458e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,5m,20,-0.0026249860106873036,-0.0027084362216339593,0.0003300259720620915,0,0.0,1.2140224809128173e-18,1.9073486328125e-06,3.2984761745555793e-18
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,15m,20,-0.002732061603398148,-0.002861195096127103,0.0006830146522186059,0,0.0,3.797157717586828e-13,1.9073486328125e-06,7.194614622796095e-13
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,30m,20,-0.002623341016020475,-0.00272290574816579,0.001323896849923018,0,0.0,5.271151240624431e-08,1.9073486328125e-06,7.74536508826447e-08
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,60m,20,-0.0028724204823476767,-0.002287551837862671,0.0023128666727234414,3,0.15,3.184123530410001e-05,0.0025768280029296875,4.726946271948867e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,1d,20,-0.0036040368970321848,-0.0025659577472990636,0.008465287327299955,6,0.3,0.07906618844291699,0.11531829833984375,0.21767152238012757
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,2d,20,-0.0053229695719557235,-0.005541630912208733,0.008628352111974328,4,0.2,0.014527469107694794,0.01181793212890625,0.047618174519405976
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,3d,20,-0.006748817048694795,-0.006502732525153463,0.007578655678565455,3,0.15,0.0010041019851173584,0.0025768280029296875,0.0075089118907544486
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,60,5d,20,-0.008562171411170185,-0.007912756251073202,0.004730747329357422,1,0.05,2.0605549768988486e-07,4.00543212890625e-05,7.839580722173458e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,5m,20,-0.002585538339895729,-0.0026282758514711143,0.0003861321213829564,0,0.0,3.0177784034520364e-17,1.9073486328125e-06,4.9381828420124234e-17
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,15m,20,-0.002562306208935221,-0.002724649059116604,0.0008144621834932573,0,0.0,2.6370926412516768e-11,1.9073486328125e-06,3.797413403402414e-11
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,30m,20,-0.0023833797564626253,-0.0026132600196911208,0.0014518211413347146,1,0.05,8.426390635981664e-07,4.00543212890625e-05,1.0931533798030268e-06
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,60m,20,-0.0026857993343221455,-0.0022954735079195538,0.002268549495817694,4,0.2,5.560549892925908e-05,0.01181793212890625,7.553954571521988e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,1d,20,-0.0030332820346618368,-0.002441850072745191,0.008538606376863121,8,0.4,0.1380052623295631,0.5034446716308594,0.21767152238012757
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,2d,20,-0.004319396247334364,-0.003975566519519289,0.007852066284567529,6,0.3,0.02692706859137745,0.11531829833984375,0.047618174519405976
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,3d,20,-0.005959285669825784,-0.006000800664140941,0.007407534367067951,3,0.15,0.0023592542339242978,0.0025768280029296875,0.0075089118907544486
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,120,5d,20,-0.0076976188844007825,-0.008471221549846428,0.007986261612517002,3,0.15,0.00048381546808603994,0.0025768280029296875,0.0006966942740438975
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,5m,20,-0.0026356187772281483,-0.0026517765768281952,0.0003783891460237535,0,0.0,1.447928267193604e-17,1.9073486328125e-06,2.5120683189864938e-17
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,15m,20,-0.0026997439443351154,-0.0028118948236964285,0.0007923483623615665,0,0.0,6.552465834741873e-12,1.9073486328125e-06,1.025603348046554e-11
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,30m,20,-0.0024373426544196464,-0.0026802469645508782,0.0013380954240563411,1,0.05,1.8747991430897156e-07,4.00543212890625e-05,2.59587573658576e-07
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,60m,20,-0.0027307458143833747,-0.0025915738599960763,0.002058940965347097,2,0.1,1.4331277777630911e-05,0.0004024505615234375,2.3187685393020798e-05
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,1d,20,-0.0027236452720226347,-0.00119797056270367,0.008935190650760845,8,0.4,0.19968846614469923,0.5034446716308594,0.24290958158734424
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,2d,20,-0.004049421419400359,-0.004113861774075476,0.008177955492702045,5,0.25,0.043903849542808855,0.04138946533203125,0.05853846605707847
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,3d,20,-0.005369276638807959,-0.004536827870672592,0.00782320728938184,4,0.2,0.007499400066367776,0.01181793212890625,0.010007502331222837
supplemental_2023_09_legacy,s4_auction_confirmed_reclaim,240,5d,20,-0.006205913131989426,-0.005922054450441877,0.006367359216526183,3,0.15,0.0004346182911297934,0.0025768280029296875,0.0006321720598251541
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,5m,20,-0.002702190567240831,-0.0026768150564461446,0.00036746705686038636,0,0.0,5.26494788400935e-18,1.9073486328125e-06,1.0830749932819233e-17
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,15m,20,-0.0027945037836520975,-0.002902282307977881,0.0006425359208463152,0,0.0,8.407440163495971e-14,1.9073486328125e-06,2.284285629327207e-13
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,30m,20,-0.0025922865704402134,-0.0027604564119760944,0.0011963469310141066,1,0.05,1.3096454372319562e-08,4.00543212890625e-05,2.3203856630786307e-08
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,60m,20,-0.0026819263332748594,-0.0028505004977555748,0.0022121198209874796,2,0.1,4.226648956573986e-05,0.0004024505615234375,6.0261133638282574e-05
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,1d,20,-0.002793450505782377,-0.0023888469216950523,0.007809983348901074,8,0.4,0.13547955313945448,0.5034446716308594,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,2d,20,-0.004685763009641737,-0.005044099161427784,0.008012330083732037,6,0.3,0.01959363619912333,0.11531829833984375,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,3d,20,-0.0059993476561658295,-0.005906060602637608,0.007347080124998351,5,0.25,0.0020934610118141005,0.04138946533203125,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,5d,20,-0.007430138424083349,-0.008193905765578848,0.0064856926160743785,3,0.15,8.06367166665554e-05,0.0025768280029296875,0.00020371381052603467
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,5m,20,-0.0026946850420253104,-0.002703269842473161,0.0003012840820849943,0,0.0,1.345644765663906e-19,1.9073486328125e-06,5.382579062655624e-19
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,15m,20,-0.002772006130410997,-0.0029639753687076137,0.0005316223804877954,0,0.0,3.0781131294236603e-15,1.9073486328125e-06,3.1660592188357645e-14
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,30m,20,-0.0026402450105700408,-0.0028479258375404674,0.0010513241095817263,0,0.0,1.2026128333721697e-09,1.9073486328125e-06,3.7647010435998356e-09
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,60m,20,-0.0028100671695866653,-0.002741231804779422,0.002035426580265739,1,0.05,8.646379155394718e-06,4.00543212890625e-05,1.7322466748175213e-05
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,1d,20,-0.0030099462391807836,-0.002181107286507291,0.007815868885699176,7,0.35,0.10959331554691654,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,2d,20,-0.004491153792901307,-0.0036759098985853873,0.008059082819618531,5,0.25,0.025226599481041827,0.04138946533203125,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,3d,20,-0.00582835205780438,-0.005554872652126392,0.00787001781452722,5,0.25,0.004426193824363141,0.04138946533203125,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,5d,20,-0.007275664168467475,-0.006982145200369754,0.00601544314509409,4,0.2,4.345375824992438e-05,0.01181793212890625,0.00014738496725567104
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,5m,20,-0.0027197913351197102,-0.002708434749365018,0.00025149694281732696,0,0.0,3.7786888411126085e-21,1.9073486328125e-06,3.6275412874681037e-20
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,15m,20,-0.0027854315134053357,-0.0029254632137883643,0.0005004457545514824,0,0.0,9.264795038024542e-16,1.9073486328125e-06,3.113370984963401e-14
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,30m,20,-0.002728707522055158,-0.0027584030026169895,0.0010057042482823281,0,0.0,3.311168298721751e-10,1.9073486328125e-06,2.3592286830828346e-09
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,60m,20,-0.0029541859338863843,-0.0027726827003699598,0.0020520910134216993,2,0.1,5.032093311973536e-06,0.0004024505615234375,1.3157976709012734e-05
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,1d,20,-0.0036925764056838133,-0.0037151360847700694,0.00794795941087344,7,0.35,0.05713773167282089,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,2d,20,-0.005331757213344041,-0.00507482833431494,0.008762126439476967,5,0.25,0.015719987747838282,0.04138946533203125,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,3d,20,-0.006496621539453964,-0.006749102021198025,0.008615369436704295,6,0.3,0.0038778264982504375,0.11531829833984375,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,5d,20,-0.008361621751077769,-0.007918579738517251,0.005484261713272926,1,0.05,2.3416811795274135e-06,4.00543212890625e-05,1.3788481076084472e-05
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,5m,20,-0.0026828379795788577,-0.0026839079869532033,0.00031304689958168165,0,0.0,2.9991337814577536e-19,1.9073486328125e-06,9.18883541553014e-19
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,15m,20,-0.0027680134884075763,-0.003011836155542604,0.000563007890527404,0,0.0,9.039218652878554e-15,1.9073486328125e-06,5.4508416459943187e-14
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,30m,20,-0.0027714297298235472,-0.0027958703496680937,0.0010860572377066778,0,0.0,9.229304847241161e-10,1.9073486328125e-06,3.2441786146792177e-09
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,60m,20,-0.0029803815619225587,-0.002761282164793671,0.0021181828305904126,2,0.1,6.775692277514372e-06,0.0004024505615234375,1.54129902432077e-05
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,1d,20,-0.003751069940546198,-0.0025797115516747807,0.007886103262690798,6,0.3,0.051981820119870174,0.11531829833984375,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,2d,20,-0.005548376344114975,-0.005142078333991407,0.009012658204486748,5,0.25,0.014705296352840966,0.04138946533203125,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,3d,20,-0.0066796359708077195,-0.007279369319798431,0.007920396845130115,5,0.25,0.0016049649129969475,0.04138946533203125,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,5d,20,-0.008600454951582246,-0.010006219681105887,0.005114258022394959,1,0.05,5.988568607215836e-07,4.00543212890625e-05,7.839580722173458e-06
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,5m,20,-0.002628842870504668,-0.0026400468271056523,0.0004282159632585646,0,0.0,1.5136030121616837e-16,1.9073486328125e-06,2.2943035131713946e-16
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,15m,20,-0.0026144522561921428,-0.002762498026819528,0.0006650322729173276,0,0.0,5.178983678810366e-13,1.9073486328125e-06,9.322170621858658e-13
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,30m,20,-0.0024855505102840915,-0.0025733383043623106,0.001226982240225431,1,0.05,3.753504222663882e-08,4.00543212890625e-05,5.811877506060204e-08
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,60m,20,-0.0026835992650896595,-0.00251088739655342,0.0020480935143341815,1,0.05,1.665337550067037e-05,4.00543212890625e-05,2.580488396472045e-05
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,1d,20,-0.003177683662957598,-0.0028843507161054084,0.00789180809352237,7,0.35,0.09534748396124451,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,2d,20,-0.004402164597896682,-0.0025197774802194557,0.008162017281822885,7,0.35,0.029672681569184376,0.26317596435546875,0.047978659348022354
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,3d,20,-0.0055567253261987635,-0.004720759385981717,0.0069762965766051585,4,0.2,0.0025528336351760494,0.01181793212890625,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,5d,20,-0.007155415179753856,-0.008504237453395604,0.007207274577467569,3,0.15,0.0003628896872180863,0.0025768280029296875,0.0005500643679937308
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,5m,20,-0.002680246556949066,-0.0026697941883836417,0.00036865500665917865,0,0.0,6.511300170274085e-18,1.9073486328125e-06,1.2844208555061209e-17
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,15m,20,-0.0027247183306096144,-0.0028873251901608003,0.0006235119185667696,0,0.0,7.712841565703313e-14,1.9073486328125e-06,2.1790077145585796e-13
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,30m,20,-0.002615349329282153,-0.0028153989974784898,0.0010994062824272203,1,0.05,2.9254041340249726e-09,4.00543212890625e-05,6.794487020961227e-09
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,60m,20,-0.0027609169958808535,-0.0028124509007551152,0.00191983160126707,1,0.05,5.100992463690974e-06,4.00543212890625e-05,1.3157976709012734e-05
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,1d,20,-0.002992331840765221,-0.0027274760090340248,0.007788868281122749,6,0.3,0.1103935390979134,0.11531829833984375,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,2d,20,-0.004448389408331671,-0.0037710668468479234,0.007745591500871854,5,0.25,0.021586486989287803,0.04138946533203125,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,3d,20,-0.005412425672268396,-0.004380143152100882,0.006824697095481398,3,0.15,0.0026413704305003065,0.0025768280029296875,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,5d,20,-0.006205522773737595,-0.006533156391263947,0.005773990157259347,2,0.1,0.0001614117710724804,0.0004024505615234375,0.0003469148512602564
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,5m,20,-0.002567431028243257,-0.002502946425452442,0.0002791038081061767,0,0.0,7.938882921866362e-20,1.9073486328125e-06,3.464239820450776e-19
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,15m,20,-0.0024721573648574754,-0.0025498913061249955,0.0008341712316772191,0,0.0,7.386932423226864e-11,1.9073486328125e-06,1.0130650180425414e-10
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,30m,20,-0.002608498715541849,-0.0026307601302084796,0.0013721375448779319,1,0.05,9.899508076201949e-08,4.00543212890625e-05,1.4399284474475563e-07
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,60m,20,-0.002848208964610756,-0.00274745074375669,0.0019118007576085282,1,0.05,3.1966932225668213e-06,4.00543212890625e-05,1.0705205210456333e-05
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,1d,20,-0.0026906087339977356,-0.001987381528919199,0.007598751943337881,8,0.4,0.13922034528679447,0.5034446716308594,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,2d,20,-0.004587877474280868,-0.0047503976603019615,0.007911598560245814,6,0.3,0.020505461980960232,0.11531829833984375,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,3d,20,-0.0059892568936276026,-0.006133013329380528,0.007576011101349447,5,0.25,0.002707647678264002,0.04138946533203125,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_volume_normal,10,5d,20,-0.00730431695218865,-0.0073180344256516434,0.006214921867165075,3,0.15,6.045443926246195e-05,0.0025768280029296875,0.0001741087850758904
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,5m,20,-0.002587561979697862,-0.0025684322020371776,0.00027527762586880013,0,0.0,5.288736470431312e-20,1.9073486328125e-06,2.53859350580703e-19
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,15m,20,-0.002514317857049708,-0.0026206202140544757,0.0007088352707016189,0,0.0,3.226062717851907e-12,1.9073486328125e-06,5.219696981692973e-12
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,30m,20,-0.002676297204487255,-0.0026155549007956065,0.0012340301808359874,0,0.0,1.2915127741315464e-08,1.9073486328125e-06,2.3203856630786307e-08
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,60m,20,-0.0028787140265618405,-0.0027183021471964327,0.0017764346749820016,1,0.05,1.0109972428791466e-06,4.00543212890625e-05,5.1994143919498966e-06
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,1d,20,-0.0028599841539154267,-0.001797990751944173,0.007636358653730792,7,0.35,0.11903649508936001,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,2d,20,-0.004366089151660255,-0.0030159628794289312,0.007967506496094161,5,0.25,0.027446586702157612,0.04138946533203125,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,3d,20,-0.00566265953933859,-0.0058362829061691865,0.00809665661435433,5,0.25,0.006610396542719886,0.04138946533203125,0.009241719438365666
supplemental_2023_09_legacy,s4_reclaim_volume_normal,20,5d,20,-0.00695218171376772,-0.005547067203965054,0.005892176492242081,4,0.2,5.7814216125413694e-05,0.01181793212890625,0.00016990300249101166
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,5m,20,-0.002581657220668538,-0.002535622414225787,0.00025645028831949927,0,0.0,1.4563157397593115e-20,1.9073486328125e-06,8.872943950666089e-20
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,15m,20,-0.002513001881623523,-0.0024649519301140725,0.0006557961272063596,0,0.0,8.182533204519781e-13,1.9073486328125e-06,1.4369326603059129e-12
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,30m,20,-0.00266362818034417,-0.00261456636413233,0.001148280734847664,0,0.0,4.402994067665268e-09,1.9073486328125e-06,9.906736652246853e-09
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,60m,20,-0.002966690810122135,-0.0026980767175893592,0.001677344840350951,1,0.05,2.89014754178645e-07,4.00543212890625e-05,2.435707073438164e-06
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,1d,20,-0.0035632485075154075,-0.0033572990781181727,0.007768173694735559,7,0.35,0.060069690823490424,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,2d,20,-0.00524137177912598,-0.004358890820060945,0.008635433862400437,5,0.25,0.01594793971307862,0.04138946533203125,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,3d,20,-0.00640535839128004,-0.007181054901492673,0.008753298086592965,6,0.3,0.004824379669827021,0.11531829833984375,0.007719007471723234
supplemental_2023_09_legacy,s4_reclaim_volume_normal,40,5d,20,-0.008257165399446124,-0.007656716201586169,0.005296943414370388,1,0.05,1.7306241152903111e-06,4.00543212890625e-05,1.1867136790562134e-05
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,5m,20,-0.0025582617751233215,-0.0025745410190211523,0.0002496281514775953,0,0.0,1.0404909941410971e-20,1.9073486328125e-06,7.671857530495677e-20
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,15m,20,-0.002466710420356428,-0.00258317504126759,0.0007327698687517976,0,0.0,8.102818452545595e-12,1.9073486328125e-06,1.2282166917542795e-11
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,30m,20,-0.0026550262458125305,-0.002706475720833253,0.0012217693110977829,0,0.0,1.251152139101343e-08,1.9073486328125e-06,2.3098193337255563e-08
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,60m,20,-0.0029035705643664215,-0.002822980397963251,0.001781246894926771,2,0.1,9.308159467841157e-07,0.0004024505615234375,4.96435171618195e-06
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,1d,20,-0.0035758132050615647,-0.0019611483183730313,0.00781806113063042,6,0.3,0.06074421073567067,0.11531829833984375,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,2d,20,-0.005356323837391546,-0.005402596228930622,0.009015723387483673,6,0.3,0.01797722669936436,0.11531829833984375,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,3d,20,-0.006535857970121267,-0.007039926749372141,0.008181870601450507,5,0.25,0.0024952790489852265,0.04138946533203125,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_volume_normal,60,5d,20,-0.008511211317187123,-0.009017992582579166,0.005051797813421489,2,0.1,5.831901346652216e-07,0.0004024505615234375,7.839580722173458e-06
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,5m,20,-0.002579705766525313,-0.0025977228364090317,0.00024169202560205894,0,0.0,4.83795010609116e-21,1.9073486328125e-06,4.3541550954820443e-20
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,15m,20,-0.0023940638237073307,-0.0025729914258585057,0.0008199279527229469,1,0.05,9.530237055465675e-11,4.00543212890625e-05,1.294673713195337e-10
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,30m,20,-0.0025596028287217616,-0.0027723116121715504,0.0012038867382473633,1,0.05,1.7663631750095625e-08,4.00543212890625e-05,2.9576313628067092e-08
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,60m,20,-0.00282821825620245,-0.00261386403404417,0.0016093784396003872,0,0.0,3.174688471265381e-07,1.9073486328125e-06,2.435707073438164e-06
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,1d,20,-0.003206198760952468,-0.003142450506698578,0.007718134943824041,7,0.35,0.08602478739598828,0.26317596435546875,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,2d,20,-0.004384355583696061,-0.002685206669129297,0.008131785288324138,5,0.25,0.02972210519849732,0.04138946533203125,0.047978659348022354
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,3d,20,-0.005580866767105591,-0.004913956527387369,0.007259622309943264,4,0.2,0.003356845856640046,0.01181793212890625,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_volume_normal,120,5d,20,-0.007153146625915961,-0.008951702531828401,0.007087767261209905,3,0.15,0.00030834505411565896,0.0025768280029296875,0.00048262704122450966
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,5m,20,-0.002597828343046676,-0.002620516880213861,0.0002451794866459527,0,0.0,5.554000375693981e-21,1.9073486328125e-06,4.7045650241172546e-20
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,15m,20,-0.002473290778119925,-0.002744976876973541,0.0007836575284365032,0,0.0,2.4948198860296587e-11,1.9073486328125e-06,3.628828925134049e-11
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,30m,20,-0.00260228065053317,-0.0028492304040203696,0.0011763563297770077,0,0.0,9.428831827275811e-09,1.9073486328125e-06,1.9123264551094604e-08
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,60m,20,-0.0029076196327757625,-0.002781406824339554,0.0016073177848508944,0,0.0,2.0759023305366408e-07,1.9073486328125e-06,2.435707073438164e-06
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,1d,20,-0.002981844753436841,-0.002779157909913044,0.0077397233907097115,6,0.3,0.10945736495636339,0.11531829833984375,0.21767152238012757
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,2d,20,-0.004346786230983316,-0.003362057070334883,0.00785569504493664,5,0.25,0.026148862032988628,0.04138946533203125,0.047618174519405976
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,3d,20,-0.005362127498305622,-0.004344601389922631,0.0070867408087196115,4,0.2,0.003781269988011669,0.01181793212890625,0.0075089118907544486
supplemental_2023_09_legacy,s4_reclaim_volume_normal,240,5d,20,-0.006104493614371646,-0.006515124836934283,0.0059304582870408785,2,0.1,0.00025263218741278514,0.0004024505615234375,0.0004436467681395251
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,5m,20,-0.002670706545387206,-0.0027616653753983994,0.0003760120860566814,0,0.0,1.006142294498814e-17,1.9073486328125e-06,1.857493466767041e-17
