selection_ranker,selection_seed,strategy_id,policy_id,net_return_primary,maximum_drawdown_primary,fully_resolved_primary,net_return_supplemental,maximum_drawdown_supplemental,fully_resolved_supplemental,same_return_sign,return_difference_primary_minus_supplemental
trend_structure,2,s1_touch_immediate,next_open_1d,-0.6225425746,-0.6341977901,False,-0.1203549239,-0.1096472713,True,True,-0.5021876506999999
trend_structure,2,s1_touch_immediate,next_open_2d,-0.4158779488,-0.4391540733,False,-0.0897701164,-0.0960970818,True,True,-0.3261078324
trend_structure,2,s1_touch_immediate,next_open_3d,0.0807121229,-0.3221187604,False,-0.0690310338,-0.0958115061,True,False,0.1497431567
trend_structure,2,s1_touch_immediate,next_open_5d,-0.2117701088,-0.3321651382,True,-0.0112406294,-0.0384897694,True,True,-0.2005294794
trend_structure,2,s1_touch_immediate,protect_3pct_target6pct_3d,-0.4561856278,-0.4970291191,False,-0.0619602552,-0.0617165253,True,True,-0.3942253726
trend_structure,2,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.439215844,-0.4746203676,False,-0.0603205048,-0.0680107399,True,True,-0.3788953392
trend_structure,2,s1_touch_reclaim,momentum_trail_4pct_5d,-0.3741247302,-0.4091957667,True,-0.0442028292,-0.0607027235,True,True,-0.32992190099999996
trend_structure,2,s1_touch_reclaim,next_open_1d,-0.4497494755,-0.4775190229,False,-0.0397966279,-0.0510685657,True,True,-0.4099528476
trend_structure,2,s1_touch_reclaim,next_open_2d,-0.1443823239,-0.2288200976,False,-0.0337206549,-0.0487044023,True,True,-0.11066166899999999
trend_structure,2,s1_touch_reclaim,next_open_3d,0.2715933698,-0.3130983734,False,-0.0414874358,-0.0528543212,True,False,0.31308080559999996
trend_structure,2,s1_touch_reclaim,next_open_5d,-0.1133691193,-0.3324902648,True,0.0035087015,-0.0361526153,True,False,-0.1168778208
trend_structure,2,s1_touch_reclaim,protect_3pct_target6pct_3d,-0.458242989,-0.4758622169,False,-0.0017179536,-0.0396756373,True,True,-0.4565250354
trend_structure,2,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.3298315921,-0.3570731855,False,-0.070057372,-0.0933147657,True,True,-0.2597742201
trend_structure,2,s2_first_touch_reclaim,momentum_trail_4pct_5d,-0.2091702693,-0.2997897976,False,-0.011586407,-0.0514440988,True,True,-0.1975838623
trend_structure,2,s2_first_touch_reclaim,next_open_1d,-0.3820207571,-0.4095663199,False,-0.0907991929,-0.0974661802,True,True,-0.2912215642
trend_structure,2,s2_first_touch_reclaim,next_open_2d,-0.2839090562,-0.3427671957,False,-0.0659552542,-0.0816860594,True,True,-0.21795380200000003
trend_structure,2,s2_first_touch_reclaim,next_open_3d,-0.4070951912,-0.4571513974,False,-0.0560845213,-0.0791206972,True,True,-0.35101066989999996
trend_structure,2,s2_first_touch_reclaim,next_open_5d,-0.3004891146,-0.3333336402,False,0.0133862042,-0.0570774337,True,False,-0.31387531879999997
trend_structure,2,s2_first_touch_reclaim,protect_3pct_target6pct_3d,-0.1887931017,-0.2529961181,False,-0.0402097582,-0.053439615,True,True,-0.1485833435
trend_structure,2,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,-0.5967176305,-0.607532703,True,-0.0383471308,-0.0430989449,True,True,-0.5583704997000001
trend_structure,2,s2_reclaim_acceleration,momentum_trail_4pct_5d,-0.5581483193,-0.5595119713,True,-0.0173918349,-0.0556982847,True,True,-0.5407564844
trend_structure,2,s2_reclaim_acceleration,next_open_1d,-0.6459493628,-0.6511011727,False,-0.0832533507,-0.0796159339,True,True,-0.5626960121
trend_structure,2,s2_reclaim_acceleration,next_open_2d,-0.5234538776,-0.5361102876,False,-0.0490482438,-0.0699456958,True,True,-0.47440563379999995
trend_structure,2,s2_reclaim_acceleration,next_open_3d,-0.0332316112,-0.377457975,False,-0.0546252412,-0.0638866184,True,True,0.021393630000000004
trend_structure,2,s2_reclaim_acceleration,next_open_5d,-0.0557853679,-0.2610260722,True,-0.0621195746,-0.0794532181,True,True,0.006334206699999997
trend_structure,2,s2_reclaim_acceleration,protect_3pct_target6pct_3d,-0.3136514763,-0.3332792585,True,-0.0385262683,-0.0486998493,True,True,-0.275125208
trend_structure,2,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,-0.6886878398,-0.7247892885,False,0.0713589328,-0.0452651612,True,False,-0.7600467726
trend_structure,2,s2_reclaim_bull_stack,momentum_trail_4pct_5d,-0.4768594544,-0.5355177611,False,-0.0101008491,-0.0336857609,True,True,-0.4667586053
trend_structure,2,s2_reclaim_bull_stack,next_open_1d,-0.6936681623,-0.7046447752,False,0.0036771886,-0.0420318238,True,False,-0.6973453508999999
trend_structure,2,s2_reclaim_bull_stack,next_open_2d,-0.3723272325,-0.4921437321,False,0.016636161,-0.0283373628,True,False,-0.3889633935
trend_structure,2,s2_reclaim_bull_stack,next_open_3d,-0.5643267101,-0.6216022652,True,0.0426872321,-0.0202089121,True,False,-0.6070139422
trend_structure,2,s2_reclaim_bull_stack,next_open_5d,-0.3270106759,-0.4025370965,True,-0.0101008491,-0.0336857609,True,True,-0.3169098268
trend_structure,2,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,-0.7757942949,-0.7808009965,False,0.0535259827,-0.0396128485,True,False,-0.8293202775999999
trend_structure,2,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,-0.4957697209,-0.5141237158,False,-0.0522733119,-0.083520505,True,True,-0.443496409
trend_structure,2,s2_reclaim_daily_trend,momentum_trail_4pct_5d,-0.4840408171,-0.5083904715,False,-0.0566677236,-0.0688398932,True,True,-0.4273730935
trend_structure,2,s2_reclaim_daily_trend,next_open_1d,-0.214024187,-0.3239395703,False,-0.0800682702,-0.1054061372,False,True,-0.13395591680000002
trend_structure,2,s2_reclaim_daily_trend,next_open_2d,0.0449118614,-0.2400913049,False,-0.0643880783,-0.0924043199,False,False,0.1092999397
trend_structure,2,s2_reclaim_daily_trend,next_open_3d,-0.0827716886,-0.3364543613,False,-0.0118363126,-0.0817851697,False,True,-0.07093537600000001
trend_structure,2,s2_reclaim_daily_trend,next_open_5d,0.0459155758,-0.206373934,True,-0.0499266623,-0.0594889785,True,False,0.0958422381
trend_structure,2,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,-0.2971026738,-0.3585003322,False,-0.0202528692,-0.0374537314,True,True,-0.27684980459999997
trend_structure,2,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,-0.6344611019,-0.6497471275,False,-0.1231590596,-0.12674628,True,True,-0.5113020423000001
trend_structure,2,s2_reclaim_positive_slope,momentum_trail_4pct_5d,-0.3031304642,-0.3443519126,True,-0.0384246954,-0.0454126965,True,True,-0.2647057688
trend_structure,2,s2_reclaim_positive_slope,next_open_1d,-0.5121202723,-0.5337795812,False,-0.1068471811,-0.1118144186,True,True,-0.4052730912
trend_structure,2,s2_reclaim_positive_slope,next_open_2d,-0.3338594573,-0.390356975,False,-0.0698631974,-0.0829515472,True,True,-0.2639962599
trend_structure,2,s2_reclaim_positive_slope,next_open_3d,-0.0561458026,-0.4041734016,False,-0.0992951002,-0.105187895,True,True,0.0431492976
trend_structure,2,s2_reclaim_positive_slope,next_open_5d,-0.1733668423,-0.2502525372,True,-0.0334094846,-0.0404226413,True,True,-0.1399573577
trend_structure,2,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,-0.5741395585,-0.5959741323,True,-0.0823140897,-0.0860684098,True,True,-0.4918254688
trend_structure,2,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,-0.620771966,-0.6458698042,False,-0.0769813203,-0.1025704946,True,True,-0.5437906456999999
trend_structure,2,s2_reclaim_recent_high,momentum_trail_4pct_5d,-0.6248908788,-0.6622705531,False,-0.0075322445,-0.0609434064,True,True,-0.6173586343
trend_structure,2,s2_reclaim_recent_high,next_open_1d,-0.2476801013,-0.3860175274,False,-0.0169542335,-0.1103007239,False,True,-0.2307258678
trend_structure,2,s2_reclaim_recent_high,next_open_2d,-0.4819983998,-0.5360239928,False,-0.1282953725,-0.1556941184,True,True,-0.3537030273
trend_structure,2,s2_reclaim_recent_high,next_open_3d,-0.4894608007,-0.5190827366,False,-0.0056600282,-0.0850944273,False,True,-0.4838007725
trend_structure,2,s2_reclaim_recent_high,next_open_5d,-0.4890763707,-0.5121380535,True,0.0684341069,-0.0312654649,True,False,-0.5575104775999999
trend_structure,2,s2_reclaim_recent_high,protect_3pct_target6pct_3d,-0.4553821216,-0.4877983712,False,-0.0406833787,-0.0528929176,True,True,-0.41469874290000003
trend_structure,2,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,-0.5675366108,-0.6135781267,False,-0.0410117367,-0.0500029246,True,True,-0.5265248740999999
trend_structure,2,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,-0.2949600152,-0.3723589919,False,-0.0137609838,-0.0595971887,True,True,-0.28119903139999997
trend_structure,2,s4_auction_confirmed_reclaim,next_open_1d,-0.3867138891,-0.4576834065,False,-0.0339776275,-0.0658765034,True,True,-0.3527362616
trend_structure,2,s4_auction_confirmed_reclaim,next_open_2d,-0.3882231549,-0.4588670487,False,-0.0158829881,-0.0881501643,True,True,-0.3723401668
trend_structure,2,s4_auction_confirmed_reclaim,next_open_3d,-0.3350797906,-0.4138413799,False,-0.0644560489,-0.0758202293,True,True,-0.2706237417
trend_structure,2,s4_auction_confirmed_reclaim,next_open_5d,-0.2753793967,-0.3554250654,True,-0.0216754574,-0.0439347954,True,True,-0.2537039393
trend_structure,2,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,-0.2839592425,-0.3712397264,False,-0.0831275631,-0.0896515101,True,True,-0.2008316794
trend_structure,2,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,-0.3661641611,-0.4081935667,False,-0.045417809,-0.0506351585,True,True,-0.3207463521
trend_structure,2,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,-0.1725783746,-0.3844245712,False,-0.0575482361,-0.067348265,True,True,-0.1150301385
trend_structure,2,s4_reclaim_amount_acceleration,next_open_1d,-0.4653969896,-0.4801883308,False,-0.0818654332,-0.0857572618,True,True,-0.3835315564
trend_structure,2,s4_reclaim_amount_acceleration,next_open_2d,-0.2779064023,-0.4041837714,False,-0.100775018,-0.1263542813,True,True,-0.17713138430000003
trend_structure,2,s4_reclaim_amount_acceleration,next_open_3d,0.1546722998,-0.3274168424,False,-0.0796464253,-0.1017714908,True,False,0.2343187251
trend_structure,2,s4_reclaim_amount_acceleration,next_open_5d,-0.2429441719,-0.320304571,False,-0.071374688,-0.1012112861,True,True,-0.17156948389999999
trend_structure,2,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,-0.3817773818,-0.4294450577,False,-0.0427295601,-0.0476845033,True,True,-0.3390478217
trend_structure,2,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,-0.6736662638,-0.6785597948,False,-0.0448725363,-0.0702766345,True,True,-0.6287937275000001
trend_structure,2,s4_reclaim_volume_normal,momentum_trail_4pct_5d,-0.5134760771,-0.5398823514,True,-0.0551116424,-0.0688180762,True,True,-0.4583644347
trend_structure,2,s4_reclaim_volume_normal,next_open_1d,-0.7068022844,-0.7144793566,False,-0.0415601893,-0.0926215763,True,True,-0.6652420951
trend_structure,2,s4_reclaim_volume_normal,next_open_2d,-0.5697117567,-0.5788285664,False,-0.0692424598,-0.0762094265,True,True,-0.5004692969
trend_structure,2,s4_reclaim_volume_normal,next_open_3d,-0.3678478706,-0.490067031,False,-0.039034706,-0.0443694645,True,True,-0.3288131646
trend_structure,2,s4_reclaim_volume_normal,next_open_5d,-0.488548372,-0.4964101421,True,-0.0437671098,-0.0489469318,True,True,-0.4447812622
trend_structure,2,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,-0.5760426698,-0.5835659962,False,-0.0355946385,-0.0533003514,True,True,-0.5404480313
trend_structure,2,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,-0.5328441788,-0.579131743,False,0.0067127966,-0.0295219305,True,False,-0.5395569754
trend_structure,2,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,-0.5363393921,-0.5922413709,True,-0.0332973542,-0.0423085436,True,True,-0.5030420379
trend_structure,2,s4_reclaim_volume_proxy,next_open_1d,0.1115910355,-0.3046999927,False,-0.0517954211,-0.0711311298,True,False,0.1633864566
trend_structure,2,s4_reclaim_volume_proxy,next_open_2d,-0.5664403089,-0.5997999912,False,0.0188654539,-0.0272020712,True,False,-0.5853057628
trend_structure,2,s4_reclaim_volume_proxy,next_open_3d,-0.3677131127,-0.4452438741,False,-0.0180648432,-0.0349214446,True,True,-0.3496482695
trend_structure,2,s4_reclaim_volume_proxy,next_open_5d,-0.2192115135,-0.3352504635,False,-0.0699218237,-0.0769539168,True,True,-0.1492896898
trend_structure,2,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,-0.6440471129,-0.6652338355,True,0.0337683581,-0.0211704244,True,False,-0.6778154710000001
trend_structure,2,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,-0.4361318995,-0.5099522424,False,0.0200168628,-0.0356837286,True,False,-0.45614876229999995
trend_structure,2,s4_reclaim_vwap_support,momentum_trail_4pct_5d,-0.3437188794,-0.4249344179,False,-0.0007878038,-0.0422434625,True,True,-0.3429310756
trend_structure,2,s4_reclaim_vwap_support,next_open_1d,-0.2398062967,-0.3884980461,False,0.0041958206,-0.0225415585,True,False,-0.24400211730000002
trend_structure,2,s4_reclaim_vwap_support,next_open_2d,-0.2223127573,-0.3188781167,False,0.0104392064,-0.0439922701,True,False,-0.2327519637
trend_structure,2,s4_reclaim_vwap_support,next_open_3d,-0.1842454673,-0.2898818351,False,0.0076484269,-0.0247427423,True,False,-0.1918938942
trend_structure,2,s4_reclaim_vwap_support,next_open_5d,-0.2111307489,-0.3251102426,False,0.0022583111,-0.0482132994,True,False,-0.21338906
trend_structure,2,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,-0.3375635196,-0.4505723325,False,-0.004242925,-0.0305225989,True,True,-0.33332059459999996
trend_structure,3,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,-0.5216839614,-0.5381124586,False,-0.0445890608,-0.0587752275,True,True,-0.4770949005999999
trend_structure,3,cs_r3_leader_confirmation,momentum_trail_4pct_5d,-0.4337309559,-0.4650050913,False,-0.0652185264,-0.0776102562,True,True,-0.36851242949999996
trend_structure,3,cs_r3_leader_confirmation,next_open_1d,-0.4318840684,-0.4706012484,False,-0.0499013152,-0.0874645459,True,True,-0.38198275319999997
trend_structure,3,cs_r3_leader_confirmation,next_open_2d,-0.2688621188,-0.3745146103,False,0.0228143019,-0.019646665,True,False,-0.2916764207
trend_structure,3,cs_r3_leader_confirmation,next_open_3d,-0.1221085779,-0.264109739,False,-0.0873863246,-0.1000414668,True,True,-0.034722253300000006
trend_structure,3,cs_r3_leader_confirmation,next_open_5d,-0.1556266903,-0.3028783132,True,-0.0580571176,-0.0763898699,True,True,-0.09756957270000001
trend_structure,3,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,-0.4837954011,-0.530595569,False,-0.0089568773,-0.0353760643,True,True,-0.4748385238
trend_structure,3,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,-0.1874424036,-0.3382733502,False,-0.0228072587,-0.0423595673,True,True,-0.1646351449
trend_structure,3,fu_r3_core_pullback,momentum_trail_4pct_5d,-0.3048585946,-0.402441849,False,-0.0577792889,-0.0778308872,True,True,-0.24707930569999997
trend_structure,3,fu_r3_core_pullback,next_open_1d,-0.1575595096,-0.3467557355,False,-0.0298342196,-0.0417565783,True,True,-0.12772529000000002
trend_structure,3,fu_r3_core_pullback,next_open_2d,-0.2623990473,-0.328484488,False,-0.0143628361,-0.0416724942,True,True,-0.24803621120000002
trend_structure,3,fu_r3_core_pullback,next_open_3d,-0.2426790015,-0.3026844587,False,-0.0528368351,-0.0668667472,True,True,-0.18984216639999998
trend_structure,3,fu_r3_core_pullback,next_open_5d,-0.3037650885,-0.3436524753,False,-0.0627331041,-0.0908771971,True,True,-0.2410319844
trend_structure,3,fu_r3_core_pullback,protect_3pct_target6pct_3d,-0.2042046523,-0.3269610353,False,-0.008569074,-0.024187486,True,True,-0.1956355783
trend_structure,3,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,-0.7326068444,-0.7364899645,False,-0.0060983442,-0.077665601,True,True,-0.7265085002
trend_structure,3,ht_r3_core_pullback,momentum_trail_4pct_5d,-0.629188091,-0.656961419,False,0.0183424968,-0.0408235238,True,False,-0.6475305878
trend_structure,3,ht_r3_core_pullback,next_open_1d,-0.83393705,-0.8353687489,False,-0.0250931087,-0.0677185574,True,True,-0.8088439412999999
trend_structure,3,ht_r3_core_pullback,next_open_2d,-0.5045330058,-0.5197648705,False,0.0253834273,-0.0384076028,True,False,-0.5299164331
trend_structure,3,ht_r3_core_pullback,next_open_3d,-0.5347104286,-0.5417117244,False,-0.0029924009,-0.0450076399,True,True,-0.5317180277
trend_structure,3,ht_r3_core_pullback,next_open_5d,-0.3676861313,-0.3751834094,False,-0.0067863492,-0.0550611011,True,True,-0.3608997821
trend_structure,3,ht_r3_core_pullback,protect_3pct_target6pct_3d,-0.6229691227,-0.6475922922,False,0.031863866,-0.0478220259,True,False,-0.6548329887000001
trend_structure,3,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,-0.2295260561,-0.3008092147,False,0.0151095689,-0.019311383,True,False,-0.244635625
trend_structure,3,ng_r1_auction_reclaim,momentum_trail_4pct_5d,-0.2522294181,-0.3187050947,True,-0.0013112602,-0.0539956831,True,True,-0.2509181579
trend_structure,3,ng_r1_auction_reclaim,next_open_1d,-0.3294210447,-0.3876298185,False,0.0105692817,-0.0324256185,True,False,-0.3399903264
trend_structure,3,ng_r1_auction_reclaim,next_open_2d,-0.3489242437,-0.3757484453,False,-0.0096349225,-0.0376967748,True,True,-0.33928932120000005
trend_structure,3,ng_r1_auction_reclaim,next_open_3d,-0.2290538771,-0.3027472044,False,-0.0153428497,-0.0376358323,True,True,-0.2137110274
trend_structure,3,ng_r1_auction_reclaim,next_open_5d,-0.3905106172,-0.4397833357,False,0.0123239904,-0.0484085471,True,False,-0.4028346076
trend_structure,3,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,-0.2688140686,-0.3080808373,True,0.0046095056,-0.0190251858,True,False,-0.2734235742
trend_structure,3,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,-0.6588454493,-0.6773804234,False,-0.0739042031,-0.0762291687,True,True,-0.5849412462
trend_structure,3,ng_r3_volume_quality,momentum_trail_4pct_5d,-0.5549534597,-0.5682983541,True,0.0003431802,-0.0480521235,True,False,-0.5552966399
trend_structure,3,ng_r3_volume_quality,next_open_1d,-0.6591939715,-0.6699261723,False,-0.0973247076,-0.0968082717,True,True,-0.5618692639
trend_structure,3,ng_r3_volume_quality,next_open_2d,-0.4276375146,-0.4926426682,False,-0.0284872032,-0.0356858576,False,True,-0.3991503114
trend_structure,3,ng_r3_volume_quality,next_open_3d,-0.0664461397,-0.295144589,False,-0.02948186,-0.0317379708,True,True,-0.036964279700000005
trend_structure,3,ng_r3_volume_quality,next_open_5d,-0.2839183417,-0.4033576709,False,-0.0447724583,-0.0611813578,True,True,-0.23914588340000004
trend_structure,3,ng_r3_volume_quality,protect_3pct_target6pct_3d,-0.5321058895,-0.5542662941,False,-0.0161537301,-0.0354182148,True,True,-0.5159521594
trend_structure,3,s0_distance_only,fast_failure_2pct_target4pct_2d,-0.6295904875,-0.6357978957,False,-0.0354401276,-0.0500364426,False,True,-0.5941503599
trend_structure,3,s0_distance_only,momentum_trail_4pct_5d,-0.4946424231,-0.53087086,False,-0.0617986679,-0.0705514765,True,True,-0.4328437552
trend_structure,3,s0_distance_only,next_open_1d,-0.4473978805,-0.5437275982,False,-0.0695702556,-0.070751739,False,True,-0.3778276249
trend_structure,3,s0_distance_only,next_open_2d,-0.4796292784,-0.5541001175,False,-0.0469823769,-0.0567135351,False,True,-0.4326469015
trend_structure,3,s0_distance_only,next_open_3d,-0.4289945723,-0.4473382647,False,-0.0382474802,-0.0554041667,False,True,-0.39074709209999997
trend_structure,3,s0_distance_only,next_open_5d,-0.1512475916,-0.2811423055,False,-0.050926553,-0.0887107864,True,True,-0.10032103860000001
trend_structure,3,s0_distance_only,protect_3pct_target6pct_3d,-0.5377050584,-0.5667676583,False,-0.053168717,-0.0632112563,True,True,-0.48453634140000007
trend_structure,3,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,-0.5248539208,-0.6112945193,False,-0.0407479958,-0.047587928,True,True,-0.48410592500000005
trend_structure,3,s0_strong_no_ma,momentum_trail_4pct_5d,-0.5459309415,-0.5885665035,False,-0.0684980372,-0.063438313,True,True,-0.47743290429999996
trend_structure,3,s0_strong_no_ma,next_open_1d,-0.4973561024,-0.588547132,False,-0.0291639327,-0.0742114615,False,True,-0.4681921697
trend_structure,3,s0_strong_no_ma,next_open_2d,-0.4165662013,-0.4779285757,False,-0.0792126056,-0.0819800649,True,True,-0.3373535957
trend_structure,3,s0_strong_no_ma,next_open_3d,-0.6591304454,-0.7774525423,False,0.0082907374,-0.0655271054,True,False,-0.6674211828
trend_structure,3,s0_strong_no_ma,next_open_5d,-0.5468818827,-0.6517074569,False,-0.0623138282,-0.0904488049,True,True,-0.48456805450000007
trend_structure,3,s0_strong_no_ma,protect_3pct_target6pct_3d,-0.5438290328,-0.5815242328,False,-0.0756292475,-0.0734731408,True,True,-0.46819978529999995
trend_structure,3,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,-0.6995014891,-0.7002111473,True,-0.0769410304,-0.0746862864,True,True,-0.6225604587
trend_structure,3,s1_break_reclaim_stable3,momentum_trail_4pct_5d,-0.4308149924,-0.4561362978,True,-0.0493183425,-0.0753929536,True,True,-0.3814966499
trend_structure,3,s1_break_reclaim_stable3,next_open_1d,-0.6593637917,-0.6721586475,False,-0.0883700418,-0.0892226133,True,True,-0.5709937499000001
trend_structure,3,s1_break_reclaim_stable3,next_open_2d,-0.6377803864,-0.6514364949,False,-0.0655498866,-0.0739251487,True,True,-0.5722304998000001
trend_structure,3,s1_break_reclaim_stable3,next_open_3d,-0.053621718,-0.3812640637,False,-0.0518403692,-0.0650086273,True,True,-0.0017813487999999988
trend_structure,3,s1_break_reclaim_stable3,next_open_5d,-0.2758189283,-0.2953276068,False,-0.0102302453,-0.0465673025,True,True,-0.265588683
trend_structure,3,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,-0.4831009866,-0.5117166851,True,0.0065926077,-0.0400466406,True,False,-0.4896935943
trend_structure,3,s1_near_reversal,fast_failure_2pct_target4pct_2d,-0.4402504492,-0.4619089109,False,-0.0683878315,-0.0796977386,True,True,-0.3718626177
trend_structure,3,s1_near_reversal,momentum_trail_4pct_5d,-0.3435367065,-0.3844944305,False,0.0156116218,-0.0732730964,True,False,-0.3591483283
trend_structure,3,s1_near_reversal,next_open_1d,-0.5403815252,-0.5593996722,False,-0.0391461695,-0.0437174831,True,True,-0.5012353557
trend_structure,3,s1_near_reversal,next_open_2d,-0.5561239257,-0.5650252376,True,-0.0145640835,-0.0402652049,True,True,-0.5415598422
trend_structure,3,s1_near_reversal,next_open_3d,-0.4027038439,-0.4475154825,False,-0.0348523661,-0.087492713,True,True,-0.36785147780000005
trend_structure,3,s1_near_reversal,next_open_5d,-0.1202388578,-0.2796887028,True,-0.0136543215,-0.0529019823,True,True,-0.1065845363
trend_structure,3,s1_near_reversal,protect_3pct_target6pct_3d,-0.5812064643,-0.6098909539,False,-0.0428754125,-0.0675072041,True,True,-0.5383310518
trend_structure,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,-0.6551953554,-0.6765446233,False,-0.0798829849,-0.1017158714,True,True,-0.5753123705
trend_structure,3,s1_touch_immediate,momentum_trail_4pct_5d,-0.6180812913,-0.6290661981,False,-0.0577406263,-0.0817361015,True,True,-0.560340665
trend_structure,3,s1_touch_immediate,next_open_1d,-0.6636425421,-0.6827498748,False,-0.1069628127,-0.1179097173,True,True,-0.5566797294
trend_structure,3,s1_touch_immediate,next_open_2d,-0.5177023075,-0.5450512438,False,-0.0481388546,-0.0770956448,True,True,-0.4695634529
trend_structure,3,s1_touch_immediate,next_open_3d,-0.3474781507,-0.3966111782,False,-0.0570456848,-0.1115348061,True,True,-0.2904324659
trend_structure,3,s1_touch_immediate,next_open_5d,-0.3226057841,-0.3713932218,False,-0.123630592,-0.1410802335,True,True,-0.19897519210000003
trend_structure,3,s1_touch_immediate,protect_3pct_target6pct_3d,-0.4644144759,-0.4909826369,False,-0.0110619061,-0.0514264275,True,True,-0.4533525698
trend_structure,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.6230870875,-0.6383910539,False,-0.1169893323,-0.1248302002,True,True,-0.5060977552
trend_structure,3,s1_touch_reclaim,momentum_trail_4pct_5d,-0.3229617106,-0.4066318485,True,0.0071934215,-0.0326987658,True,False,-0.3301551321
trend_structure,3,s1_touch_reclaim,next_open_1d,-0.632426625,-0.6500956356,False,-0.1200554733,-0.1240320046,True,True,-0.5123711517
trend_structure,3,s1_touch_reclaim,next_open_2d,-0.2274752313,-0.2922901781,False,-0.071228369,-0.0892288412,True,True,-0.1562468623
trend_structure,3,s1_touch_reclaim,next_open_3d,0.0886634294,-0.3500995595,False,-0.0792945497,-0.0975594607,True,False,0.1679579791
trend_structure,3,s1_touch_reclaim,next_open_5d,0.2380804315,-0.1969766103,False,-0.0614624233,-0.071268123,True,False,0.2995428548
trend_structure,3,s1_touch_reclaim,protect_3pct_target6pct_3d,-0.4802265626,-0.5050775538,False,-0.0251297305,-0.0428197225,True,True,-0.4550968321
trend_structure,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.403749646,-0.4400038445,False,-0.0663746524,-0.0796184313,True,True,-0.3373749936
trend_structure,3,s2_first_touch_reclaim,momentum_trail_4pct_5d,-0.2005378068,-0.3069871253,False,-0.0590498066,-0.0698111594,True,True,-0.1414880002
trend_structure,3,s2_first_touch_reclaim,next_open_1d,-0.4903930737,-0.5093343425,False,-0.1001098143,-0.1091416752,True,True,-0.3902832594
trend_structure,3,s2_first_touch_reclaim,next_open_2d,-0.3197091461,-0.3551900752,False,-0.0902251493,-0.087779378,True,True,-0.2294839968
trend_structure,3,s2_first_touch_reclaim,next_open_3d,-0.3500656344,-0.4020298769,False,-0.1081419351,-0.10574433,True,True,-0.2419236993
trend_structure,3,s2_first_touch_reclaim,next_open_5d,-0.1877583203,-0.3071407904,False,-0.0556285959,-0.0715148054,True,True,-0.1321297244
trend_structure,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,-0.2826233166,-0.3253019896,False,-0.0895263537,-0.0938219911,True,True,-0.1930969629
trend_structure,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,-0.6814059633,-0.6865906116,False,-0.0487681975,-0.057428056,True,True,-0.6326377658
trend_structure,3,s2_reclaim_acceleration,momentum_trail_4pct_5d,-0.3503734418,-0.4955015844,False,-0.0159205035,-0.049101111,True,True,-0.3344529383
trend_structure,3,s2_reclaim_acceleration,next_open_1d,-0.624157334,-0.6341468044,False,-0.0876235402,-0.0967811859,True,True,-0.5365337938
trend_structure,3,s2_reclaim_acceleration,next_open_2d,-0.5907032288,-0.6035168296,False,-0.1029587352,-0.1077281562,True,True,-0.48774449360000005
trend_structure,3,s2_reclaim_acceleration,next_open_3d,0.0259536689,-0.3438974693,False,-0.0755785164,-0.0772995115,True,False,0.10153218530000001
trend_structure,3,s2_reclaim_acceleration,next_open_5d,-0.2998886715,-0.3734513192,False,-0.0354216545,-0.0571843679,True,True,-0.26446701699999997
