sample_group,sample_variant,selection_ranker,selection_seed,strategy_id,policy_id,signal_year,net_return,maximum_drawdown
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_bull_stack,next_open_2d,2023,-0.0218231098,-0.0582890085
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_bull_stack,next_open_3d,2023,0.044631773,-0.0246042948
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_bull_stack,next_open_5d,2023,-0.0413299553,-0.0498685535
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,2023,-0.0563058726,-0.0684406755
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_bull_stack,momentum_trail_4pct_5d,2023,-0.0628155186,-0.0777449732
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,2023,-0.0466360691,-0.0645508117
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_daily_trend,next_open_1d,2023,-0.0577158144,-0.0683469328
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_daily_trend,next_open_2d,2023,-0.00110947,-0.0474018408
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_daily_trend,next_open_3d,2023,-0.0344860681,-0.0414513607
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_daily_trend,next_open_5d,2023,-0.0521302132,-0.0650731779
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,2023,-0.0442124248,-0.0631343163
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_daily_trend,momentum_trail_4pct_5d,2023,-0.0276236692,-0.0698318875
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2023,-0.0779600993,-0.0838006032
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_positive_slope,next_open_1d,2023,-0.017157622,-0.0369574539
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_positive_slope,next_open_2d,2023,0.0308994965,-0.0339621151
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_positive_slope,next_open_3d,2023,-0.0135240591,-0.0385416099
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_positive_slope,next_open_5d,2023,-0.0401997441,-0.0620358336
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,2023,-0.0125063818,-0.0444373839
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_positive_slope,momentum_trail_4pct_5d,2023,-0.0418924369,-0.0603870748
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2023,-0.0495312464,-0.0631759409
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_recent_high,next_open_1d,2023,-0.1201464762,-0.1446502437
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_recent_high,next_open_2d,2023,-0.0827725426,-0.1101105169
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_recent_high,next_open_3d,2023,0.0052441652,-0.0521463023
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_recent_high,next_open_5d,2023,-0.0087450255,-0.0385401453
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_recent_high,protect_3pct_target6pct_3d,2023,0.0081987256,-0.0694448573
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_recent_high,momentum_trail_4pct_5d,2023,-0.0091016426,-0.0906224958
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,2023,-0.1014674843,-0.1342649794
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_auction_confirmed_reclaim,next_open_1d,2023,-0.0424709367,-0.0572761196
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_auction_confirmed_reclaim,next_open_2d,2023,-0.0405463872,-0.0607121718
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_auction_confirmed_reclaim,next_open_3d,2023,-0.0098704284,-0.0417449628
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_auction_confirmed_reclaim,next_open_5d,2023,-0.0269916482,-0.0700101897
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2023,-0.0144260235,-0.0402992774
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,2023,-0.0287438957,-0.0490365337
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,2023,0.0080748126,-0.038600864
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_amount_acceleration,next_open_1d,2023,-0.0777131881,-0.0799101661
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_amount_acceleration,next_open_2d,2023,-0.0236352161,-0.0593203871
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_amount_acceleration,next_open_3d,2023,-0.0013938782,-0.0518459922
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_amount_acceleration,next_open_5d,2023,-0.0020502108,-0.0481329747
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2023,-0.0393416734,-0.0602423529
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2023,-0.0337226123,-0.067561439
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2023,-0.0451129115,-0.0681024623
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_normal,next_open_1d,2023,-0.0147178486,-0.0377112545
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_normal,next_open_2d,2023,-0.0298086775,-0.0401116198
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_normal,next_open_3d,2023,-0.0508273768,-0.0609071111
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_normal,next_open_5d,2023,0.0056183869,-0.0471991027
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2023,-0.0272303686,-0.052434132
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2023,-0.0101413578,-0.0416658474
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2023,-0.0092716701,-0.0475180474
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_proxy,next_open_1d,2023,-0.0178191991,-0.0682888731
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_proxy,next_open_2d,2023,0.0005250034,-0.0461086574
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_proxy,next_open_3d,2023,0.0286420792,-0.036855905
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_proxy,next_open_5d,2023,0.0186985223,-0.0456029637
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2023,0.0395130073,-0.0391017074
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2023,0.0130144203,-0.0331749079
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2023,0.0079671989,-0.0486398284
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_vwap_support,next_open_1d,2023,-0.0221245053,-0.0603998018
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_vwap_support,next_open_2d,2023,0.0102082637,-0.0545791437
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_vwap_support,next_open_3d,2023,0.0484702426,-0.0321711503
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_vwap_support,next_open_5d,2023,0.0633787884,-0.0386106306
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,2023,-0.0475457772,-0.0704296014
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_vwap_support,momentum_trail_4pct_5d,2023,0.0449908604,-0.0400150527
supplemental_2023_09_legacy,legacy_vwap,flow_quality,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,2023,-0.0461152293,-0.0607293382
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,cs_r3_leader_confirmation,next_open_1d,2023,-0.0793351464,-0.1126274033
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,cs_r3_leader_confirmation,next_open_2d,2023,0.0016470268,-0.0274720701
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,cs_r3_leader_confirmation,next_open_3d,2023,0.0109363121,-0.0294307964
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,cs_r3_leader_confirmation,next_open_5d,2023,-0.0258893121,-0.072860142
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,2023,-0.0125759562,-0.0724421222
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,cs_r3_leader_confirmation,momentum_trail_4pct_5d,2023,-0.0008912662,-0.0501600093
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2023,-0.0406872412,-0.0669629225
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,fu_r3_core_pullback,next_open_1d,2023,0.0148544552,-0.0519312817
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,fu_r3_core_pullback,next_open_2d,2023,0.0010918697,-0.0341360275
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,fu_r3_core_pullback,next_open_3d,2023,-0.0145487821,-0.0337498375
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,fu_r3_core_pullback,next_open_5d,2023,-0.0282590784,-0.0536057711
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,fu_r3_core_pullback,protect_3pct_target6pct_3d,2023,0.0323521295,-0.0283193268
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,fu_r3_core_pullback,momentum_trail_4pct_5d,2023,-0.0154125146,-0.0328711678
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,-0.0105600739,-0.0581998788
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ht_r3_core_pullback,next_open_1d,2023,-0.0433879681,-0.0658652781
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ht_r3_core_pullback,next_open_2d,2023,-0.0157331629,-0.0458293417
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ht_r3_core_pullback,next_open_3d,2023,0.0107152527,-0.0365182595
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ht_r3_core_pullback,next_open_5d,2023,0.0046425443,-0.0449037372
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ht_r3_core_pullback,protect_3pct_target6pct_3d,2023,-0.0136360548,-0.060006321
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ht_r3_core_pullback,momentum_trail_4pct_5d,2023,-0.0027910462,-0.0540655785
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,-0.0345303927,-0.054719416
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r1_auction_reclaim,next_open_1d,2023,0.0207620327,-0.0389953169
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r1_auction_reclaim,next_open_2d,2023,0.0165094841,-0.0449630454
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r1_auction_reclaim,next_open_3d,2023,0.0130496236,-0.0404764741
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r1_auction_reclaim,next_open_5d,2023,-0.0280533357,-0.0694121787
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2023,0.007028841,-0.0452701661
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2023,-0.0043008462,-0.0519942022
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,2023,0.0017744379,-0.0425836483
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r3_volume_quality,next_open_1d,2023,-0.0362336432,-0.0614821959
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r3_volume_quality,next_open_2d,2023,0.0109963993,-0.0336509907
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r3_volume_quality,next_open_3d,2023,-0.0035821472,-0.0324786731
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r3_volume_quality,next_open_5d,2023,-0.0027534231,-0.0460181778
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r3_volume_quality,protect_3pct_target6pct_3d,2023,-0.0438362975,-0.0720576739
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r3_volume_quality,momentum_trail_4pct_5d,2023,-0.0098203023,-0.0429665866
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2023,-0.0321452316,-0.0528172157
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_distance_only,next_open_1d,2023,-0.0731040519,-0.0801475736
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_distance_only,next_open_2d,2023,-0.0267377332,-0.0463060905
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_distance_only,next_open_3d,2023,-0.0365487625,-0.0427122618
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_distance_only,next_open_5d,2023,-0.0450821749,-0.0636274878
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_distance_only,protect_3pct_target6pct_3d,2023,-0.0281918487,-0.0456931123
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_distance_only,momentum_trail_4pct_5d,2023,-0.0200841774,-0.0293511476
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_distance_only,fast_failure_2pct_target4pct_2d,2023,-0.0531081697,-0.0588972371
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_strong_no_ma,next_open_1d,2023,-0.0676690695,-0.0697935171
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_strong_no_ma,next_open_2d,2023,-0.0879039682,-0.0900189801
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_strong_no_ma,next_open_3d,2023,-0.1004562989,-0.0986422946
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_strong_no_ma,next_open_5d,2023,0.0277199819,-0.0477656681
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_strong_no_ma,protect_3pct_target6pct_3d,2023,-0.1064571252,-0.1021533445
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_strong_no_ma,momentum_trail_4pct_5d,2023,-0.0635637024,-0.0890495105
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2023,-0.0651008163,-0.0904446059
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_break_reclaim_stable3,next_open_1d,2023,-0.0204806748,-0.0584579251
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_break_reclaim_stable3,next_open_2d,2023,-0.03097901,-0.0545635914
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_break_reclaim_stable3,next_open_3d,2023,0.0100378911,-0.0272801724
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_break_reclaim_stable3,next_open_5d,2023,-0.037344839,-0.0669791265
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2023,-0.0080679661,-0.0450641849
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2023,-0.0088328449,-0.0548363017
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2023,-0.0276511199,-0.0645890827
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_near_reversal,next_open_1d,2023,0.0139270046,-0.0276718843
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_near_reversal,next_open_2d,2023,-0.0449697858,-0.0608885608
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_near_reversal,next_open_3d,2023,-0.0390873302,-0.0584010524
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_near_reversal,next_open_5d,2023,-0.0156051775,-0.0704884307
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_near_reversal,protect_3pct_target6pct_3d,2023,-0.0163888493,-0.0349600558
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_near_reversal,momentum_trail_4pct_5d,2023,-0.0414504605,-0.0701480178
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_near_reversal,fast_failure_2pct_target4pct_2d,2023,-0.0096123921,-0.0382104856
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_immediate,next_open_1d,2023,-0.053812452,-0.0722391139
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_immediate,next_open_2d,2023,-0.045861145,-0.0530798398
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_immediate,next_open_3d,2023,-0.0459059406,-0.0529399749
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_immediate,next_open_5d,2023,-0.0734698562,-0.0805288493
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_immediate,protect_3pct_target6pct_3d,2023,-0.0410706959,-0.0564848874
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_immediate,momentum_trail_4pct_5d,2023,-0.0190279541,-0.0508988201
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2023,-0.0432252594,-0.0615586661
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_reclaim,next_open_1d,2023,-0.0760268378,-0.0809847394
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_reclaim,next_open_2d,2023,-0.0541933617,-0.0753634198
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_reclaim,next_open_3d,2023,0.0054248402,-0.0295215371
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_reclaim,next_open_5d,2023,-0.0231096714,-0.0507878065
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_reclaim,protect_3pct_target6pct_3d,2023,-0.0414390245,-0.0716050062
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_reclaim,momentum_trail_4pct_5d,2023,0.0074352101,-0.0331359261
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.0459028844,-0.0707482423
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_first_touch_reclaim,next_open_1d,2023,-0.0488598242,-0.0621538284
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_first_touch_reclaim,next_open_2d,2023,0.0096367285,-0.0423914588
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_first_touch_reclaim,next_open_3d,2023,0.0079330409,-0.0453753116
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_first_touch_reclaim,next_open_5d,2023,0.0079279476,-0.0534128228
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_first_touch_reclaim,protect_3pct_target6pct_3d,2023,-0.0363701624,-0.0733678918
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_first_touch_reclaim,momentum_trail_4pct_5d,2023,-0.0253474472,-0.0408252494
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.059665963,-0.0789307611
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_acceleration,next_open_1d,2023,-0.0133891985,-0.0448463051
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_acceleration,next_open_2d,2023,0.0564798962,-0.0268954282
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_acceleration,next_open_3d,2023,0.0423497207,-0.038997736
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_acceleration,next_open_5d,2023,0.0049493917,-0.0463946388
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_acceleration,protect_3pct_target6pct_3d,2023,-0.0026389234,-0.0496714187
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_acceleration,momentum_trail_4pct_5d,2023,-0.0089375323,-0.0627166061
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,2023,-0.0042139471,-0.034795313
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_bull_stack,next_open_1d,2023,-0.0011307947,-0.0616648865
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_bull_stack,next_open_2d,2023,-0.0218231098,-0.0582890085
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_bull_stack,next_open_3d,2023,0.044631773,-0.0246042948
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_bull_stack,next_open_5d,2023,-0.0413299553,-0.0498685535
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,2023,-0.0509488205,-0.0647627659
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_bull_stack,momentum_trail_4pct_5d,2023,-0.0613750828,-0.0763274837
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,2023,-0.0419378141,-0.0645103146
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_daily_trend,next_open_1d,2023,-0.0920190429,-0.1116718051
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_daily_trend,next_open_2d,2023,-0.0807359036,-0.1063933448
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_daily_trend,next_open_3d,2023,0.0806692331,-0.0690505127
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_daily_trend,next_open_5d,2023,-0.0824823299,-0.09296394
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,2023,-0.0389406499,-0.0648932473
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_daily_trend,momentum_trail_4pct_5d,2023,-0.0548094168,-0.0703499003
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2023,-0.0381004664,-0.0540153084
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_positive_slope,next_open_1d,2023,-0.0692297273,-0.100076124
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_positive_slope,next_open_2d,2023,-0.0112622501,-0.0682813348
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_positive_slope,next_open_3d,2023,-0.0667529203,-0.0952692848
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_positive_slope,next_open_5d,2023,0.0563876785,-0.0312981122
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,2023,0.0715575202,-0.0301495593
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_positive_slope,momentum_trail_4pct_5d,2023,-0.0040558246,-0.0544278369
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2023,-0.0096049881,-0.0694242274
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_recent_high,next_open_1d,2023,-0.0978418362,-0.1338371603
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_recent_high,next_open_2d,2023,-0.0860241018,-0.1236259125
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_recent_high,next_open_3d,2023,0.0419614941,-0.0419353059
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_recent_high,next_open_5d,2023,0.0381186878,-0.0383453125
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_recent_high,protect_3pct_target6pct_3d,2023,-0.0309694963,-0.0820711231
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_recent_high,momentum_trail_4pct_5d,2023,-0.0163075677,-0.0537588688
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,2023,-0.0759708244,-0.1191572214
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_auction_confirmed_reclaim,next_open_1d,2023,0.0503057979,-0.0360315373
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_auction_confirmed_reclaim,next_open_2d,2023,0.0256473755,-0.0298762136
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_auction_confirmed_reclaim,next_open_3d,2023,0.0248527321,-0.0388680434
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_auction_confirmed_reclaim,next_open_5d,2023,0.0295762168,-0.0533823315
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2023,0.0824164604,-0.0220886221
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,2023,0.05689999,-0.0396591776
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,2023,0.0631705561,-0.0194379265
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_amount_acceleration,next_open_1d,2023,-0.0004054167,-0.0330169076
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_amount_acceleration,next_open_2d,2023,-0.0068358245,-0.0518121507
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_amount_acceleration,next_open_3d,2023,-0.0054348172,-0.0341580673
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_amount_acceleration,next_open_5d,2023,-0.0245655836,-0.0569083478
