date_idx,trade_date,candidate_count,endpoint_mean,endpoint_mean_log_return
3028,2022-06-23,1636,0.02352745035449914,0.01674665811055879
3029,2022-06-24,1639,0.007271120465828516,0.0007473151636097421
3030,2022-06-27,1637,-0.007915541406439758,-0.013799179217982469
3031,2022-06-28,1638,-0.006636756208747092,-0.011998098527223507
3032,2022-06-29,1635,0.01857357557861395,0.011732816542366504
3033,2022-06-30,1632,0.017846521449383528,0.010304536343884126
3034,2022-07-01,1637,0.01315704346721769,0.005219431775390515
3035,2022-07-04,1638,0.006588460972436115,-0.0015205424915176093
3036,2022-07-05,1631,-0.02076726582980955,-0.030079621694132315
3037,2022-07-06,1642,-0.018079497134155423,-0.026333856448144767
3038,2022-07-07,1639,-0.02231055980903599,-0.029475018295745035
3039,2022-07-08,1634,-0.003604461702847605,-0.009913471155641118
3040,2022-07-11,1635,0.01841133186880774,0.011000086068529315
3041,2022-07-12,1634,0.03282021613981953,0.02391956454967968
3042,2022-07-13,1632,0.02658408898083044,0.017154324540547775
3043,2022-07-14,1633,0.03947848467253262,0.03147877317046472
3044,2022-07-15,1628,0.0480973816324575,0.040794972440952176
3045,2022-07-18,1638,0.0318791567662187,0.024952102818441593
3046,2022-07-19,1640,0.031598876022636856,0.02462718509205686
3047,2022-07-20,1638,0.027465067285664276,0.02087828983044006
3048,2022-07-21,1637,0.03125689052611581,0.024258469050375212
3049,2022-07-22,1636,0.022722389702799387,0.016526862789987246
3050,2022-07-25,1634,0.042068977632599446,0.03540842011153198
3051,2022-07-26,1635,0.03543927804821467,0.028680011268173846
3052,2022-07-27,1638,-0.009141125928293442,-0.014576325658798557
3053,2022-07-28,1639,-0.010888291023531843,-0.01605882971990416
3054,2022-07-29,1635,-0.0055633070753724955,-0.01069776716216168
3055,2022-08-01,1630,0.004196802831003678,-0.0009813053121293747
3056,2022-08-02,1625,0.02434990777505132,0.018633200760788938
3057,2022-08-03,1622,0.0007778895067443793,-0.004523070678147855
3058,2022-08-04,1618,-0.009094012121193495,-0.014330583459042631
3059,2022-08-05,1628,-0.007390466968236315,-0.012465631879302625
3060,2022-08-08,1626,-0.016750699662961187,-0.022809065813046384
3061,2022-08-09,1627,-0.0008760084379558836,-0.006714669260297305
3062,2022-08-10,1622,-0.004777235308123475,-0.010556720777036408
3063,2022-08-11,1628,-0.021568774525580283,-0.02776773387414413
3064,2022-08-12,1624,-0.01695092691814245,-0.022194924978813917
3065,2022-08-15,1624,-0.02680871047844363,-0.032099121254956245
3066,2022-08-16,1622,-0.04559541973239443,-0.052188013081960284
3067,2022-08-17,1623,-0.0691709131783119,-0.0781644115441575
3068,2022-08-18,1629,-0.09330481174380499,-0.10531203844357273
3069,2022-08-19,1623,-0.08904832838319365,-0.0996055914624841
3070,2022-08-22,1623,-0.08536499216621088,-0.09446457577641494
3071,2022-08-23,1624,-0.08846182627636387,-0.09828634916455059
3072,2022-08-24,1624,-0.06516069459225744,-0.07215671510731234
3073,2022-08-25,1617,-0.07994821804788582,-0.08774809543955862
3074,2022-08-26,1628,-0.07858099233938601,-0.08623717555527731
3075,2022-08-29,1621,-0.07850450041043451,-0.0861926977675513
3076,2022-08-30,1619,-0.09533055035028606,-0.10470316463240227
3077,2022-08-31,1616,-0.07555655644725925,-0.08273602225454184
3078,2022-09-01,1607,-0.08444766667860577,-0.09199936060794821
3079,2022-09-02,1605,-0.10554836186142624,-0.1160087211481647
3080,2022-09-05,1607,-0.10312978084384294,-0.11302652596989189
3081,2022-09-06,1614,-0.09144599041911627,-0.09999929780095446
3082,2022-09-07,1618,-0.09354583710946927,-0.10277832465059668
3083,2022-09-08,1618,-0.06793211532391683,-0.07490095497425446
3084,2022-09-09,1614,-0.06189751421121443,-0.06860291057527373
3085,2022-09-13,1615,-0.04093160476759379,-0.0466879168559687
3086,2022-09-14,1616,-0.05744775885740286,-0.06407151390519336
3087,2022-09-15,1613,-0.03373672676998969,-0.03918082204175875
3088,2022-09-16,1610,-0.009480691845617359,-0.01458224263172724
3089,2022-09-19,1614,-0.020469020232616673,-0.026677965751931047
3090,2022-09-20,1615,-0.02604765197344704,-0.03218234091328382
3091,2022-09-21,1616,-0.01047977526351394,-0.01708141726903118
3092,2022-09-22,1614,-0.01682190959300855,-0.02344999019914108
3093,2022-09-23,1617,-0.02863662307056781,-0.03606497747258176
3094,2022-09-26,1614,-0.020177162117233888,-0.02886002895058577
3095,2022-09-27,1617,-0.009275368801682402,-0.016594910896237262
3096,2022-09-28,1612,0.021545373474067354,0.014207693970684405
3097,2022-09-29,1609,0.038434718306609904,0.030817196895902826
3098,2022-09-30,1603,0.06967409254293835,0.060543273402478746
3099,2022-10-10,1614,0.09425692344338274,0.08347326917694733
3100,2022-10-11,1614,0.08471940460002778,0.0750250645409251
3101,2022-10-12,1620,0.06235523063662163,0.05450762827369015
3102,2022-10-13,1615,0.04042303337799003,0.034156245105749806
3103,2022-10-14,1619,0.03814007142540933,0.032938963678483466
3104,2022-10-17,1616,0.01733068704010347,0.012511058651474921
3105,2022-10-18,1611,0.039676841211507836,0.03432497626617682
3106,2022-10-19,1609,0.04673881851433113,0.04120673927060318
3107,2022-10-20,1611,0.047868068583334145,0.042167368278515895
3108,2022-10-21,1611,0.04030409262225903,0.03467805166334609
3109,2022-10-24,1616,0.06523305425636665,0.05801201947705783
3110,2022-10-25,1620,0.05044367031167681,0.044057947917961165
3111,2022-10-26,1622,0.032038947985581184,0.027373099411127096
3112,2022-10-27,1617,0.0451187097508735,0.04039744789608704
3113,2022-10-28,1626,0.07935387649854615,0.07222798858859776
3114,2022-10-31,1629,0.06343361450710615,0.056829259096061374
3115,2022-11-01,1622,0.06010858712312519,0.05321429295055363
3116,2022-11-02,1622,0.053152370787434955,0.046773440513627605
3117,2022-11-03,1623,0.04997488414043189,0.04346424581700025
3118,2022-11-04,1628,0.027236756895440264,0.021492122458359776
3119,2022-11-07,1627,0.03311454817933473,0.026900130207950432
3120,2022-11-08,1621,0.03129495806816246,0.025492229229378903
3121,2022-11-09,1622,0.03725949638640797,0.03140143811597828
3122,2022-11-10,1628,0.013459153272171079,0.008215092132280555
3123,2022-11-11,1630,0.022731567338409697,0.018024928030782008
3124,2022-11-14,1633,0.02070402299629699,0.016439734844555135
3125,2022-11-15,1637,-0.002232840400195988,-0.006782402310164596
3126,2022-11-16,1642,0.0016171094499844332,-0.002766751277581489
3127,2022-11-17,1637,-0.001915173046155756,-0.005525713723024912
3128,2022-11-18,1629,0.002877416790706295,-0.0013534482758409724
3129,2022-11-21,1631,-0.025128187746230712,-0.030203045466653422
3130,2022-11-22,1636,-0.021140859903645882,-0.02510801909875209
3131,2022-11-23,1635,-0.027449235210618123,-0.032401467087210124
3132,2022-11-24,1633,-0.03930455022587399,-0.04519926520205358
3133,2022-11-25,1632,-0.027783948513209835,-0.03281086015553632
3134,2022-11-28,1629,-0.025764175299766563,-0.0300492219717289
3135,2022-11-29,1627,-0.033802760321138714,-0.03836821485917587
3136,2022-11-30,1624,-0.05123976271875444,-0.05633606920341847
3137,2022-12-01,1624,-0.05182800385437569,-0.05647661165751715
3138,2022-12-02,1620,-0.05528131859801188,-0.06012226325248967
3139,2022-12-05,1615,-0.039735077622299005,-0.04339408457973414
3140,2022-12-06,1614,-0.03372196272950573,-0.03725591267287591
3141,2022-12-07,1616,-0.02688811134686319,-0.030291142854222988
3142,2022-12-08,1614,-0.02540993815362204,-0.02881054297539964
3143,2022-12-09,1617,-0.017630249816322746,-0.021083224251439353
3144,2022-12-12,1613,-0.013266883206918809,-0.017077954500829173
3145,2022-12-13,1613,-0.014498310853664804,-0.018412183312183167
3146,2022-12-14,1609,-0.011479090236660182,-0.015179985083355534
3147,2022-12-15,1611,-0.004139043630735543,-0.007620334639087287
3148,2022-12-16,1616,0.007984404112516365,0.004111429313899602
3149,2022-12-19,1615,0.02968353096164342,0.025702119655510676
3150,2022-12-20,1614,0.036586446750980064,0.032723113041807014
3151,2022-12-21,1606,0.0427403969821479,0.03816822740228638
3152,2022-12-22,1615,0.0765130265308263,0.07006404648046437
3153,2022-12-23,1619,0.08459806445092029,0.07744801721222198
3154,2022-12-26,1613,0.07168692243704804,0.06595803229869639
3155,2022-12-27,1612,0.08460631504995464,0.07784266802919873
3156,2022-12-28,1608,0.09504413103907912,0.08736954020053947
3157,2022-12-29,1607,0.08827418105274135,0.08089561015491835
3158,2022-12-30,1615,0.07951546977414684,0.07263233241235417
3159,2023-01-03,1613,0.06668708702678601,0.061121530506749296
3160,2023-01-04,1617,0.05478761092936488,0.04984992267373368
3161,2023-01-05,1616,0.062297081339517654,0.05707867079988889
3162,2023-01-06,1613,0.057620337940569186,0.05311015341195412
3163,2023-01-09,1609,0.0640727218775981,0.05921786857377817
3164,2023-01-10,1609,0.06733575347323725,0.06219335553325536
3165,2023-01-11,1615,0.07132170447642157,0.06547263842856395
3166,2023-01-12,1610,0.051350974886908096,0.046754139541927475
3167,2023-01-13,1612,0.04110515023204056,0.03714020118255096
3168,2023-01-16,1614,0.04907494051368926,0.04461276829796347
3169,2023-01-17,1612,0.0557729603082967,0.0510849742418935
3170,2023-01-18,1615,0.055470467875722435,0.050750408275900744
3171,2023-01-19,1613,0.04543216509500724,0.04154210574882441
3172,2023-01-20,1616,0.02075337695721756,0.01751375433912495
3173,2023-01-30,1617,0.019803278804189382,0.01674778159746686
3174,2023-01-31,1616,0.0206500824106025,0.017642806355517415
3175,2023-02-01,1621,0.014235058743799683,0.011175295277475596
3176,2023-02-02,1628,0.01312162036459329,0.009828725486355288
3177,2023-02-03,1624,0.020909994386663126,0.017702823976477124
3178,2023-02-06,1630,0.020648446496243252,0.017626086659977093
3179,2023-02-07,1629,-0.0028138120127251536,-0.0057441601676658455
3180,2023-02-08,1629,0.00934805016960529,0.006257599638656401
3181,2023-02-09,1635,-0.007642279291348902,-0.010662378524946437
3182,2023-02-10,1633,-0.02304659236697969,-0.026188769191073
3183,2023-02-13,1632,-0.028649975404893186,-0.03257717743449807
3184,2023-02-14,1635,-0.03980873880145319,-0.04443455650140256
3185,2023-02-15,1636,-0.029851970380361557,-0.03413421444777863
3186,2023-02-16,1639,-0.02684872893590561,-0.031140606385180312
3187,2023-02-17,1643,-0.015694138253600394,-0.020548607698932672
3188,2023-02-20,1640,-0.036221510625981,-0.041347902750900264
3189,2023-02-21,1638,-0.023974841436421243,-0.02825336532759331
3190,2023-02-22,1645,-0.024587254729376694,-0.029086034649115387
3191,2023-02-23,1639,-0.019423670532308857,-0.02472148759019074
3192,2023-02-24,1637,-0.014576244365523336,-0.019658003130454738
3193,2023-02-27,1638,-0.01594845454807829,-0.021267750714317954
