top_k,slot_count,policy_name,mean_year_rank,worst_year_rank,positive_year_count,worst_year_return,mean_year_return,annualized_log_growth,signal_period_total_return,signal_period_maximum_drawdown
1,24,fixed_d32,591.1666666666666,716.0,5,-0.0294943206120043,0.202285581015934,0.18175203235547388,1.8559416551104562,-0.17573091545674724
1,24,fixed_d58,599.3333333333334,781.0,5,-0.08239953161305935,0.2018606932146462,0.18156547409352364,1.8528670284344186,-0.2651586471522651
1,24,fixed_d33,575.0,726.0,5,-0.021260888316719573,0.19946328349946205,0.18109147882708157,1.8450700947053469,-0.16359605277833777
3,3,fixed_d57,653.6666666666666,927.0,5,-0.22781032802262202,0.24325332694883942,0.1807573803414557,1.8395871847189342,-0.5569763019466611
2,6,fixed_d53,554.1666666666666,987.0,5,-0.2462433031094431,0.23164582745412754,0.1806359362531222,1.8375967782000164,-0.3524000007687905
3,48,fixed_d50,590.3333333333334,687.0,5,-0.03671514665883291,0.19891602576661718,0.18053223570348045,1.8358982835495556,-0.280415892315505
3,48,fixed_d44,561.3333333333334,742.0,5,-0.0061715307752102655,0.19783928167852802,0.18023579115809402,1.8310484710705586,-0.23823915165084253
1,24,fixed_d35,570.5,746.0,5,-0.03382937705178379,0.19878499652035622,0.18015669467549944,1.8297558603194206,-0.16525881724254332
1,12,fixed_d10,610.8333333333334,776.0,5,-0.017516634320420166,0.21088466688994942,0.17992496115901951,1.825972220694076,-0.21072909883910118
1,24,fixed_d34,572.5,757.0,5,-0.022062497199974773,0.19448123139235837,0.1774837599106181,1.7864194581227237,-0.16437128941024626
1,24,fixed_d41,591.8333333333334,770.0,5,-0.05897698626107983,0.19448269085978143,0.17648468293111697,1.7703923232547099,-0.19024707912477168
3,48,fixed_d57,599.0,689.0,5,-0.046913578490462515,0.19306451996983487,0.1755788105987921,1.7559400732588806,-0.2830031059925956
1,24,fixed_d38,602.3333333333334,713.0,5,-0.04869948153964432,0.19340530154695265,0.17548906535606987,1.75451239237649,-0.1617200486007473
3,48,fixed_d47,595.5,745.0,5,-0.040422974617912,0.1919574452676196,0.17504157523202668,1.7474046822009015,-0.2573632419945705
1,24,fixed_d39,608.3333333333334,720.0,5,-0.053056057485875385,0.19303103626721332,0.17494501989841638,1.745873452645808,-0.17243618591558818
1,24,fixed_d30,621.0,743.0,5,-0.04109373420754425,0.19577303598932758,0.17411361680921425,1.7327238498013302,-0.18392349278645226
3,3,fixed_d46,617.6666666666666,810.0,5,-0.1254855034536254,0.19684457788369794,0.17407425753284295,1.7321029007635116,-0.48692982800783136
1,24,fixed_d40,598.5,776.0,5,-0.05962248720198571,0.19060577076886356,0.17331824117961814,1.7202030046156498,-0.18260070753888802
3,48,fixed_d37,579.8333333333334,815.0,5,-0.020143633075896505,0.18973535807425276,0.17269985020332193,1.7105079150677298,-0.24421588011212625
3,6,fixed_d23,590.8333333333334,975.0,5,-0.18695439010399928,0.2224860776749281,0.17230611573294521,1.7043529865649676,-0.42571878784683415
3,48,fixed_d51,615.5,767.0,5,-0.05237597010061923,0.18935405756162546,0.17213737090746484,1.7017194173030723,-0.2679080662463603
3,48,fixed_d53,607.8333333333334,803.0,5,-0.04245801902979596,0.18568678832640587,0.17035945603560626,1.6741272080124276,-0.262528503644733
3,48,fixed_d55,602.5,815.0,5,-0.016124610196827427,0.18490742288447662,0.1702879532231756,1.6730234395147274,-0.2683987118644563
3,48,fixed_d52,617.8333333333334,773.0,5,-0.05275272609899684,0.1857097766727994,0.1694720382816597,1.6604606078531803,-0.2680578541912141
2,12,fixed_d7,621.5,903.0,5,-0.022375342224986716,0.19693624146158326,0.1693159751357175,1.6580644027397833,-0.20296561956992998
1,24,fixed_d28,615.1666666666666,781.0,5,-0.018569614026317516,0.1872271950196601,0.1687858043244289,1.6499402285834748,-0.17059829525393133
1,24,fixed_d57,624.3333333333334,780.0,5,-0.0839971465757473,0.18628251996372347,0.16812225758481014,1.639807220641135,-0.2650888940176226
3,48,fixed_d54,601.3333333333334,794.0,5,-0.02598966678143877,0.18203329296060725,0.16804743041703107,1.6386669704335866,-0.2551037855099758
1,24,fixed_d56,645.3333333333334,790.0,5,-0.07408547573197788,0.1864049907664981,0.16771906515597543,1.6336690123416493,-0.25843208526438133
3,48,fixed_d30,595.1666666666666,934.0,5,-0.012776370761044986,0.18560715280126203,0.1671996055687385,1.6257817861807404,-0.21477451449011764
3,48,fixed_d39,599.0,762.0,5,-0.008679631826291168,0.1821644265518868,0.16698190522321824,1.622483356076907,-0.23592149534312057
3,6,fixed_d22,613.0,1017.0,5,-0.1067158080709939,0.19143371098729597,0.16593147774441444,1.606626213107567,-0.3837284695653591
2,48,fixed_d51,608.3333333333334,855.0,5,-0.06689108644204933,0.18161339592766923,0.16455745771703628,1.5860287984533086,-0.19823815607368178
3,48,fixed_d31,602.0,889.0,5,-0.007496125564357081,0.18190221514711255,0.16452527845255166,1.5855483668388501,-0.22028374148719054
3,48,fixed_d36,608.5,835.0,5,-0.02021591264784428,0.18003341979807708,0.16386662891158296,1.5757344136718965,-0.23507243788842813
3,48,fixed_d26,606.0,869.0,5,-0.007775123405551532,0.17896989141860598,0.16266532805432496,1.557930723025747,-0.1864340214503064
1,24,fixed_d27,641.5,764.0,5,-0.034622046701861975,0.18029757855073628,0.16236170033085814,1.5534503721032253,-0.16536338216323265
3,48,fixed_d27,616.5,893.0,5,-0.017375311159591234,0.17860840303967965,0.16130744366420785,1.5379545326387176,-0.18998434622533822
3,48,fixed_d28,611.8333333333334,925.0,5,-0.008358917918468878,0.17891140706243236,0.1611149520494407,1.5351353916989892,-0.20006409915254397
3,48,fixed_d56,605.0,806.0,5,-0.02350817971318564,0.17315534013411735,0.1609515344891075,1.5327445134446545,-0.2795513747357201
1,6,fixed_d55,638.1666666666666,957.0,5,-0.09511582253356021,0.18455509778940551,0.16060353613219153,1.5276606392677765,-0.3883479503392311
2,48,fixed_d59,612.0,890.0,5,-0.056815703015538954,0.17415152636370446,0.16056919979605752,1.5271595765139256,-0.2185455486184612
2,48,fixed_d49,623.1666666666666,849.0,5,-0.05553793479200764,0.17608243887115763,0.1599746644509259,1.5184993828955986,-0.19411255171553643
2,48,fixed_d52,615.8333333333334,895.0,5,-0.06294649302810917,0.17478056043418086,0.15884801409096477,1.5021695526536751,-0.19831666290008665
3,48,fixed_d29,613.6666666666666,900.0,5,-0.007375751283199783,0.17436781459649742,0.158387847101141,1.4955303208104764,-0.20382963741873927
2,48,fixed_d55,610.3333333333334,885.0,5,-0.04493314010988425,0.17134082905478457,0.15798740640800152,1.4897671492849525,-0.19400786641738033
3,48,fixed_d25,607.8333333333334,839.0,5,-0.0009225663334611056,0.17174997306354503,0.15773754153654407,1.4861778212321224,-0.17781485807952868
2,48,fixed_d48,624.5,837.0,5,-0.05426284947209403,0.17246934076622988,0.15740778125423013,1.4814487091212674,-0.1915085436594791
2,48,fixed_d50,638.3333333333334,862.0,5,-0.062039638010906506,0.16933969388776335,0.15448639489777377,1.4399438290519195,-0.2021558615874729
2,48,fixed_d47,630.5,868.0,5,-0.04985278572667051,0.1684848361214987,0.15395121439538217,1.4324159653877744,-0.18994759647147508
2,48,fixed_d46,631.0,902.0,5,-0.04834574316036866,0.16794760968031228,0.15324542072275968,1.4225237524054992,-0.18966164907459804
2,48,fixed_d45,633.1666666666666,910.0,5,-0.04026680171947339,0.16528957173594094,0.15142465504570793,1.397189754006952,-0.18812008351919485
2,48,fixed_d58,633.8333333333334,894.0,5,-0.05965391819349386,0.16277429352910808,0.15099204747672743,1.391209540316495,-0.22148534151006172
2,48,fixed_d53,633.3333333333334,904.0,5,-0.054059307914899435,0.16306745559529076,0.14991907674253302,1.376441481843512,-0.1992396520311771
2,48,fixed_d60,639.5,897.0,5,-0.06179550666915856,0.16162475542997176,0.14908865219219783,1.3650743992819012,-0.2368515356478158
2,48,fixed_d43,625.5,870.0,5,-0.03472076696438742,0.161046674856992,0.14885037463771741,1.3618228399465195,-0.18769130559874692
2,48,fixed_d56,639.0,891.0,5,-0.052733060815116084,0.15987432534076454,0.1483792933276531,1.35540756679594,-0.20727120500299046
1,3,fixed_d30,627.8333333333334,1017.0,5,-0.04437949793825624,0.16639533622634556,0.1482533074304829,1.353694822601485,-0.44590473576308987
2,48,fixed_d44,646.8333333333334,904.0,5,-0.03850232419165267,0.159149864534707,0.1463767960768424,1.3283310869872458,-0.18435437222395923
2,2,fixed_d36,622.6666666666666,989.0,5,-0.1998440240463747,0.17546166946522637,0.14581292065168874,1.3207630441724412,-0.4707386678140175
2,48,fixed_d54,639.6666666666666,900.0,5,-0.042488350535535235,0.15660337040774894,0.1457891867083922,1.3204450395765024,-0.19806455746507945
2,48,fixed_d41,619.3333333333334,898.0,5,-0.02822765048374465,0.15535736589377377,0.1452284608460299,1.3129446901506827,-0.190466982438117
2,48,fixed_d42,620.1666666666666,886.0,5,-0.02627824431412329,0.15557829393017245,0.145068179641156,1.3108052045949217,-0.18690962728031912
2,48,fixed_d57,656.3333333333334,893.0,5,-0.06666917760194835,0.15336734405477984,0.14263377994815038,1.2785522816020718,-0.21397918136715866
1,24,fixed_d22,652.5,833.0,5,-0.014906718750571701,0.1519061584382749,0.14198404958209726,1.2700204895956309,-0.13409967459369965
2,48,fixed_d31,625.5,974.0,5,-0.00761722120337105,0.151628233853009,0.14156217415656572,1.264497838178512,-0.1387228503588307
2,48,fixed_d40,631.5,908.0,5,-0.0212353559118843,0.1496094580651538,0.14080247072612243,1.2545866366333365,-0.1884359698604584
2,48,fixed_d35,624.3333333333334,940.0,5,-0.005028686288107043,0.1495549817177723,0.14026088142164647,1.2475474803023174,-0.13770950326592502
2,48,fixed_d34,622.6666666666666,937.0,5,-0.0013871314640003796,0.14843184744246388,0.13969358187563896,1.2401977281093286,-0.13774346976314977
2,48,fixed_d32,631.0,941.0,5,-0.005132267923623646,0.14896329836876895,0.1395796988393441,1.2387251950029783,-0.14061117859939964
2,2,fixed_d37,632.1666666666666,1019.0,5,-0.1995131697671899,0.16401738946420508,0.13905943273851218,1.2320103399918536,-0.5779785750749624
2,48,fixed_d39,644.6666666666666,911.0,5,-0.024136319693746855,0.14658687169285475,0.13810270775300068,1.2197148224750998,-0.18390636544240724
1,24,fixed_d24,691.6666666666666,825.0,5,-0.04749713352243701,0.14957384144415709,0.13773877166795484,1.215055438061872,-0.14790997323501054
2,48,fixed_d37,649.6666666666666,928.0,5,-0.02926048122798741,0.14579637424676214,0.13700496266305975,1.2056903818383544,-0.16877736338490112
2,48,fixed_d30,640.0,997.0,5,-0.004469012539215833,0.1465022168229862,0.13687299263312055,1.2040103524916796,-0.13471493185479855
2,48,fixed_d38,653.5,887.0,5,-0.027136208384098026,0.14317181072867513,0.13504152493057772,1.1808267385030362,-0.17859161081737862
1,24,fixed_d23,705.5,828.0,5,-0.062194617880156455,0.14565597209615766,0.1339802478111628,1.1675043374793908,-0.15070655292950574
2,48,fixed_d36,660.5,942.0,5,-0.031122607155605775,0.14216318313085782,0.133473943903418,1.1611773194103638,-0.15480921233654144
2,48,fixed_d33,644.0,962.0,5,-0.0009403507492899976,0.14133808855108174,0.13325545493762708,1.1584526836193119,-0.1412855637225522
1,24,fixed_d21,677.1666666666666,863.0,5,-0.033372258735678395,0.1419595492427965,0.13298130440347655,1.1550387866805791,-0.1306569785401831
1,24,fixed_d20,686.0,880.0,5,-0.030674025944839922,0.13628452263196178,0.1280490994556348,1.0945340328586535,-0.12709782154665739
2,48,fixed_d29,663.6666666666666,994.0,5,-0.0011046273259985862,0.13523902904114735,0.1273146251895278,1.085670519087227,-0.129708357580811
2,48,fixed_d28,674.1666666666666,1005.0,5,-0.0065437739011652285,0.13394757741569713,0.12583484135074066,1.0679264813668965,-0.1260868648300989
1,24,fixed_d19,684.8333333333334,850.0,5,-0.007725943913825528,0.13059061627837487,0.12401839103013901,1.0463517370742026,-0.1319228720907789
1,24,fixed_d16,683.8333333333334,865.0,5,-0.018288067016078546,0.12603558026302342,0.1202397316400878,1.002189451798671,-0.11040349760213952
2,48,fixed_d27,702.0,1006.0,5,-0.016660411366055006,0.1280688145065608,0.1200839424437804,1.0003892978403837,-0.12781922724265615
2,12,fixed_d4,723.1666666666666,904.0,5,-0.037018414668766764,0.12853288571018748,0.11938101013110008,0.992286976425893,-0.19866834908912234
1,24,fixed_d14,702.1666666666666,873.0,5,-0.015510854802103347,0.12571594986671314,0.11879521156190526,0.985559868313939,-0.09499020468356101
3,12,fixed_d3,697.8333333333334,898.0,5,-0.06641592487343406,0.1315569789174704,0.11759148295016489,0.9718078734481057,-0.20626975132474357
2,48,fixed_d26,708.1666666666666,1000.0,5,-0.014662369998547531,0.12423294027899097,0.11703632693709616,0.9654976280779219,-0.12354140224845722
2,48,fixed_d25,700.5,947.0,5,-0.012020689368172688,0.12282991528177944,0.11653766821597623,0.9598467837445319,-0.11339225471955905
1,24,fixed_d18,694.8333333333334,864.0,5,-0.005649069788744132,0.121079578624724,0.11579468696738231,0.9514573773251875,-0.12302342456051518
1,24,fixed_d17,700.8333333333334,872.0,5,-0.011082092117602138,0.1188110010682004,0.11381462834254867,0.9292744219852609,-0.11341593352300638
2,48,fixed_d24,701.0,980.0,5,-0.007193781036773816,0.11891129916799735,0.11328203465280555,0.9233508332516984,-0.11791798082066218
2,48,fixed_d23,691.6666666666666,991.0,5,-0.0003082258350848299,0.1181807402336601,0.11277100454240739,0.9176841766224186,-0.11512303815896119
1,48,fixed_d51,701.1666666666666,947.0,5,-0.03361008773107088,0.11756057734802389,0.11255460460171807,0.9152896184730297,-0.12827833838941094
1,48,fixed_d52,706.8333333333334,951.0,5,-0.03432747266156089,0.11715412814268139,0.11204210833062482,0.9096305464056107,-0.130745902348539
1,24,fixed_d15,725.8333333333334,891.0,5,-0.03682907296944715,0.11673063063099905,0.11060199091903046,0.8938178698927257,-0.10883610802298238
2,6,fixed_d37,688.6666666666666,1011.0,5,-0.3705137188240647,0.16855249869536149,0.11026243380641221,0.89010860508751,-0.5587268633348916
1,48,fixed_d49,708.3333333333334,950.0,5,-0.031068164704440404,0.11424782247198025,0.10946532308594005,0.8814296217563282,-0.12193474899458023
1,48,fixed_d50,709.8333333333334,943.0,5,-0.029277543183118038,0.11385006450131767,0.109169339249095,0.8782170903380158,-0.12703296780777973
1,48,fixed_d46,710.0,939.0,5,-0.030595481990395967,0.1137635703182633,0.10907693244612685,0.8772152550287617,-0.12200005109479872
2,48,fixed_d16,697.3333333333334,935.0,5,-0.005708231639578565,0.11296657982807821,0.10827857165699047,0.8685819884288677,-0.09105867282489588
1,48,fixed_d53,721.0,966.0,5,-0.03662551788176405,0.1128910335432497,0.10800640981323144,0.8656479846663614,-0.13811203016453344
1,48,fixed_d48,705.1666666666666,956.0,5,-0.02735849596161455,0.11214611411458536,0.10786960048026482,0.8641748706369758,-0.12289861548920367
1,24,rolling_path,706.6666666666666,943.0,5,-0.011811693724458672,0.11517551581675843,0.10737775662949237,0.8588884728884718,-0.104359836233205
1,48,fixed_d47,706.0,965.0,5,-0.030107024057934972,0.11110025007606196,0.10690086570730226,0.8537771058313295,-0.12316610268389439
1,48,fixed_d54,720.1666666666666,968.0,5,-0.030424872813473502,0.1100391883914456,0.10569364134797697,0.8409006821468696,-0.13592845405162857
1,24,fixed_d13,730.1666666666666,949.0,5,-0.0008653642485343394,0.1110122887306999,0.10533990879051125,0.8371446921881001,-0.08556410358786326
1,48,fixed_d45,722.5,938.0,5,-0.029148970104706295,0.1085269391248163,0.10437390798063097,0.8269265314856484,-0.1139407795635321
1,48,fixed_d60,738.1666666666666,981.0,5,-0.04072055662179064,0.10937285807569407,0.10422449565236226,0.8253511611841255,-0.1669286951771901
1,24,fixed_d12,750.5,923.0,5,-0.02710333728127945,0.11034582007964071,0.10365127007454852,0.8193197915278223,-0.08112379200923214
1,48,fixed_d59,737.6666666666666,978.0,5,-0.040020432763604785,0.1083954419569147,0.10357290495018176,0.8184967986519001,-0.1681988406770718
1,48,fixed_d58,744.3333333333334,976.0,5,-0.037796126869573565,0.10415791285209099,0.09993555299774494,0.780704099604234,-0.17008669860448655
1,48,fixed_d43,744.0,936.0,5,-0.03099259460240278,0.10287278913991897,0.0989863114688794,0.7709712198635561,-0.10482944722377696
1,24,fixed_d11,757.3333333333334,896.0,5,-0.037260912209107655,0.10490038890814309,0.09876769139123907,0.7687371850812454,-0.0824355376244903
1,48,fixed_d55,741.6666666666666,983.0,5,-0.03441315565113545,0.10225637691801324,0.0984426963371083,0.7654213333225759,-0.1440493234464003
1,48,fixed_d31,748.8333333333334,895.0,5,-0.022861222017281912,0.10241174951938121,0.09815043833591394,0.7624447992334837,-0.08968577076509143
1,48,fixed_d44,746.6666666666666,949.0,5,-0.029665150471449575,0.10127559197676812,0.09744921394886442,0.7553235512033523,-0.10807758234231368
1,48,fixed_d42,739.8333333333334,940.0,5,-0.03127048266817101,0.10083779050501102,0.09738258359508946,0.7546483888547062,-0.10037739587104744
1,48,fixed_d57,757.3333333333334,971.0,5,-0.03876288242079551,0.09867346411949278,0.09488675232057804,0.7295444224957746,-0.17891244375947735
1,48,fixed_d37,733.5,914.0,5,-0.016204312778887342,0.09777074737244267,0.09486863727293782,0.7293635340020623,-0.08211164502791435
2,24,fixed_d7,735.0,970.0,5,-0.00849043572199426,0.0998006325913115,0.09462730242049715,0.7269554798321194,-0.10166081360997814
1,48,fixed_d56,752.3333333333334,979.0,5,-0.03356966584495957,0.09803277737311589,0.09453880980747488,0.7260733354571884,-0.1691066264928156
1,48,fixed_d36,734.8333333333334,918.0,5,-0.020881491169976174,0.09634598112256205,0.09356510516432495,0.7163966035203018,-0.08122175513733576
1,48,fixed_d32,747.6666666666666,906.0,5,-0.014174806830972053,0.09675297886852442,0.09351133474627173,0.7158638134794475,-0.08506252112072399
1,48,fixed_d33,739.3333333333334,921.0,5,-0.01001912865411636,0.09606416327448843,0.09331644552423508,0.7139341180547849,-0.07757889038581234
1,24,fixed_d10,756.1666666666666,954.0,5,-0.007302108660684703,0.09825868363147,0.09276869118231351,0.7085221424514003,-0.10595478220595966
1,48,fixed_d35,741.1666666666666,919.0,5,-0.01645137393622298,0.09502609761755056,0.09223101790929046,0.703226391285358,-0.08130853895943502
1,48,fixed_d41,747.5,945.0,5,-0.027724438498292203,0.09441495646063751,0.09164528906466976,0.6974760015310932,-0.09991771699157803
1,48,fixed_d34,737.1666666666666,925.0,5,-0.010253020802726609,0.09391387703187731,0.091468088889021,0.6957401679140518,-0.08002692956042556
1,48,fixed_d38,753.6666666666666,919.0,5,-0.023593272972357693,0.09306636906986726,0.09029206344684983,0.6842648467211077,-0.08308138806193222
1,48,fixed_d40,749.8333333333334,946.0,5,-0.028378088189194628,0.09270607316675535,0.09009236090375364,0.6823239336897866,-0.09659215772558116
1,48,fixed_d39,758.6666666666666,930.0,5,-0.025810770852269793,0.09271197941215005,0.08998080405824037,0.6812406843263095,-0.09098889640795005
1,48,fixed_d30,764.0,930.0,5,-0.01896383893887421,0.0934904080653185,0.08994331619707507,0.6808768229095672,-0.08897596062374924
1,12,fixed_d6,745.3333333333334,1010.0,5,-0.03566356173710927,0.09921571531599109,0.08950937013113645,0.6766706207372424,-0.1565123526451967
1,48,fixed_d28,764.6666666666666,956.0,5,-0.008873062084506222,0.08902548842266099,0.08625779966680794,0.6454865329833182,-0.08257673060024151
1,48,fixed_d27,778.3333333333334,946.0,5,-0.01715154929487339,0.08529818949425326,0.08265773597891277,0.6116363401791205,-0.07851050792172598
1,48,fixed_d29,785.3333333333334,943.0,5,-0.023738459522089195,0.08437832213431286,0.08153567793744501,0.6012290230845609,-0.08287954734910064
1,48,fixed_d26,783.0,936.0,5,-0.016608767836341354,0.08241441184876393,0.07998899638307841,0.5869933148913389,-0.07849016416256749
2,24,fixed_d5,794.5,972.0,5,-0.0287596461727474,0.07672503815746147,0.07326491305902459,0.5265612437803402,-0.09339384620426883
1,48,fixed_d22,771.1666666666666,964.0,5,-0.0056680755065883215,0.07358995644617043,0.07262714062096398,0.520950207727332,-0.06213332006433492
1,48,fixed_d24,793.6666666666666,960.0,5,-0.021974717958289314,0.07197089143734957,0.07057594646752573,0.5030435291564592,-0.06901094687248388
1,48,fixed_d23,799.1666666666666,957.0,5,-0.030161669759821486,0.07007433700679999,0.06867746320151057,0.48665791578603224,-0.073995230084836
1,48,fixed_d21,781.5,973.0,5,-0.014949492344643822,0.06919737004302007,0.06834277274092385,0.48378781413748917,-0.06069957058660225
1,48,fixed_d20,783.8333333333334,970.0,5,-0.01342519858002822,0.06669978524354203,0.0660026508552152,0.4638745677534246,-0.05771417682334712
3,24,fixed_d3,790.8333333333334,933.0,5,-0.025973070630699202,0.06665712326325796,0.06437350330754289,0.4501693554554316,-0.10599728547165399
1,48,fixed_d19,781.1666666666666,984.0,5,-0.0021949418430952106,0.06413811390915782,0.0637651078172999,0.4450841957215428,-0.06107998912052337
2,24,fixed_d4,793.1666666666666,971.0,5,-0.016285695488550078,0.0647751515510674,0.06362141172161298,0.4438857443322115,-0.10139886269134113
1,48,fixed_d16,784.3333333333334,989.0,5,-0.007215161400554226,0.0613581732108199,0.061152038692455814,0.42344533248159455,-0.055784637110826374
1,48,fixed_d14,792.5,993.0,5,-0.00608405721598293,0.06085856568380471,0.060396607644973295,0.41725019020071374,-0.047877243711394346
1,48,fixed_d18,785.1666666666666,990.0,5,-0.0011109621690471583,0.05951888891624888,0.05940001844000665,0.4091185853969215,-0.05924609540097636
1,48,fixed_d17,789.1666666666666,991.0,5,-0.003826100870201632,0.05789569664719333,0.05782178213788369,0.3963364095910984,-0.05738066125526908
1,48,fixed_d15,807.1666666666666,988.0,5,-0.01660698352665657,0.056487490412301854,0.0561232650217586,0.38270958584638004,-0.05495740442663444
2,48,fixed_d8,803.3333333333334,984.0,5,-0.0010414503508185957,0.05603149603640325,0.05479105021257313,0.37211464668570327,-0.06904337081943313
1,48,rolling_path,794.0,985.0,5,-0.004264520081073031,0.05529437375725793,0.05448707813120485,0.3697085919905003,-0.04970745433229884
1,48,fixed_d12,813.5,1011.0,5,-0.012827389189054794,0.053509467807691814,0.05292402494395475,0.3574028966569791,-0.04098133267137871
1,48,fixed_d11,821.5,996.0,5,-0.01825680250944528,0.05018541349668291,0.049679617163185176,0.3322119042181282,-0.04142450364993944
2,48,fixed_d7,802.6666666666666,991.0,5,-0.003526145330763897,0.049405922188967534,0.049067963130574606,0.32751539736791124,-0.04712255270806964
1,24,fixed_d6,812.6666666666666,1012.0,5,-0.012601850563454975,0.04787044681935269,0.04646524222051435,0.3077151551912911,-0.07578925623345689
1,48,fixed_d10,813.1666666666666,1016.0,5,-0.0026780313507916986,0.046654092092854094,0.04625495088343075,0.30612831437731547,-0.0518217335389759
1,24,fixed_d5,835.8333333333334,1008.0,5,-0.024359562933795043,0.04351500334165472,0.04250256648679494,0.2781346663921118,-0.05487521156468256
2,48,fixed_d5,832.6666666666666,993.0,5,-0.013570510184028217,0.03786474041175688,0.037742158490278566,0.243482653145503,-0.04650286550119964
3,48,fixed_d3,825.6666666666666,1012.0,5,-0.007930895809171612,0.03357028308513327,0.03365239775282107,0.21446364471032697,-0.05283090827401726
2,48,fixed_d4,828.3333333333334,1004.0,5,-0.007281264534909515,0.03247941660548794,0.0328218257657472,0.20865354851109963,-0.050919864083163846
1,48,fixed_d6,834.3333333333334,1023.0,5,-0.004968789184308653,0.02302341233021669,0.023128756840285727,0.14286816450319573,-0.03777541247183769
1,48,fixed_d5,845.6666666666666,1025.0,5,-0.011544415889562454,0.021072625999672356,0.021238476981629513,0.1304625900359513,-0.02718795858849632
1,1,fixed_d10,351.6666666666667,1036.0,4,-0.525137552573246,1.5104263099480104,0.6328581526893704,37.628966759446214,-0.6543790059192829
1,1,fixed_d29,343.0,988.0,4,-0.31926163645829875,1.1163945647629954,0.587776201495032,28.776152756057026,-0.4658161920593842
2,2,fixed_d11,336.3333333333333,948.0,4,-0.15061419018074607,0.9044761169913684,0.5298823606946783,20.315613251185848,-0.48836381177102495
3,3,fixed_d14,314.8333333333333,974.0,4,-0.1942694421743606,0.7606401398234227,0.4752683767857973,14.550753285530686,-0.41735941733652526
1,1,fixed_d7,359.0,1035.0,4,-0.40964083755715075,1.0865702778437436,0.47440127496710993,14.473093302547815,-0.7791921311048096
2,2,fixed_d48,312.1666666666667,1033.0,4,-0.010130505424049918,0.6798515943054491,0.47439307908667516,14.472361110622238,-0.43645021829402386
3,3,fixed_d11,436.6666666666667,899.0,4,-0.2007852668932718,0.8203048668700686,0.4575894831486617,13.041742713652361,-0.4396113573065744
2,2,fixed_d10,366.1666666666667,951.0,4,-0.252251803389821,0.7406392467176547,0.4519577673149852,12.592498521747899,-0.49711960820060896
1,3,fixed_d33,368.3333333333333,864.0,4,-0.17321532882647495,0.6530252410121505,0.4350634425415499,11.329237176750322,-0.3722363766817738
1,3,rolling_path,447.1666666666667,867.0,4,-0.17801594800108667,0.6736289822393715,0.4039782211494744,9.303599504930114,-0.3723805421040046
2,6,fixed_d13,378.0,913.0,4,-0.09967276336518249,0.5957726621169755,0.40330799837513776,9.263804315970969,-0.3897069087614411
2,2,fixed_d29,387.6666666666667,969.0,4,-0.2856694964430744,0.6156540006837988,0.39934043899932575,9.031354421906627,-0.4379008984142858
2,2,rolling_path,397.6666666666667,972.0,4,-0.12843561644076273,0.6623795088462111,0.3980484607272389,8.95680257534494,-0.462719144301703
1,1,fixed_d21,381.8333333333333,1015.0,4,-0.2461681156501654,0.6739149129208944,0.3949819638113238,8.782065170538758,-0.6090203304356923
3,3,fixed_d7,448.6666666666667,886.0,4,-0.19127014887834926,0.6175775223158362,0.39074411985756835,8.545617232380879,-0.35682119810414614
1,1,model_plan,383.0,1022.0,4,-0.4102461553907577,0.6433709794988077,0.3865229844201768,8.315783280634278,-0.5869808730076123
2,4,fixed_d8,373.8333333333333,1006.0,4,-0.296320646007744,0.603423622147231,0.382023447576229,8.076880895924631,-0.3592441553467125
2,6,fixed_d15,372.0,795.0,4,-0.07381968724535604,0.5321106211160126,0.38047051668220044,7.9958583919420985,-0.3370656148882003
3,6,fixed_d20,389.0,846.0,4,-0.14980753076540188,0.5076138809139252,0.37659586128488215,7.796841798315418,-0.36538927177722247
2,2,fixed_d25,447.5,983.0,4,-0.30582166589192084,0.5937337917793496,0.3756687590461008,7.749878886913093,-0.5999499563892646
1,1,fixed_d20,511.8333333333333,976.0,4,-0.2979220308839551,0.6747679427560387,0.3720777182131558,7.570326869519244,-0.6260221561743022
2,2,fixed_d12,399.1666666666667,1027.0,4,-0.46648708231125025,0.6823934497261254,0.3690592260782342,7.4222555664401835,-0.5259753962266133
1,1,fixed_d12,400.5,1035.0,4,-0.6471690075391447,1.0689986276555208,0.3567569455560615,6.844766722601191,-0.7175881822541522
3,6,fixed_d29,356.1666666666667,835.0,4,-0.03820020253923484,0.46043504999157353,0.3566157885332038,6.838375734480711,-0.3585528509591225
2,4,fixed_d31,408.3333333333333,944.0,4,-0.24652058589017345,0.49411543143407455,0.34697070094078375,6.41379710269827,-0.3292792092039064
2,2,fixed_d13,446.5,970.0,4,-0.28644729971880367,0.527808583769257,0.3445045115714816,6.308977812895505,-0.4930805581818537
2,4,fixed_d26,405.1666666666667,836.0,4,-0.08515281422978871,0.4409229573048705,0.3404345380977286,6.1392246520306015,-0.3887166736756641
3,3,fixed_d13,452.8333333333333,963.0,4,-0.2759762911926984,0.5082658910835044,0.3387032178863106,6.06821423941202,-0.3866066108570775
2,2,fixed_d52,504.0,1023.0,4,-0.3035310399135722,0.588759190585303,0.33831840490883647,6.052527254076923,-0.6423723412882296
2,6,fixed_d11,436.0,876.0,4,-0.06949488036531226,0.45413981973732964,0.3341096327956942,5.883211837331487,-0.34608196761757437
