event,period,horizon,rows,dates,symbols,mean_gross_return,median_gross_return,mean_net_return,positive_rate,net_positive_rate,mean_mfe,median_mfe,mean_mae,median_mae,hac_se_gross_date_mean,hac_lcb_gross_date_mean,hac_se_net_date_mean,hac_lcb_net_date_mean,cost_bps_round_trip
climax_fade,validation_2021_2022,5,473,281,433,-0.0025163983299619445,-0.001865671641791189,-0.008516398329961948,0.4799154334038055,0.4439746300211416,0.05734638169507866,0.04347826086956519,-0.05843532841981584,-0.045762711864406835,0.0051201736206903025,-0.015082041587565615,0.0051201736206903025,-0.02108204158756562,60.0
climax_fade,validation_2021_2022,10,473,281,433,0.006044580085875475,-0.0009861932938856066,4.458008587547136e-05,0.49682875264270615,0.47357293868921774,0.09286088926305047,0.07085020242914974,-0.07923978424493232,-0.06318956870611847,0.008555720012009145,-0.01015138936125582,0.008555720012009145,-0.016151389361255826,60.0
climax_fade,validation_2021_2022,20,473,281,433,0.00241980780364279,-0.016393442622950727,-0.0035801921963572124,0.44608879492600423,0.4418604651162791,0.12898979411512115,0.09338717819283193,-0.10269538785649134,-0.08734177215189876,0.010419477037934742,-0.02223853235593572,0.01041947703793474,-0.028238532355935722,60.0
climax_fade,oos_2023_2025,1,0,0,650,,,,,,,,,,,,,,60.0
climax_fade,oos_2023_2025,3,757,406,650,0.002359585767676605,-0.003816793893129833,-0.0036404142323233986,0.47820343461030385,0.44517833553500663,0.044897362604441556,0.033006244424620856,-0.045834228620497075,-0.0365612648221344,0.003457378083905325,-0.0064647601120303745,0.003457378083905325,-0.012464760112030376,60.0
climax_fade,oos_2023_2025,5,756,405,650,0.0012451816273627077,-0.00752456098234866,-0.004754818372637297,0.4470899470899471,0.4113756613756614,0.06289635110610102,0.04496057696032352,-0.055673557627719646,-0.04558045832284058,0.004560403638971034,-0.008216127988740744,0.004560403638971034,-0.014216127988740748,60.0
climax_fade,oos_2023_2025,10,744,400,650,0.005688502077433058,-0.010957323478345993,-0.0003114979225669457,0.4435483870967742,0.41935483870967744,0.0917716393358858,0.06566847768190043,-0.07265601902629149,-0.060284045124899266,0.006882382464226784,-0.010223567289615302,0.006882382464226784,-0.016223567289615305,60.0
climax_fade,oos_2023_2025,20,738,396,650,0.013023960505444358,-0.010477037232174191,0.007023960505444352,0.46612466124661245,0.44986449864498645,0.136034491417576,0.09286611370811071,-0.09457361625780918,-0.07814295977011493,0.010642312305736085,-0.013184177267433912,0.010642312305736085,-0.01918417726743392,60.0
minute_trend_confirmed,development_2012_2020,1,0,0,2626,,,,,,,,,,,,,,60.0
minute_trend_confirmed,development_2012_2020,3,21285,1906,2626,0.004748403424502028,0.0037931034482758808,-0.001251596575497974,0.5349776838148931,0.4784590086915668,0.037558807749342275,0.02991291177584232,-0.036799000223978785,-0.02640264026402639,0.001042885617704299,-0.00029109101003580123,0.001042885617704299,-0.0062910910100358024,60.0
minute_trend_confirmed,development_2012_2020,5,21283,1906,2626,0.0019246990066191486,0.0013440860215052641,-0.004075300993380855,0.508762862378424,0.4643142414133346,0.053120481855999976,0.04129263913824044,-0.04992868902822647,-0.03536345776031424,0.001776638294194168,-0.005103739086114365,0.0017766382941941678,-0.011103739086114367,60.0
minute_trend_confirmed,development_2012_2020,10,21275,1906,2626,0.002408482117728274,0.001961883408071685,-0.003591517882271731,0.5081081081081081,0.4790599294947121,0.0819571887867036,0.06142167011732225,-0.07364135612065242,-0.053299492385786795,0.003565371002740708,-0.010909327801957306,0.003565371002740708,-0.016909327801957308,60.0
minute_trend_confirmed,development_2012_2020,20,21252,1906,2626,0.009461650354733814,0.004897292975949874,0.0034616503547338093,0.5147750799924713,0.4969414643327687,0.1254523713568967,0.09138421369752958,-0.10265639449085752,-0.07543063990706955,0.006053556081902477,-0.017213543812939783,0.006053556081902477,-0.023213543812939788,60.0
minute_trend_confirmed,validation_2021_2022,1,0,0,1868,,,,,,,,,,,,,,60.0
minute_trend_confirmed,validation_2021_2022,3,7370,458,1868,0.0020817932582951615,-0.002265625297047269,-0.003918206741704842,0.4791044776119403,0.4332428765264586,0.036922786751186924,0.027398284977554588,-0.03914750951378694,-0.03061706306719547,0.0016964570796053446,-0.005313971944170822,0.0016964570796053444,-0.01131397194417082,60.0
minute_trend_confirmed,validation_2021_2022,5,7370,458,1868,0.0011752380158371355,-0.0022007256162869804,-0.004824761984162868,0.4845318860244233,0.44830393487109904,0.052240957955439205,0.03950035516855799,-0.05087088759391245,-0.039034932078243934,0.0025513867398075443,-0.008642279643241279,0.0025513867398075443,-0.01464227964324128,60.0
minute_trend_confirmed,validation_2021_2022,10,7370,458,1868,0.004313195545680605,-0.000292628192821498,-0.0016868044543193997,0.49674355495251016,0.4705563093622795,0.0811531387511151,0.060471681554004064,-0.07259148153905029,-0.056721739602003995,0.004133998960827285,-0.013019056869646748,0.004133998960827285,-0.01901905686964675,60.0
minute_trend_confirmed,validation_2021_2022,20,7369,458,1868,0.008016735802447314,-0.004539264639128571,0.0020167358024473087,0.4839191206405211,0.46817750033925903,0.12229317638368052,0.08898036732108938,-0.10118357464697252,-0.08377116170461174,0.006501594265919455,-0.016150634419031754,0.006501594265919454,-0.022150634419031756,60.0
minute_trend_confirmed,oos_2023_2025,1,0,0,2219,,,,,,,,,,,,,,60.0
minute_trend_confirmed,oos_2023_2025,3,11696,660,2219,0.0060214289970486985,-0.0010112474437627972,2.1428997048695426e-05,0.48589261285909713,0.42852257181942544,0.03798016413747729,0.02316258402956739,-0.03222011984952025,-0.024462102560865284,0.0015558617943223026,-0.003458708856954128,0.0015558617943223026,-0.009458708856954127,60.0
minute_trend_confirmed,oos_2023_2025,5,11665,658,2219,0.0036880692816292884,-0.0017699115044248481,-0.0023119307183707156,0.4822974710672953,0.43926275182168883,0.0529379811201828,0.03198433420365543,-0.04204137425919669,-0.031016042780748543,0.0023306213952078336,-0.006438418523962168,0.0023306213952078336,-0.012438418523962172,60.0
minute_trend_confirmed,oos_2023_2025,10,11575,653,2219,-0.0003006570564550495,-0.0047244094488188,-0.0063006570564550545,0.47006479481641467,0.4406047516198704,0.07458936664079578,0.047683008730691645,-0.061190381197909684,-0.045112781954887216,0.0037758430275268294,-0.011653012323899346,0.003775843027526829,-0.017653012323899347,60.0
minute_trend_confirmed,oos_2023_2025,20,11437,643,2219,0.006683624826844155,-0.007868852459016362,0.0006836248268441484,0.4700533356649471,0.4480195855556527,0.10814452049897548,0.0713335107798776,-0.08462954491111634,-0.06635441061670566,0.006198007068977228,-0.015770928882249347,0.006198007068977228,-0.021770928882249352,60.0
minute_closing_pressure,development_2012_2020,1,0,0,3000,,,,,,,,,,,,,,60.0
minute_closing_pressure,development_2012_2020,3,194634,2185,3000,-0.002241174342723731,-0.002677120208046946,-0.008241174342723733,0.46595661600748073,0.41353001017294,0.03312907872426618,0.023636363636363678,-0.041788506060476044,-0.029931638995146614,0.0009926216897212813,-0.0042958258118332236,0.0009926216897212813,-0.010295825811833224,60.0
minute_closing_pressure,development_2012_2020,5,194606,2185,3000,-0.004500620152732005,-0.004460966542750855,-0.010500620152732008,0.4592407222798886,0.4178905069730635,0.04839859161364952,0.034965034965035,-0.05492889372287975,-0.039408866995073955,0.001744074284901149,-0.008762414031875755,0.001744074284901149,-0.014762414031875757,60.0
minute_closing_pressure,development_2012_2020,10,194517,2185,3000,-0.003516315929466349,-0.005076142131979711,-0.009516315929466352,0.4689101723756792,0.4397404854074451,0.07590566049168372,0.054702495201535584,-0.07633154768657158,-0.05597014925373145,0.0034708410448915784,-0.014280921392523056,0.0034708410448915784,-0.02028092139252306,60.0
minute_closing_pressure,development_2012_2020,20,194316,2185,3000,-0.000163833554059224,-0.007007299867423933,-0.00616383355405923,0.47357911854916734,0.45507832602564896,0.11699601202953053,0.08268733850129206,-0.10430496213891827,-0.07775377969762431,0.005749419425735917,-0.01949484397155977,0.005749419425735917,-0.025494843971559773,60.0
minute_closing_pressure,validation_2021_2022,1,0,0,3198,,,,,,,,,,,,,,60.0
minute_closing_pressure,validation_2021_2022,3,32284,485,3198,-0.0012133421522297898,-0.0044843049327353834,-0.007213342152229793,0.44827158964192787,0.39843266014124645,0.03446305265454074,0.02293828680061938,-0.04104127937618519,-0.03141032387066217,0.00165156017489971,-0.00655845114476903,0.0016515601748997102,-0.012558451144769034,60.0
minute_closing_pressure,validation_2021_2022,5,32281,485,3198,-0.0015530980709607643,-0.005390835579514808,-0.007553098070960768,0.45246429788420434,0.4133391158886032,0.05093814936092447,0.03424657534246567,-0.05244236483278064,-0.039752650176678506,0.00253094407841238,-0.008987073448431391,0.00253094407841238,-0.014987073448431391,60.0
minute_closing_pressure,validation_2021_2022,10,32268,485,3198,0.0003445276425442023,-0.005573619409553587,-0.005655472357455801,0.46473286227841826,0.43588074872939137,0.0807250512992788,0.0546350150032604,-0.0720688007021315,-0.056161454220226226,0.004363736585773602,-0.011074296059244128,0.004363736585773602,-0.017074296059244133,60.0
minute_closing_pressure,validation_2021_2022,20,32251,485,3198,0.0034927410680581604,-0.010344827586206806,-0.002507258931941844,0.45877647204737837,0.43955226194536606,0.12254067276713308,0.0822669104204754,-0.09682015425871487,-0.07883817427385886,0.006712067245330881,-0.013053161796255345,0.006712067245330881,-0.019053161796255345,60.0
minute_closing_pressure,oos_2023_2025,1,0,0,3271,,,,,,,,,,,,,,60.0
minute_closing_pressure,oos_2023_2025,3,45402,722,3271,0.0007129724566273753,-0.00455062571103515,-0.005287027543372628,0.4494075150874411,0.40011453239945377,0.03707607630771095,0.021739130434782483,-0.040305624017508715,-0.02894736842105261,0.001455768663046498,-0.004808701106220512,0.0014557686630464978,-0.010808701106220514,60.0
minute_closing_pressure,oos_2023_2025,5,45308,720,3271,-0.0010175803872480948,-0.00720202496978628,-0.007017580387248098,0.4379800476737,0.3979208969718372,0.05433101447469607,0.03180563263528369,-0.05145819821388169,-0.037468238139190646,0.0024099492355004215,-0.008195821948743482,0.0024099492355004215,-0.014195821948743486,60.0
minute_closing_pressure,oos_2023_2025,10,45134,715,3271,-0.003369994437788251,-0.008794522303690877,-0.009369994437788255,0.44764479106660165,0.4189967651881065,0.0808879824084605,0.04981081480845306,-0.0714796293215755,-0.05332331161522014,0.004700320471293231,-0.013280231606228328,0.004700320471293231,-0.01928023160622833,60.0
minute_closing_pressure,oos_2023_2025,20,44756,705,3271,0.008282168096330467,-0.008452861226642738,0.002282168096330463,0.46324515148806866,0.44233175440164446,0.12132093930660802,0.07613343654056315,-0.09423295611805625,-0.07347502536926381,0.007855023516061143,-0.017448505803595523,0.007855023516061143,-0.023448505803595525,60.0
minute_intraday_fade,development_2012_2020,1,0,0,3028,,,,,,,,,,,,,,60.0
minute_intraday_fade,development_2012_2020,3,206582,2187,3028,0.006303840777481077,0.0017953321364452268,0.000303840777481074,0.510102525873503,0.4605531943731787,0.04215783872900301,0.029793240895039208,-0.03959763766367026,-0.029126213592233108,0.0011937197462513918,0.0008345017673251874,0.0011937197462513918,-0.005165498232674814,60.0
minute_intraday_fade,development_2012_2020,5,206552,2187,3028,0.005566395543101792,0.0006595218645907286,-0.00043360445689821135,0.5010747898834191,0.464009063093071,0.0590315236469048,0.04214559386973182,-0.051273998798630045,-0.03783688214381281,0.001989821483764716,-0.0020397644102675243,0.0019898214837647163,-0.008039764410267526,60.0
minute_intraday_fade,development_2012_2020,10,206473,2187,3028,0.006756575539612144,-0.0004226542688081647,0.0007565755396121403,0.4927423924677803,0.4656976941294988,0.08871395933529107,0.0629709364908504,-0.07121062058374392,-0.053787047200878235,0.0037159724242208474,-0.006434540887861485,0.0037159724242208474,-0.012434540887861487,60.0
minute_intraday_fade,development_2012_2020,20,206268,2187,3028,0.005588867412199985,-0.006553079947575369,-0.0004111325878000199,0.47406286966470806,0.455436616440747,0.12961790056244468,0.09090909090909083,-0.10000688366472386,-0.07655079468352077,0.005998563524124618,-0.012062545413366819,0.005998563524124619,-0.018062545413366823,60.0
minute_intraday_fade,validation_2021_2022,1,0,0,3220,,,,,,,,,,,,,,60.0
minute_intraday_fade,validation_2021_2022,3,66582,485,3220,0.004390655607841046,-0.0010126605643825948,-0.001609344392158957,0.48409480039650354,0.4407497521852753,0.04430723543341245,0.030628505217893953,-0.04249934593517496,-0.033054675043355075,0.0016171159210340467,0.0002745661416478748,0.0016171159210340467,-0.005725433858352126,60.0
minute_intraday_fade,validation_2021_2022,5,66573,485,3220,0.004888884503439995,-0.0025146689019278634,-0.001111115496560009,0.477941507818485,0.4426569329908521,0.06348308987373749,0.04322766570605174,-0.05402351859698683,-0.042080378250590855,0.002712649591799666,-0.0021241976428827704,0.0027126495917996663,-0.008124197642882773,60.0
minute_intraday_fade,validation_2021_2022,10,66556,485,3220,0.006109811543514605,-0.004761904761904856,0.0001098115435146001,0.47307530500631045,0.44714225614520103,0.0965059602202091,0.06519404037015575,-0.0743534575385414,-0.059190780735130566,0.004746296442785286,-0.005022494928283427,0.0047462964427852855,-0.011022494928283427,60.0
minute_intraday_fade,validation_2021_2022,20,66508,485,3220,0.006400025701346515,-0.012191310975609715,0.00040002570134650955,0.45544896854513744,0.4380826366752872,0.1406007534821455,0.0958359604875999,-0.10022970260698072,-0.08319772091692973,0.007391483758987075,-0.009304431897915301,0.007391483758987075,-0.0153044318979153,60.0
minute_intraday_fade,oos_2023_2025,1,0,0,3280,,,,,,,,,,,,,,60.0
minute_intraday_fade,oos_2023_2025,3,97115,722,3280,0.005040609685991271,-0.0029069767441861627,-0.0009593903140087318,0.46889769860474695,0.4244040570457705,0.042283182200918305,0.026415094339622858,-0.040702020632763604,-0.030798845043310874,0.0016635944216418601,-0.0016270045848699394,0.00166359442164186,-0.007627004584869939,60.0
minute_intraday_fade,oos_2023_2025,5,96893,720,3280,0.003400007553900155,-0.005291005291005346,-0.0025999924460998487,0.45688543032004375,0.4215061975581311,0.060984280342476174,0.037165082108902237,-0.0516197290647785,-0.03951561504142764,0.0027439491903539152,-0.004535226792748887,0.0027439491903539152,-0.010535226792748889,60.0
minute_intraday_fade,oos_2023_2025,10,96311,715,3280,0.005882696371349407,-0.005208333333333259,-0.00011730362865059772,0.46927142278659756,0.44071809035312687,0.09175727506976994,0.05660377358490565,-0.07033064385391838,-0.05424063116370814,0.005295872790550367,-0.01079048406575478,0.005295872790550367,-0.01679048406575478,60.0
minute_intraday_fade,oos_2023_2025,20,94980,705,3280,0.01493563760473199,-0.005140067160373851,0.008935637604731986,0.4792272057275216,0.4598652347862708,0.13803694381728102,0.0871287128712872,-0.09464777495832448,-0.07369289100555826,0.008889358545161923,-0.017061604456307153,0.008889358545161923,-0.023061604456307155,60.0
hot_confirmed,development_2012_2020,1,0,0,2362,,,,,,,,,,,,,,60.0
hot_confirmed,development_2012_2020,3,9641,1762,2362,0.0030610440701134274,0.0019157088122607746,-0.002938955929886575,0.5168550980188777,0.458043771393009,0.036890971068903676,0.028888888888888964,-0.03711594200057366,-0.02678571428571419,0.0011200323920265392,-0.0009886329548179967,0.0011200323920265392,-0.006988632954817999,60.0
hot_confirmed,development_2012_2020,5,9640,1762,2362,0.0009494499818375644,0.0,-0.0050505500181624394,0.4962655601659751,0.4523858921161826,0.052092656925492906,0.04029513403620277,-0.04947835275952078,-0.03478557447060904,0.0018659724670270828,-0.0070343455562526195,0.0018659724670270828,-0.01303434555625262,60.0
hot_confirmed,development_2012_2020,10,9639,1762,2362,0.00151231359178261,-0.0007917656373714888,-0.004487686408217395,0.4941383960991804,0.464467268388837,0.08064025188016104,0.060421647467941764,-0.07161215357779221,-0.05257393209200445,0.003776389218775837,-0.013882831057701602,0.003776389218775837,-0.019882831057701604,60.0
hot_confirmed,development_2012_2020,20,9623,1760,2362,0.006562115979736423,-0.00034305317324179185,0.000562115979736418,0.4978696872077315,0.4795801725033773,0.12139118713303243,0.08751367401156429,-0.09883240551339294,-0.07369942196531787,0.006285070130003276,-0.021333130719945526,0.006285070130003276,-0.02733313071994553,60.0
hot_confirmed,validation_2021_2022,1,0,0,1410,,,,,,,,,,,,,,60.0
hot_confirmed,validation_2021_2022,3,3012,443,1410,-3.5780044258069147e-05,-0.0045542625107399815,-0.006035780044258073,0.450199203187251,0.40172642762284194,0.035333534687840014,0.023798526338941972,-0.03958368898167799,-0.032146913695186685,0.0020398484302609084,-0.004354002718855222,0.002039848430260909,-0.010354002718855226,60.0
hot_confirmed,validation_2021_2022,5,3012,443,1410,-5.4579544935309734e-05,-0.0056232871899375425,-0.006054579544935313,0.4531872509960159,0.4196547144754316,0.05083177150144455,0.035791599423881215,-0.050683072689932045,-0.03984543483575381,0.0029103176210209824,-0.006396881360729098,0.0029103176210209824,-0.0123968813607291,60.0
hot_confirmed,validation_2021_2022,10,3012,443,1410,0.00042013031547151426,-0.005470360040099764,-0.00557986968452849,0.46613545816733065,0.4395750332005312,0.07773039504195828,0.05547220378955675,-0.072003000355625,-0.05747873059248226,0.004798185360954237,-0.010593236058624946,0.004798185360954238,-0.016593236058624953,60.0
hot_confirmed,validation_2021_2022,20,3011,443,1410,0.0028104406660919654,-0.011555555555555541,-0.003189559333908039,0.45831949518432413,0.4417137163732979,0.11852188200569765,0.08344370860927142,-0.09994034896874061,-0.08239700374531822,0.007716890270698286,-0.012205265568996038,0.007716890270698286,-0.01820526556899604,60.0
hot_confirmed,oos_2023_2025,1,0,0,1744,,,,,,,,,,,,,,60.0
hot_confirmed,oos_2023_2025,3,4947,621,1744,0.008301510995400756,-0.0014410480349345,0.002301510995400754,0.48231251263391955,0.4275318374772589,0.04271172418117655,0.024774774774774633,-0.03438530825336246,-0.025266704098820814,0.0016648244417132008,-0.003569968272809787,0.001664824441713201,-0.009569968272809789,60.0
hot_confirmed,oos_2023_2025,5,4935,619,1744,0.0037520086460350838,-0.0036443148688046767,-0.0022479913539649203,0.4646403242147923,0.42634245187436676,0.058627501593784485,0.0337620578778135,-0.04390468117919776,-0.03230490018148824,0.0024477190276968354,-0.00790294885169821,0.0024477190276968354,-0.013902948851698212,60.0
hot_confirmed,oos_2023_2025,10,4894,614,1744,-0.002167240223725416,-0.008362167069928372,-0.008167240223725421,0.44626072742133227,0.41704127503064975,0.07845236990553406,0.048679405287849975,-0.06016479071257289,-0.04632474354057087,0.0036673146306597333,-0.014087312583018763,0.003667314630659733,-0.02008731258301876,60.0
hot_confirmed,oos_2023_2025,20,4829,604,1744,0.004607896719055723,-0.010632344711807518,-0.0013921032809442835,0.45806585214330087,0.4377717954027749,0.11137588253922164,0.07366296670030281,-0.08320703485144701,-0.06608695652173913,0.006186067876163316,-0.01627102346894478,0.006186067876163316,-0.022271023468944783,60.0
breakout_confirmed_intraday,development_2012_2020,1,0,0,2039,,,,,,,,,,,,,,60.0
breakout_confirmed_intraday,development_2012_2020,3,5606,1482,2039,0.0018649058720284534,0.0007694085184958288,-0.004135094127971548,0.5037459864430966,0.44809133071708884,0.03744602880763491,0.029502350468394223,-0.03916374549923944,-0.028291838495704158,0.0013204391937288028,-0.0021609700988567057,0.0013204391937288028,-0.008160970098856708,60.0
breakout_confirmed_intraday,development_2012_2020,5,5605,1482,2039,0.00040041682991395707,-0.0007847753580537686,-0.005599583170086047,0.4911685994647636,0.4454950936663693,0.05327518468395884,0.041525423728813404,-0.051318639312412796,-0.036418816388467445,0.002236107747068443,-0.008425104522948368,0.002236107747068443,-0.014425104522948373,60.0
breakout_confirmed_intraday,development_2012_2020,10,5605,1482,2039,0.00032956029984065595,-0.0017271157167531026,-0.005670439700159348,0.48760035682426406,0.45887600356824265,0.0818364544459882,0.061586638830897655,-0.07335652062101383,-0.053511705685618804,0.004027293708800555,-0.015618817570215,0.004027293708800555,-0.021618817570215006,60.0
breakout_confirmed_intraday,development_2012_2020,20,5595,1481,2039,0.004635378508888865,-0.0018493611297915047,-0.0013646214911111382,0.4936550491510277,0.4752457551385165,0.12243955233735455,0.08843537414965996,-0.10064837040696213,-0.07579149344419578,0.006608320143308874,-0.023604704366483514,0.006608320143308874,-0.029604704366483513,60.0
breakout_confirmed_intraday,validation_2021_2022,1,0,0,963,,,,,,,,,,,,,,60.0
breakout_confirmed_intraday,validation_2021_2022,3,1561,390,963,-0.0014070442956677586,-0.006951871657753905,-0.00740704429566776,0.4279308135810378,0.3888532991672005,0.03526764566212532,0.02308214528173802,-0.042219117783047634,-0.03501483679525219,0.002957664356998223,-0.006555150696459578,0.002957664356998223,-0.01255515069645958,60.0
breakout_confirmed_intraday,validation_2021_2022,5,1561,390,963,-0.0016058520900180016,-0.00848972296693462,-0.007605852090018006,0.43433696348494555,0.40038436899423446,0.051005261233402883,0.034515819750718935,-0.053596534733232934,-0.042763157894736836,0.003651896936476598,-0.008761566995997066,0.003651896936476598,-0.01476156699599707,60.0
breakout_confirmed_intraday,validation_2021_2022,10,1561,390,963,-0.0015120841118736231,-0.009802689455824853,-0.007512084111873628,0.43946188340807174,0.4125560538116592,0.0786304912603422,0.05429864253393646,-0.07531392931476646,-0.06080312144366762,0.005748093358727871,-0.014598928152937233,0.005748093358727871,-0.020598928152937235,60.0
breakout_confirmed_intraday,validation_2021_2022,20,1560,389,963,0.0013393365125170128,-0.01656743264077526,-0.004660663487482991,0.4371794871794872,0.42115384615384616,0.11975120051314637,0.081809273237341,-0.10197018327567088,-0.0851913285996097,0.008997791182231457,-0.016147032976324544,0.008997791182231457,-0.022147032976324546,60.0
breakout_confirmed_intraday,oos_2023_2025,1,0,0,1309,,,,,,,,,,,,,,60.0
breakout_confirmed_intraday,oos_2023_2025,3,2521,537,1309,0.009307843278841398,-0.002680965147452974,0.003307843278841395,0.46648155493851645,0.41293137643792144,0.047445592049360115,0.024787273399925924,-0.03783434430039704,-0.026819923371647514,0.0021349970554633974,-0.005922372057062887,0.002134997055463398,-0.01192237205706289,60.0
breakout_confirmed_intraday,oos_2023_2025,5,2516,535,1309,-0.0007856514237677249,-0.008440277135998653,-0.0067856514237677286,0.4395866454689984,0.4093799682034976,0.06146110913152123,0.03307857456667518,-0.04789344423409665,-0.03493974751785378,0.0026031634496008066,-0.011490968068734425,0.0026031634496008075,-0.01749096806873443,60.0
breakout_confirmed_intraday,oos_2023_2025,10,2492,530,1309,-0.008237998914607962,-0.01550760442949256,-0.014237998914607966,0.398876404494382,0.37720706260032105,0.07932555524516131,0.04803281580804519,-0.06419182358172794,-0.05095577654846034,0.00377607671484451,-0.01831383888540023,0.00377607671484451,-0.024313838885400237,60.0
breakout_confirmed_intraday,oos_2023_2025,20,2458,521,1309,-0.0006122735720539571,-0.014048712338335989,-0.006612273572053965,0.4385679414157852,0.4157851912123678,0.10920567995573437,0.07295016160123491,-0.08578781784291933,-0.07051535658511193,0.00576893625914191,-0.023251407630315076,0.00576893625914191,-0.029251407630315078,60.0
retest_confirmed,development_2012_2020,1,0,0,1601,,,,,,,,,,,,,,60.0
retest_confirmed,development_2012_2020,3,3502,1148,1601,0.00013226204928545963,-0.0028285685711428865,-0.005867737950714543,0.46145059965733864,0.414334665905197,0.0323442883693509,0.021619457728344837,-0.04197986607222316,-0.03147130193631448,0.0015782160698831675,-0.0018534372135454772,0.0015782160698831675,-0.00785343721354548,60.0
retest_confirmed,development_2012_2020,5,3501,1148,1601,0.0025147352588184746,0.0,-0.0034852647411815294,0.4975721222507855,0.4524421593830334,0.05037267723486629,0.03521126760563398,-0.05310645946658861,-0.04036697247706422,0.0025517206168017845,-0.0008082732831034816,0.0025517206168017845,-0.006808273283103483,60.0
retest_confirmed,development_2012_2020,10,3498,1147,1601,0.005072485475521804,0.004260765376515763,-0.0009275145244782003,0.5168667810177244,0.4885648942252716,0.08230594571840838,0.058524548532498,-0.07638306864571369,-0.05619293213693666,0.004961348776793863,-0.004324612070878888,0.004961348776793863,-0.010324612070878893,60.0
retest_confirmed,development_2012_2020,20,3491,1146,1601,0.005472707704133037,0.0014925373134329067,-0.0005272922958669692,0.504439988541965,0.48610713262675453,0.1290725039119764,0.09114414996767928,-0.10921211532201631,-0.0773369199731001,0.00889043264598093,-0.012603814799684112,0.00889043264598093,-0.018603814799684114,60.0
retest_confirmed,validation_2021_2022,1,0,0,464,,,,,,,,,,,,,,60.0
retest_confirmed,validation_2021_2022,3,567,257,464,-0.005271252885683026,-0.004263786242183043,-0.01127125288568303,0.42680776014109345,0.3544973544973545,0.028376210108172702,0.0176170607324988,-0.041185400059910345,-0.02861685214626386,0.0035066524369398873,-0.011463756479403259,0.0035066524369398873,-0.01746375647940326,60.0
retest_confirmed,validation_2021_2022,5,567,257,464,-0.0064583371716938785,-0.008474576271186418,-0.012458337171693881,0.41798941798941797,0.37742504409171074,0.04242224902783488,0.02786885245901649,-0.05475732732162858,-0.038690476190476164,0.004327252766441586,-0.015533742362750243,0.004327252766441586,-0.02153374236275024,60.0
retest_confirmed,validation_2021_2022,10,567,257,464,-0.012074947479518155,-0.009541984732824416,-0.01807494747951816,0.43386243386243384,0.400352733686067,0.06516322696024891,0.042362002567394086,-0.07578015547607997,-0.05514705882352944,0.0054124345489390616,-0.024441564820125068,0.0054124345489390616,-0.030441564820125073,60.0
retest_confirmed,validation_2021_2022,20,567,257,464,-0.007131073573917955,-0.013157894736842146,-0.01313107357391796,0.4567901234567901,0.43738977072310403,0.1009634012237736,0.0644444444444443,-0.10135806270537552,-0.07649253731343286,0.009233833034007675,-0.027426003992629053,0.009233833034007675,-0.03342600399262906,60.0
retest_confirmed,oos_2023_2025,1,0,0,736,,,,,,,,,,,,,,60.0
retest_confirmed,oos_2023_2025,3,999,349,736,0.00032183218693458427,-0.0006031363088057073,-0.005678167813065417,0.47047047047047047,0.3943943943943944,0.026432572228669533,0.01604869950193688,-0.027403591792428492,-0.01957831325301207,0.0019627973968958535,-0.002835375002057922,0.001962797396895853,-0.008835375002057923,60.0
retest_confirmed,oos_2023_2025,5,997,347,736,-0.0016619977025755875,-0.002096436058700135,-0.00766199770257559,0.4593781344032096,0.40220661985957873,0.03688049598540596,0.022662889518413554,-0.035471734160300326,-0.026438569206842955,0.0025126807410422373,-0.007005701782397133,0.002512680741042237,-0.013005701782397135,60.0
retest_confirmed,oos_2023_2025,10,997,347,736,0.0037392118492991138,0.0008826125330978485,-0.0022607881507008885,0.5015045135406219,0.44332998996990974,0.05872286204047377,0.0369718309859155,-0.048830623572955964,-0.03483870967741931,0.005045219391676879,-0.008877185835232344,0.005045219391676879,-0.014877185835232346,60.0
retest_confirmed,oos_2023_2025,20,994,344,736,-0.002302475735591254,-0.008079877112135259,-0.008302475735591258,0.4557344064386318,0.42052313883299797,0.08922505656180739,0.05693950177935947,-0.07537513771486741,-0.05480954097572699,0.007451195832192914,-0.012662322715714863,0.007451195832192914,-0.018662322715714864,60.0
