date_idx,trade_date,year,universe_count,is_st_count,calculated_st_rate,feature_st_rate,feature_error,one_day_change
3339,2023-09-27,2023,3183,57,0.017907634307257305,0.017907634377479553,7.022224815522726e-11,0.0
3340,2023-09-28,2023,3183,57,0.017907634307257305,0.017907634377479553,7.022224815522726e-11,0.0
3341,2023-10-09,2023,3183,57,0.017907634307257305,0.017907634377479553,7.022224815522726e-11,0.0
3342,2023-10-10,2023,3183,57,0.017907634307257305,0.017907634377479553,7.022224815522726e-11,0.0
3343,2023-10-11,2023,3183,57,0.017907634307257305,0.017907634377479553,7.022224815522726e-11,0.0
3344,2023-10-12,2023,3183,58,0.018221803330191643,0.01822180300951004,-3.2068160280007696e-10,0.000314169022934338
3345,2023-10-13,2023,3183,58,0.018221803330191643,0.01822180300951004,-3.2068160280007696e-10,0.0
3346,2023-10-16,2023,3183,58,0.018221803330191643,0.01822180300951004,-3.2068160280007696e-10,0.0
3347,2023-10-17,2023,3184,58,0.01821608040201005,0.018216080963611603,5.616015534559704e-10,-5.722928181593756e-06
3348,2023-10-18,2023,3184,58,0.01821608040201005,0.018216080963611603,5.616015534559704e-10,0.0
3349,2023-10-19,2023,3184,58,0.01821608040201005,0.018216080963611603,5.616015534559704e-10,0.0
3350,2023-10-20,2023,3184,58,0.01821608040201005,0.018216080963611603,5.616015534559704e-10,0.0
3351,2023-10-23,2023,3185,58,0.018210361067503924,0.018210360780358315,-2.8714560937337374e-10,-5.71933450612544e-06
3352,2023-10-24,2023,3185,58,0.018210361067503924,0.018210360780358315,-2.8714560937337374e-10,0.0
3353,2023-10-25,2023,3185,58,0.018210361067503924,0.018210360780358315,-2.8714560937337374e-10,0.0
3354,2023-10-26,2023,3184,58,0.01821608040201005,0.018216080963611603,5.616015534559704e-10,5.71933450612544e-06
3355,2023-10-27,2023,3184,58,0.01821608040201005,0.018216080963611603,5.616015534559704e-10,0.0
3356,2023-10-30,2023,3185,58,0.018210361067503924,0.018210360780358315,-2.8714560937337374e-10,-5.71933450612544e-06
3357,2023-10-31,2023,3185,58,0.018210361067503924,0.018210360780358315,-2.8714560937337374e-10,0.0
3358,2023-11-01,2023,3186,58,0.01820464532328939,0.018204646185040474,8.617510836861353e-10,-5.715744214533636e-06
3359,2023-11-02,2023,3186,58,0.01820464532328939,0.018204646185040474,8.617510836861353e-10,0.0
3360,2023-11-03,2023,3187,58,0.018198933165986822,0.018198933452367783,2.8638096061239793e-10,-5.7121573025682715e-06
3361,2023-11-06,2023,3187,58,0.018198933165986822,0.018198933452367783,2.8638096061239793e-10,0.0
3362,2023-11-07,2023,3188,58,0.01819322459222083,0.01819322444498539,-1.4723543911854264e-10,-5.708573765993152e-06
3363,2023-11-08,2023,3188,58,0.01819322459222083,0.01819322444498539,-1.4723543911854264e-10,0.0
3364,2023-11-09,2023,3189,58,0.018187519598620257,0.018187519162893295,-4.357269614563286e-10,-5.704993600572084e-06
3365,2023-11-10,2023,3189,58,0.018187519598620257,0.018187519162893295,-4.357269614563286e-10,0.0
3366,2023-11-13,2023,3189,58,0.018187519598620257,0.018187519162893295,-4.357269614563286e-10,0.0
3367,2023-11-14,2023,3189,57,0.017873941674506115,0.017873940989375114,-6.851310005440148e-10,-0.00031357792411414176
3368,2023-11-15,2023,3189,57,0.017873941674506115,0.017873940989375114,-6.851310005440148e-10,0.0
3369,2023-11-16,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,-5.603116512382933e-06
3370,2023-11-17,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3371,2023-11-20,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3372,2023-11-21,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3373,2023-11-22,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3374,2023-11-23,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3375,2023-11-24,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3376,2023-11-27,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3377,2023-11-28,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3378,2023-11-29,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3379,2023-11-30,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3380,2023-12-01,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3381,2023-12-04,2023,3190,57,0.017868338557993732,0.017868338152766228,-4.0522750432980814e-10,0.0
3382,2023-12-05,2023,3191,57,0.017862738953306173,0.01786273904144764,8.814146634783526e-11,-5.5996046875589345e-06
3383,2023-12-06,2023,3191,57,0.017862738953306173,0.01786273904144764,8.814146634783526e-11,0.0
3384,2023-12-07,2023,3191,57,0.017862738953306173,0.01786273904144764,8.814146634783526e-11,0.0
3385,2023-12-08,2023,3191,57,0.017862738953306173,0.01786273904144764,8.814146634783526e-11,0.0
3386,2023-12-11,2023,3191,57,0.017862738953306173,0.01786273904144764,8.814146634783526e-11,0.0
3387,2023-12-12,2023,3192,57,0.017857142857142856,0.01785714365541935,7.982764935188236e-10,-5.596096163316966e-06
3388,2023-12-13,2023,3192,57,0.017857142857142856,0.01785714365541935,7.982764935188236e-10,0.0
3389,2023-12-14,2023,3192,57,0.017857142857142856,0.01785714365541935,7.982764935188236e-10,0.0
3390,2023-12-15,2023,3193,57,0.017851550266207328,0.01785155013203621,-1.3417111865976494e-10,-5.592590935528385e-06
3391,2023-12-18,2023,3193,57,0.017851550266207328,0.01785155013203621,-1.3417111865976494e-10,0.0
3392,2023-12-19,2023,3193,57,0.017851550266207328,0.01785155013203621,-1.3417111865976494e-10,0.0
3393,2023-12-20,2023,3194,57,0.017845961177207263,0.017845960333943367,-8.432638962108108e-10,-5.589089000064551e-06
3394,2023-12-21,2023,3195,57,0.01784037558685446,0.017840376123785973,5.369315131398267e-10,-5.58559035280376e-06
3395,2023-12-22,2023,3196,57,0.01783479349186483,0.017834793776273727,2.8440889573988493e-10,-5.582094989627778e-06
3396,2023-12-25,2023,3196,57,0.01783479349186483,0.017834793776273727,2.8440889573988493e-10,0.0
3397,2023-12-26,2023,3196,57,0.01783479349186483,0.017834793776273727,2.8440889573988493e-10,0.0
3398,2023-12-27,2023,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,-5.578602906432251e-06
3399,2023-12-28,2023,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3400,2023-12-29,2023,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3401,2024-01-02,2024,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3402,2024-01-03,2024,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3403,2024-01-04,2024,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3404,2024-01-05,2024,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3405,2024-01-08,2024,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3406,2024-01-09,2024,3197,57,0.0178292148889584,0.01782921515405178,2.6509338127422843e-10,0.0
3407,2024-01-10,2024,3198,57,0.017823639774859287,0.017823640257120132,4.822608458410205e-10,-5.575114099112821e-06
3408,2024-01-11,2024,3200,57,0.0178125,0.017812499776482582,-2.2351741638115818e-10,-1.1139774859288132e-05
3409,2024-01-12,2024,3200,57,0.0178125,0.017812499776482582,-2.2351741638115818e-10,0.0
3410,2024-01-15,2024,3200,57,0.0178125,0.017812499776482582,-2.2351741638115818e-10,0.0
3411,2024-01-16,2024,3199,56,0.0175054704595186,0.017505470663309097,2.0379049836538599e-10,-0.00030702954048139955
3412,2024-01-17,2024,3199,56,0.0175054704595186,0.017505470663309097,2.0379049836538599e-10,0.0
3413,2024-01-18,2024,3200,56,0.0175,0.017500000074505806,7.450580430390374e-11,-5.470459518597259e-06
3414,2024-01-19,2024,3201,56,0.017494532958450486,0.017494533210992813,2.525423273280758e-10,-5.467041549515883e-06
3415,2024-01-22,2024,3201,56,0.017494532958450486,0.017494533210992813,2.525423273280758e-10,0.0
3416,2024-01-23,2024,3201,56,0.017494532958450486,0.017494533210992813,2.525423273280758e-10,0.0
3417,2024-01-24,2024,3202,56,0.017489069331667707,0.01748907007277012,7.411024120773657e-10,-5.463626782779146e-06
3418,2024-01-25,2024,3201,55,0.01718213058419244,0.017182130366563797,-2.1762864427232742e-10,-0.00030693874747526537
3419,2024-01-26,2024,3201,55,0.01718213058419244,0.017182130366563797,-2.1762864427232742e-10,0.0
3420,2024-01-29,2024,3201,55,0.01718213058419244,0.017182130366563797,-2.1762864427232742e-10,0.0
3421,2024-01-30,2024,3202,55,0.017176764522173642,0.017176764085888863,-4.362847791372637e-10,-5.366062018799522e-06
3422,2024-01-31,2024,3202,55,0.017176764522173642,0.017176764085888863,-4.362847791372637e-10,0.0
3423,2024-02-01,2024,3202,55,0.017176764522173642,0.017176764085888863,-4.362847791372637e-10,0.0
3424,2024-02-02,2024,3202,55,0.017176764522173642,0.017176764085888863,-4.362847791372637e-10,0.0
3425,2024-02-05,2024,3202,55,0.017176764522173642,0.017176764085888863,-4.362847791372637e-10,0.0
3426,2024-02-06,2024,3202,55,0.017176764522173642,0.017176764085888863,-4.362847791372637e-10,0.0
3427,2024-02-07,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,-0.000307036312239245
3428,2024-02-08,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3429,2024-02-19,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3430,2024-02-20,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3431,2024-02-21,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3432,2024-02-22,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3433,2024-02-23,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3434,2024-02-26,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3435,2024-02-27,2024,3201,55,0.01718213058419244,0.017182130366563797,-2.1762864427232742e-10,0.0003124023742580445
3436,2024-02-28,2024,3201,55,0.01718213058419244,0.017182130366563797,-2.1762864427232742e-10,0.0
3437,2024-02-29,2024,3201,55,0.01718213058419244,0.017182130366563797,-2.1762864427232742e-10,0.0
3438,2024-03-01,2024,3202,55,0.017176764522173642,0.017176764085888863,-4.362847791372637e-10,-5.366062018799522e-06
3439,2024-03-04,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,-0.000307036312239245
3440,2024-03-05,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3441,2024-03-06,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3442,2024-03-07,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3443,2024-03-08,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3444,2024-03-11,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3445,2024-03-12,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3446,2024-03-13,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3447,2024-03-14,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3448,2024-03-15,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.0
3449,2024-03-18,2024,3200,53,0.0165625,0.01656249910593033,-8.940696724635266e-10,-0.0003072282099343959
3450,2024-03-19,2024,3200,53,0.0165625,0.01656249910593033,-8.940696724635266e-10,0.0
3451,2024-03-20,2024,3201,53,0.016557325835676352,0.016557326540350914,7.046745617578232e-10,-5.174164323648589e-06
3452,2024-03-21,2024,3201,53,0.016557325835676352,0.016557326540350914,7.046745617578232e-10,0.0
3453,2024-03-22,2024,3201,53,0.016557325835676352,0.016557326540350914,7.046745617578232e-10,0.0
3454,2024-03-25,2024,3201,53,0.016557325835676352,0.016557326540350914,7.046745617578232e-10,0.0
3455,2024-03-26,2024,3201,52,0.016244923461418308,0.016244923695921898,2.3450359015741995e-10,-0.0003124023742580445
3456,2024-03-27,2024,3201,51,0.015932521087160263,0.015932520851492882,-2.3566738144298327e-10,-0.0003124023742580445
3457,2024-03-28,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,-4.975802962887965e-06
3458,2024-03-29,2024,3201,50,0.015620118712902219,0.01562011893838644,2.2548422157209203e-10,-0.00030742657129515655
3459,2024-04-01,2024,3201,50,0.015620118712902219,0.01562011893838644,2.2548422157209203e-10,0.0
3460,2024-04-02,2024,3202,50,0.01561524047470331,0.015615240670740604,1.9603729403683268e-10,-4.878238198908341e-06
3461,2024-04-03,2024,3202,50,0.01561524047470331,0.015615240670740604,1.9603729403683268e-10,0.0
3462,2024-04-08,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0003123048094940649
3463,2024-04-09,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0
3464,2024-04-10,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0
3465,2024-04-11,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0
3466,2024-04-12,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0
3467,2024-04-15,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0
3468,2024-04-16,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0
3469,2024-04-17,2024,3202,51,0.015927545284197375,0.015927545726299286,4.421019106359836e-10,0.0
3470,2024-04-18,2024,3201,51,0.015932521087160263,0.015932520851492882,-2.3566738144298327e-10,4.975802962887965e-06
3471,2024-04-19,2024,3201,51,0.015932521087160263,0.015932520851492882,-2.3566738144298327e-10,0.0
3472,2024-04-22,2024,3201,52,0.016244923461418308,0.016244923695921898,2.3450359015741995e-10,0.0003124023742580445
3473,2024-04-23,2024,3201,52,0.016244923461418308,0.016244923695921898,2.3450359015741995e-10,0.0
3474,2024-04-24,2024,3201,54,0.016869728209934397,0.01686972752213478,-6.877996158727306e-10,0.000624804748516089
3475,2024-04-25,2024,3200,54,0.016875,0.016875000670552254,6.705522526129215e-10,5.271790065604354e-06
3476,2024-04-26,2024,3199,53,0.016567677399187245,0.01656767725944519,-1.3974205473332724e-10,-0.00030732260081275595
3477,2024-04-29,2024,3199,55,0.017192872772741483,0.017192872241139412,-5.316020713908021e-10,0.0006251953735542382
3478,2024-04-30,2024,3199,58,0.018130665833072834,0.01813066564500332,-1.880695148226419e-10,0.0009377930603313503
3479,2024-05-06,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.008127539856205065
3480,2024-05-07,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3481,2024-05-08,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3482,2024-05-09,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3483,2024-05-10,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3484,2024-05-13,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3485,2024-05-14,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3486,2024-05-15,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3487,2024-05-16,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3488,2024-05-17,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3489,2024-05-20,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3490,2024-05-21,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3491,2024-05-22,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3492,2024-05-23,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3493,2024-05-24,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3494,2024-05-27,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3495,2024-05-28,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0
3496,2024-05-29,2024,3199,83,0.025945608002500783,0.02594560757279396,-4.2970682220810907e-10,-0.0003125976867771156
3497,2024-05-30,2024,3199,83,0.025945608002500783,0.02594560757279396,-4.2970682220810907e-10,0.0
3498,2024-05-31,2024,3199,83,0.025945608002500783,0.02594560757279396,-4.2970682220810907e-10,0.0
3499,2024-06-03,2024,3199,83,0.025945608002500783,0.02594560757279396,-4.2970682220810907e-10,0.0
3500,2024-06-04,2024,3199,84,0.0262582056892779,0.026258205994963646,3.05685747548079e-10,0.0003125976867771156
3501,2024-06-05,2024,3197,78,0.024397873005943073,0.024397872388362885,-6.175801883778753e-10,-0.0018603326833348255
3502,2024-06-06,2024,3197,76,0.0237722865186112,0.023772286251187325,-2.6742387471134776e-10,-0.0006255864873318737
3503,2024-06-07,2024,3197,76,0.0237722865186112,0.023772286251187325,-2.6742387471134776e-10,0.0
3504,2024-06-11,2024,3197,75,0.023459493274945262,0.02345949411392212,8.389768567373945e-10,-0.00031279324366593683
3505,2024-06-12,2024,3197,75,0.023459493274945262,0.02345949411392212,8.389768567373945e-10,0.0
3506,2024-06-13,2024,3197,75,0.023459493274945262,0.02345949411392212,8.389768567373945e-10,0.0
3507,2024-06-14,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,-0.0006184419608025842
3508,2024-06-17,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,0.0
3509,2024-06-18,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,0.0
3510,2024-06-19,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,0.0
3511,2024-06-20,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,0.0
3512,2024-06-21,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,0.0
3513,2024-06-24,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,0.0
3514,2024-06-25,2024,3196,73,0.022841051314142678,0.02284105122089386,-9.324881838912447e-11,0.0
3515,2024-06-26,2024,3196,72,0.02252816020025031,0.022528160363435745,1.631854339156913e-10,-0.00031289111389236693
3516,2024-06-27,2024,3195,72,0.022535211267605635,0.022535210475325584,-7.922800505932859e-10,7.051067355323681e-06
3517,2024-06-28,2024,3193,72,0.022549326652051362,0.022549327462911606,8.108602435330514e-10,1.4115384445727297e-05
3518,2024-07-01,2024,3193,72,0.022549326652051362,0.022549327462911606,8.108602435330514e-10,0.0
3519,2024-07-02,2024,3193,72,0.022549326652051362,0.022549327462911606,8.108602435330514e-10,0.0
3520,2024-07-03,2024,3191,72,0.022563459730492008,0.02256345935165882,-3.7883318704245994e-10,1.4133078440645847e-05
3521,2024-07-04,2024,3191,72,0.022563459730492008,0.02256345935165882,-3.7883318704245994e-10,0.0
3522,2024-07-05,2024,3191,72,0.022563459730492008,0.02256345935165882,-3.7883318704245994e-10,0.0
3523,2024-07-08,2024,3191,71,0.022250078345346286,0.02225007861852646,2.731801729272121e-10,-0.00031338138514572234
3524,2024-07-09,2024,3191,74,0.023190222500783453,0.023190222680568695,1.7978524224915304e-10,0.000940144155437167
3525,2024-07-10,2024,3190,73,0.022884012539184952,0.022884013131260872,5.920759195421343e-10,-0.0003062099615985005
3526,2024-07-11,2024,3188,71,0.022271016311166875,0.022271016612648964,3.0148208929325904e-10,-0.0006129962280180777
3527,2024-07-12,2024,3188,71,0.022271016311166875,0.022271016612648964,3.0148208929325904e-10,0.0
3528,2024-07-15,2024,3188,71,0.022271016311166875,0.022271016612648964,3.0148208929325904e-10,0.0
3529,2024-07-16,2024,3188,71,0.022271016311166875,0.022271016612648964,3.0148208929325904e-10,0.0
3530,2024-07-17,2024,3188,71,0.022271016311166875,0.022271016612648964,3.0148208929325904e-10,0.0
3531,2024-07-18,2024,3187,70,0.021964229683087543,0.02196422964334488,-3.9742664020847585e-11,-0.00030678662807933146
3532,2024-07-19,2024,3187,70,0.021964229683087543,0.02196422964334488,-3.9742664020847585e-11,0.0
3533,2024-07-22,2024,3187,70,0.021964229683087543,0.02196422964334488,-3.9742664020847585e-11,0.0
3534,2024-07-23,2024,3187,70,0.021964229683087543,0.02196422964334488,-3.9742664020847585e-11,0.0
3535,2024-07-24,2024,3186,69,0.021657250470809793,0.021657250821590424,3.5078063023719075e-10,-0.0003069792122777498
3536,2024-07-25,2024,3186,69,0.021657250470809793,0.021657250821590424,3.5078063023719075e-10,0.0
3537,2024-07-26,2024,3186,69,0.021657250470809793,0.021657250821590424,3.5078063023719075e-10,0.0
3538,2024-07-29,2024,3186,69,0.021657250470809793,0.021657250821590424,3.5078063023719075e-10,0.0
3539,2024-07-30,2024,3186,69,0.021657250470809793,0.021657250821590424,3.5078063023719075e-10,0.0
3540,2024-07-31,2024,3187,69,0.02165045497332915,0.02165045589208603,9.187568796031886e-10,-6.795497480643897e-06
3541,2024-08-01,2024,3187,69,0.02165045497332915,0.02165045589208603,9.187568796031886e-10,0.0
3542,2024-08-02,2024,3187,69,0.02165045497332915,0.02165045589208603,9.187568796031886e-10,0.0
3543,2024-08-05,2024,3186,68,0.021343377275580666,0.021343376487493515,-7.880871510934639e-10,-0.00030707769774848334
3544,2024-08-06,2024,3186,68,0.021343377275580666,0.021343376487493515,-7.880871510934639e-10,0.0
3545,2024-08-07,2024,3185,67,0.021036106750392466,0.02103610709309578,3.427033136438329e-10,-0.00030727052518820033
3546,2024-08-08,2024,3185,67,0.021036106750392466,0.02103610709309578,3.427033136438329e-10,0.0
3547,2024-08-09,2024,3185,67,0.021036106750392466,0.02103610709309578,3.427033136438329e-10,0.0
3548,2024-08-12,2024,3182,65,0.02042740414833438,0.02042740397155285,-1.7678153038658273e-10,-0.0006087026020580866
3549,2024-08-13,2024,3182,65,0.02042740414833438,0.02042740397155285,-1.7678153038658273e-10,0.0
3550,2024-08-14,2024,3183,65,0.020420986490732013,0.020420987159013748,6.682817355052606e-10,-6.417657602366539e-06
3551,2024-08-15,2024,3180,62,0.01949685534591195,0.01949685625731945,9.11407501552608e-10,-0.0009241311448200638
3552,2024-08-16,2024,3179,61,0.01918842403271469,0.019188424572348595,5.396339035346198e-10,-0.0003084313131972577
3553,2024-08-19,2024,3178,60,0.018879798615481436,0.01887979917228222,5.568007825640375e-10,-0.00030862541723325476
3554,2024-08-20,2024,3178,60,0.018879798615481436,0.01887979917228222,5.568007825640375e-10,0.0
3555,2024-08-21,2024,3178,60,0.018879798615481436,0.01887979917228222,5.568007825640375e-10,0.0
3556,2024-08-22,2024,3178,60,0.018879798615481436,0.01887979917228222,5.568007825640375e-10,0.0
3557,2024-08-23,2024,3177,59,0.018570978910922253,0.018570978194475174,-7.164470787468513e-10,-0.00030881970455918367
3558,2024-08-26,2024,3177,58,0.01825621655649984,0.01825621724128723,6.847873899873402e-10,-0.00031476235442241124
3559,2024-08-27,2024,3176,57,0.017947103274559194,0.017947103828191757,5.536325634047934e-10,-0.00030911328194064766
3560,2024-08-28,2024,3175,57,0.017952755905511812,0.017952755093574524,-8.11937288236475e-10,5.652630952618365e-06
3561,2024-08-29,2024,3175,57,0.017952755905511812,0.017952755093574524,-8.11937288236475e-10,0.0
3562,2024-08-30,2024,3174,57,0.017958412098298678,0.01795841194689274,-1.5140593986884276e-10,5.656192786866049e-06
3563,2024-09-02,2024,3173,56,0.01764891270091396,0.017648912966251373,2.65337411764488e-10,-0.0003094993973847167
3564,2024-09-03,2024,3174,56,0.017643352236925015,0.01764335297048092,7.33555903520422e-10,-5.560463988946163e-06
3565,2024-09-04,2024,3174,56,0.017643352236925015,0.01764335297048092,7.33555903520422e-10,0.0
3566,2024-09-05,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,-0.0003095986913845168
3567,2024-09-06,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,0.0
3568,2024-09-09,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,0.0
3569,2024-09-10,2024,3173,54,0.017018594390167036,0.017018593847751617,-5.424154181365992e-10,-0.000315159155373463
3570,2024-09-11,2024,3173,54,0.017018594390167036,0.017018593847751617,-5.424154181365992e-10,0.0
3571,2024-09-12,2024,3173,54,0.017018594390167036,0.017018593847751617,-5.424154181365992e-10,0.0
3572,2024-09-13,2024,3173,54,0.017018594390167036,0.017018593847751617,-5.424154181365992e-10,0.0
3573,2024-09-18,2024,3172,54,0.017023959646910468,0.017023960128426552,4.815160839499733e-10,5.365256743432301e-06
3574,2024-09-19,2024,3172,55,0.01733921815889029,0.01733921840786934,2.489790491833066e-10,0.00031525851197982194
3575,2024-09-20,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,-5.4646133497912586e-06
3576,2024-09-23,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,0.0
3577,2024-09-24,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,0.0
3578,2024-09-25,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,0.0
3579,2024-09-26,2024,3173,55,0.0173337535455405,0.017333753407001495,-1.385390031860556e-10,0.0
3580,2024-09-27,2024,3172,54,0.017023959646910468,0.017023960128426552,4.815160839499733e-10,-0.0003097938986300307
3581,2024-09-30,2024,3172,54,0.017023959646910468,0.017023960128426552,4.815160839499733e-10,0.0
3582,2024-10-08,2024,3172,54,0.017023959646910468,0.017023960128426552,4.815160839499733e-10,0.0
3583,2024-10-09,2024,3172,54,0.017023959646910468,0.017023960128426552,4.815160839499733e-10,0.0
3584,2024-10-10,2024,3172,54,0.017023959646910468,0.017023960128426552,4.815160839499733e-10,0.0
3585,2024-10-11,2024,3172,53,0.016708701134930642,0.016708701848983765,7.140531221860869e-10,-0.0003152585119798254
3586,2024-10-14,2024,3172,53,0.016708701134930642,0.016708701848983765,7.140531221860869e-10,0.0
3587,2024-10-15,2024,3172,53,0.016708701134930642,0.016708701848983765,7.140531221860869e-10,0.0
3588,2024-10-16,2024,3172,53,0.016708701134930642,0.016708701848983765,7.140531221860869e-10,0.0
3589,2024-10-17,2024,3171,52,0.01639861242510249,0.016398612409830093,-1.52723979296443e-11,-0.00031008870982815115
3590,2024-10-18,2024,3171,52,0.01639861242510249,0.016398612409830093,-1.52723979296443e-11,0.0
3591,2024-10-21,2024,3171,52,0.01639861242510249,0.016398612409830093,-1.52723979296443e-11,0.0
3592,2024-10-22,2024,3171,52,0.01639861242510249,0.016398612409830093,-1.52723979296443e-11,0.0
3593,2024-10-23,2024,3171,52,0.01639861242510249,0.016398612409830093,-1.52723979296443e-11,0.0
3594,2024-10-24,2024,3171,52,0.01639861242510249,0.016398612409830093,-1.52723979296443e-11,0.0
3595,2024-10-25,2024,3171,52,0.01639861242510249,0.016398612409830093,-1.52723979296443e-11,0.0
